50Traced_NONETRACED_SUM_SINGLE_LSA_22_MEDIAN,Associated
1.3853,YES
1.9686,YES
5.6128,YES
2.3406,NO
0.8808,NO
5.9943,YES
0.2735,NO
6.2651,YES
0.1059,NO
1.3511,NO
1.6198,NO
1.2570000000000001,NO
0.5589999999999999,NO
2.3225,YES
0.8638,NO
3.4964,YES
1.2243,NO
2.4391,YES
1.099,NO
1.0856,NO
1.0651,NO
1.1825,NO
6.396,YES
1.0026,NO
5.9181,YES
0.6737,NO
0.1547,NO
3.6737,YES
1.0579,NO
1.432,NO
3.7713,YES
1.3201,NO
0.2804,NO
3.2281,YES
1.0885,NO
3.5938,YES
0.7165,NO
0.3264,NO
0.8432,NO
0.461,NO
0.2384,NO
1.6032,NO
0.4928,NO
2.4692,NO
0.2543,NO
1.3303,NO
1.1306,NO
1.3224,NO
1.1458,NO
1.0383,NO
3.7151,YES
1.2489,NO
3.343,YES
0.8756,NO
0.6518,NO
3.2328,YES
3.9101,YES
4.1147,YES
3.1737,YES
1.5189,NO
0.5475,NO
2.7474,YES
2.0531,NO
3.0007,YES
1.4263,NO
0.5814,NO
1.195,NO
1.3030000000000002,NO
0.4382,NO
4.3468,YES
0.3975,NO
3.7135,YES
1.1439,NO
3.6017,YES
2.7724,NO
2.3316,NO
1.8531,NO
2.3363,NO
3.0331,YES
2.3134,NO
3.3017,YES
0.6343,NO
0.6075,NO
3.9837,YES
1.3444,NO
1.6399,NO
3.4942,YES
1.5171,NO
0.3755,NO
3.9568,YES
0.7162,NO
4.1586,YES
0.384,NO
1.4336,NO
1.3615,NO
1.1955,NO
0.3336,NO
2.5372,NO
0.3015,NO
2.7279,NO
0.6768,NO
2.0669999999999997,NO
1.3169,NO
1.081,NO
1.1947,NO
1.1658,NO
3.8463,YES
0.6498,NO
4.1098,YES
0.8136,NO
0.4928,NO
1.9889,YES
4.2283,YES
4.1911,YES
1.9926,YES
1.1603,NO
0.7397,NO
1.7925,YES
1.1298,NO
1.8727,YES
0.7899,NO
1.0228,NO
1.6921,NO
1.8913,NO
0.6448,NO
4.6808,YES
0.7193,NO
4.0831,YES
1.4221,NO
3.9061,YES
1.2326,NO
1.6242,NO
1.1054,NO
1.526,NO
1.8621,YES
0.9984,NO
1.7401,YES
2.8053,YES
0.855,YES
1.4412,NO
1.1520000000000001,NO
0.9888,NO
0.7936,NO
1.9778,YES
2.4782,YES
0.8486,NO
1.0129,NO
0.6803,NO
0.872,NO
1.2341,NO
1.4664,NO
1.6474,NO
1.7847,YES
1.094,NO
2.4744,YES
1.0015,NO
2.8069,YES
0.7681,NO
0.9266,NO
1.1418,NO
0.7013,NO
1.0629,NO
0.8529,NO
0.8688,NO
0.9242,NO
0.8088,NO
0.5947,NO
6.2069,YES
1.2392,YES
1.8237,YES
5.4882,YES
1.9101,NO
0.5007,NO
6.0462,YES
0.3679,NO
6.2373,YES
0.2392,NO
1.5372,NO
1.7576,NO
1.4234,NO
0.2706,NO
2.3609999999999998,YES
0.4426,NO
3.3527,YES
0.8167,NO
2.4201,YES
1.2106,NO
0.993,NO
1.2338,NO
1.1789,NO
6.289,YES
1.1751,NO
5.7892,YES
1.0124,NO
0.5565,NO
6.1834,YES
1.739,YES
1.9428,YES
4.9711,YES
2.2777,NO
0.7795,NO
5.7477,YES
1.645,NO
5.7458,YES
1.1653,NO
1.575,NO
1.6205,NO
1.3922,NO
0.6249,NO
2.6352,YES
0.9064,NO
3.0097,YES
1.1448,NO
2.1785,YES
2.21,NO
2.0634,NO
2.1741,NO
2.1372,NO
5.9607,YES
2.0391,NO
5.8021,YES
1.0251,NO
0.4438,NO
6.0001,YES
1.4784,YES
1.9286,YES
5.2843,YES
1.9886,NO
0.6171,NO
5.0212,YES
0.9274,NO
5.5551,YES
0.831,NO
1.1139,NO
1.2935,NO
0.6882,NO
0.3666,NO
2.376,YES
0.7247,NO
3.3438,YES
0.8059999999999999,NO
2.1263,YES
1.5198,NO
1.1116,NO
1.6111,NO
1.3223,NO
5.472,YES
1.2929,NO
5.4497,YES
0.925,NO
0.6065,NO
5.8128,YES
1.673,YES
2.0735,YES
5.2869,YES
1.8821,NO
0.4938,NO
5.6889,YES
0.8705,NO
5.5856,YES
0.6527,NO
1.8138,NO
2.0312,NO
1.735,NO
0.294,NO
2.2311,YES
0.4314,NO
3.1747,YES
0.9681,NO
2.2617,YES
1.6989,NO
1.3539,NO
1.483,NO
1.3709,NO
5.7134,YES
1.3367,NO
5.9395,YES
0.3716,NO
0.4094,NO
1.2496,YES
3.6327,YES
3.6216,YES
1.268,YES
0.6459,NO
0.3662,NO
1.1683,YES
0.3742,NO
1.2287,YES
0.1789,NO
0.7887,NO
1.1119,NO
1.3693,NO
0.2423,NO
3.8881,YES
0.2551,NO
3.3674,YES
0.9348,NO
3.1341,YES
0.6649,NO
0.8547,NO
0.5614,NO
0.6937,NO
1.151,YES
0.4611,NO
1.2566,YES
0.3383,NO
0.3263,NO
1.8475,YES
4.0103,YES
4.1346,YES
1.6086,YES
0.8039,NO
0.3009,NO
1.2036,YES
0.9377,NO
1.3717,YES
0.7869,NO
0.2497,NO
0.8157,NO
0.9265,NO
0.3252,NO
4.4434,YES
0.1971,NO
3.9198,YES
0.8439,NO
3.6453,YES
1.2806,NO
1.2282,NO
0.9803,NO
1.2423,NO
1.3832,YES
1.1635,NO
1.4745,YES
1.1477,NO
0.8306,NO
2.238,NO
1.2203,NO
1.141,NO
1.6672,NO
0.875,NO
0.7258,NO
1.7112,NO
0.7984,NO
1.6851,NO
0.5244,NO
2.2951,YES
2.1802,YES
2.2917,YES
0.4568,NO
1.4407,NO
0.6666,NO
1.3268,NO
1.2672,NO
0.8486,NO
0.9721,NO
0.9578,NO
1.1749,NO
0.7719,NO
1.5992,NO
0.9826,NO
1.7076,NO
1.9729,YES
1.1061,YES
0.5822,NO
0.4349,NO
0.2733,NO
0.4749,NO
1.6959,YES
1.8491,YES
0.3638,NO
0.39399999999999996,NO
0.4284,NO
0.4517,NO
0.4695,NO
0.5773,NO
0.6085,NO
1.5628,YES
0.3703,NO
1.912,YES
0.4655,NO
1.7748,YES
0.2724,NO
0.2386,NO
0.4445,NO
0.3003,NO
0.4483,NO
0.4252,NO
0.0821,NO
0.5371,NO
0.2912,NO
0.4324,NO
1.8458,YES
3.9463,YES
4.112,YES
1.7659,YES
0.8204,NO
0.2374,NO
1.6687,YES
0.6283,NO
1.7977,YES
0.4682,NO
0.3928,NO
0.843,NO
1.0709,NO
0.2584,NO
4.4796,YES
0.1364,NO
3.8478,YES
0.7274,NO
3.7403,YES
1.042,NO
0.9985,NO
0.7007,NO
0.9538,NO
1.7251,YES
0.7246,NO
1.8185,YES
2.6383,YES
0.6617,YES
1.7353,NO
0.4921,NO
0.5599,NO
1.1432,NO
1.9085,YES
2.439,YES
1.0565,NO
0.3776,NO
1.0331,NO
0.435,NO
0.8853,NO
1.0597,NO
0.997,NO
1.6697,YES
0.705,NO
2.3966,YES
0.8799,NO
2.5744,YES
0.4681,NO
0.5778,NO
0.5356,NO
0.4923,NO
0.4612,NO
1.1195,NO
0.4968,NO
1.2879,NO
0.8874,NO
0.2562,NO
1.2311,NO
1.7199,NO
1.0338,NO
0.9495,NO
0.8417,NO
0.5351,NO
0.4794,NO
4.1083,YES
0.3128,NO
3.077,YES
0.7140000000000001,NO
1.0323,NO
1.0009,NO
0.6059,NO
1.3126,NO
0.8789,NO
0.3151,NO
0.8001,NO
0.4643,NO
3.4701,YES
3.4385,YES
3.2413,YES
3.2024,YES
0.3307,NO
2.9591,YES
1.0911,NO
3.0780000000000003,YES
1.1632,YES
0.4691,NO
0.6251,NO
0.5326,NO
0.1665,NO
2.2554,YES
3.0278,YES
0.1306,NO
0.2614,NO
0.0894,NO
0.2942,NO
0.3565,NO
0.4466,NO
0.6144,NO
2.2888,YES
0.6208,NO
3.0093,YES
0.4076,NO
2.9478,YES
0.4145,NO
0.2792,NO
0.4769,NO
0.281,NO
0.2937,NO
0.1427,NO
0.2193,NO
0.2229,NO
0.3567,NO
0.1341,NO
0.7904,NO
1.2943,NO
0.6234,NO
0.4236,NO
0.7732,NO
0.2069,NO
0.4877,NO
3.3024,YES
0.4105,NO
2.4077,YES
0.2864,NO
0.4058,NO
0.41700000000000004,NO
0.5007,NO
1.3291,NO
0.5284,NO
0.2702,NO
0.2286,NO
0.3884,NO
2.7038,YES
2.7733,YES
2.5649,YES
2.7146,YES
0.3258,NO
2.1432,YES
0.8798,NO
