50Traced_NONETRACED_SUM_SINGLE_VSM_7_MEDIAN,Associated
0.6763,NO
1.5719,NO
0.8545,NO
0.5481,NO
1.7121,NO
3.0414,YES
1.7307,NO
2.8344,YES
0.7198,NO
0.3742,NO
0.4575,NO
0.6126,NO
1.6493,NO
0.733,NO
0.6856,NO
0.8214,NO
0.7093,NO
3.4121,YES
4.3007,YES
4.5444,YES
3.4584,YES
2.0047,NO
4.4708,YES
2.3232,NO
0.7178,NO
0.3538,NO
1.3242,NO
0.2342,NO
0.4035,NO
0.8882,NO
0.6428,NO
0.3521,NO
1.0628,NO
2.8004,YES
0.904,NO
2.6478,YES
0.7225,NO
0.3731,NO
0.4704,NO
0.316,NO
1.0392,NO
0.4858,NO
0.2558,NO
0.5016,NO
0.3438,NO
2.9955,YES
3.6353,YES
3.4214,YES
2.9126,YES
1.2467,NO
3.4922,YES
1.4668,NO
0.7416,NO
0.2484,NO
0.9011,NO
0.6293,NO
0.7999,NO
0.2288,NO
0.5292,NO
0.3595,NO
0.4069,NO
2.9957,YES
0.2331,NO
2.8587,YES
0.6467,NO
0.3005,NO
0.4077,NO
0.3608,NO
1.4403,NO
0.6488,NO
0.6595,NO
0.6107,NO
0.9171,NO
3.489,YES
4.1080000000000005,YES
3.7565,YES
3.2106,YES
0.5736,NO
4.0454,YES
1.0048,NO
0.8705,NO
1.1728,NO
5.8582,YES
2.3831,YES
2.1707,YES
5.586,YES
0.5651,NO
0.8440000000000001,NO
5.1153,YES
0.2952,NO
6.055,YES
0.3868,NO
1.5862,NO
1.285,NO
1.4655,NO
0.7677,NO
2.8760000000000003,YES
0.6072,NO
3.3161,YES
1.3472,NO
2.5563,YES
0.4776,NO
1.3442,NO
2.4562,NO
1.8292,NO
5.3695,YES
1.959,NO
5.4153,YES
0.4435,NO
0.2346,NO
2.1793,YES
0.8543,NO
0.32899999999999996,NO
2.2286,YES
0.1827,NO
0.3841,NO
2.3516,YES
0.5687,NO
2.1044,YES
0.4514,NO
1.422,NO
0.9072,NO
1.176,NO
0.171,NO
1.1376,NO
0.1654,NO
0.9746,NO
0.3974,NO
0.7899,NO
0.6222,NO
0.7095,NO
0.8878,NO
0.8941,NO
2.0695,YES
0.3359,NO
2.4294,YES
0.7413,NO
0.6057,NO
3.5343,YES
4.6173,YES
3.5159,YES
3.8019,YES
0.1616,NO
0.4231,NO
3.0409,YES
0.7961,NO
3.3308,YES
0.9727,NO
1.5932,NO
1.2852,NO
1.1613,NO
0.4347,NO
5.3117,YES
0.4759,NO
4.7342,YES
1.2268,NO
4.3877,YES
1.0728,NO
1.7688,NO
2.2724,NO
1.8352,NO
3.6079,YES
2.1586,NO
3.1078,YES
0.1636,NO
0.7583,NO
2.8131,YES
0.2749,NO
0.5564,NO
1.8727,YES
0.2779,NO
0.2692,NO
2.0833,YES
0.2523,NO
2.6671,YES
0.1931,NO
0.5313,NO
0.3224,NO
0.5642,NO
0.3019,NO
0.7243,NO
0.2604,NO
1.1955,NO
0.4092,NO
0.8351,NO
0.8609,NO
1.0557,NO
1.6818,NO
1.2844,NO
2.1993,YES
1.6645,NO
2.5238,YES
0.9683,NO
0.9686,NO
1.8984,YES
5.2719,YES
3.9897,YES
2.2999,YES
0.298,NO
0.7107,NO
1.7254,YES
0.1713,NO
1.8759,YES
0.3483,NO
1.3481,NO
1.2476,NO
1.1208,NO
0.7013,NO
5.0216,YES
0.3222,NO
4.8121,YES
1.5321,NO
4.8412,YES
0.5218,NO
1.1334,NO
0.7564,NO
0.8973,NO
1.7703,YES
1.1143,NO
1.858,YES
2.7684,YES
0.9316,YES
1.7638,NO
1.016,NO
0.9068,NO
1.5953,NO
1.2852,YES
2.4019999999999997,YES
1.7975,NO
0.7689,NO
1.4112,NO
0.9649,NO
1.521,NO
1.5739,NO
1.4815,NO
2.4085,YES
0.8384,NO
2.1428,YES
0.8908,NO
3.0456,YES
0.7701,NO
0.6669,NO
1.3549,NO
1.1313,NO
1.1545,NO
1.4384,NO
0.9813,NO
1.4196,NO
0.7020000000000001,NO
1.1235,NO
6.1964,YES
2.0142,YES
1.9176,YES
5.8514,YES
0.5938,NO
0.6916,NO
5.4505,YES
0.2729,NO
6.2975,YES
0.3313,NO
1.8555,NO
1.3248,NO
1.6153,NO
0.5891,NO
2.7084,YES
0.4341,NO
3.2629,YES
1.2081,NO
2.3664,YES
0.5221,NO
1.249,NO
2.4519,NO
1.865,NO
5.8139,YES
1.9914,NO
5.513999999999999,YES
0.6452,NO
1.1495,NO
6.028,YES
2.0663,YES
2.1358,YES
5.5502,YES
0.535,NO
0.6755,NO
5.2068,YES
0.217,NO
6.2528,YES
0.2826,NO
1.5330000000000001,NO
1.1277,NO
1.5299,NO
0.5904,NO
2.6228,YES
0.4257,NO
3.1234,YES
1.1138,NO
2.3946,YES
0.5818,NO
1.1235,NO
2.2319999999999998,NO
1.8212,NO
5.3863,YES
1.7919999999999998,NO
5.5695,YES
0.6857,NO
1.1392,NO
6.2105,YES
1.6981,YES
1.7457,YES
5.1673,YES
0.4715,NO
0.7536,NO
4.8616,YES
0.9771,NO
5.8699,YES
1.0091,NO
1.5849,NO
1.0935,NO
1.2075,NO
0.6447,NO
2.4714,YES
0.5954,NO
2.8551,YES
1.1976,NO
2.1631,YES
1.5421,NO
2.4011,NO
3.2682,NO
2.7008,NO
5.2552,YES
2.8678,NO
5.5455,YES
0.4927,NO
0.9185,NO
5.2765,YES
1.1966,YES
1.3141,YES
4.5103,YES
0.5284,NO
0.5797,NO
4.5863,YES
0.3783,NO
5.1114,YES
0.2961,NO
1.6561,NO
0.9886,NO
1.4849,NO
0.4472,NO
1.8223,YES
0.3252,NO
2.3328,YES
0.8418,NO
1.7271,YES
0.9858,NO
1.2624,NO
2.1272,NO
1.6932,NO
4.6527,YES
1.6741,NO
4.8255,YES
0.8566,NO
0.7476,NO
1.3822,YES
4.4585,YES
3.5072,YES
1.6248,YES
0.552,NO
0.5084,NO
1.6041,YES
0.6733,NO
1.2544,YES
0.9031,NO
1.5345,NO
1.432,NO
1.3783,NO
0.5252,NO
4.3784,YES
0.2811,NO
4.1354,YES
1.2877,NO
4.0427,YES
0.9761,NO
1.5434,NO
1.1595,NO
1.3123,NO
1.3732,YES
1.3371,NO
1.3982,YES
0.5342,NO
0.6921,NO
3.072,YES
4.6349,YES
3.7839,YES
2.8998,YES
0.166,NO
0.4655,NO
2.2761,YES
0.2533,NO
2.6951,YES
0.2558,NO
0.9801,NO
0.8252,NO
0.617,NO
0.5889,NO
4.6641,YES
0.3944,NO
4.9419,YES
1.0188,NO
4.4619,YES
0.894,NO
1.483,NO
1.7797,NO
1.2831,NO
2.9125,YES
1.5804,NO
2.6122,YES
1.1611,NO
0.9717,NO
1.8568,NO
1.4237,NO
0.9267,NO
2.0023,NO
0.7909,NO
0.7894,NO
2.4579,NO
0.4624,NO
1.6605,NO
0.5687,NO
2.3794,YES
2.2369,YES
2.2,YES
0.6523,NO
1.1929,NO
0.4652,NO
1.1686,NO
1.5389,NO
1.1797,NO
0.5003,NO
0.8441,NO
0.7181,NO
0.8084,NO
1.5641,NO
0.4256,NO
1.8426,NO
1.9464,YES
1.1752,YES
0.9938,NO
0.2802,NO
0.2999,NO
0.6837,NO
1.3671,YES
1.8462,YES
0.728,NO
0.1519,NO
0.6258,NO
0.1872,NO
0.4747,NO
0.4304,NO
0.5731,NO
1.8529,YES
0.3283,NO
1.1256,YES
0.3525,NO
2.0398,YES
0.3199,NO
0.1163,NO
0.2333,NO
0.3441,NO
0.3281,NO
0.6759,NO
0.2285,NO
0.5611,NO
0.3763,NO
0.7196,NO
2.3975,YES
4.8189,YES
3.7107,YES
2.5534,YES
0.1169,NO
0.3539,NO
2.2362,YES
0.2484,NO
2.3219,YES
0.2792,NO
1.345,NO
1.043,NO
1.1357,NO
0.2051,NO
4.6205,YES
0.0493,NO
4.9641,YES
0.7985,NO
4.6027,YES
0.7682,NO
1.2488,NO
1.1109,NO
1.1495,NO
2.2988,YES
1.1552,NO
2.5055,YES
2.5059,YES
0.6875,YES
1.4793,NO
0.8869,NO
0.8952,NO
1.1164,NO
1.0533,YES
2.3431,YES
1.1796,NO
0.1017,NO
1.1996,NO
0.1806,NO
0.5116,NO
0.6259,NO
0.6678,NO
2.4759,YES
0.9791,NO
2.2079,YES
0.9468,NO
2.7283,YES
0.8259,NO
0.0967,NO
0.3944,NO
0.5258,NO
0.4126,NO
1.2232,NO
0.4475,NO
1.0264,NO
1.0707,NO
0.5375,NO
0.9452,NO
0.6185,NO
0.644,NO
0.3208,NO
0.6928,NO
0.6093,NO
0.4761,NO
3.0439,YES
0.2322,NO
2.92,YES
0.895,NO
0.5687,NO
0.6409999999999999,NO
0.5921,NO
1.3258,NO
0.7488,NO
0.5141,NO
0.9447,NO
0.8753,NO
3.469,YES
4.1783,YES
3.7689999999999997,YES
3.2356,YES
0.5174,NO
4.0919,YES
1.0449,NO
3.1478,YES
1.3022,YES
0.9012,NO
0.4969,NO
0.3526,NO
0.3787,NO
1.5649,YES
2.9682,YES
0.5631,NO
0.1351,NO
0.3454,NO
0.2046,NO
0.6368,NO
0.6785,NO
0.8103,NO
3.0465,YES
0.4193,NO
2.3215,YES
0.4467,NO
3.2782,YES
0.4965,NO
0.2099,NO
0.35,NO
0.3856,NO
0.3737,NO
0.4046,NO
0.2408,NO
0.4302,NO
0.3602,NO
0.1145,NO
0.8697,NO
0.4536,NO
0.6901,NO
0.6303,NO
0.5187,NO
0.1098,NO
0.8035,NO
1.9898,YES
0.6926,NO
1.7587,YES
0.4019,NO
0.2385,NO
0.2291,NO
0.1635,NO
0.9408,NO
0.1752,NO
0.6613,NO
0.2928,NO
0.5126,NO
2.04,YES
2.6282,YES
2.4497,YES
1.9966,YES
0.9381,NO
2.5783,YES
0.9002,NO
