50Traced_NONETRACED_SUM_MULTI_LSA_75_MEDIAN,Associated
0.1985,NO
0.9009,NO
3.2298,YES
0.9179,NO
2.7182,YES
1.1776,NO
1.4815,NO
0.9218,NO
0.4911,NO
1.0067,NO
0.8092,NO
1.1463,NO
0.4159,NO
0.8102,NO
2.7549,YES
3.3034,YES
2.7116,YES
2.6728,YES
0.9177,NO
2.7826,YES
1.1503,NO
2.1852,YES
1.3799,YES
0.5353,NO
0.256,NO
0.2573,NO
0.7234,NO
1.7936,YES
1.7362,YES
0.8739,NO
0.2098,NO
0.3979,NO
0.2155,NO
0.5225,NO
0.8719,NO
0.2707,NO
2.3505,YES
0.6469,NO
2.229,YES
0.3013,NO
1.9733,YES
0.2666,NO
0.1828,NO
0.6419,NO
0.3064,NO
0.2061,NO
0.6612,NO
0.4229,NO
0.4116,NO
1.5649,NO
0.8456,NO
1.4912,NO
0.7585,NO
1.2244,NO
2.3229,NO
1.6795,NO
0.7843,NO
1.6865,NO
2.7788,YES
1.1789,NO
2.2084,YES
0.9387,NO
1.2168,NO
0.5870000000000001,NO
1.1787,NO
1.0969,NO
1.5091,NO
1.3955,NO
1.0772,NO
0.9407,NO
2.324,YES
3.0459,YES
2.1004,YES
2.0328,YES
1.5223,NO
2.8836,YES
1.1687,NO
