50Traced_NONETRACED_SUM_RAW_VSM_8_MEDIAN,Associated
0.3385,NO
0.3579,NO
0.382,NO
0.5446,NO
1.141,YES
0.4983,NO
1.7626,YES
0.3707,NO
0.2857,NO
0.3413,NO
0.3542,NO
0.4871,NO
0.4332,NO
0.2691,NO
0.4697,NO
0.3201,NO
0.9726,YES
1.0859,YES
2.2774,YES
2.1134,YES
0.4799,NO
1.7442,YES
0.3579,NO
0.272,NO
0.2432,NO
0.5669,NO
0.6057,NO
0.4393,NO
0.9929,NO
0.3227,NO
0.2246,NO
0.8499,NO
1.9245,YES
0.6063,NO
2.7036,YES
0.2039,NO
0.4449,NO
0.1391,NO
0.2246,NO
0.3859,NO
0.1755,NO
0.6467,NO
0.19699999999999998,NO
0.4896,NO
1.7302,YES
1.8654,YES
2.1796,YES
1.7464,YES
0.8451,NO
3.1954,YES
0.8346,NO
0.5161,NO
0.1628,NO
0.6849,NO
0.5789,NO
0.6042,NO
0.3599,NO
0.3704,NO
0.3924,NO
0.6834,NO
1.7924,YES
0.5172,NO
2.5152,YES
0.4757,NO
0.506,NO
0.3652,NO
0.3891,NO
0.6013,NO
0.40299999999999997,NO
0.5105,NO
0.4305,NO
0.4267,NO
1.6565,YES
1.2962,YES
2.0932,YES
1.6934,YES
0.5167,NO
2.1009,YES
0.3099,NO
0.2293,NO
0.146,NO
0.4066,NO
0.3623,NO
0.3866,NO
0.4414,NO
0.2897,NO
0.2812,NO
0.6523,NO
1.5221,YES
0.4287,NO
2.0333,YES
0.2433,NO
0.4021,NO
0.24600000000000002,NO
0.1672,NO
0.2671,NO
0.0943,NO
0.4503,NO
0.1905,NO
0.3323,NO
1.4538,YES
1.1441,YES
1.4502,YES
1.1529,YES
0.4326,NO
1.9276,YES
0.4518,NO
0.2955,NO
0.2914,NO
3.1502,YES
0.9142,YES
0.8703,YES
3.8857,YES
1.0458,NO
0.4456,NO
2.8772,YES
0.5942,NO
3.4035,YES
0.7228,NO
0.2869,NO
0.5266,NO
0.4525,NO
0.2251,NO
0.9269,YES
0.3144,NO
0.948,YES
0.4896,NO
1.0916,YES
0.5642,NO
0.5814,NO
0.6544,NO
0.4024,NO
3.3799,YES
1.2078,NO
3.0024,YES
0.1799,NO
0.1547,NO
1.0279,YES
0.4413,NO
0.1946,NO
1.3731,YES
0.3792,NO
0.2009,NO
1.1877,YES
0.4919,NO
0.7922,YES
0.6088,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.4188,NO
0.1573,NO
0.379,NO
0.1451,NO
0.3642,NO
0.3891,NO
0.4625,NO
0.4598,NO
0.2834,NO
1.4077,YES
0.6939,NO
1.3928,YES
0.4431,NO
0.1971,NO
1.3530000000000002,YES
2.8447,YES
2.9225,YES
1.452,YES
0.6568,NO
0.312,NO
1.3898,YES
0.8482,NO
1.6241,YES
0.8996,NO
0.3499,NO
0.5857,NO
0.3952,NO
0.442,NO
2.0237,YES
0.3838,NO
2.7307,YES
0.4682,NO
2.4321,YES
0.7193,NO
0.6516,NO
0.972,NO
0.6082,NO
1.4297,YES
1.3794,NO
1.1472,YES
0.1636,NO
0.2255,NO
1.5219999999999998,YES
0.1762,NO
0.1649,NO
1.8141,YES
0.5226,NO
0.1917,NO
1.2153,YES
0.1835,NO
1.8179,YES
0.2955,NO
0.2244,NO
0.3421,NO
0.1277,NO
0.1775,NO
0.2406,NO
0.1943,NO
0.4083,NO
0.2254,NO
0.3442,NO
0.2218,NO
0.3467,NO
0.3901,NO
0.21600000000000003,NO
1.7814,YES
0.6281,NO
1.7937,YES
0.2915,NO
0.0306,NO
1.2933,YES
2.3405,YES
1.8176,YES
0.4893,YES
0.3354,NO
0.2393,NO
1.2042,YES
0.313,NO
1.2295,YES
0.3036,NO
0.171,NO
0.2964,NO
0.1785,NO
0.1967,NO
2.2132,YES
0.2206,NO
1.0094,YES
0.1347,NO
1.8666,YES
0.1004,NO
0.1644,NO
0.5109,NO
0.1552,NO
1.1923,YES
0.4621,NO
0.4728,YES
1.2271,YES
0.0982,YES
0.6241,NO
0.5121,NO
0.4373,NO
0.5117,NO
0.6372,YES
0.7167,YES
0.4954,NO
0.2793,NO
0.4341,NO
0.402,NO
0.2131,NO
0.3328,NO
0.1446,NO
0.3521,YES
0.444,NO
1.3091,YES
0.2807,NO
0.7873,YES
0.5104,NO
0.3183,NO
0.2117,NO
0.3169,NO
0.2528,NO
0.4731,NO
0.3519,NO
0.2448,NO
0.3286,NO
0.2418,NO
3.3064,YES
1.4908,YES
1.5132,YES
4.1213,YES
1.052,NO
0.3278,NO
3.8073,YES
0.7521,NO
3.5559,YES
0.802,NO
0.3042,NO
0.4593,NO
0.24600000000000002,NO
0.22,NO
1.4533,YES
0.3188,NO
0.9886,YES
0.3498,NO
1.6284,YES
0.5285,NO
0.6796,NO
0.6401,NO
0.4094,NO
4.1051,YES
1.1245,NO
3.1207,YES
0.4585,NO
0.3315,NO
4.0649,YES
1.6278,YES
1.4717,YES
4.2553,YES
1.2816,NO
0.5392,NO
3.6506,YES
0.4985,NO
4.7234,YES
0.5961,NO
0.3902,NO
0.7741,NO
0.5326,NO
0.3423,NO
1.5337,YES
0.4977,NO
1.1339,YES
0.6114,NO
1.9698,YES
0.3772,NO
0.7049,NO
0.8087,NO
0.5413,NO
4.2765,YES
1.4592,NO
3.2341,YES
0.2838,NO
0.1712,NO
2.9727,YES
1.3787,YES
1.0554,YES
3.2023,YES
0.7709,NO
0.2704,NO
3.0296,YES
0.6352,NO
3.1777,YES
0.5876,NO
0.281,NO
0.4467,NO
0.3865,NO
0.209,NO
1.3980000000000001,YES
0.2663,NO
0.5752,YES
0.2702,NO
1.3398,YES
0.4799,NO
0.4223,NO
0.5548,NO
0.3385,NO
3.2238,YES
1.0375,NO
2.2249,YES
0.1665,NO
0.3175,NO
2.6489,YES
0.7065,YES
0.4542,YES
3.3095,YES
0.8782,NO
0.2715,NO
2.7747,YES
0.6032,NO
2.8360000000000003,YES
0.5347,NO
0.5951,NO
0.591,NO
0.4795,NO
0.2834,NO
0.5791,YES
0.3108,NO
0.7951,YES
0.35600000000000004,NO
0.8215,YES
0.4712,NO
0.6777,NO
0.4974,NO
0.3462,NO
3.3305,YES
1.1045,NO
2.9437,YES
0.4734,NO
0.0912,NO
1.4857,YES
2.0747,YES
2.6406,YES
0.7142,YES
0.447,NO
0.2931,NO
1.4393,YES
0.5341,NO
1.4953,YES
0.6748,NO
0.2488,NO
0.6178,NO
0.268,NO
0.1884,NO
1.8386,YES
0.2743,NO
1.2995,YES
0.2158,NO
2.5993,YES
0.4033,NO
0.4388,NO
0.792,NO
0.4429,NO
1.4766,YES
0.8889,NO
0.6045,YES
0.4052,NO
0.10300000000000001,NO
1.7027,YES
2.8305,YES
3.467,YES
1.2806,YES
0.5103,NO
0.1705,NO
1.8919,YES
0.6964,NO
1.9355,YES
0.7645,NO
0.2113,NO
0.597,NO
0.2859,NO
0.2755,NO
2.0781,YES
0.2242,NO
2.637,YES
0.1669,NO
2.9065,YES
0.5308,NO
0.4979,NO
0.8551,NO
0.4652,NO
1.7839,YES
1.0098,NO
0.958,YES
0.2391,NO
0.1265,NO
0.6116,NO
0.2265,NO
0.3999,NO
0.4667,NO
0.1051,NO
0.1668,NO
0.5817,NO
0.1655,NO
0.4009,NO
0.201,NO
1.4265,YES
0.5454,YES
1.1574,YES
0.1162,NO
0.1979,NO
0.154,NO
0.3306,NO
0.1551,NO
0.3963,NO
0.2155,NO
0.3297,NO
0.3634,NO
0.3894,NO
0.4373,NO
0.3226,NO
0.3552,NO
0.3608,YES
0.289,YES
0.3416,NO
0.3304,NO
0.3558,NO
0.228,NO
0.4113,YES
0.3131,YES
0.3379,NO
0.2907,NO
0.3056,NO
0.3607,NO
0.358,NO
0.3015,NO
0.2248,NO
0.4627,YES
0.2935,NO
0.6353,YES
0.2506,NO
0.6198,YES
0.313,NO
0.2596,NO
0.2569,NO
0.3842,NO
0.3446,NO
0.294,NO
0.4503,NO
0.1728,NO
0.4007,NO
0.122,NO
1.1733,YES
1.9986,YES
1.7622,YES
1.0559,YES
0.4263,NO
0.2589,NO
1.1344,YES
0.2742,NO
1.1315,YES
0.2738,NO
0.2458,NO
0.3659,NO
0.374,NO
0.2965,NO
1.7428,YES
0.4109,NO
1.2919,YES
0.3197,NO
1.6899,YES
0.1798,NO
0.1921,NO
0.4917,NO
0.314,NO
1.1719,YES
0.3673,NO
0.9356,YES
1.4794,YES
0.1356,YES
0.5224,NO
0.3479,NO
0.3119,NO
0.3431,NO
1.3023,YES
1.3847,YES
0.3264,NO
0.2202,NO
0.3756,NO
0.3091,NO
0.1741,NO
0.4524,NO
0.132,NO
0.4684,YES
0.2573,NO
1.6145,YES
0.3287,NO
1.4669,YES
0.38799999999999996,NO
0.309,NO
0.2734,NO
0.2798,NO
0.2595,NO
0.32799999999999996,NO
0.4743,NO
0.2659,NO
0.3191,NO
0.1609,NO
0.4522,NO
0.5953,NO
0.6073,NO
0.6811,NO
0.4303,NO
0.3164,NO
0.634,NO
0.9695,YES
0.685,NO
1.6357,YES
0.24100000000000002,NO
0.2925,NO
0.2504,NO
0.1414,NO
0.6173,NO
0.1658,NO
0.513,NO
0.2072,NO
0.6321,NO
0.7698,YES
1.4813,YES
1.6402,YES
1.3704,YES
0.6595,NO
2.2261,YES
0.5962,NO
1.2412,YES
0.1027,YES
0.2855,NO
0.3015,NO
0.2099,NO
0.1451,NO
0.6596,YES
0.7964,YES
0.1319,NO
0.1079,NO
0.0645,NO
0.1095,NO
0.1665,NO
0.3181,NO
0.21899999999999997,NO
0.3766,YES
0.3008,NO
1.3673,YES
0.1636,NO
0.8698,YES
0.2643,NO
0.1078,NO
0.0715,NO
0.1274,NO
0.0894,NO
0.1427,NO
0.0804,NO
0.0769,NO
0.4482,NO
0.14,NO
0.6574,NO
0.3415,NO
0.4795,NO
0.6608,NO
0.1906,NO
0.2103,NO
0.7145,NO
1.6703,YES
0.7240000000000001,NO
2.2909,YES
0.4749,NO
0.4577,NO
0.3652,NO
0.2202,NO
0.3746,NO
0.2115,NO
0.4616,NO
0.2286,NO
0.3413,NO
1.6053,YES
1.1,YES
1.8907,YES
1.6258,YES
0.4996,NO
1.8265,YES
0.4598,NO
