50Traced_NONETRACED_SUM_RAW_LSA_91_MEDIAN,Associated
0.6635,NO
0.7043,YES
0.2474,NO
0.6469,NO
0.3973,NO
3.3098,YES
1.5389,YES
0.8067,YES
2.8825,YES
0.8382,NO
0.4861,NO
4.0971,YES
0.2646,NO
2.9787,YES
0.3368,NO
0.4128,NO
0.861,NO
0.5337,NO
0.3692,NO
1.7046,YES
0.2204,NO
0.9113,YES
0.3932,NO
1.6983,YES
0.5321,NO
0.6624,NO
0.8105,NO
0.5501,NO
5.0606,YES
0.8236,NO
2.3031,YES
0.2518,NO
0.1547,NO
2.1406,YES
0.6679999999999999,NO
0.284,NO
1.7725,YES
0.2681,NO
0.1629,NO
1.416,YES
0.42100000000000004,NO
1.9616,YES
0.4632,NO
0.3264,NO
0.3203,NO
0.4034,NO
0.2604,NO
0.5237,NO
0.1398,NO
0.4013,NO
0.2234,NO
0.4423,NO
0.3949,NO
0.5602,NO
0.8436,NO
0.1933,NO
2.6026,YES
0.8162,NO
1.3398,YES
0.61,NO
0.2648,NO
1.3902,YES
3.0229,YES
1.8718,YES
1.3294,YES
0.6351,NO
0.2868,NO
1.5165,YES
0.2328,NO
0.8125,YES
0.212,NO
0.6001,NO
0.5944,NO
0.3827,NO
0.311,NO
1.6884,YES
0.2062,NO
2.3177,YES
0.41600000000000004,NO
2.4707,YES
0.2397,NO
0.2802,NO
0.4474,NO
0.2509,NO
2.04,YES
0.6466,NO
1.1777,YES
0.2528,NO
0.1646,NO
1.1493,YES
0.555,NO
0.2887,NO
1.2159,YES
0.3178,NO
0.153,NO
1.4239,YES
0.5202,NO
1.1101,YES
0.6835,NO
0.2429,NO
0.3056,NO
0.1955,NO
0.1775,NO
0.5576,NO
0.1654,NO
0.3901,NO
0.1343,NO
0.5804,NO
0.6588,NO
0.5152,NO
0.8388,NO
0.4144,NO
1.9543,YES
0.7547,NO
1.0715,YES
0.5229,NO
0.1418,NO
0.8789,YES
4.2616,YES
2.6909,YES
1.6415,YES
0.5547,NO
0.0876,NO
1.5331,YES
0.3753,NO
1.3596,YES
0.4174,NO
0.4482,NO
0.6133,NO
0.5598,NO
0.2649,NO
2.8582,YES
0.1545,NO
3.0012,YES
0.1854,NO
3.6757,YES
0.4311,NO
0.405,NO
0.6557,NO
0.447,NO
1.8959,YES
0.8248,NO
0.7417,YES
1.6926,YES
1.148,YES
0.8919,NO
0.7629,NO
0.2034,NO
0.7894,NO
1.4780000000000002,YES
2.3796,YES
0.8273,NO
0.48100000000000004,NO
0.4371,NO
0.3366,NO
0.5994,NO
0.7415,NO
0.6369,NO
0.7269,YES
0.6845,NO
1.0227,YES
0.4163,NO
3.0726,YES
0.5174,NO
0.1864,NO
0.5319,NO
0.5487,NO
0.237,NO
0.8989,NO
0.3934,NO
0.5799,NO
0.7090000000000001,NO
0.3053,NO
4.0905,YES
0.6361,YES
0.2888,YES
3.2033,YES
0.6533,NO
0.3098,NO
4.2787,YES
0.2273,NO
2.853,YES
0.4346,NO
0.4916,NO
0.7108,NO
0.4861,NO
0.3959,NO
0.8320000000000001,YES
0.1797,NO
0.7797,YES
0.384,NO
0.8117,YES
0.523,NO
0.9219,NO
1.0422,NO
0.5555,NO
5.7802,YES
1.022,NO
2.9642,YES
0.444,NO
0.3939,NO
3.4737,YES
1.3647,YES
0.4389,YES
3.9603,YES
0.6315,NO
0.3262,NO
4.0839,YES
0.6565,NO
3.7965,YES
0.6817,NO
0.4715,NO
0.5793,NO
0.3089,NO
0.5061,NO
1.4216,YES
0.1388,NO
1.0136,YES
0.4203,NO
1.4845,YES
0.8905,NO
0.871,NO
1.5819999999999999,NO
0.4483,NO
5.6487,YES
1.5668,NO
2.438,YES
0.4864,NO
0.2172,NO
2.2198,YES
0.3645,YES
0.1996,YES
1.6239,YES
0.4238,NO
0.3386,NO
1.7598,YES
0.4697,NO
1.4323,YES
0.5934,NO
0.2916,NO
0.2965,NO
0.1165,NO
0.3138,NO
0.6077,YES
0.1975,NO
0.4634,YES
0.4931,NO
0.6263,YES
0.6514,NO
0.5745,NO
0.9501,NO
0.4975,NO
2.8309,YES
0.9196,NO
1.7319,YES
0.4791,NO
0.27,NO
4.0021,YES
1.3951,YES
0.5291,YES
4.0766,YES
0.7505,NO
0.2205,NO
4.4684,YES
0.311,NO
3.4349,YES
0.3542,NO
0.302,NO
0.7491,NO
0.3307,NO
0.3971,NO
1.5186,YES
0.1717,NO
0.8901,YES
0.218,NO
1.4969999999999999,YES
0.5476,NO
0.8292,NO
0.9626,NO
0.48100000000000004,NO
5.8507,YES
0.9674,NO
2.4602,YES
0.4261,NO
0.2351,NO
0.4255,YES
2.6669,YES
2.1799,YES
0.701,YES
0.5209,NO
0.1853,NO
0.6061,YES
0.5385,NO
0.4532,YES
0.7286,NO
0.2488,NO
0.3568,NO
0.3458,NO
0.1698,NO
1.6977,YES
0.1648,NO
1.8087,YES
0.1936,NO
1.9112,YES
0.5552,NO
0.6786,NO
0.7124,NO
0.4596,NO
0.8452,YES
0.5268,NO
0.2531,YES
0.4032,NO
0.1618,NO
0.5913,YES
3.4782,YES
1.9588,YES
1.3015,YES
0.4236,NO
0.0792,NO
1.4488,YES
0.5153,NO
1.3841,YES
0.5912,NO
0.2771,NO
0.3731,NO
0.3246,NO
0.1905,NO
2.0279,YES
0.1772,NO
2.1175,YES
0.0892,NO
2.4468,YES
0.6589,NO
0.3843,NO
0.696,NO
0.4962,NO
1.5868,YES
0.6366,NO
0.4916,YES
0.2062,NO
0.3133,NO
0.6345,NO
0.565,NO
0.3362,NO
0.5097,NO
0.4291,NO
0.4006,NO
0.8761,NO
0.24100000000000002,NO
0.4742,NO
0.517,NO
1.4202,YES
1.4482,YES
2.0838,YES
0.1959,NO
0.47600000000000003,NO
0.2485,NO
0.3171,NO
0.3805,NO
0.2234,NO
0.2,NO
0.4955,NO
0.4162,NO
0.295,NO
0.8757,NO
0.2905,NO
0.5183,NO
1.2943,YES
1.0726,YES
0.3466,NO
0.4089,NO
0.1316,NO
0.2122,NO
1.2397,YES
1.5236,YES
0.2196,NO
0.4177,NO
0.1311,NO
0.4282,NO
0.2872,NO
0.4968,NO
0.2691,NO
0.5722,YES
0.3258,NO
0.6504,YES
0.1729,NO
2.1906,YES
0.2536,NO
0.2337,NO
0.3824,NO
0.3998,NO
0.1677,NO
0.2172,NO
0.2947,NO
0.2254,NO
0.4897,NO
0.163,NO
0.7467,YES
3.5449,YES
2.4617,YES
1.6581,YES
0.5592,NO
0.1101,NO
1.749,YES
0.4873,NO
1.4863,YES
0.4181,NO
0.2275,NO
0.5284,NO
0.415,NO
0.2052,NO
2.5389,YES
0.1593,NO
2.2119,YES
0.1696,NO
2.835,YES
0.5275,NO
0.4571,NO
0.8057,NO
0.319,NO
2.0155,YES
0.8323,NO
0.5086,YES
0.8547,YES
1.0679,YES
0.8248,NO
0.7269,NO
0.3325,NO
0.6525,NO
1.2312,YES
1.5748,YES
0.6451,NO
0.1904,NO
0.544,NO
0.1058,NO
0.2408,NO
0.3834,NO
0.3116,NO
0.5574,YES
0.6001,NO
0.5325,YES
0.4601,NO
1.8871,YES
0.5489999999999999,NO
0.0892,NO
0.2383,NO
0.3016,NO
0.1113,NO
0.846,NO
0.3257,NO
0.4399,NO
0.3324,NO
0.16,NO
0.7996,NO
0.3198,NO
0.0941,NO
0.8171,NO
0.3197,NO
0.2518,NO
0.4188,NO
1.8402,YES
0.6536,NO
2.5387,YES
0.4284,NO
0.5804,NO
0.3068,NO
0.2309,NO
0.6084,NO
0.1658,NO
0.3181,NO
0.25,NO
0.4154,NO
2.3228,YES
1.2106,YES
1.7866,YES
0.6502,YES
0.8957,NO
1.3808,YES
0.2914,NO
1.5379,YES
0.2511,YES
0.48200000000000004,NO
0.39799999999999996,NO
0.1551,NO
0.3248,NO
0.5229,YES
1.5022,YES
0.2135,NO
0.2933,NO
0.1973,NO
0.2223,NO
0.1665,NO
0.2089,NO
0.1463,NO
0.3684,YES
0.3495,NO
0.8644,YES
0.2554,NO
2.1963,YES
0.2398,NO
0.2052,NO
0.3211,NO
0.3113,NO
0.1491,NO
0.3329,NO
0.2821,NO
0.3675,NO
0.4637,NO
0.325,NO
0.8004,NO
0.4146,NO
0.2981,NO
0.6954,NO
0.4278,NO
0.22399999999999998,NO
0.3372,NO
1.4104,YES
0.3129,NO
2.5898,YES
0.2438,NO
0.2846,NO
0.2176,NO
0.2108,NO
0.4586,NO
0.0862,NO
0.3683,NO
0.2612,NO
0.527,NO
2.2746,YES
1.4105,YES
1.3212,YES
1.2894,YES
0.6871,NO
0.81,YES
0.4661,NO
