50Traced_NONETRACED_SUM_MULTI_VSM_31_MEDIAN,Associated
2.3345,YES
2.8295,YES
3.4459,YES
1.5864,YES
1.2281,NO
0.4137,NO
1.9391,YES
1.0263,NO
1.9595,YES
0.8943,NO
0.7257,NO
1.3467,NO
0.5153,NO
1.041,NO
3.7144,YES
0.8362,NO
3.7712,YES
0.7503,NO
4.1283,YES
0.6514,NO
1.5608,NO
1.3437,NO
1.0215,NO
2.2346,YES
1.8255,NO
1.7942,YES
1.4377,NO
0.4323,NO
1.8249,NO
1.2749,NO
1.139,NO
1.4426,NO
1.3194,NO
0.5969,NO
1.0238,NO
3.0272,YES
1.7624,NO
2.4647,YES
1.1036,NO
1.3677,NO
0.7869,NO
0.7359,NO
1.6438,NO
1.0683,NO
1.386,NO
0.9051,NO
1.5946,NO
1.9207,YES
3.3154,YES
3.0477,YES
2.6358,YES
1.7263,NO
2.4422,YES
1.4738,NO
0.9673,NO
0.2944,NO
1.9943,NO
0.7921,NO
0.5975,NO
1.2755,NO
1.045,NO
0.3337,NO
1.1179999999999999,NO
2.6248,YES
1.5036,NO
2.4724,YES
0.7613,NO
1.2666,NO
0.2852,NO
0.204,NO
1.426,NO
0.6467,NO
0.9640000000000001,NO
0.1586,NO
1.1285,NO
1.989,YES
3.0618,YES
2.7888,YES
2.1176,YES
1.5986,NO
2.5986,YES
1.0686,NO
1.6028,NO
0.7176,NO
2.5212,NO
1.4277,NO
1.1911,NO
1.6313,NO
1.3813,NO
0.6195,NO
1.6121,NO
3.2409,YES
2.1556,NO
3.4153,YES
1.0056,NO
1.1827,NO
0.5162,NO
0.7007,NO
1.4345,NO
1.0328,NO
1.5319,NO
0.6304,NO
1.4123,NO
2.3831,YES
4.0196,YES
3.4308,YES
2.6322,YES
2.1498,NO
3.1881,YES
1.6765,NO
1.1964,NO
0.6357,NO
1.7377,NO
1.1667,NO
1.3742,NO
1.1894,NO
1.188,NO
0.6032,NO
0.9516,NO
3.0363,YES
1.4918,NO
2.665,YES
0.8079999999999999,NO
1.0889,NO
0.4022,NO
0.8067,NO
1.4558,NO
1.0817,NO
1.3737,NO
0.7456,NO
1.5042,NO
2.165,YES
3.2791,YES
2.9523,YES
2.3688,YES
1.6543,NO
2.6201,YES
1.2481,NO
1.0504,NO
0.2822,NO
5.396,YES
1.2566,YES
1.6829,YES
4.2751,YES
0.7678,NO
0.258,NO
5.4227,YES
0.7345,NO
4.828,YES
1.3246,NO
0.863,NO
1.3419,NO
0.4889,NO
0.2281,NO
2.1676,YES
0.3255,NO
2.0086,YES
0.4129,NO
1.9692,YES
0.5082,NO
2.4721,NO
1.1429,NO
1.3337,NO
4.8865,YES
2.8541,NO
5.1629,YES
1.2114,NO
0.4289,NO
3.3652,YES
1.0096,NO
0.9082,NO
2.5199,YES
0.7446,NO
0.1566,NO
2.7217,YES
0.7764,NO
2.6732,YES
1.0296,NO
1.4821,NO
1.9033,NO
1.1216,NO
0.387,NO
2.2219,NO
0.5853,NO
1.9792,NO
0.6798,NO
1.7204,NO
0.5118,NO
1.6944,NO
1.2289,NO
0.8313,NO
2.5607,YES
1.8839,NO
3.0495,YES
1.3385,NO
0.7120000000000001,NO
4.7413,YES
2.7489999999999997,YES
3.5477,YES
3.5191,YES
1.3052,NO
0.4524,NO
4.3515,YES
0.8762,NO
4.1144,YES
1.2181,NO
1.3235,NO
2.011,NO
0.8457,NO
0.9019,NO
4.1831,YES
0.8664,NO
4.0877,YES
0.7616,NO
4.2728,YES
0.6828,NO
2.0931,NO
1.5008,NO
1.147,NO
4.1677,YES
2.8869,NO
4.1723,YES
0.4659,NO
0.1646,NO
2.8668,YES
0.7769,NO
0.9848,NO
1.8546,YES
0.7449,NO
0.2424,NO
2.6075,YES
0.4677,NO
2.5091,YES
0.7147,NO
0.7129,NO
0.8363,NO
0.4392,NO
0.1775,NO
1.1332,NO
0.2059,NO
0.8581,NO
0.0902,NO
1.1924,NO
0.522,NO
1.1396,NO
0.981,NO
0.3764,NO
2.3734,YES
1.4271,NO
2.4268,YES
0.7242,NO
0.3589,NO
1.351,YES
1.7529,YES
2.1978,YES
1.1912,YES
0.728,NO
0.3223,NO
1.435,YES
0.8249,NO
1.469,YES
0.5704,NO
0.6593,NO
0.9171,NO
0.5815,NO
0.7174,NO
2.0876,YES
0.5907,NO
2.346,YES
0.556,NO
2.497,YES
0.4969,NO
1.2179,NO
0.86,NO
0.8121,NO
1.713,YES
1.2316,NO
1.3411,YES
2.1182,YES
1.7939,YES
1.4471,NO
0.6384,NO
0.5502,NO
0.9203,NO
1.3624,YES
1.5908,YES
0.5081,NO
0.7192,NO
0.4868,NO
0.6007,NO
0.4468,NO
0.4448,NO
0.3859,NO
2.8162,YES
0.6021,NO
2.657,YES
0.5326,NO
2.5931,YES
0.4011,NO
0.537,NO
0.6275,NO
0.5058,NO
0.3709,NO
0.7082,NO
0.7719,NO
0.8006,NO
1.0789,NO
0.2726,NO
5.0111,YES
0.6524,YES
1.0792,YES
3.9263,YES
0.6573,NO
0.3016,NO
4.9910000000000005,YES
0.4799,NO
4.3475,YES
1.0553,NO
0.9705,NO
1.1396,NO
0.5139,NO
0.3474,NO
1.5145,YES
0.5138,NO
1.4908,YES
0.4576,NO
1.2322,YES
0.4686,NO
2.053,NO
1.2358,NO
0.9701,NO
4.0875,YES
2.2455,NO
4.7692,YES
1.0935,NO
0.4037,NO
5.3453,YES
1.8522,YES
2.5659,YES
4.5517,YES
0.9288,NO
0.2753,NO
5.5611,YES
0.9743,NO
4.6795,YES
1.1362,NO
1.2262,NO
1.8147,NO
0.9809,NO
0.3745,NO
3.1793,YES
0.4513,NO
2.9359,YES
0.604,NO
2.9572,YES
0.6999,NO
2.6369,NO
1.0594,NO
1.2636,NO
5.2822,YES
3.2756,NO
5.1067,YES
1.0523,NO
0.4353,NO
4.9187,YES
0.9253,YES
1.1574,YES
3.5945,YES
1.0149,NO
0.4075,NO
4.4397,YES
0.9449,NO
4.1455,YES
1.2832,NO
1.1655,NO
1.2219,NO
0.4764,NO
0.524,NO
2.1996,YES
0.7346,NO
1.6933,YES
0.6916,NO
1.8519,YES
0.8098,NO
2.3279,NO
1.5961,NO
1.0993,NO
3.6835,YES
2.9175,NO
4.5046,YES
1.0658,NO
0.3403,NO
5.402,YES
0.6043,YES
1.337,YES
4.416,YES
0.5701,NO
0.1621,NO
5.3305,YES
0.6761,NO
4.6154,YES
0.7754,NO
1.1365,NO
1.3938,NO
0.7991,NO
0.3294,NO
1.7689,YES
0.4906,NO
1.5434,YES
0.5789,NO
1.5446,YES
0.4297,NO
2.1521,NO
1.2293,NO
1.1987,NO
4.6537,YES
2.3243,NO
5.5663,YES
1.0933,NO
0.3875,NO
1.4885,YES
2.2112,YES
2.3642,YES
1.1511,YES
1.1575,NO
0.4464,NO
1.0659,YES
1.3295,NO
1.2913,YES
0.8336,NO
0.7772,NO
1.4285,NO
0.6304,NO
0.7205,NO
3.324,YES
0.8527,NO
2.9078,YES
0.5628,NO
3.4024,YES
0.8759999999999999,NO
1.5553,NO
1.5107,NO
1.1985,NO
1.4623,YES
1.6378,NO
0.9557,YES
1.136,NO
0.42,NO
2.883,YES
3.0888,YES
3.8089999999999997,YES
2.0513,YES
1.3239,NO
0.2666,NO
2.4047,YES
1.3933,NO
2.2337,YES
1.0801,NO
0.8528,NO
1.7241,NO
0.4523,NO
0.7492,NO
5.0686,YES
0.8297,NO
4.513,YES
0.7015,NO
5.0797,YES
0.9513,NO
1.8219,NO
1.5419999999999998,NO
1.2702,NO
2.4168,YES
2.5801,NO
1.9494,YES
0.8048,NO
0.4449,NO
1.7457,NO
0.9874,NO
1.0073,NO
1.6281,NO
0.8607,NO
0.2282,NO
1.4456,NO
0.8324,NO
1.5996,NO
0.5479,NO
1.9292,YES
2.0182,YES
1.8844,YES
0.4439,NO
1.4332,NO
0.5115,NO
1.3008,NO
0.8184,NO
1.0929,NO
0.4325,NO
1.018,NO
0.9175,NO
0.5125,NO
1.9112,NO
1.1226,NO
1.7243,NO
1.2174,YES
1.4004,YES
1.0534,NO
0.7606,NO
0.4391,NO
0.8108,NO
1.2483,YES
0.6881,YES
0.4099,NO
0.9064,NO
0.5913,NO
0.6438,NO
0.5295,NO
0.6216,NO
0.5713,NO
1.6911,YES
0.7661,NO
1.7058,YES
0.5274,NO
1.7021,YES
0.4896,NO
0.5992,NO
0.9418,NO
0.7405,NO
0.6041,NO
0.7473,NO
0.8738,NO
0.7279,NO
0.597,NO
0.4086,NO
1.8359999999999999,YES
2.6781,YES
3.2939,YES
1.2999,YES
1.0742,NO
0.1381,NO
1.7164,YES
0.769,NO
1.615,YES
0.5351,NO
0.6333,NO
1.3356,NO
0.3226,NO
0.5928,NO
4.2391,YES
0.6044,NO
3.9177,YES
0.4293,NO
4.2575,YES
0.5502,NO
1.1119,NO
0.9795,NO
0.7151,NO
1.6713,YES
1.7731,NO
1.1517,YES
2.0538,YES
1.1281,YES
1.3215,NO
0.5742,NO
0.68,NO
1.0325,NO
0.8292,YES
1.639,YES
0.8785,NO
0.6927,NO
0.8135,NO
0.7204,NO
0.1741,NO
0.1373,NO
0.132,NO
2.1289,YES
0.5027,NO
2.0209,YES
0.6087,NO
1.8233,YES
0.5225,NO
0.4717,NO
0.8235,NO
0.516,NO
0.6898,NO
0.9333,NO
0.8132,NO
0.9328,NO
0.8526,NO
0.1223,NO
1.0953,NO
0.4498,NO
0.6702,NO
0.7216,NO
0.7097,NO
0.4561,NO
0.4723,NO
2.6276,YES
0.7358,NO
2.1339,YES
0.3788,NO
0.5579999999999999,NO
0.2504,NO
0.2763,NO
0.7654,NO
0.6084,NO
0.4918,NO
0.3122,NO
0.7625,NO
1.9084,YES
2.6463,YES
2.4164,YES
1.9252,YES
0.988,NO
1.9946,YES
0.5584,NO
2.3558,YES
2.0832,YES
1.2097,NO
0.9836,NO
0.845,NO
0.7971,NO
1.5124,YES
1.8304,YES
0.4175,NO
0.4878,NO
0.5507,NO
0.4242,NO
0.27699999999999997,NO
0.3427,NO
0.2655,NO
3.1086,YES
0.8868,NO
2.9562,YES
0.8456,NO
2.6683,YES
0.7808,NO
0.4179,NO
0.4046,NO
0.337,NO
0.3093,NO
0.6232,NO
0.6592,NO
0.5998,NO
1.1818,NO
0.1468,NO
2.0763,NO
1.4097,NO
1.4589,NO
1.1962,NO
1.1977,NO
0.3704,NO
1.2859,NO
3.5439999999999996,YES
1.8184,NO
3.4945,YES
0.8311,NO
1.0274,NO
0.2176,NO
0.1469,NO
1.7838,NO
0.5819,NO
1.6245,NO
0.2286,NO
1.7767,NO
2.5555,YES
3.9252,YES
3.6978,YES
2.8328,YES
1.6496,NO
3.1048,YES
1.1683,NO
