50Traced_NONETRACED_SUM_MULTI_VSM_79_MAX,Associated
5.0464,YES
1.4854,YES
1.5628,YES
5.2922,YES
1.0746,NO
0.4443,NO
5.6386,YES
1.6256,NO
4.1782,YES
1.4040000000000001,NO
1.9441,NO
2.2279,NO
1.3372,NO
0.5809,NO
1.6016,YES
0.4983,NO
2.9147,YES
0.29600000000000004,NO
1.5077,YES
1.4379,NO
1.6005,NO
2.8212,NO
1.399,NO
4.2663,YES
2.5215,NO
4.3289,YES
0.6422,NO
0.2199,NO
1.8554,YES
4.1155,YES
2.8897,YES
1.5335,YES
1.4702,NO
0.3882,NO
2.3628,YES
1.0684,NO
1.4105,YES
0.9838,NO
1.3296,NO
1.3452,NO
0.679,NO
0.655,NO
3.0117,YES
0.6418,NO
4.2493,YES
0.4525,NO
3.0364,YES
0.8787,NO
1.5466,NO
2.0029,NO
1.0187,NO
1.7285,YES
1.3283,NO
1.4047,YES
0.7396,NO
0.4308,NO
1.6423,YES
3.1519999999999997,YES
2.3696,YES
1.5415,YES
1.2261,NO
0.444,NO
2.2394,YES
1.0532,NO
1.5356,YES
1.0036,NO
1.0789,NO
1.0304,NO
0.4335,NO
0.6473,NO
2.5723,YES
0.6894,NO
3.5126,YES
0.3774,NO
3.0288,YES
0.7908,NO
1.0954,NO
1.7394,NO
0.9283,NO
1.5224,YES
0.9921,NO
1.5993,YES
0.9802,NO
0.4332,NO
1.099,NO
0.9872,NO
0.6204,NO
1.444,NO
1.1031,NO
0.6425,NO
1.9168,NO
0.945,NO
0.8648,NO
0.7551,NO
1.8699,YES
2.0739,YES
1.8438,YES
0.7067,NO
0.5092,NO
0.713,NO
0.9186,NO
0.7979,NO
0.5463,NO
0.4728,NO
0.3329,NO
0.4188,NO
0.5763,NO
1.3559,NO
0.8440000000000001,NO
1.2048,NO
1.7068,YES
1.1213,YES
0.6363,NO
0.7999,NO
0.3056,NO
0.3872,NO
1.6106,YES
1.4322,YES
0.4822,NO
0.5307,NO
0.4739,NO
0.3129,NO
0.5616,NO
0.9134,NO
0.1562,NO
1.4869,YES
0.9304,NO
2.2434,YES
0.6305,NO
2.2773,YES
0.444,NO
0.4267,NO
0.6978,NO
0.5770000000000001,NO
0.2085,NO
0.6344,NO
0.5467,NO
0.2044,NO
0.9322,NO
0.2901,NO
2.2611,YES
3.8702,YES
3.0024,YES
2.2172,YES
1.2671,NO
0.5404,NO
2.6128,YES
1.2158,NO
1.982,YES
1.0762,NO
1.3652,NO
1.2463,NO
0.3115,NO
0.8207,NO
3.2287,YES
0.7378,NO
4.4613,YES
0.3854,NO
3.3829,YES
1.0136,NO
1.5611,NO
2.2207,NO
1.0598,NO
2.2725,YES
1.4254,NO
1.8963,YES
2.1888,YES
1.1688,YES
1.1574,NO
1.2595,NO
0.5161,NO
1.1173,NO
1.7721,YES
1.9278,YES
1.1165,NO
0.8741,NO
0.9958,NO
0.7061,NO
0.7968,NO
0.8826,NO
0.1969,NO
2.2734,YES
1.1754,NO
2.7030000000000003,YES
0.9992,NO
2.5431,YES
0.6767,NO
0.6597,NO
0.7809999999999999,NO
0.7785,NO
0.4583,NO
1.0417,NO
0.8236,NO
0.6395,NO
0.9192,NO
0.6178,NO
1.0462,NO
1.0602,NO
0.4073,NO
1.3698,NO
1.4071,NO
0.7085,NO
1.9576,NO
2.9417,YES
0.812,NO
2.2685,YES
0.7028,NO
1.0721,NO
0.4906,NO
0.823,NO
1.5209,NO
0.9523,NO
0.8626,NO
0.6028,NO
0.5347,NO
2.9497,YES
2.4431,YES
2.6491,YES
2.7676,YES
1.3788,NO
2.4734,YES
1.0135,NO
2.3322,YES
1.1201,YES
0.8116,NO
1.0096,NO
0.3918,NO
0.8320000000000001,NO
1.8169,YES
2.1264,YES
0.8399,NO
0.7694,NO
0.609,NO
0.5908,NO
0.8985,NO
0.9773,NO
0.409,NO
2.2647,YES
0.9423,NO
2.8974,YES
0.6935,NO
2.7543,YES
0.4388,NO
0.578,NO
0.5453,NO
0.5828,NO
0.4159,NO
0.816,NO
0.8419,NO
0.4127,NO
0.5937,NO
0.2711,NO
1.1909,NO
1.0728,NO
0.4672,NO
1.2722,NO
0.9429,NO
0.6117,NO
1.8004,NO
2.5615,YES
1.2294,NO
2.1461,YES
0.6771,NO
1.1042,NO
0.505,NO
0.609,NO
1.1645,NO
0.5817,NO
0.8982,NO
0.6844,NO
0.5969,NO
2.4337,YES
2.0412,YES
1.892,YES
2.1084,YES
1.3976,NO
2.2253,YES
1.4753,NO
