50Traced_NONETRACED_SUM_SINGLE_LSA_11_MEDIAN,Associated
0.3459,NO
0.3285,NO
0.4519,NO
0.3317,NO
1.5588,YES
0.6403,NO
2.1332,YES
0.4413,NO
2.4805,YES
0.4394,NO
0.2568,NO
0.4059,NO
0.2568,NO
0.2545,NO
0.2363,NO
0.3156,NO
0.3632,NO
0.7279,NO
0.4979,NO
1.9717,NO
1.1405,NO
0.6283,NO
1.5781,NO
0.7644,NO
0.9229999999999999,NO
1.9141,NO
2.793,YES
1.2202,NO
2.5039,YES
0.2438,NO
0.3992,NO
0.2176,NO
0.9258,NO
1.4068,NO
0.9263,NO
0.9187,NO
0.8982,NO
0.6172,NO
2.2864,YES
2.4919,YES
2.6706,YES
2.214,YES
1.4939,NO
2.2043,YES
1.2422,NO
