50Traced_NONETRACED_MAX_SINGLE_LSA_19_MAX,Associated
0.6479,NO
0.1206,NO
0.6479,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.3738,NO
1.0,YES
0.6038,NO
1.0,YES
0.1425,NO
0.2203,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2203,NO
0.2203,NO
0.5022,YES
0.3283,NO
0.6283,YES
0.1893,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.2203,NO
1.0,YES
0.0896,NO
1.0,YES
0.2833,NO
1.0,YES
0.3283,NO
0.3721,NO
0.5265,NO
0.2161,NO
0.7068,YES
0.3962,NO
1.0,YES
1.0,YES
1.0,YES
0.3988,NO
0.2007,NO
0.1459,NO
0.3748,NO
1.0,YES
1.0,YES
0.3988,NO
0.4076,NO
0.3988,NO
0.4076,NO
0.6218,NO
0.6218,NO
0.6202,NO
1.0,YES
0.1933,NO
0.9606,YES
0.1853,NO
1.0,YES
0.09699999999999999,NO
0.3547,NO
0.4076,NO
0.3547,NO
0.4076,NO
0.3988,NO
0.3547,NO
0.2798,NO
0.1947,NO
0.3141,NO
1.0,YES
0.5710000000000001,YES
0.5710000000000001,YES
0.9397,YES
0.3986,NO
0.1244,NO
1.0,YES
0.2684,NO
1.0,YES
0.1444,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.2557,NO
0.5710000000000001,YES
0.2282,NO
0.611,YES
0.1423,NO
0.5710000000000001,YES
0.2684,NO
0.2401,NO
0.48100000000000004,NO
0.3713,NO
1.0,YES
0.5975,NO
1.0,YES
0.2339,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.4322,NO
0.4246,NO
0.2894,NO
0.2339,NO
1.0,YES
0.2247,NO
1.0,YES
0.2273,NO
1.0,YES
0.6074,NO
0.6074,NO
0.6074,NO
0.6074,NO
1.0,YES
0.6436,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.679,NO
1.0,YES
0.2811,NO
0.4322,NO
0.4246,NO
0.2894,NO
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.1773,NO
1.0,YES
0.679,NO
0.679,NO
0.679,NO
0.3738,NO
1.0,YES
0.679,NO
1.0,YES
0.1574,NO
0.3162,NO
1.0,YES
0.5693,YES
0.5693,YES
0.8507,YES
0.4103,NO
0.1279,NO
1.0,YES
0.1164,NO
1.0,YES
0.1361,NO
0.4322,NO
0.4246,NO
0.2172,NO
0.2557,NO
0.5693,YES
0.2282,NO
0.6151,YES
0.1206,NO
0.5693,YES
0.2571,NO
0.2119,NO
0.3135,NO
0.3738,NO
1.0,YES
0.5482,NO
1.0,YES
0.1425,NO
0.1483,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1548,NO
0.1483,NO
0.5022,YES
0.6109,NO
0.6283,YES
0.3287,NO
0.2488,NO
0.3152,NO
0.2758,NO
0.1985,NO
1.0,YES
0.1648,NO
1.0,YES
0.1892,NO
1.0,YES
0.6109,NO
0.5464,NO
0.6109,NO
0.2961,NO
0.7068,YES
0.4518,NO
1.0,YES
0.1201,NO
0.1633,NO
0.5615,YES
1.0,YES
1.0,YES
0.5094,YES
0.2238,NO
0.0792,NO
0.505,YES
0.4584,NO
0.5679,YES
0.2466,NO
0.2096,NO
0.3152,NO
0.2331,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1667,NO
1.0,YES
0.4584,NO
0.41,NO
0.4726,NO
0.2464,NO
0.5615,YES
0.4518,NO
0.7440000000000001,YES
0.2552,NO
0.2552,NO
0.3143,NO
0.2921,NO
0.3169,NO
0.2229,NO
0.2552,NO
0.2552,NO
0.2592,NO
0.2128,NO
0.3143,NO
0.2128,NO
1.0,YES
1.0,YES
0.9975,YES
0.2552,NO
0.4495,NO
0.2452,NO
0.3169,NO
0.3599,NO
0.3169,NO
0.2128,NO
0.2128,NO
0.2128,NO
0.2932,NO
0.2372,NO
0.272,NO
0.2748,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.083,NO
1.0,YES
1.0,YES
0.0968,NO
0.1519,NO
0.0767,NO
0.1784,NO
0.2981,NO
0.2981,NO
0.2981,NO
1.0,YES
0.1438,NO
1.0,YES
0.0473,NO
1.0,YES
0.0877,NO
0.1163,NO
0.1024,NO
0.1354,NO
0.0948,NO
0.1495,NO
0.1024,NO
0.0894,NO
0.1105,NO
0.1304,NO
0.425,YES
1.0,YES
1.0,YES
0.5308,YES
0.1658,NO
0.0538,NO
0.433,YES
0.1584,NO
0.5679,YES
0.22399999999999998,NO
0.369,NO
0.369,NO
0.368,NO
0.1146,NO
1.0,YES
0.0694,NO
1.0,YES
0.2026,NO
1.0,YES
0.1096,NO
0.3094,NO
0.4726,NO
0.2464,NO
0.5479,YES
0.4518,NO
0.7752,YES
1.0,YES
0.9740000000000001,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.2105,NO
1.0,YES
1.0,YES
0.2094,NO
0.2506,NO
0.1996,NO
0.2506,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
0.2094,NO
0.2506,NO
0.2094,NO
0.2506,NO
0.2173,NO
0.2094,NO
0.3075,NO
0.2831,NO
0.2411,NO
0.1147,NO
0.6139,NO
0.2,NO
0.209,NO
0.2831,NO
0.2831,NO
0.1921,NO
1.0,YES
0.0951,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.2831,NO
0.1753,NO
0.2831,NO
0.2359,NO
0.2831,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1401,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.1567,NO
1.0,YES
1.0,YES
0.115,NO
0.1431,NO
0.1438,NO
0.1431,NO
0.1665,NO
0.1558,NO
0.1463,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.1431,NO
0.1431,NO
0.1431,NO
0.1431,NO
0.1618,NO
0.1431,NO
0.2289,NO
0.263,NO
0.2677,NO
0.1484,NO
0.3384,NO
0.2598,NO
0.1779,NO
0.2677,NO
0.2677,NO
0.1753,NO
1.0,YES
0.214,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.2598,NO
0.2526,NO
0.2598,NO
0.2677,NO
0.2598,NO
0.5181,YES
1.0,YES
0.3643,YES
1.0,YES
0.1937,NO
0.3024,YES
0.2598,NO
