50Traced_NONETRACED_MAX_SINGLE_LSA_34_MAX,Associated
0.1654,NO
0.6151,NO
0.3011,NO
0.3035,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.3738,NO
1.0,YES
0.5021,NO
0.9109,YES
0.221,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.221,NO
0.5022,YES
0.1592,NO
1.0,YES
0.22399999999999998,NO
0.2021,NO
0.3152,NO
0.1785,NO
0.0827,NO
1.0,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.3405,NO
0.457,NO
0.5265,NO
0.3307,NO
1.0,YES
0.4619,NO
1.0,YES
1.0,YES
0.345,YES
0.3634,NO
0.2183,NO
0.1913,NO
0.2468,NO
1.0,YES
1.0,YES
0.2481,NO
0.3269,NO
0.3012,NO
0.3269,NO
0.6218,NO
0.6005,NO
0.6218,NO
0.345,YES
0.2853,NO
1.0,YES
0.1853,NO
1.0,YES
0.2369,NO
0.3269,NO
0.3269,NO
0.3269,NO
0.3269,NO
0.3012,NO
0.3269,NO
0.3807,NO
0.1947,NO
0.2752,NO
1.0,YES
0.5710000000000001,YES
0.4378,YES
1.0,YES
0.3709,NO
0.1381,NO
1.0,YES
0.4834,NO
0.9932,YES
0.4834,NO
0.5579,NO
0.3991,NO
0.4132,NO
0.1612,NO
0.4832,YES
0.1439,NO
0.611,YES
0.506,NO
0.5710000000000001,YES
0.2831,NO
0.4834,NO
0.4834,NO
0.4834,NO
1.0,YES
0.5975,NO
1.0,YES
0.2097,NO
0.3044,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.5579,NO
0.2454,NO
0.3473,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.4988,NO
1.0,YES
0.6074,NO
0.6074,NO
0.6965,NO
0.6074,NO
1.0,YES
0.6436,NO
1.0,YES
0.162,NO
0.2248,NO
1.0,YES
1.0,YES
0.7667,YES
0.8072,YES
0.2913,NO
0.1622,NO
0.7724,YES
0.5224,NO
1.0,YES
0.2811,NO
0.4503,NO
0.1981,NO
0.2803,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.4988,NO
1.0,YES
0.5224,NO
0.5224,NO
0.6965,NO
0.5224,NO
1.0,YES
0.5224,NO
1.0,YES
0.2097,NO
0.3044,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.2655,NO
1.0,YES
0.1429,NO
0.5579,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.506,NO
1.0,YES
0.2695,NO
0.3721,NO
0.6965,NO
0.3738,NO
1.0,YES
0.6436,NO
1.0,YES
0.1709,NO
0.2054,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.4775,YES
0.257,NO
0.1238,NO
0.433,YES
0.4755,NO
0.6711,YES
0.4755,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.3348,NO
1.0,YES
0.3405,NO
0.457,NO
0.4755,NO
0.4755,NO
0.6711,YES
0.4755,NO
0.6711,YES
0.1352,NO
0.2248,NO
0.5865,YES
1.0,YES
1.0,YES
0.6847,YES
0.2033,NO
0.1337,NO
0.5022,YES
0.4584,NO
1.0,YES
0.4027,NO
0.2276,NO
0.2493,NO
0.1233,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4584,NO
0.4584,NO
0.5265,NO
0.4584,NO
1.0,YES
0.4619,NO
1.0,YES
0.2581,NO
0.3926,NO
0.4344,NO
0.3451,NO
0.2645,NO
0.4344,NO
0.4239,NO
0.2552,NO
0.3914,NO
0.2128,NO
0.4141,NO
0.2198,NO
1.0,YES
0.9658,YES
1.0,YES
0.0967,NO
0.4495,NO
0.2452,NO
0.3451,NO
0.3599,NO
0.3451,NO
0.2128,NO
0.2128,NO
0.2128,NO
0.2932,NO
0.4344,NO
0.2519,NO
0.5999,NO
1.0,YES
1.0,YES
0.2752,NO
0.2269,NO
0.1739,NO
0.156,NO
1.0,YES
1.0,YES
0.1219,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.18899999999999997,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
0.1685,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.2269,NO
0.1584,NO
0.1793,NO
0.425,YES
1.0,YES
1.0,YES
0.5308,YES
0.2382,NO
0.1036,NO
0.433,YES
0.2002,NO
0.7752,YES
0.22399999999999998,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0856,NO
1.0,YES
0.0764,NO
1.0,YES
0.3867,NO
1.0,YES
0.3405,NO
0.457,NO
0.4081,NO
0.2563,NO
0.7752,YES
0.3581,NO
0.7752,YES
1.0,YES
0.316,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.3139,NO
1.0,YES
1.0,YES
0.33399999999999996,NO
0.2506,NO
0.2501,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3489,NO
0.316,YES
0.14300000000000002,NO
1.0,YES
0.1076,NO
1.0,YES
0.14300000000000002,NO
0.1298,NO
0.2094,NO
0.2506,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.33399999999999996,NO
0.2057,NO
0.22899999999999998,NO
0.6593,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.2472,NO
0.1135,NO
0.444,NO
1.0,YES
0.2142,NO
1.0,YES
0.564,NO
0.5447,NO
0.564,NO
0.1438,NO
0.5133,NO
0.1741,NO
0.4343,NO
0.2508,NO
0.3471,NO
0.6033,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.1755,NO
0.1837,NO
1.0,YES
1.0,YES
0.1955,NO
0.1102,NO
0.2289,NO
0.1102,NO
0.2636,NO
0.257,NO
0.2636,NO
1.0,YES
0.1897,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.0645,NO
0.1179,NO
0.1274,NO
0.1102,NO
0.2289,NO
0.1102,NO
0.2289,NO
0.418,NO
0.1715,NO
0.4855,NO
0.3384,NO
0.1992,NO
0.4563,NO
0.418,NO
0.418,NO
0.4855,NO
1.0,YES
0.3635,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.1438,NO
0.2942,NO
0.418,NO
0.2598,NO
0.418,NO
0.2598,NO
0.5181,YES
0.5954,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
