50Traced_NONETRACED_SUM_MULTI_VSM_78_MEDIAN,Associated
1.3234,NO
0.1996,NO
1.7743,YES
2.8045,YES
3.0393,YES
1.5749,YES
0.9478,NO
0.4574,NO
1.8124,YES
0.8831,NO
1.1596,YES
0.8643,NO
0.4715,NO
1.1753,NO
0.4233,NO
0.5537,NO
3.7484,YES
0.6837,NO
3.7021,YES
0.2977,NO
3.4275,YES
0.9343,NO
1.357,NO
1.3334,NO
0.9552,NO
1.3025,YES
0.7699,NO
1.4793,YES
0.9997,NO
0.2023,NO
1.4706,NO
1.5323,NO
1.693,NO
1.2399,NO
0.7015,NO
0.2064,NO
1.3493,NO
2.8148,YES
0.7639,NO
2.7638,YES
0.9859,NO
1.1244,NO
0.5556,NO
0.4422,NO
1.3629,NO
0.2553,NO
1.4338,NO
0.2256,NO
1.3213,NO
3.1218,YES
3.3486,YES
3.1992,YES
3.3982,YES
1.2369,NO
3.0008,YES
1.0392,NO
1.0236,NO
0.1851,NO
1.7352,NO
1.4708,NO
1.5658,NO
1.5977,NO
0.7143,NO
0.3243,NO
1.3072,NO
2.2206,YES
1.345,NO
2.2913,YES
0.5999,NO
0.846,NO
0.1495,NO
0.6052,NO
0.9915,NO
0.3915,NO
1.4055,NO
0.2857,NO
1.1213,NO
2.6909,YES
3.0358,YES
3.0615,YES
3.1348,YES
1.5725,NO
2.8968,YES
1.29,NO
1.113,NO
0.1509,NO
1.6569999999999998,NO
1.5766,NO
1.7137,NO
1.0887,NO
0.9608,NO
0.2174,NO
1.3901,NO
2.7849,YES
1.1713,NO
3.1293,YES
1.3024,NO
1.5316,NO
0.6187,NO
0.3298,NO
0.7466,NO
0.244,NO
0.9478,NO
0.2634,NO
1.0444,NO
3.1653,YES
3.4432,YES
3.2805,YES
3.6929,YES
1.4293,NO
3.2909,YES
1.4186,NO
1.1387,NO
0.2342,NO
1.6048,NO
2.0966,NO
2.1605,NO
1.3114,NO
0.7046,NO
0.3624,NO
1.1142,NO
3.1302,YES
1.14,NO
3.5117,YES
0.7328,NO
1.0982,NO
0.321,NO
0.4913,NO
1.1513,NO
0.3991,NO
1.5809,NO
0.2309,NO
1.4088,NO
3.6602,YES
3.9705,YES
3.7945,YES
4.1336,YES
1.5903,NO
3.7088,YES
1.2626,NO
1.8993,NO
0.3989,NO
5.1799,YES
1.7291,YES
1.8939,YES
4.2239,YES
1.7313,NO
0.6157,NO
4.1371,YES
1.2573,NO
4.0678,YES
1.1511,NO
1.2516,NO
1.3592,NO
0.3881,NO
0.3262,NO
1.3629,YES
0.5844,NO
1.6127,YES
0.3772,NO
1.6037,YES
1.7280000000000002,NO
1.6514,NO
2.3131,NO
1.7977,NO
4.6097,YES
2.2977,NO
4.12,YES
0.8481,NO
0.3422,NO
3.2963,YES
0.8774,NO
0.8009999999999999,NO
3.1633,YES
0.8514,NO
0.3077,NO
3.0429,YES
0.4792,NO
2.3694,YES
0.1528,NO
0.3311,NO
1.0059,NO
0.2648,NO
0.4685,NO
1.136,NO
0.4121,NO
1.1355,NO
0.154,NO
0.9078,NO
0.8744,NO
1.0127,NO
1.2228,NO
0.978,NO
2.9026,YES
1.296,NO
2.3979,YES
1.867,NO
0.1499,NO
2.2769999999999997,YES
3.377,YES
3.4406,YES
2.0189,YES
1.7767,NO
0.69,NO
2.6375,YES
0.7112,NO
1.9659,YES
0.4813,NO
1.7505,NO
1.8931,NO
0.9153,NO
0.581,NO
3.91,YES
0.8822,NO
4.3597,YES
0.7937,NO
3.8991,YES
0.6076,NO
1.4959,NO
1.4305,NO
0.7543,NO
1.9217,YES
0.8889,NO
2.4791,YES
1.2485,NO
0.3859,NO
4.2743,YES
1.5211,NO
1.5925,NO
3.8878,YES
1.1347,NO
0.3969,NO
3.5708,YES
0.7347,NO
3.2245,YES
0.235,NO
0.7082,NO
0.7006,NO
0.1277,NO
0.3669,NO
1.4422,NO
0.3274,NO
2.0218,NO
0.1258,NO
1.6395,NO
1.1771,NO
1.2762,NO
1.6213,NO
0.9940000000000001,NO
3.6962,YES
1.1524,NO
3.3303,YES
0.8699,NO
0.1333,NO
1.1967,YES
2.2577,YES
2.6397,YES
1.0106,YES
0.7639,NO
0.2659,NO
1.3852,YES
0.3226,NO
0.8651,YES
0.3517,NO
0.9896,NO
1.1907,NO
0.611,NO
0.1302,NO
2.5809,YES
0.1716,NO
3.0141,YES
0.1765,NO
2.4243,YES
0.4513,NO
0.8756,NO
0.7959999999999999,NO
0.4572,NO
1.2071,YES
0.1182,NO
1.482,YES
1.8347,YES
0.3723,YES
0.9319,NO
0.86,NO
0.7798,NO
0.8156,NO
1.1243,YES
1.055,YES
0.9826,NO
0.8316,NO
0.5567,NO
0.579,NO
0.7532,NO
0.9716,NO
0.4803,NO
1.0791,YES
0.8175,NO
1.6506,YES
0.6178,NO
1.3499,YES
0.8283,NO
0.6928,NO
1.0868,NO
0.6521,NO
0.755,NO
0.5817,NO
0.8352,NO
1.0443,NO
1.9048,NO
0.5059,NO
6.2708,YES
1.8302,YES
2.1467,YES
5.1644,YES
1.8681,NO
0.5578,NO
5.1875,YES
0.991,NO
4.5317,YES
0.7459,NO
1.2865,NO
1.8235,NO
0.4868,NO
0.4304,NO
2.1083,YES
0.5456,NO
2.228,YES
0.3143,NO
1.9379,YES
1.2645,NO
1.5695,NO
2.2024,NO
1.4866,NO
5.5949,YES
2.072,NO
4.8643,YES
2.3836,NO
0.6154,NO
5.3216,YES
2.0862,YES
2.5972,YES
4.7237,YES
2.0754,NO
0.9652,NO
4.753,YES
0.6217,NO
3.7358,YES
0.2516,NO
1.3333,NO
1.9574,NO
0.5624,NO
0.8466,NO
2.5568,YES
1.2743,NO
2.7473,YES
0.8622,NO
2.1207,YES
0.937,NO
1.2896,NO
1.9716,NO
1.1287,NO
5.0666,YES
1.3333,NO
4.461,YES
1.6888,NO
0.5781,NO
4.848,YES
2.2131,YES
2.5311,YES
4.3672,YES
1.7830000000000001,NO
0.5648,NO
4.2359,YES
0.9211,NO
3.6502,YES
0.4179,NO
0.914,NO
1.2558,NO
0.2608,NO
0.5167,NO
2.0705,YES
0.5286,NO
2.7153,YES
0.2668,NO
2.2675,YES
1.3615,NO
1.6405,NO
2.0016,NO
1.2833,NO
4.4436,YES
1.5590000000000002,NO
4.5041,YES
1.6517,NO
0.4593,NO
5.6215,YES
1.7188,YES
2.1492,YES
4.9976,YES
1.7047,NO
0.6211,NO
4.7879,YES
0.6705,NO
4.3006,YES
0.2011,NO
0.8261,NO
1.2007,NO
0.2076,NO
0.2761,NO
1.4619,YES
0.3567,NO
1.9553,YES
0.0968,NO
1.5984,YES
1.2505,NO
1.3397,NO
1.806,NO
1.1678,NO
5.4915,YES
1.6541,NO
5.1108,YES
1.3143,NO
0.3833,NO
1.4357,YES
2.7677,YES
2.5386,YES
1.3115,YES
1.2845,NO
0.49700000000000005,NO
1.712,YES
1.3477,NO
0.9674,YES
1.1665,NO
0.9902,NO
1.3772,NO
0.6307,NO
0.6962,NO
2.6752,YES
0.8859,NO
3.0717,YES
0.6755,NO
2.7969999999999997,YES
1.3294,NO
1.8285,NO
1.714,NO
1.3559,NO
1.1235,YES
1.3085,NO
1.4935,YES
1.3965,NO
0.28600000000000003,NO
2.6847,YES
3.5687,YES
3.8167,YES
2.6079,YES
1.2946,NO
0.4159,NO
2.7915,YES
0.8542,NO
1.9677,YES
0.8323,NO
0.9938,NO
1.5977,NO
0.5336,NO
0.5693,NO
4.5387,YES
0.6163,NO
4.9693,YES
0.3471,NO
4.1432,YES
0.9186,NO
1.8119,NO
1.8969,NO
1.1089,NO
2.5491,YES
1.0021,NO
2.3254,YES
1.2578,NO
0.0594,NO
1.4839,NO
0.8666,NO
1.0143,NO
0.7042,NO
1.2306,NO
0.3193,NO
1.9324,NO
0.7135,NO
0.5944,NO
0.3883,NO
1.8908,YES
1.8856,YES
1.1935,YES
0.2351,NO
1.1879,NO
0.4691,NO
0.8369,NO
0.6063,NO
0.9426,NO
0.5108,NO
0.5988,NO
0.7501,NO
0.6333,NO
0.7922,NO
0.3622,NO
1.3713,NO
2.5515,YES
0.8537,YES
1.0648,NO
0.873,NO
0.83,NO
0.9873,NO
1.6145,YES
1.5479,YES
0.8013,NO
0.6689,NO
0.4912,NO
0.2851,NO
0.7182,NO
1.0116,NO
0.3259,NO
1.9865,YES
0.635,NO
2.7877,YES
0.7688,NO
2.3194,YES
0.6235,NO
0.4001,NO
0.8485,NO
0.7457,NO
0.5171,NO
0.7240000000000001,NO
0.4318,NO
0.9274,NO
1.6119,NO
0.2516,NO
2.4818,YES
3.4096,YES
3.3816,YES
2.0561,YES
1.4501,NO
0.5920000000000001,NO
2.8277,YES
1.1066,NO
1.6576,YES
0.8742,NO
1.4365,NO
1.929,NO
0.9399,NO
0.5204,NO
3.8671,YES
0.7636,NO
4.1134,YES
0.5533,NO
3.7614,YES
1.1624,NO
1.7507,NO
1.5576,NO
1.1551,NO
1.9055,YES
0.9673,NO
2.3105,YES
2.2541,YES
1.1426,YES
1.2518,NO
0.727,NO
0.8458,NO
1.2545,NO
1.7944,YES
1.2979,YES
1.06,NO
0.429,NO
0.6815,NO
0.1058,NO
0.8497,NO
1.0766,NO
0.3726,NO
2.0435,YES
0.7865,NO
2.628,YES
0.9534,NO
2.3208,YES
0.6744,NO
0.1906,NO
0.7331,NO
0.7140000000000001,NO
0.3454,NO
1.032,NO
0.3818,NO
1.1844,NO
0.8964,NO
0.4739,NO
1.1614,NO
1.4182,NO
1.1498,NO
1.1933,NO
0.7011,NO
0.3818,NO
1.2522,NO
1.8015,YES
0.6398,NO
1.5034,YES
0.6306,NO
0.8561,NO
0.3702,NO
0.7319,NO
0.9174,NO
0.6417,NO
1.0814,NO
0.4792,NO
0.9421,NO
2.1727,YES
2.1346,YES
2.1466,YES
2.22,YES
0.8187,NO
1.7235,YES
0.8724,NO
1.9397,YES
0.3757,YES
0.7117,NO
0.775,NO
0.7317,NO
0.6396,NO
1.0781,YES
1.2286,YES
0.5845,NO
0.4031,NO
0.331,NO
0.1095,NO
0.5999,NO
0.7207,NO
0.2797,NO
1.3338,YES
0.7684,NO
1.9487,YES
0.809,NO
1.6348,YES
0.6539,NO
0.0477,NO
0.6322,NO
0.4233,NO
0.213,NO
0.5088,NO
0.1666,NO
0.7440000000000001,NO
0.7427,NO
0.1223,NO
1.6959,NO
1.463,NO
1.1286,NO
0.9947,NO
0.7114,NO
0.1468,NO
1.4653,NO
1.7911,YES
1.2983,NO
2.1931,YES
1.1059999999999999,NO
1.3473,NO
0.6078,NO
0.2712,NO
0.883,NO
0.2011,NO
0.7848,NO
0.3022,NO
1.0339,NO
2.0138,YES
2.2208,YES
2.1782,YES
2.4526,YES
1.24,NO
2.3614,YES
1.0463,NO
