50Traced_NONETRACED_SUM_SINGLE_LSA_20_MAX,Associated
3.2804,YES
0.2483,NO
2.1695,YES
0.4617,NO
0.5126,NO
0.4507,NO
0.3457,NO
1.0881,NO
0.5345,NO
1.004,NO
0.6505,NO
0.28,NO
0.5196,NO
3.1801,YES
0.7362,NO
3.5433,YES
0.2118,NO
0.4835,NO
0.2045,NO
0.3736,NO
0.9457,NO
0.5291,NO
0.6469,NO
0.5018,NO
0.8061,NO
2.8342,YES
2.9326,YES
2.5998,YES
3.0193,YES
0.2446,NO
1.9954,YES
0.5561,NO
0.48,NO
0.7798,NO
5.8589,YES
0.8287,YES
1.1646,YES
5.6317,YES
0.61,NO
0.6697,NO
5.7155,YES
0.0974,NO
6.0076,YES
0.4509,NO
0.8059,NO
0.6555,NO
0.9458,NO
0.6232,NO
1.4596,YES
0.1093,NO
2.2449,YES
1.511,NO
1.7188,YES
0.9382,NO
0.7537,NO
2.6537,NO
0.7641,NO
5.8098,YES
1.7585,NO
6.1224,YES
0.4253,NO
0.3977,NO
2.9145,YES
1.3452,NO
1.7128,NO
3.0363,YES
0.1827,NO
0.4558,NO
2.5459,YES
0.3177,NO
2.8889,YES
0.9426,NO
0.664,NO
1.16,NO
0.7802,NO
0.3091,NO
1.2447,NO
0.2554,NO
1.6756,NO
0.7078,NO
1.7568,NO
0.8989,NO
0.856,NO
1.0691,NO
0.9909,NO
2.5789999999999997,YES
1.1552,NO
2.9621,YES
1.1693,NO
1.3408,NO
5.7351,YES
4.6294,YES
4.8871,YES
5.8524,YES
0.7691,NO
0.9767,NO
5.1165,YES
1.9731,NO
6.1864,YES
2.9431,NO
1.1181,NO
1.2892,NO
1.2397,NO
0.9159999999999999,NO
4.7677,YES
0.5103,NO
5.7963,YES
2.0532,NO
5.3416,YES
2.8184,NO
3.1532,NO
4.4662,NO
3.5689,NO
5.2412,YES
3.1534,NO
5.9138,YES
0.431,NO
0.5825,NO
3.565,YES
0.5123,NO
0.4327,NO
4.0839,YES
0.6084,NO
0.5286,NO
3.8875,YES
0.7915,NO
4.05,YES
1.3657,NO
0.4507,NO
0.5155,NO
0.36700000000000005,NO
0.4528,NO
1.0342,NO
0.2732,NO
1.4498,NO
0.7712,NO
0.6018,NO
1.6197,NO
0.9289,NO
2.9875,NO
1.32,NO
3.8685,YES
2.4415,NO
3.8962,YES
0.6965,NO
0.8701,NO
1.6996,YES
3.8159,YES
4.302,YES
1.3162,YES
0.1004,NO
0.6063,NO
1.159,YES
0.3252,NO
1.9279,YES
0.455,NO
0.3063,NO
0.3665,NO
0.1785,NO
0.747,NO
4.1928,YES
0.5744,NO
4.5118,YES
1.2499,NO
4.3467,YES
0.1847,NO
1.2046,NO
1.0904,NO
0.8091,NO
1.1804,YES
0.6817,NO
1.5531,YES
2.0581,YES
2.6635,YES
1.3456,NO
0.8798,NO
0.6181,NO
1.4404,NO
0.9253,YES
2.0365,YES
1.3662,NO
0.4977,NO
1.1456,NO
0.5821,NO
0.677,NO
0.8526,NO
0.8982,NO
2.4281,YES
0.5264,NO
2.1152,YES
0.89,NO
2.5114,YES
0.7425,NO
0.7421,NO
0.7009,NO
0.7424,NO
0.603,NO
1.5359,NO
0.6126,NO
1.1438,NO
0.5921,NO
1.0174,NO
5.8337,YES
0.9081,YES
1.0756,YES
6.0701,YES
0.6891,NO
0.7871,NO
5.9045,YES
0.4265,NO
5.9131,YES
1.107,NO
1.42,NO
1.3721,NO
1.5766,NO
0.6092,NO
1.2414,YES
0.1845,NO
2.065,YES
1.4547,NO
1.5552,YES
1.5579,NO
1.129,NO
3.1467,NO
1.3278,NO
5.9117,YES
2.3423,NO
5.9897,YES
0.4805,NO
0.935,NO
5.4613,YES
1.383,YES
1.8588,YES
5.1913,YES
0.4733,NO
0.665,NO
5.1718,YES
0.1886,NO
5.7058,YES
0.4695,NO
0.8927,NO
0.7681,NO
0.8416,NO
0.5728,NO
1.7256,YES
0.1771,NO
2.4876,YES
1.4862,NO
2.0989,YES
0.8584,NO
0.812,NO
2.5052,NO
0.8926,NO
5.4327,YES
1.4844,NO
5.7698,YES
0.6729999999999999,NO
0.9495,NO
6.2691,YES
1.5392,YES
2.1173,YES
6.0856,YES
0.682,NO
0.8862,NO
5.8614,YES
0.9831,NO
6.4425,YES
1.7559,NO
0.6879,NO
0.9238,NO
0.7877,NO
0.7207,NO
2.4017,YES
0.4445,NO
2.9335,YES
1.6164,NO
2.4412,YES
2.003,NO
1.7682,NO
3.7812,NO
1.9299,NO
5.6175,YES
3.0039,NO
6.4196,YES
0.4801,NO
0.7918,NO
5.7334,YES
1.0121,YES
1.5763,YES
5.2901,YES
0.713,NO
0.7049,NO
5.6033,YES
0.3446,NO
5.8833,YES
0.7204,NO
0.8163,NO
0.8294,NO
1.0335,NO
0.56,NO
1.9877,YES
0.2416,NO
2.5579,YES
1.2243,NO
1.9292,YES
1.0762,NO
0.9359,NO
2.6472,NO
0.898,NO
5.3569,YES
2.0315,NO
5.8932,YES
0.2931,NO
0.7688,NO
1.5018,YES
3.9874,YES
4.527,YES
1.4278,YES
0.1833,NO
0.4123,NO
1.3301,YES
0.8488,NO
1.824,YES
0.9609,NO
0.7882,NO
0.7931,NO
0.6955,NO
0.3411,NO
4.5677,YES
0.4521,NO
4.4767,YES
0.8806,NO
4.4824,YES
0.6301,NO
1.742,NO
1.4072,NO
0.9575,NO
0.9983,YES
1.1141,NO
1.5217,YES
0.3487,NO
0.5374,NO
2.4905,YES
3.7286,YES
4.504,YES
2.2631,YES
0.175,NO
0.3427,NO
1.8372,YES
0.7174,NO
3.0039999999999996,YES
0.9436,NO
0.3271,NO
0.4531,NO
0.1961,NO
0.3649,NO
4.3656,YES
0.28300000000000003,NO
4.4868,YES
1.1221,NO
4.5089999999999995,YES
0.6012,NO
1.6674,NO
1.5858,NO
1.2007,NO
1.9664,YES
1.1295,NO
2.7514,YES
0.9317,NO
1.7039,NO
2.1616,NO
1.0138,NO
1.0219,NO
2.2476,NO
0.9266,NO
0.9405,NO
2.3516,NO
0.3935,NO
1.8618,NO
0.6267,NO
2.1346,YES
2.1695,YES
2.3409999999999997,YES
0.8829,NO
0.9312,NO
0.7241,NO
0.7811,NO
1.0343,NO
1.0418,NO
0.7544,NO
0.9983,NO
0.7751,NO
0.5,NO
2.1882,NO
0.46399999999999997,NO
1.8553,NO
1.6017,YES
2.6698,YES
0.9804,NO
0.4967,NO
0.5249,NO
0.7105,NO
1.4133,YES
1.4511,YES
0.603,NO
0.2004,NO
0.6633,NO
0.2865,NO
0.6914,NO
0.7262,NO
0.7565,NO
2.4948,YES
0.5267,NO
1.6775,YES
0.5977,NO
2.5765,YES
0.6268,NO
0.4353,NO
0.6164,NO
0.4966,NO
0.3642,NO
0.8023,NO
0.4199,NO
0.5363,NO
0.2781,NO
0.7254,NO
2.2675,YES
3.9614,YES
4.5261,YES
2.0847,YES
0.2245,NO
0.3412,NO
1.8682,YES
0.2245,NO
2.7122,YES
0.3722,NO
0.4728,NO
0.1726,NO
0.3444,NO
0.3239,NO
4.3517,YES
0.1638,NO
4.7548,YES
1.0898,NO
4.5341,YES
0.3732,NO
1.2455,NO
1.5172,NO
0.8863,NO
2.0152,YES
0.8308,NO
2.5437,YES
2.1735,YES
3.3284,YES
1.2257,NO
0.9813,NO
0.9346,NO
0.9565,NO
1.5316,YES
2.0842,YES
0.7928,NO
0.2774,NO
0.8853,NO
0.34700000000000003,NO
0.4482,NO
0.4538,NO
0.5569,NO
3.1256,YES
0.8129,NO
2.3021,YES
1.0539,NO
3.2799,YES
1.0184,NO
0.5811,NO
0.7051,NO
0.6611,NO
0.5404,NO
1.122,NO
0.4477,NO
0.8605,NO
0.6043,NO
0.4851,NO
0.4173,NO
1.6296,NO
0.972,NO
1.6664,NO
0.6412,NO
0.3281,NO
0.8019,NO
3.5555,YES
0.7849,NO
4.1291,YES
1.2523,NO
1.7118,NO
1.2549,NO
0.1464,NO
1.3658,NO
0.4922,NO
0.9493,NO
0.28600000000000003,NO
1.2267,NO
3.4764,YES
3.4595,YES
3.1472,YES
3.5538,YES
0.3852,NO
2.7062,YES
0.5523,NO
2.1611,YES
3.1281,YES
0.6422,NO
0.3995,NO
0.3882,NO
0.2187,NO
1.5127,YES
2.0093,YES
0.3135,NO
0.4087,NO
0.1152,NO
0.483,NO
0.3154,NO
0.4045,NO
0.4148,NO
3.04,YES
0.3167,NO
2.2975,YES
0.312,NO
2.8945,YES
0.3777,NO
0.5188,NO
0.5246,NO
0.1886,NO
0.4427,NO
0.40299999999999997,NO
0.17300000000000001,NO
0.1316,NO
1.0843,NO
1.2203,NO
0.8931,NO
0.9851,NO
0.6961,NO
2.0852,NO
0.9048,NO
0.985,NO
1.2415,NO
2.7439999999999998,YES
1.2365,NO
3.385,YES
0.5841,NO
0.8991,NO
0.6168,NO
1.0675,NO
0.9949,NO
1.1409,NO
0.8064,NO
1.2806,NO
0.8654,NO
2.8805,YES
2.6319999999999997,YES
2.8411,YES
2.9181,YES
1.0241,NO
2.6401,YES
1.2416,NO
