50Traced_NONETRACED_SUM_MULTI_VSM_7_MEDIAN,Associated
1.2794,NO
1.5675,NO
1.131,NO
1.5384,NO
0.7638,NO
0.4894,NO
1.9427,NO
1.2005,NO
1.2497,NO
0.6827,NO
2.1265,YES
2.1346,YES
1.23,YES
0.4036,NO
1.7066,NO
0.7479,NO
1.3351,NO
0.8322,NO
1.3721,NO
0.6772,NO
1.8921,NO
0.9226,NO
0.6145,NO
1.1562,NO
1.2891,NO
2.1163,NO
2.9031,YES
1.3456,YES
0.6682,NO
0.9141,NO
0.3987,NO
0.3343,NO
2.7202,YES
1.7633,YES
0.4546,NO
0.4867,NO
0.3435,NO
0.1823,NO
1.0234,NO
0.5272,NO
0.4865,NO
1.8671,YES
0.8204,NO
2.7594,YES
0.3549,NO
2.046,YES
0.335,NO
0.2567,NO
0.5479,NO
0.22899999999999998,NO
0.2355,NO
0.3832,NO
0.3449,NO
0.5273,NO
1.4309,NO
0.2627,NO
1.7121,YES
3.4858,YES
2.4495,YES
2.1491,YES
0.7777,NO
0.395,NO
1.9044,YES
0.643,NO
1.5485,YES
0.2501,NO
1.1024,NO
1.2099,NO
0.4912,NO
0.6003,NO
3.6209,YES
0.7257,NO
3.3648,YES
0.3476,NO
3.4813,YES
0.40700000000000003,NO
1.7777,NO
1.18,NO
0.3377,NO
1.6466,YES
0.9329999999999999,NO
1.7067,YES
2.9431,YES
1.2634,YES
0.8598,NO
0.9596,NO
0.3473,NO
0.4265,NO
2.6579,YES
1.4568,YES
0.5689,NO
0.7725,NO
0.2916,NO
0.5149,NO
0.8277,NO
0.4749,NO
0.3336,NO
1.8769,YES
0.6316,NO
2.6697,YES
0.3887,NO
1.8703,YES
0.45299999999999996,NO
0.6371,NO
0.8667,NO
0.5167,NO
0.4401,NO
0.3491,NO
0.6437,NO
0.4826,NO
0.6,NO
0.2727,NO
0.9665,NO
0.6395,NO
0.215,NO
0.8728,NO
0.4346,NO
0.0869,NO
0.9423,NO
2.3494,YES
0.8921,NO
1.4405,YES
0.695,NO
1.0121,NO
0.2551,NO
0.39399999999999996,NO
0.7802,NO
0.3449,NO
0.3702,NO
0.3443,NO
0.8529,NO
2.0224,YES
2.7566,YES
1.9080000000000001,YES
1.1965,YES
0.7004,NO
2.0827,YES
0.9839,NO
3.0375,YES
1.2930000000000001,YES
0.8009999999999999,NO
1.1032,NO
0.3535,NO
0.4987,NO
2.8238,YES
1.6046,YES
0.484,NO
0.679,NO
0.3959,NO
0.3309,NO
0.8646,NO
0.3213,NO
0.2931,NO
2.1013,YES
0.7791,NO
2.8905,YES
0.3409,NO
2.0074,YES
0.5264,NO
0.5392,NO
0.7416,NO
0.4086,NO
0.3679,NO
0.4281,NO
0.4956,NO
0.4432,NO
2.0368,NO
0.3271,NO
1.7454,NO
1.8465,NO
0.8254,NO
1.0994,NO
1.3278,NO
0.5829,NO
1.6105,NO
2.8574,YES
1.0969,NO
2.7721,YES
0.4922,NO
1.4266,NO
0.2176,NO
0.805,NO
1.2611,NO
1.3308,NO
1.2706,NO
0.7899,NO
1.4594,NO
2.6451,YES
3.6592,YES
2.7008,YES
2.0778,YES
1.0497,NO
2.8517,YES
1.311,NO
