50Traced_NONETRACED_SUM_RAW_LSA_55_MEDIAN,Associated
0.7802,NO
0.5351,NO
0.2919,NO
2.6544,YES
0.4987,NO
1.3068,YES
0.3446,NO
1.3772,YES
1.1286,NO
0.9765,NO
1.0844,NO
0.5228,NO
1.0594,YES
0.8975,NO
1.2409,YES
0.3192,NO
0.1682,NO
0.8327,YES
0.6323,NO
0.6271,NO
2.3433,YES
0.1681,NO
0.1647,NO
1.7668,YES
0.2545,NO
1.9183,YES
0.1532,NO
0.3495,NO
0.2482,NO
0.2334,NO
0.1775,NO
0.789,NO
0.1654,NO
0.4016,NO
0.1832,NO
0.4591,NO
0.2218,NO
0.1831,NO
0.44299999999999995,NO
0.21600000000000003,NO
1.0277,YES
0.5127,NO
1.1176,YES
0.3503,NO
0.0184,NO
0.6354,YES
2.5111,YES
2.425,YES
0.6207,YES
0.3152,NO
0.1095,NO
0.4796,YES
0.2452,NO
0.4259,YES
0.1985,NO
0.182,NO
0.5214,NO
0.2039,NO
0.1031,NO
3.2651,YES
0.2592,NO
1.6839,YES
0.1909,NO
1.725,YES
0.193,NO
0.2039,NO
0.1972,NO
0.1005,NO
0.5242,YES
0.4445,NO
0.6331,YES
0.9349,YES
2.0352,YES
0.523,NO
0.48100000000000004,NO
0.3606,NO
0.4752,NO
2.1999,YES
1.4837,YES
0.2286,NO
0.2077,NO
0.3961,NO
0.067,NO
0.2131,NO
0.16,NO
0.1446,NO
1.2217,YES
0.5212,NO
1.4666,YES
0.2463,NO
1.3673,YES
0.2123,NO
0.1613,NO
0.2923,NO
0.1259,NO
0.1193,NO
0.4079,NO
0.15,NO
0.3035,NO
0.5868,NO
0.2725,NO
2.4302,YES
0.9402,YES
0.8148,YES
4.7175,YES
0.5710000000000001,NO
0.1796,NO
2.8324,YES
0.7065,NO
3.594,YES
0.5149,NO
0.3326,NO
0.4219,NO
0.2096,NO
0.29,NO
1.0082,YES
0.2569,NO
0.9411,YES
0.4001,NO
0.6968,YES
0.8514,NO
0.7167,NO
1.06,NO
0.49700000000000005,NO
2.0831,YES
1.5152,NO
3.2709,YES
0.485,NO
0.3255,NO
2.0877,YES
1.0953,YES
0.8759999999999999,YES
3.6778,YES
0.7653,NO
0.3883,NO
1.9314,YES
0.3145,NO
3.094,YES
0.1166,NO
0.2277,NO
0.4118,NO
0.1744,NO
0.4171,NO
1.1699,YES
0.301,NO
0.857,YES
0.4758,NO
0.6194,YES
0.5218,NO
0.5552,NO
0.7098,NO
0.2361,NO
2.2194,YES
1.2358,NO
2.8032,YES
0.6216,NO
0.2646,NO
2.9554,YES
1.6699,YES
1.4386,YES
5.1181,YES
0.6308,NO
0.2834,NO
2.8926,YES
0.4726,NO
3.9641,YES
0.1612,NO
0.4585,NO
0.6454,NO
0.2751,NO
0.2509,NO
1.7369999999999999,YES
0.3805,NO
1.0541,YES
0.4205,NO
0.7451,YES
0.5058,NO
0.4751,NO
0.8515,NO
0.3066,NO
3.0464,YES
1.3808,NO
3.1793,YES
0.4328,NO
0.1676,NO
1.4326,YES
0.9633,YES
0.8702,YES
3.5453,YES
0.2583,NO
0.1458,NO
2.6438,YES
0.3139,NO
3.037,YES
0.1882,NO
0.5469,NO
0.2771,NO
0.4272,NO
0.1862,NO
0.8714,YES
0.1335,NO
0.3209,YES
0.2783,NO
0.3615,YES
0.28300000000000003,NO
0.4057,NO
0.7654,NO
0.2801,NO
1.6153,YES
0.6916,NO
1.8639,YES
0.5149,NO
0.2816,NO
0.857,YES
2.019,YES
1.8947,YES
1.0454,YES
0.6747,NO
0.3657,NO
0.7784,YES
0.5962,NO
0.7435,YES
0.3206,NO
0.3802,NO
0.6657,NO
0.4118,NO
0.2619,NO
2.8016,YES
0.4379,NO
1.5682,YES
0.3782,NO
1.6244,YES
0.5656,NO
0.5142,NO
0.5104,NO
0.3508,NO
0.6335,YES
0.5451,NO
0.6404,YES
0.4806,NO
0.2372,NO
1.1442,YES
2.1751,YES
2.0881,YES
1.3504,YES
0.5616,NO
0.3045,NO
0.8826,YES
0.4759,NO
1.0431,YES
0.3544,NO
0.1708,NO
0.4961,NO
0.2026,NO
0.3041,NO
2.9718,YES
0.3667,NO
1.7294,YES
0.3621,NO
1.6268,YES
0.573,NO
0.3122,NO
0.4867,NO
0.1377,NO
0.8299,YES
0.8034,NO
0.7691,YES
0.2883,NO
0.3274,NO
0.3126,NO
0.2492,NO
0.0906,NO
0.7536,NO
0.6024,NO
0.2113,NO
0.8618,NO
0.1507,NO
0.5811,NO
0.1052,NO
0.8681,YES
0.7335,YES
1.1686,YES
0.2084,NO
0.32899999999999996,NO
0.3043,NO
0.1144,NO
0.3567,NO
0.1126,NO
0.2486,NO
0.1746,NO
0.2981,NO
0.1831,NO
0.1685,NO
0.2117,NO
0.4166,NO
0.9643,YES
2.0923,YES
0.4935,NO
0.2846,NO
0.1779,NO
0.3811,NO
2.4379,YES
1.6972,YES
0.2291,NO
0.2742,NO
0.2635,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.2748,NO
1.3054,YES
0.3312,NO
1.4913,YES
0.1942,NO
1.4357,YES
0.1746,NO
0.2393,NO
0.3331,NO
0.1757,NO
0.1655,NO
0.2378,NO
0.1162,NO
0.2663,NO
0.4828,NO
0.2529,NO
0.9135,YES
2.2787,YES
2.1506,YES
1.1019,YES
0.7366,NO
0.3573,NO
0.6889,YES
0.2643,NO
0.6809999999999999,YES
0.1423,NO
0.2983,NO
0.4378,NO
0.3049,NO
0.3358,NO
2.4973,YES
0.3804,NO
1.2113,YES
0.4523,NO
1.1326,YES
0.4146,NO
0.4804,NO
0.3942,NO
0.2078,NO
0.7118,YES
0.4285,NO
0.7042,YES
0.5947,YES
1.0583,YES
0.6313,NO
0.318,NO
0.2164,NO
0.6188,NO
1.9485,YES
1.5789,YES
0.3696,NO
0.2751,NO
0.4463,NO
0.1058,NO
0.2454,NO
0.2416,NO
0.1495,NO
0.8942,YES
0.3506,NO
0.7808,YES
0.2481,NO
0.8327,YES
0.23399999999999999,NO
0.2965,NO
0.408,NO
0.3856,NO
0.2981,NO
0.4907,NO
0.2538,NO
0.4495,NO
0.2485,NO
0.1224,NO
0.4719,NO
0.7742,NO
0.4137,NO
0.6409,NO
0.4984,NO
0.0869,NO
0.3669,NO
2.5268,YES
0.24100000000000002,NO
0.7763,YES
0.4407,NO
0.4359,NO
0.2504,NO
0.2677,NO
0.532,NO
0.1658,NO
0.2651,NO
0.2072,NO
0.3049,NO
3.1663,YES
1.9293,YES
2.3926,YES
1.3282,YES
0.2684,NO
1.4231,YES
0.3335,NO
0.9409,YES
2.0429,YES
0.3312,NO
0.397,NO
0.276,NO
0.1837,NO
2.2377,YES
1.4964,YES
0.1615,NO
0.2719,NO
0.2567,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.2376,YES
0.4223,NO
1.4591,YES
0.2114,NO
1.3458,YES
0.2114,NO
0.2573,NO
0.3405,NO
0.1798,NO
0.1456,NO
0.1427,NO
0.1407,NO
0.205,NO
0.2956,NO
0.0613,NO
0.5712,NO
0.2396,NO
0.1433,NO
0.7493,NO
0.2115,NO
0.1098,NO
0.8144,NO
1.6254,YES
0.6573,NO
1.1812,YES
0.2438,NO
0.3304,NO
0.26899999999999996,NO
0.136,NO
0.4656,NO
0.12300000000000001,NO
0.4167,NO
0.2286,NO
0.3855,NO
1.7284,YES
0.9177,YES
1.0749,YES
0.6213,YES
0.3509,NO
0.7367,YES
0.6423,NO
