50Traced_NONETRACED_MAX_MULTI_LSA_67_MEDIAN,Associated
0.3375,NO
0.1926,NO
0.3331,NO
0.3613,NO
0.3331,NO
0.3132,NO
0.3331,NO
0.2968,NO
0.9481,YES
1.0,YES
0.9481,YES
1.0,YES
0.3029,NO
1.0,YES
0.3251,NO
0.1676,NO
0.1676,NO
0.5253,YES
1.0,YES
1.0,YES
0.5253,YES
0.2651,NO
0.1676,NO
0.5253,YES
0.2598,NO
0.5253,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
0.7878,YES
0.3118,NO
0.2314,NO
0.2228,NO
0.1171,NO
0.5253,YES
0.2509,NO
0.2294,YES
0.3496,NO
0.2816,NO
0.3877,NO
0.5644,NO
0.2287,NO
0.6333,NO
0.3258,NO
0.2816,NO
0.4218,NO
1.0,YES
0.4218,NO
0.5949,YES
0.3323,NO
0.3673,NO
0.4316,NO
0.3282,NO
0.4327,NO
0.318,NO
0.1787,NO
0.2256,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3153,NO
1.0,YES
0.3877,NO
0.3496,NO
0.1871,NO
0.3061,NO
0.5644,NO
0.2287,NO
0.6333,NO
0.3258,NO
0.1871,NO
0.3905,NO
1.0,YES
0.3855,NO
0.5949,YES
0.3104,NO
0.3673,NO
0.0793,NO
0.3019,NO
0.39799999999999996,NO
0.2925,NO
0.31,NO
0.1309,NO
0.4027,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3905,NO
1.0,YES
0.3905,NO
0.3496,NO
0.307,NO
0.1953,NO
0.5644,NO
0.2694,NO
0.6333,NO
0.3258,NO
0.2435,NO
0.233,NO
1.0,YES
0.2512,NO
0.4897,YES
0.3104,NO
0.35200000000000004,NO
0.3649,NO
0.2091,NO
0.3827,NO
0.2676,NO
0.2694,NO
0.1912,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.3251,NO
0.3496,NO
0.2173,NO
0.3649,NO
0.5644,NO
0.3649,NO
0.6333,NO
0.3258,NO
0.2173,NO
0.3649,NO
1.0,YES
0.3649,NO
0.4352,YES
0.3104,NO
0.35200000000000004,NO
0.3221,NO
0.3282,NO
0.4327,NO
0.318,NO
0.263,NO
0.2173,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3649,NO
1.0,YES
0.3251,NO
0.3133,NO
0.2538,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2237,NO
0.2465,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.2583,NO
0.3856,NO
0.1952,NO
0.2039,NO
0.4942,YES
0.2212,NO
0.6036,YES
0.2129,NO
0.4542,YES
0.2703,NO
0.5358,NO
0.4412,NO
0.5358,NO
1.0,YES
0.5358,NO
1.0,YES
0.3618,NO
0.1547,NO
1.0,YES
0.4032,NO
0.4032,NO
1.0,YES
0.1827,NO
0.1329,NO
1.0,YES
0.2414,NO
1.0,YES
0.1713,NO
0.4413,NO
0.4456,NO
0.5231,NO
0.1747,NO
0.6395,NO
0.1411,NO
0.6395,NO
0.1451,NO
0.6395,NO
0.2505,NO
0.4965,NO
0.518,NO
0.4965,NO
1.0,YES
0.5562,NO
1.0,YES
0.27,NO
0.2331,NO
0.6693,YES
1.0,YES
1.0,YES
0.6693,YES
0.2784,NO
0.2331,NO
0.6693,YES
0.5117,NO
0.6693,YES
0.3044,NO
0.3581,NO
0.42,NO
0.4651,NO
0.1928,NO
1.0,YES
0.1669,NO
1.0,YES
0.1224,NO
1.0,YES
0.5117,NO
0.6231,NO
0.5131,NO
0.6231,NO
0.6693,YES
0.6231,NO
0.586,YES
0.2442,NO
0.1646,NO
0.7795,YES
0.44,NO
0.44,NO
0.7795,YES
0.1681,NO
0.153,NO
0.7795,YES
0.2424,NO
0.8554,YES
0.1456,NO
0.2244,NO
0.3005,NO
0.1277,NO
0.1775,NO
0.5554,NO
0.1834,NO
0.5554,NO
0.1572,NO
0.5554,NO
0.2612,NO
0.5177,NO
0.4264,NO
0.5177,NO
0.6838,YES
0.5177,NO
0.8554,YES
0.27,NO
0.1186,NO
0.4187,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1186,NO
0.2445,YES
0.2629,NO
0.4131,YES
0.1729,NO
0.2531,NO
0.42,NO
0.1785,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.1827,NO
0.4291,NO
0.2456,NO
0.1827,NO
0.2445,YES
0.4382,NO
0.1594,YES
1.0,YES
1.0,YES
0.3634,NO
0.3389,NO
0.3389,NO
0.3389,NO
0.7571,YES
1.0,YES
0.3389,NO
0.2273,NO
0.3389,NO
0.0802,NO
0.3471,NO
0.3133,NO
0.2623,NO
0.8269,YES
0.2278,NO
0.8716,YES
0.2045,NO
0.6145,YES
0.1539,NO
0.2273,NO
0.2457,NO
0.2273,NO
0.2457,NO
0.3389,NO
0.2457,NO
0.2023,NO
0.3618,NO
0.1291,NO
1.0,YES
0.5502,YES
0.5502,YES
1.0,YES
0.1632,NO
0.1358,NO
1.0,YES
0.2465,NO
1.0,YES
0.1578,NO
0.3879,NO
0.3856,NO
0.5037,NO
0.1747,NO
0.4049,YES
0.1607,NO
0.516,YES
0.1638,NO
0.2499,YES
0.2462,NO
0.2922,NO
0.4378,NO
0.3004,NO
0.8452,YES
0.4701,NO
1.0,YES
0.3618,NO
0.3341,NO
1.0,YES
0.6385,YES
0.6385,YES
1.0,YES
0.3069,NO
0.2465,NO
1.0,YES
0.4825,NO
1.0,YES
0.1713,NO
0.4413,NO
0.4456,NO
0.3865,NO
0.2465,NO
0.4064,YES
0.2912,NO
0.516,YES
0.308,NO
0.3613,YES
0.4825,NO
0.4825,NO
0.518,NO
0.4825,NO
1.0,YES
0.5562,NO
1.0,YES
0.207,NO
0.1845,NO
0.6085,YES
0.4498,YES
0.4498,YES
1.0,YES
0.3069,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.1559,NO
0.259,NO
0.3058,NO
0.1056,NO
0.2034,NO
0.5239,YES
0.1975,NO
0.5239,YES
0.308,NO
0.5239,YES
0.2958,NO
0.3928,NO
0.4531,NO
0.4318,NO
0.7476,YES
0.3264,NO
1.0,YES
0.3133,NO
0.1291,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1475,NO
0.1358,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.3232,NO
0.3856,NO
0.2165,NO
0.1567,NO
0.4942,YES
0.1583,NO
0.6036,YES
0.14800000000000002,NO
0.4542,YES
0.2407,NO
0.4462,NO
0.3793,NO
0.4462,NO
1.0,YES
0.4462,NO
1.0,YES
0.145,NO
0.1512,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.44299999999999995,YES
0.2651,NO
0.1109,NO
0.44299999999999995,YES
0.1971,NO
0.44299999999999995,YES
0.1418,NO
0.293,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
0.7878,YES
0.3118,NO
0.2559,NO
0.1611,NO
0.1018,NO
0.44299999999999995,YES
0.2509,NO
0.2099,YES
0.2164,NO
0.1414,NO
0.6109,YES
0.7909,YES
1.0,YES
0.6109,YES
0.2651,NO
0.1037,NO
0.6109,YES
0.3268,NO
0.6109,YES
0.1729,NO
0.2531,NO
0.42,NO
0.1612,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1387,NO
0.8013,YES
0.3118,NO
0.4291,NO
0.3984,NO
0.3984,NO
0.6109,YES
0.3512,NO
0.4316,YES
0.2897,NO
0.1963,NO
0.3341,NO
0.2831,NO
0.1436,NO
0.3341,NO
0.1415,NO
0.1869,NO
0.4576,NO
0.2363,NO
0.2784,NO
0.1493,NO
0.6313,YES
0.57,YES
0.7168,YES
0.1545,NO
0.2439,NO
0.1711,NO
0.1838,NO
0.1742,NO
0.1816,NO
0.2363,NO
0.2708,NO
0.2363,NO
0.2363,NO
0.301,NO
0.2436,NO
0.368,NO
1.0,YES
1.0,YES
0.3151,NO
0.1653,NO
0.175,NO
0.0916,NO
0.7571,YES
1.0,YES
0.1556,NO
0.1616,NO
0.0755,NO
0.1784,NO
0.196,NO
0.1848,NO
0.2437,NO
0.8269,YES
0.2278,NO
0.8716,YES
0.175,NO
0.568,YES
0.0917,NO
0.1769,NO
0.2289,NO
0.1522,NO
0.1206,NO
0.2673,NO
0.1778,NO
0.1469,NO
0.3011,NO
0.1526,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2784,NO
0.1526,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.2926,NO
0.3569,NO
0.2212,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.1526,NO
1.0,YES
0.2391,NO
0.3087,NO
0.2032,NO
0.2467,NO
1.0,YES
0.4382,NO
0.4367,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.2043,NO
0.295,NO
0.7571,YES
1.0,YES
0.295,NO
0.1823,NO
0.295,NO
0.1189,NO
0.196,NO
0.1373,NO
0.132,NO
1.0,YES
0.177,NO
1.0,YES
0.2043,NO
1.0,YES
0.107,NO
0.1823,NO
0.2289,NO
0.1823,NO
0.2011,NO
0.2279,NO
0.2011,NO
0.2279,NO
0.32,NO
0.2582,NO
0.2809,NO
0.4329,NO
0.282,NO
0.1724,NO
0.09300000000000001,NO
0.2582,NO
0.3138,NO
0.8204,YES
0.1528,NO
0.3611,YES
0.24100000000000002,NO
0.3511,NO
0.2504,NO
0.3282,NO
0.4327,NO
0.318,NO
0.282,NO
0.2582,NO
0.4378,NO
0.6851,YES
0.9096,YES
1.0,YES
1.0,YES
0.314,NO
0.5682,YES
0.1724,NO
0.9589,YES
1.0,YES
0.2893,NO
0.2067,NO
0.2067,NO
0.2067,NO
0.3322,YES
0.8165,YES
0.2067,NO
0.2015,NO
0.2067,NO
0.1199,NO
0.1793,NO
0.1735,NO
0.2289,NO
0.8165,YES
0.2278,NO
0.8716,YES
0.1756,NO
0.8165,YES
0.0939,NO
0.2015,NO
0.1718,NO
0.2015,NO
0.2015,NO
0.2673,NO
0.1778,NO
0.1469,NO
0.3765,NO
0.3765,NO
0.2888,NO
0.4329,NO
0.2888,NO
0.6333,NO
0.222,NO
0.3765,NO
0.3138,NO
0.8204,YES
0.2888,NO
0.4159,YES
0.3104,NO
0.3511,NO
0.3705,NO
0.3765,NO
0.4327,NO
0.3765,NO
0.2698,NO
0.3765,NO
0.4378,NO
0.6992,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3251,NO
