50Traced_NONETRACED_SUM_MULTI_VSM_74_MAX,Associated
1.3849,NO
1.5732,NO
0.9778,NO
2.0722,YES
0.9333,NO
2.0139,YES
1.3503,NO
0.6661,NO
2.2451,NO
2.4354,NO
1.5944,NO
2.0359,NO
1.7662,NO
0.6299,NO
2.2961,NO
3.4119,YES
2.2038,NO
3.4507,YES
1.3001,NO
1.6217,NO
0.542,NO
0.9699,NO
2.1731,NO
0.71,NO
2.0885,NO
0.6289,NO
2.3218,NO
2.6839999999999997,YES
3.4733,YES
4.0856,YES
3.4808,YES
2.3066,NO
2.8212,YES
1.9674,NO
1.3434,NO
0.7855,NO
1.4931,YES
4.1808,YES
3.3613,YES
2.3128,YES
1.3845,NO
0.6232,NO
2.2241,YES
1.6814,NO
1.66,YES
1.5583,NO
0.9708,NO
1.4918,NO
0.7254,NO
1.0119,NO
3.1525,YES
0.6959,NO
4.3784,YES
0.605,NO
4.5086,YES
2.0319,NO
2.1464,NO
2.1449,NO
1.7334,NO
1.9451,YES
1.2744,NO
1.9233,YES
1.3026,NO
0.615,NO
1.6174,NO
1.5032,NO
0.6692,NO
1.6069,NO
1.2467,NO
0.9164,NO
1.9669,NO
2.0589,YES
1.8248,NO
2.3745,YES
1.6456,NO
1.5982,NO
0.9273,NO
1.0170000000000001,NO
1.5637,NO
0.7559,NO
1.1201,NO
0.6915,NO
1.1071,NO
1.453,YES
2.3482,YES
2.6172,YES
2.1528,YES
1.6485,NO
1.7826,YES
1.4961,NO
0.8386,NO
0.3779,NO
2.0489,NO
2.0959,NO
1.2411,NO
2.3088,NO
1.1561,NO
0.3002,NO
2.4003,NO
3.0782,YES
2.1536,NO
2.9183,YES
1.1658,NO
1.0694,NO
0.2942,NO
0.6207,NO
1.7558,NO
0.315,NO
1.7631,NO
0.3209,NO
1.7368,NO
2.4125,YES
3.0233,YES
3.4425,YES
3.2015,YES
2.1738,NO
2.6010000000000004,YES
1.8655,NO
1.4782,NO
0.6391,NO
1.7641,NO
1.8354,NO
0.8756,NO
1.6588,NO
1.5665,NO
0.9195,NO
1.7096,NO
3.1251,YES
1.4519,NO
3.0908,YES
1.6522,NO
1.4509,NO
0.7494,NO
1.2274,NO
1.439,NO
0.8065,NO
1.1576,NO
0.8017,NO
1.2685,NO
2.3792,YES
3.2563,YES
3.6981,YES
3.3376,YES
1.65,NO
2.6633,YES
1.0881,NO
1.5714,NO
0.6723,NO
1.7244,NO
2.1914,NO
1.1924,NO
1.7268,NO
1.5042,NO
0.7021,NO
2.1646,NO
3.3451,YES
1.6878,NO
3.2981,YES
1.8111,NO
1.4823,NO
0.8083,NO
1.1267,NO
1.7118,NO
0.7249,NO
1.6239,NO
0.6009,NO
1.5979,NO
2.786,YES
3.63,YES
3.8153,YES
3.6929,YES
1.7945,NO
2.8299,YES
1.5871,NO
1.8909,NO
0.8984,NO
4.4323,YES
1.9187,YES
1.5308,YES
6.1703,YES
1.7247,NO
0.7703,NO
5.3149,YES
0.995,NO
6.0268,YES
0.9152,NO
1.6126,NO
2.0127,NO
1.4265,NO
1.5755,NO
2.3465,YES
1.0253,NO
2.4353,YES
1.3077,NO
1.9027,YES
0.6709,NO
1.9744,NO
2.5213,NO
1.3627,NO
4.3209,YES
1.9056,NO
4.9805,YES
0.6455,NO
0.3502,NO
1.4253,YES
1.1098,NO
1.0673,NO
2.9752,YES
0.5399,NO
0.1408,NO
2.8748,YES
0.4068,NO
2.5612,YES
0.4227,NO
0.5239,NO
0.4943,NO
0.4905,NO
0.5451,NO
1.2603,NO
0.2644,NO
1.4425,NO
0.1451,NO
1.3232,NO
0.4069,NO
1.1248,NO
1.0627,NO
0.4914,NO
1.7414,YES
0.4384,NO
2.6257,YES
1.8178,NO
0.8947,NO
1.4378,YES
3.3412,YES
2.7178,YES
2.4032,YES
1.5161,NO
0.8220000000000001,NO
1.8947,YES
0.8836,NO
1.6772,YES
0.4307,NO
0.8788,NO
1.2791,NO
0.7369,NO
1.3780000000000001,NO
2.6117,YES
0.7979,NO
3.6834,YES
0.9602,NO
3.9248,YES
1.3113,NO
1.2224,NO
1.2984,NO
1.0157,NO
1.8239,YES
0.7415,NO
1.5246,YES
0.4453,NO
0.1646,NO
2.3732,YES
0.7569,NO
0.9844,NO
2.9731,YES
0.6972,NO
0.1572,NO
2.7294,YES
0.3688,NO
3.1026,YES
0.3679,NO
0.3447,NO
0.4805,NO
0.5908,NO
0.3607,NO
1.1265,NO
0.1654,NO
1.032,NO
0.1965,NO
0.8984,NO
0.2218,NO
0.9218,NO
1.3519,NO
0.462,NO
2.4838,YES
0.5464,NO
2.6246,YES
0.6543,NO
0.2956,NO
0.8484,YES
1.7665,YES
1.5139,YES
1.4483,YES
0.4984,NO
0.0977,NO
1.3755,YES
0.2351,NO
1.3726,YES
0.2196,NO
0.4179,NO
1.0155,NO
0.4718,NO
0.3935,NO
1.47,YES
0.23399999999999999,NO
2.146,YES
0.1971,NO
2.2412,YES
0.5929,NO
0.6894,NO
0.7115,NO
0.3834,NO
1.1315,YES
0.2599,NO
1.3211,YES
2.4035,YES
1.3769,YES
0.9419,NO
0.7111,NO
0.3603,NO
0.8959999999999999,NO
1.8143,YES
2.0539,YES
0.8241,NO
0.8759,NO
0.8441,NO
0.9531,NO
0.5207,NO
0.3475,NO
0.2724,NO
2.359,YES
0.7756,NO
2.0443,YES
0.4476,NO
1.8363,YES
0.4911,NO
0.4859,NO
1.0170000000000001,NO
1.0573,NO
0.7809999999999999,NO
0.6653,NO
0.7859,NO
0.9142,NO
1.3154,NO
0.4641,NO
4.5537,YES
2.0258,YES
1.9425,YES
6.0454,YES
1.4931,NO
0.3921,NO
5.6723,YES
1.21,NO
6.3717,YES
1.2339,NO
1.2965,NO
2.0681,NO
1.1978,NO
0.9019,NO
2.595,YES
0.8009999999999999,NO
3.4746,YES
0.6216,NO
2.6828,YES
0.9394,NO
2.2181,NO
2.7755,NO
1.5873,NO
4.6988,YES
1.7545,NO
5.5635,YES
1.1394,NO
0.34700000000000003,NO
4.1588,YES
2.4763,YES
1.9438,YES
5.5194,YES
1.1865,NO
0.1984,NO
4.5703,YES
1.09,NO
5.4163,YES
1.0612,NO
1.4546,NO
1.9998,NO
1.3407,NO
0.7464,NO
2.736,YES
0.6099,NO
2.8275,YES
0.7609999999999999,NO
2.3313,YES
1.1888,NO
1.9474,NO
2.5999,NO
1.5111,NO
3.9363,YES
1.9928,NO
4.7162,YES
1.1694,NO
0.4185,NO
3.736,YES
1.7976,YES
1.7366,YES
4.7453,YES
1.6367,NO
0.5712,NO
4.3457,YES
1.7367,NO
4.6905,YES
1.4305,NO
0.9221,NO
1.2867,NO
0.778,NO
0.8468,NO
2.405,YES
0.7804,NO
3.0752,YES
0.5884,NO
2.5811,YES
1.1734,NO
2.1254,NO
2.7106,NO
1.9109,NO
3.7974,YES
1.7546,NO
4.1623,YES
1.2323,NO
0.3755,NO
4.3823,YES
2.0696,YES
2.0304,YES
6.2064,YES
1.3153,NO
0.2745,NO
5.5,YES
0.8973,NO
6.1724,YES
0.6826,NO
1.0812,NO
1.6544,NO
1.1926,NO
0.8777,NO
2.4111,YES
0.4595,NO
3.0394,YES
0.4978,NO
2.6324,YES
0.8244,NO
2.0506,NO
2.6541,NO
1.3624,NO
4.6456,YES
1.4318,NO
5.1596,YES
0.9703,NO
0.5483,NO
1.2553,YES
2.7455,YES
2.1237,YES
1.945,YES
1.1379,NO
0.3252,NO
1.8072,YES
1.1525,NO
1.357,YES
0.9697,NO
1.1319,NO
1.4458,NO
0.8695,NO
0.5984,NO
2.4461,YES
0.2559,NO
3.1677,YES
0.4498,NO
3.2765,YES
1.1643,NO
1.2976,NO
1.4471,NO
1.1278,NO
1.5369,YES
0.8713,NO
1.2861,YES
0.6024,NO
0.3453,NO
0.9097,YES
3.0747,YES
2.6289999999999996,YES
1.7805,YES
0.9587,NO
0.3269,NO
1.5241,YES
0.7826,NO
1.0886,YES
0.6366,NO
0.342,NO
0.9214,NO
0.3949,NO
0.42,NO
2.8602,YES
0.4039,NO
3.5818,YES
0.28300000000000003,NO
3.8139,YES
1.0183,NO
0.7933,NO
0.9236,NO
0.5001,NO
1.2717,YES
0.4655,NO
1.5503,YES
0.9489,NO
0.36200000000000004,NO
0.8012,NO
0.8682,NO
0.5154,NO
0.9448,NO
0.7227,NO
0.225,NO
0.8401,NO
0.1291,NO
0.8294,NO
0.3848,NO
1.8559999999999999,YES
1.6880000000000002,YES
1.4502,YES
0.512,NO
0.8009,NO
0.1326,NO
0.7807,NO
0.4798,NO
0.5622,NO
0.1379,NO
0.6806,NO
0.6729,NO
0.3624,NO
0.7686,NO
0.3956,NO
0.4995,NO
1.5622,YES
1.107,YES
0.7591,NO
0.5985,NO
0.3648,NO
0.6053,NO
1.2547,YES
0.7509,YES
0.4776,NO
0.2081,NO
0.5447,NO
0.1825,NO
0.8282,NO
0.5653,NO
0.5303,NO
1.4107,YES
0.6624,NO
0.8489,YES
0.5525,NO
1.2958,YES
0.4007,NO
0.1163,NO
0.3352,NO
0.3215,NO
0.2799,NO
0.5875,NO
0.2471,NO
0.5398,NO
1.1254,NO
0.6772,NO
1.6167,YES
3.9797,YES
3.2932,YES
2.8843,YES
1.1853,NO
0.4405,NO
2.5378,YES
0.6959,NO
2.1851,YES
0.6116,NO
1.0933,NO
1.9594,NO
1.1227,NO
0.7438,NO
3.3921,YES
0.6004,NO
4.5799,YES
0.5813,NO
4.6044,YES
1.1246,NO
1.2353,NO
1.1175,NO
0.7018,NO
1.9915,YES
0.8413,NO
2.3574,YES
2.4035,YES
1.4132,YES
1.133,NO
0.7669,NO
0.4055,NO
1.1978,NO
1.7601,YES
1.8587,YES
0.7541,NO
0.4645,NO
1.1204,NO
0.4569,NO
0.7006,NO
0.7022,NO
0.4238,NO
2.2474,YES
0.755,NO
1.88,YES
0.7019,NO
1.8693,YES
0.7064,NO
0.2787,NO
0.7042,NO
0.7231,NO
0.5198,NO
0.871,NO
0.5374,NO
0.9436,NO
1.1545,NO
0.5251,NO
1.0655,NO
1.3999,NO
0.6027,NO
0.8013,NO
1.2588,NO
0.3279,NO
1.4392,NO
2.8926,YES
0.9934,NO
2.8622,YES
1.5544,NO
1.5911,NO
0.6414,NO
0.7345,NO
1.2747,NO
0.2227,NO
1.0852,NO
0.3363,NO
1.3054,NO
1.9649,YES
2.8138,YES
3.1587,YES
2.9799,YES
1.3601,NO
2.1857,YES
0.7522,NO
2.2348,YES
1.3729,YES
0.6689,NO
0.5815,NO
0.396,NO
0.5727,NO
1.7331,YES
1.8663,YES
0.3426,NO
0.342,NO
0.45399999999999996,NO
0.33299999999999996,NO
0.4696,NO
0.3614,NO
0.354,NO
2.1801,YES
0.5495,NO
1.8672,YES
0.5791,NO
1.761,YES
0.5813,NO
0.2175,NO
0.5857,NO
0.4903,NO
0.3531,NO
0.406,NO
0.3112,NO
0.5033,NO
0.4736,NO
0.1973,NO
0.8149,NO
1.1265,NO
0.43700000000000006,NO
0.5198,NO
0.7068,NO
0.4626,NO
0.7859999999999999,NO
2.1764,YES
0.5034,NO
2.4233,YES
0.6689,NO
0.4868,NO
0.2176,NO
0.5259,NO
0.9411,NO
0.4439,NO
0.4337,NO
0.2927,NO
0.5253,NO
1.7668,YES
2.1313,YES
2.5909,YES
2.1194,YES
0.7007,NO
1.6429,YES
0.6432,NO
