50Traced_NONETRACED_RFSMOTE_SINGLE_LSA_44_SUM,Associated
0.11321151018693554,YES
0.06063151998879787,NO
0.08716656164671288,YES
0.10123923545473641,NO
0.04438843380242247,NO
0.1314149688440804,NO
0.1739130434782609,NO
0.13155499544913535,NO
0.1122313239515508,NO
0.11104109780858364,NO
0.07890499194847021,NO
0.09521809143737311,NO
0.2751522789329973,YES
0.10354967443814325,NO
0.1964573268921095,YES
0.13225512847441015,NO
0.11608205559056221,NO
0.11139116432122104,NO
0.030945879717146265,NO
0.09598823776517539,NO
0.03143597283483862,NO
0.06889308968704054,NO
0.13449555415528952,NO
0.08366589652033886,NO
0.2659805363018974,YES
0.24602674508156552,YES
0.18854582370650427,YES
0.1957571938668347,YES
0.14898830777847794,NO
0.11587201568297978,YES
0.061681719526710074,NO
0.06210179934187496,NO
0.047328992508576626,NO
0.7681159420289855,YES
0.24847721067002737,YES
0.1703423650493594,YES
0.08632640201638311,YES
0.05510046908912694,NO
0.035426731078905,NO
0.13792620597913607,YES
0.17503325631870056,NO
0.06735279703143597,YES
0.09528810473990058,NO
0.15080865364419244,NO
0.1731428971504586,NO
0.15942028985507248,NO
0.09486802492473571,NO
0.15031856052650006,YES
0.09185745291605404,NO
0.17678358888188755,YES
0.09255758594132885,NO
0.17202268431001894,YES
0.13659595323111393,NO
0.14758804172792833,NO
0.1491283343835329,NO
0.06539242456066653,NO
0.09542813134495555,YES
0.07127354197297488,NO
0.786109360778548,YES
0.09220751942869145,NO
0.0452986067352797,NO
0.15984036967023738,NO
0.12616397115451938,NO
0.10144927536231885,NO
0.13295526149968495,NO
0.10887068543023175,NO
0.10067912903451655,NO
0.13309528810473992,NO
0.8325281803542673,YES
0.136315900021004,NO
0.8645942729118532,YES
0.16950220541902963,NO
0.1356857802982567,NO
0.13547574039067425,NO
0.0304557865994539,NO
0.06665266400616117,NO
0.03234614576769586,NO
0.07106350206539243,NO
0.15108870685430234,NO
0.062381852551984876,NO
0.8248267170762444,YES
0.09430791850451585,YES
0.12623398445704684,YES
0.9108730658825177,YES
0.16152068893089688,NO
0.10915073864034167,YES
0.08632640201638311,NO
0.05958132045088567,NO
0.08688650843660295,NO
0.14996849401386264,NO
0.13085486242386057,NO
0.09367779878176855,NO
0.13869635230693833,NO
0.08688650843660295,NO
0.06084155989638031,NO
0.14702793530770847,NO
0.23314429741650916,YES
0.1572498774767206,NO
0.11468178954001261,YES
0.08632640201638311,NO
0.0445984737100049,NO
0.03843730308758664,NO
0.1359658335083666,NO
0.08604634880627321,NO
0.10901071203528671,NO
0.21017993418749564,NO
0.08478610936077854,NO
0.19050619617727368,NO
0.276132465168382,YES
0.22390254148288177,YES
0.33907442414058675,YES
0.11797241475880417,YES
0.1282643702303438,NO
0.1802842540082616,YES
0.11398165651473781,NO
0.09388783868935098,NO
0.046978925995939225,NO
0.12987467618847584,NO
0.15710985087166562,NO
0.13645592662605896,NO
0.12077294685990338,NO
0.11104109780858364,NO
0.07743471259539313,NO
0.11573198907792481,NO
0.2437163060981587,YES
0.12112301337254079,NO
0.13897640551704826,YES
0.15080865364419244,NO
0.1360358468108941,NO
0.13365539452495975,NO
0.028005321010992085,NO
0.09220751942869145,NO
0.029195547153959254,NO
0.07764475250297558,NO
0.12700413078484915,NO
0.09115731989077926,NO
0.2758524119582721,YES
0.23776517538332284,YES
0.18910593012672408,YES
0.18042428061331656,YES
0.14758804172792833,NO
0.13337534131484985,YES
0.07491423370440384,NO
0.044038367289785066,NO
0.04312819435692783,NO
0.06875306308198559,NO
0.1951970874466149,NO
0.09304767905902121,NO
0.053000070013302536,NO
0.03549674438143248,NO
0.030385773296926415,NO
0.09262759924385634,NO
0.30098718756563747,YES
0.03563677098648743,NO
0.8575929426591051,YES
0.14142687110551005,NO
0.13652593992858647,NO
0.136315900021004,NO
0.05257999019813765,NO
0.06560246446824897,NO
0.05082965763495065,NO
0.061401666316600156,NO
0.11230133725407827,NO
0.09941888958902191,NO
0.22922355247497028,YES
0.22439263460057413,YES
0.21298046628859485,YES
0.08114541762934958,YES
0.08940698732759225,NO
0.07211370160330463,YES
0.06245186585451236,NO
0.06798291675418329,NO
0.02471469579220052,NO
0.3498564727298187,YES
0.7934607575439333,YES
0.07904501855352518,YES
0.19246656864804315,YES
0.14975845410628022,NO
0.06770286354407337,NO
0.22180214240705737,YES
0.06133165301407267,NO
0.22341244836518942,YES
0.06728278372890849,NO
0.1423370440383673,NO
0.09787859693341736,NO
0.09633830427781279,NO
0.056290695232094096,NO
0.0626619057620948,YES
0.054400336063852126,NO
0.1590002100399076,YES
0.14219701743331237,NO
0.7857592942659104,YES
0.08212560386473429,NO
0.04914933837429113,NO
0.20492893649793462,NO
0.07715465938528321,NO
0.2311139116432122,YES
0.16929216551144718,NO
0.1388363789119933,YES
0.11909262759924387,NO
0.10144927536231885,NO
0.24483651893859837,YES
0.14408737660155432,NO
0.10060911573198908,NO
0.9844570468388993,YES
0.12105300007001331,NO
0.06994328922495274,NO
0.37457116852201916,YES
0.12686410417979418,NO
0.9999999999999999,YES
0.10011902261429671,NO
0.22166211580200243,NO
0.21739130434782608,NO
0.17853392144507457,NO
0.11286144367429814,NO
0.14646782888748863,NO
0.09101729328572429,NO
0.2502975565357418,NO
0.09472799831968075,NO
0.1777637751172723,NO
0.13253518168452008,NO
0.11804242806133165,NO
0.25687880697332494,NO
0.12735419729748654,NO
0.2587691661415669,YES
0.228313379542113,NO
0.1943569278162851,YES
0.04900931176923616,NO
0.018623538472309742,NO
0.1664216201078205,YES
0.1887558636140867,YES
0.14940838759364283,YES
0.14807813484562068,YES
0.07946509836869006,NO
0.026325001750332564,NO
0.18910593012672408,YES
0.8562626899110832,NO
0.17573338934397537,YES
0.06980326261989778,NO
0.15872015682979768,NO
0.1374361128614437,NO
0.13652593992858647,NO
0.02506476230483792,NO
0.11881257438913394,YES
0.0240845760694532,NO
0.18217461317650357,YES
0.07883497864594273,NO
0.1270741440873766,YES
0.16096058251067705,NO
0.1409367779878177,NO
0.1986277392704614,NO
0.0740040607715466,NO
0.1632710214940839,YES
0.1302947560036407,NO
0.1317650353567178,YES
0.10768045928726458,NO
0.10838059231253938,NO
0.2648603234614577,YES
0.11650213540572708,NO
0.10859063222012182,NO
0.2869845270601415,YES
0.11083105790100119,NO
0.10025904921935168,NO
0.32486172372750827,YES
0.10445984737100049,NO
0.33830427781278444,YES
0.09507806483231815,NO
0.15024854722397257,NO
0.10109920884968145,NO
0.08254568367989919,NO
0.11741230833858433,NO
0.14058671147518031,NO
0.10894069873275922,NO
0.24217601344255413,NO
0.056290695232094096,NO
0.1795841209829868,NO
0.1484282013582581,NO
0.11664216201078205,NO
0.2662605895120073,NO
0.14436742981166426,NO
0.27459217251277745,YES
0.24406637261079606,NO
0.2199117832388154,YES
0.025834908632640204,NO
0.006021144017363299,NO
0.7313589582020584,YES
0.13085486242386057,YES
0.7808583630889869,YES
0.02996569348176154,YES
0.020373871035496743,NO
0.0,NO
0.07743471259539313,YES
0.07379402086396415,NO
0.023524469649233357,YES
0.06273191906462228,NO
0.11286144367429814,NO
0.8146047749072324,NO
0.8182454666386614,NO
0.03738710354967445,NO
0.10880067212770428,YES
0.0361268641041798,NO
0.8006021144017363,YES
0.08744661485682279,NO
0.07799481901561298,YES
0.0036406917314289727,NO
0.04312819435692783,NO
0.04200798151648813,NO
0.01764335223692502,NO
0.04018763565077364,YES
0.019603724707694465,NO
0.03773717006231185,YES
0.20485892319540716,YES
0.026885108170552407,YES
0.2475670377371701,NO
0.10151928866484632,NO
0.09528810473990058,NO
0.09857872995869216,NO
0.1607505426030946,YES
0.2516978225862914,YES
0.09143737310088917,NO
0.046208779668136954,NO
0.09934887628649444,NO
0.04004760904571869,NO
0.1423370440383673,NO
0.1051599803962753,NO
0.09437793180704335,NO
0.05222992368550025,YES
0.05965133375341315,NO
0.16250087516628162,YES
0.0113421550094518,NO
0.2021284043968354,YES
0.019533711405166982,NO
0.06455226493033676,NO
0.058041027795281114,NO
0.08128544423440455,NO
0.07666456626759084,NO
0.1455576559546314,NO
0.09815865014352727,NO
0.06287194566967723,NO
0.05187985717286285,NO
0.04018763565077364,NO
0.2079395085066163,YES
0.07393404746901912,YES
0.04928936497934608,YES
0.21480081215430935,YES
0.05391024294615977,NO
0.040537702163411043,NO
0.375131274942239,YES
0.058811174123083385,NO
0.25715886018343487,YES
0.04669887278582931,NO
0.20611916264090183,NO
0.12385353217111252,NO
0.13484562066792694,NO
0.05194987047539033,NO
0.07204368830077715,YES
0.04725897920604914,NO
0.2033186305398026,YES
0.05061961772736821,NO
0.1309948890289155,YES
0.08786669467198768,NO
0.059091227333193316,NO
0.20478890989287968,NO
0.07554435342715116,NO
0.2007981516488133,YES
0.17664356227683262,NO
0.24735699782958764,YES
0.07561436672967864,NO
0.026325001750332564,NO
0.2925855912623399,YES
0.8482811734229504,YES
0.13365539452495975,YES
0.16586151368760066,YES
0.1466078554925436,NO
0.0747041937968214,NO
0.20562906952320942,YES
0.12518378491913465,NO
0.19771756633760418,YES
0.06931316950220541,NO
0.15255898620737943,NO
0.11657214870825458,NO
0.11524189596023245,NO
0.059511307148358186,NO
0.09955891619407688,YES
0.05489042918154449,NO
0.15185885318210463,YES
0.13092487572638803,NO
0.803472659805363,YES
0.14254708394594975,NO
0.12238325281803543,NO
0.20345865714485756,NO
0.0856962822936358,NO
0.9060421480081216,YES
0.15703983756913817,NO
0.1427571238535322,YES
0.08709654834418541,NO
0.0700833158300077,NO
0.361408667646853,YES
0.10677028635440734,YES
0.13288524819715747,YES
0.22397255478540926,YES
0.15206889308968705,NO
0.10670027305187987,NO
0.22922355247497028,YES
0.07029335573759014,NO
0.2662605895120073,YES
0.06469229153539173,NO
0.0969684240005601,NO
0.05349016313099489,NO
0.037177063642092,NO
0.13554575369320174,NO
0.11090107120352867,YES
0.1314149688440804,NO
0.2327242176013443,YES
0.11727228173352938,NO
0.16915213890639225,YES
0.11594202898550725,NO
0.08422600294055871,NO
0.2465168381992579,NO
0.11321151018693554,NO
0.9349576419519708,YES
0.22131204928936501,NO
0.17377301687320593,YES
0.04277812784429043,NO
0.04438843380242247,NO
0.20975985437233077,YES
0.7696562346845901,YES
0.7398305678078835,YES
0.19904781908562627,YES
0.03962752923055381,NO
0.03206609255758594,NO
0.35923825526850106,YES
0.0633620387873696,NO
0.9455996639361479,YES
0.05475040257648954,NO
0.19330672827837292,NO
0.08156549744451445,NO
0.09794861023594484,NO
0.06644262409857873,NO
0.06532241125813905,YES
0.06427221172022685,NO
0.2077994819015613,YES
0.0378771966673668,NO
0.8435902821536093,YES
0.08254568367989919,NO
0.05005951130714836,NO
0.21263039977595746,NO
0.06980326261989778,NO
0.20457886998529723,YES
0.1590002100399076,NO
0.29160540502695514,YES
0.07372400756143667,NO
0.05650073513967653,NO
0.7652453966253588,YES
0.24280613316530142,YES
0.17874396135265702,YES
0.10109920884968145,YES
0.05895120072813835,NO
0.03192606595253099,NO
0.8358888188755864,YES
0.13113491563397048,NO
0.07197367499824968,YES
0.09241755933627391,NO
0.16733179304067775,NO
0.18434502555485546,NO
0.16978225862913957,NO
0.11202128404396837,NO
0.15178883987957714,YES
0.10852061891759435,NO
0.1853252117902402,YES
0.09871875656374711,NO
0.178883987957712,YES
0.07757473920044809,NO
0.10607015332913254,NO
0.10593012672407758,NO
0.06441223832528181,NO
0.799691941468879,YES
0.07617447314989848,NO
0.7777777777777778,YES
0.07722467268781069,NO
0.06525239795561158,NO
0.871105510046909,YES
0.2231323951550795,YES
0.24686690471189526,YES
0.17468318980606315,YES
0.06182174613176504,NO
0.04858923195407128,NO
0.1973674998249668,YES
0.12168311979276063,NO
0.20590912273331935,YES
0.08709654834418541,NO
0.09451795841209831,NO
0.06567247777077645,NO
0.04228803472659806,NO
0.12091297346495834,NO
0.1987677658755164,YES
0.1172022684310019,NO
0.39417489322971366,YES
0.055590562206819294,NO
0.3147798081635511,YES
0.11055100469089127,NO
0.09542813134495555,NO
0.2021284043968354,NO
0.08751662815935028,NO
0.16670167331793043,YES
0.1540292655604565,NO
0.8574529160540503,YES
0.05545053560176434,NO
0.020723937548134147,NO
0.08982706714275712,NO
0.14072673808023525,NO
0.04046768886088356,NO
0.060141426871105505,NO
0.06056150668627039,NO
0.023594482951760833,NO
0.1746131765035357,NO
0.0835258699152839,NO
0.04809913883637891,NO
0.06679269061121614,NO
0.2889448995309109,YES
0.22894349926486035,YES
0.2688510817055241,YES
0.04676888608835679,NO
0.04291815444934538,NO
0.04893929846670868,NO
0.03031575999439894,NO
0.10172932857242875,NO
0.04704893929846671,NO
0.025554855422530286,NO
0.0452986067352797,NO
0.06413218511517188,NO
0.03101589301967374,NO
0.11111111111111112,NO
0.03101589301967374,NO
0.14051669817265283,NO
0.07988517818385493,YES
0.19547714065672478,YES
0.18581530490793252,NO
0.10887068543023175,NO
0.050129524609675846,NO
0.03675698382692712,NO
0.22348246166771688,YES
0.780718336483932,YES
0.06091157319890779,NO
0.09948890289154941,NO
0.0304557865994539,NO
0.11804242806133165,NO
0.10943079185045158,NO
0.0984387033536372,NO
0.10249947490023105,NO
0.20842960162430865,YES
0.03493663796121263,NO
0.12021284043968354,YES
0.016663166001540292,NO
0.2546383812924456,YES
0.05454036266890709,NO
0.07456416719176644,NO
0.022404256808793672,NO
0.08793670797451515,NO
0.059511307148358186,NO
0.09164741300847161,NO
0.05061961772736821,NO
0.055730588811874246,NO
0.02226423020373871,NO
0.0023104389834068487,NO
0.07736469929286564,YES
0.1951970874466149,YES
0.19470699432892252,YES
0.08373590982286634,YES
0.028005321010992085,NO
0.0028705454036266898,NO
0.13309528810473992,YES
0.07078344885528251,NO
0.09038717356297697,YES
0.06287194566967723,NO
0.13155499544913535,NO
0.11398165651473781,NO
0.11951270741440874,NO
0.007421410067912906,NO
0.14177693761814747,YES
0.007001330252748024,NO
0.24070573408947704,YES
0.0658825176783589,NO
0.19106630259749355,YES
0.022964363229013515,NO
0.020233844430441784,NO
0.07911503185605266,NO
0.019253658195057064,NO
0.08828677448715255,YES
0.04970944479451096,NO
0.07148358188055731,YES
0.23524469649233357,YES
0.7117552334943639,YES
0.23629489603024578,NO
0.10200938178253868,NO
0.056570748442204014,NO
0.06805293005671077,NO
0.15136876006441227,YES
0.2860743541272842,YES
0.07092347546033746,NO
0.06434222502275433,NO
0.06105159980396274,NO
0.06721277042638102,NO
0.11503185605265001,NO
0.08926696072253729,NO
0.08555625568858084,NO
0.07281383462857943,YES
0.04676888608835679,NO
0.22012182314639783,YES
0.013932647202968565,NO
0.23167401806343207,YES
0.020233844430441784,NO
0.036616957221872165,NO
0.046348806273191906,NO
0.08177553735209689,NO
0.04396835398725758,NO
0.127564237205069,NO
0.07211370160330463,NO
0.05005951130714836,NO
0.07981516488132745,NO
0.039277462717916406,NO
0.06252187915703983,NO
0.14492753623188406,NO
0.05902121403066583,NO
0.0789750052509977,NO
0.04893929846670868,NO
0.053980256248687256,NO
0.12763425050759647,NO
0.14149688440803754,YES
0.052299936988027734,NO
0.8307078344885528,YES
0.1618707554435343,NO
0.17727368199957996,NO
0.16845200588111744,NO
0.09213750612616398,NO
0.06196177273681999,NO
0.10922075194286915,NO
0.08646642862143808,NO
0.13820625918924598,NO
0.09948890289154941,NO
0.7791780438283274,YES
0.08583630889869075,YES
0.10382972764825317,YES
0.12805433032276134,YES
0.08961702723517469,NO
0.06105159980396274,YES
0.0764545263600084,NO
0.24602674508156552,YES
0.02730518798571729,YES
0.19078624938738362,NO
0.10403976755583562,NO
0.03864734299516909,NO
0.040607715465938526,NO
0.10880067212770428,YES
0.3081285444234405,YES
0.05944129384583072,NO
0.06868304977945809,NO
0.038297276482531686,NO
0.06980326261989778,NO
0.10971084506056152,NO
0.09619827767275782,NO
0.09556815795001052,NO
0.08142547083945949,YES
0.030105720086816497,NO
0.25855912623398447,YES
0.016173072883847932,NO
0.24357627949310373,YES
0.03654694391934468,NO
0.026535041657915006,NO
0.025134775607365403,NO
0.08233564377231675,NO
0.04081775537352096,NO
0.09304767905902121,NO
0.049429391584401045,NO
0.046978925995939225,NO
0.09269761254638381,NO
0.036056850801652315,NO
0.09703843730308759,NO
0.11762234824616678,NO
0.06490233144297416,NO
0.10130924875726388,NO
0.10018903591682421,NO
0.07001330252748023,NO
0.11587201568297978,NO
0.1196527340194637,YES
0.08695652173913045,NO
0.8905692081495484,YES
0.16383112791430374,NO
0.16012042288034728,NO
0.1454876426521039,NO
0.04963943149198348,NO
0.06119162640901771,NO
0.05349016313099489,NO
0.05019953791220333,NO
0.15318910593012675,NO
0.049429391584401045,NO
0.06119162640901771,YES
0.06665266400616117,YES
0.07974515157879998,YES
0.18434502555485546,YES
0.12875446334803614,NO
0.07372400756143667,YES
0.06679269061121614,NO
