50Traced_NONETRACED_SUM_SINGLE_VSM_51_MEDIAN,Associated
1.6029,NO
1.2351,NO
1.6826,YES
1.2814,NO
1.2930000000000001,YES
0.7977,NO
0.4357,NO
1.3485,NO
0.4695,NO
0.5623,NO
1.7494,NO
0.9284,NO
0.6201,NO
1.6544,NO
1.6025,YES
1.7761,NO
2.2164,YES
1.0103,NO
1.3131,NO
1.2275,NO
0.3398,NO
1.2607,NO
0.6942,NO
0.818,NO
1.1666,NO
0.7661,NO
1.8005,YES
2.2548,YES
1.8052,YES
1.9453,YES
1.5592,NO
2.3818,YES
1.902,NO
0.3955,NO
1.06,NO
2.1436,NO
1.6538,NO
1.3754,NO
2.2561,NO
1.5865,NO
0.4708,NO
2.4039,NO
2.9548,YES
2.495,NO
3.1492,YES
0.5041,NO
0.7388,NO
0.4577,NO
0.3796,NO
2.4593,NO
0.4022,NO
1.9609,NO
0.8959,NO
1.9148,NO
3.4665,YES
3.5338,YES
3.2345,YES
3.2965,YES
2.0706,NO
3.862,YES
2.1573,NO
0.2495,NO
0.7798,NO
1.3823,NO
1.4543,NO
0.8751,NO
1.6858,NO
1.1962,NO
0.2924,NO
1.3192,NO
3.0523,YES
1.5849,NO
3.2362,YES
0.3574,NO
0.4443,NO
0.4506,NO
0.2465,NO
1.9672,NO
0.32799999999999996,NO
1.0111,NO
0.934,NO
1.3524,NO
3.2607,YES
3.3161,YES
3.2863,YES
2.9146,YES
1.2167,NO
3.3461,YES
1.4264,NO
0.2428,NO
0.5485,NO
0.6592,NO
1.2982,NO
0.7492,NO
0.7351,NO
0.85,NO
0.214,NO
0.5094,NO
2.6344,YES
0.6263,NO
2.8771,YES
0.4545,NO
0.6173,NO
0.6233,NO
0.1409,NO
1.9253,NO
0.3348,NO
0.8126,NO
0.5508,NO
1.285,NO
2.7574,YES
3.0212,YES
2.5385,YES
2.5071,YES
0.3063,NO
2.951,YES
0.6058,NO
1.0743,NO
1.4127,NO
4.4599,YES
1.6311,YES
2.0994,YES
5.8857,YES
1.5138,NO
1.0435,NO
6.4171,YES
0.4417,NO
6.461,YES
0.4029,NO
1.7638,NO
1.4369,NO
1.1052,NO
0.6269,NO
2.0174,YES
0.6297,NO
3.3869,YES
1.9593,NO
1.4588,YES
0.8856,NO
0.9651,NO
1.9874,NO
1.2269,NO
6.8586,YES
1.3182,NO
5.5521,YES
0.3891,NO
0.7345,NO
2.4706,YES
0.2958,NO
0.8281,NO
3.3229,YES
1.0103,NO
0.2348,NO
3.4712,YES
0.4479,NO
3.2606,YES
0.7602,NO
1.2196,NO
0.7228,NO
0.3937,NO
0.1961,NO
0.7575,NO
0.1398,NO
1.6652,NO
0.6129,NO
0.6013,NO
0.9924,NO
1.0919,NO
1.3574,NO
1.298,NO
3.3285,YES
1.4204,NO
3.0911,YES
0.6962,NO
1.4743,NO
4.0186,YES
4.9831,YES
5.46,YES
5.3333,YES
1.1127,NO
0.5433,NO
6.0285,YES
0.6585,NO
6.2143,YES
0.5661,NO
2.2537,NO
1.8287,NO
2.0695,NO
0.3413,NO
5.1705,YES
0.1861,NO
6.5804,YES
1.7862,NO
4.2236,YES
1.1242,NO
1.2565,NO
1.9276,NO
1.2111,NO
6.3119,YES
1.4516,NO
5.1875,YES
0.4314,NO
0.5705,NO
2.9617,YES
1.0093,NO
1.2672,NO
3.3737,YES
0.9581,NO
0.2284,NO
4.3295,YES
0.159,NO
4.0972,YES
0.1864,NO
1.025,NO
1.26,NO
0.8767,NO
0.1775,NO
1.3742,NO
0.1654,NO
2.6232,NO
0.7919,NO
1.0921,NO
0.4251,NO
0.5601,NO
1.1017,NO
0.7766,NO
4.3336,YES
1.2274,NO
3.7282,YES
0.4706,NO
1.1793,NO
0.8988,YES
4.6329,YES
4.6725,YES
1.5507,YES
0.598,NO
0.5081,NO
1.8411,YES
0.6415,NO
2.0141,YES
0.6223,NO
1.9613,NO
1.8261,NO
2.2144,NO
0.495,NO
4.6256,YES
0.1439,NO
4.8259,YES
1.3544,NO
3.7639,YES
0.8941,NO
1.0442,NO
0.9544,NO
0.5623,NO
1.8388,YES
0.9374,NO
1.6017,YES
2.0659,YES
0.5884,YES
0.4986,NO
0.4054,NO
0.3662,NO
0.5653,NO
0.9774,YES
2.4141,YES
0.6920000000000001,NO
0.4351,NO
0.6544,NO
0.3575,NO
0.2131,NO
0.1811,NO
0.1446,NO
1.6336,YES
0.348,NO
2.1481,YES
0.446,NO
2.3644,YES
0.3086,NO
0.501,NO
0.5489,NO
0.3866,NO
0.4989,NO
0.6998,NO
0.6,NO
0.6312,NO
0.6203,NO
1.1172,NO
4.3055,YES
2.1326,YES
2.5464,YES
5.6899,YES
1.2134,NO
0.4454,NO
6.345,YES
0.7443,NO
6.3777,YES
0.5317,NO
1.2727,NO
1.001,NO
0.7558,NO
0.1843,NO
2.1507,YES
0.1982,NO
3.6664,YES
1.4572,NO
1.7745,YES
1.0009,NO
1.0204,NO
2.061,NO
1.4345,NO
6.727,YES
1.5301,NO
5.6288,YES
0.7987,NO
1.0602,NO
4.4917,YES
1.5746,YES
2.0419,YES
5.9265,YES
1.2683,NO
0.6920000000000001,NO
6.2089,YES
0.4373,NO
6.1866,YES
0.4215,NO
1.365,NO
0.8303,NO
0.7622,NO
0.1972,NO
1.7762,YES
0.4253,NO
3.2548,YES
1.8226,NO
1.3596,YES
0.7048,NO
0.7516,NO
2.1102,NO
0.9882,NO
6.6915,YES
0.9463,NO
5.5818,YES
0.6682,NO
0.8798,NO
4.5588,YES
1.4087,YES
1.9249,YES
5.7399,YES
1.3409,NO
0.4517,NO
5.4867,YES
0.6357,NO
6.0952,YES
0.9999,NO
1.0338,NO
0.6007,NO
0.6468,NO
0.2034,NO
1.8985,YES
0.2585,NO
3.2436,YES
1.5342,NO
1.4462,YES
1.2981,NO
1.0059,NO
2.5773,NO
1.1569,NO
5.9711,YES
1.4633,NO
5.2052,YES
0.6618,NO
1.1233,NO
3.7813,YES
1.8661,YES
2.3595,YES
5.1572,YES
0.9977,NO
0.4629,NO
5.5193,YES
0.428,NO
5.7951,YES
0.3765,NO
1.5713,NO
1.3464,NO
1.0982,NO
0.1548,NO
2.0352,YES
0.124,NO
3.4758,YES
1.1548,NO
1.4807,YES
0.5341,NO
0.8215,NO
1.5574,NO
1.1378,NO
6.1088,YES
1.3682,NO
4.9188,YES
0.3516,NO
0.6655,NO
0.96,YES
4.5186,YES
4.6456,YES
1.4048,YES
0.2139,NO
0.3655,NO
1.4712,YES
0.5455,NO
1.7963,YES
0.4074,NO
0.9424,NO
0.5977,NO
1.28,NO
0.341,NO
4.2081,YES
0.1891,NO
4.6946,YES
1.2068,NO
3.5921,YES
0.6393,NO
0.6319,NO
0.8028,NO
0.3546,NO
1.6154,YES
0.45,NO
1.3242,YES
0.499,NO
0.9292,NO
1.3004,YES
4.81,YES
4.9623,YES
2.1456,YES
0.466,NO
0.4229,NO
2.2314,YES
0.7775,NO
2.7881,YES
0.5545,NO
0.7892,NO
0.3612,NO
0.8451,NO
0.3505,NO
4.3633,YES
0.2915,NO
4.928999999999999,YES
1.3076,NO
3.6676,YES
1.0175,NO
0.8126,NO
1.2085,NO
0.6671,NO
2.5567,YES
0.932,NO
1.8252,YES
0.6812,NO
0.77,NO
0.8677,NO
0.3942,NO
0.5767,NO
1.764,NO
0.4536,NO
0.5229,NO
1.7314,NO
0.2634,NO
1.4482,NO
0.3782,NO
2.301,YES
2.0714,YES
2.0605,YES
0.1846,NO
0.9522,NO
0.3162,NO
0.7456,NO
0.9233,NO
0.5858,NO
0.4536,NO
0.9237,NO
0.4826,NO
0.4861,NO
1.6037,NO
0.3993,NO
1.7117,NO
1.6357,YES
1.3031,YES
0.7699,NO
0.6015,NO
0.627,NO
0.8668,NO
1.4757,YES
2.49,YES
0.8019,NO
0.1519,NO
0.7794,NO
0.1784,NO
0.7574,NO
0.9016,NO
0.7371,NO
2.1076,YES
0.774,NO
1.6662,YES
0.8137,NO
2.6892,YES
0.5798,NO
0.2935,NO
0.3434,NO
0.4529,NO
0.1069,NO
0.9236,NO
0.1795,NO
0.8211,NO
0.5365,NO
1.0296,NO
2.0204,YES
4.9346,YES
5.1073,YES
2.6786,YES
0.6709,NO
0.4297,NO
2.9981,YES
0.6783,NO
3.4384,YES
0.5737,NO
1.3902,NO
1.2919999999999998,NO
1.7548,NO
0.2783,NO
4.9106,YES
0.1596,NO
5.6664,YES
1.4761,NO
4.0468,YES
0.8945,NO
0.9731,NO
1.3488,NO
0.7182,NO
3.2852,YES
1.1014,NO
2.5985,YES
2.0975,YES
0.5303,YES
0.5792,NO
0.2562,NO
0.2938,NO
0.7154,NO
1.0184,YES
2.3541,YES
0.7333,NO
0.3743,NO
0.6625,NO
0.4952,NO
0.4722,NO
0.5029,NO
0.4432,NO
1.5922,YES
0.3371,NO
2.1301,YES
0.3176,NO
2.6021,YES
0.3208,NO
0.6108,NO
0.5616,NO
0.5733,NO
0.38799999999999996,NO
0.6352,NO
0.4903,NO
0.8359,NO
0.8084,NO
0.7069,NO
1.2181,NO
1.4931,NO
1.1849,NO
1.3298,NO
1.4049,NO
0.8026,NO
0.6863,NO
2.7634,YES
1.2041,NO
3.4441,YES
0.2868,NO
0.4185,NO
0.4456,NO
0.6289,NO
2.227,NO
0.8484,NO
1.3696,NO
1.3421,NO
1.5153,NO
3.2212,YES
3.1855,YES
3.2211,YES
2.6905,YES
0.5660000000000001,NO
3.4844,YES
1.0745,NO
2.1622,YES
0.6761,YES
0.6763,NO
0.2667,NO
0.3184,NO
0.8527,NO
1.0995,YES
2.4181,YES
0.8444,NO
0.4811,NO
0.7858,NO
0.5842,NO
0.6603,NO
0.7786,NO
0.6644,NO
1.5879,YES
0.5639,NO
2.1456,YES
0.436,NO
2.6456,YES
0.3975,NO
0.6091,NO
0.8013,NO
0.6275,NO
0.574,NO
0.8621,NO
0.6482,NO
0.8486,NO
0.8122,NO
0.1351,NO
0.8707,NO
0.2299,NO
0.3514,NO
1.0783,NO
0.7197,NO
0.7491,NO
1.153,NO
1.2057,YES
1.0471,NO
1.7198,YES
0.4744,NO
0.7425,NO
0.6971,NO
0.5271,NO
0.7072,NO
0.9022,NO
0.3839,NO
1.3695,NO
0.5164,NO
1.3106,YES
1.672,YES
1.2861,YES
1.5319999999999998,YES
0.975,NO
1.6976,YES
1.3019,NO
