50Traced_NONETRACED_SUM_MULTI_LSA_57_MEDIAN,Associated
2.7119999999999997,YES
3.8605,YES
2.9098,YES
1.6106,YES
1.6919,NO
2.6476,YES
1.8238,NO
0.4847,NO
0.2497,NO
0.9462,NO
2.2625,NO
1.1969,NO
1.3958,NO
0.7186,NO
0.418,NO
1.6072,NO
3.6017,YES
1.1073,NO
4.1317,YES
1.2288,NO
1.6153,NO
0.5533,NO
0.8461,NO
1.2754,NO
0.6274,NO
1.7871,NO
0.8202,NO
1.2055,NO
3.0213,YES
3.9295,YES
2.9106,YES
1.6013,YES
1.2571,NO
2.9255,YES
1.1453,NO
1.0345,NO
0.465,NO
5.2378,YES
2.2409,YES
1.4769,YES
5.631,YES
1.1121,NO
0.4246,NO
4.7693,YES
0.8752,NO
4.8243,YES
1.4455,NO
2.1191,NO
2.121,NO
0.7584,NO
0.9964,NO
2.2326,YES
0.469,NO
2.9877,YES
0.9833,NO
1.3333,YES
1.1081,NO
2.487,NO
1.9542,NO
1.0393,NO
4.4273,YES
1.2452,NO
5.4382,YES
0.5802,NO
0.1547,NO
2.4446,YES
1.3714,NO
0.8762,NO
2.8763,YES
1.1805,NO
0.431,NO
2.7289999999999996,YES
0.7661,NO
2.0074,YES
0.833,NO
0.8815,NO
1.4025,NO
0.2648,NO
0.6694,NO
1.5298,NO
0.2887,NO
1.9942,NO
0.5225,NO
1.7365,NO
0.9147,NO
1.6981,NO
1.0058,NO
0.609,NO
2.2159999999999997,YES
0.3359,NO
2.7689,YES
1.1511,NO
0.2384,NO
2.9041,YES
3.1608,YES
2.0528,YES
3.2661,YES
1.5492,NO
0.7874,NO
2.8655,YES
1.0342,NO
2.8532,YES
0.9739,NO
1.3131,NO
1.325,NO
0.2772,NO
1.3473,NO
3.4132,YES
0.6766,NO
3.8711,YES
1.1987,NO
2.8416,YES
0.9426,NO
2.2524,NO
1.3636,NO
0.94,NO
2.5769,YES
0.3413,NO
3.1899,YES
0.8696,NO
0.3421,NO
3.3663,YES
1.5917,NO
0.8629,NO
3.8262,YES
0.7977,NO
0.3083,NO
3.299,YES
0.6475,NO
3.3533,YES
0.8320000000000001,NO
1.8707,NO
1.2049,NO
0.5786,NO
0.7409,NO
1.6819,NO
0.2475,NO
2.5289,NO
0.6455,NO
1.5078,NO
0.6984,NO
1.4751,NO
1.6874,NO
0.7889,NO
3.062,YES
0.6123,NO
3.8037,YES
0.6839,NO
0.1701,NO
1.0575,YES
2.4459,YES
2.0199,YES
1.2646,YES
0.8595,NO
0.2122,NO
1.1479,YES
0.8554,NO
1.2057,YES
0.4699,NO
0.8369,NO
0.7141,NO
0.5685,NO
0.4491,NO
2.9958,YES
0.2962,NO
2.7659,YES
0.3968,NO
2.3298,YES
0.307,NO
0.9664,NO
0.3903,NO
0.5897,NO
0.7912,YES
0.3981,NO
1.0418,YES
2.6212,YES
0.5251,YES
0.8145,NO
0.5137,NO
0.1459,NO
0.9337,NO
2.435,YES
2.6387,YES
0.6662,NO
0.158,NO
0.555,NO
0.2413,NO
0.5221,NO
0.9963,NO
0.1446,NO
2.7461,YES
0.2013,NO
2.6279,YES
0.354,NO
2.7469,YES
0.2169,NO
0.1275,NO
0.5404,NO
0.2302,NO
0.1509,NO
1.1583,NO
0.15,NO
0.767,NO
1.1812,NO
0.4346,NO
4.8793,YES
2.2707,YES
1.6014,YES
5.6722,YES
1.4902,NO
0.6807,NO
5.1807,YES
0.8398,NO
4.9037,YES
1.3546,NO
2.0464,NO
2.0267,NO
0.4328,NO
1.1297,NO
2.5457,YES
0.4436,NO
3.3504,YES
0.9549,NO
2.1891,YES
1.2237,NO
2.611,NO
2.4716,NO
1.1569,NO
4.5436,YES
1.0029,NO
5.8498,YES
1.5062,NO
0.5298,NO
4.8129,YES
3.3106,YES
1.8461,YES
5.516,YES
1.3853,NO
0.934,NO
4.4707,YES
1.9606,NO
4.7544,YES
2.5214,NO
2.3678,NO
2.2325,NO
0.8746,NO
1.6378,NO
2.863,YES
0.9397,NO
3.9296,YES
1.6753,NO
1.99,YES
1.8415,NO
3.3558,NO
2.7092,NO
1.4963,NO
4.3413,YES
1.844,NO
5.1222,YES
1.2348,NO
0.3647,NO
3.9269,YES
1.4105,YES
0.8092,YES
4.7192,YES
1.3097,NO
0.7020000000000001,NO
4.2249,YES
0.732,NO
3.7605,YES
0.9597,NO
1.8661,NO
1.5959999999999999,NO
0.4338,NO
1.0637,NO
1.1013,YES
0.5096,NO
2.0918,YES
0.9562,NO
1.0697,YES
1.0733,NO
1.7368,NO
1.8257,NO
0.903,NO
3.6825,YES
0.782,NO
4.6592,YES
1.1943,NO
0.4941,NO
5.1549,YES
2.1869,YES
1.3376,YES
5.7773,YES
1.3174,NO
0.484,NO
5.4248,YES
0.7168,NO
5.1379,YES
1.242,NO
2.7603,NO
2.3846,NO
1.1341,NO
1.0477,NO
1.8382,YES
0.3859,NO
2.9512,YES
0.9716,NO
1.5107,YES
1.0403,NO
2.4156,NO
2.27,NO
1.1387,NO
4.5868,YES
0.9879,NO
6.3298,YES
0.8733,NO
0.1745,NO
1.5917,YES
3.0314,YES
2.1821,YES
1.9699,YES
1.0346,NO
0.2788,NO
1.1763,YES
1.1199,NO
1.3157,YES
0.9028,NO
0.9191,NO
1.114,NO
0.3105,NO
0.6359,NO
3.5014,YES
0.3292,NO
3.5010000000000003,YES
0.5851,NO
2.7473,YES
0.6909,NO
1.7433,NO
1.0872,NO
0.6944,NO
1.4958,YES
0.8417,NO
1.3479,YES
1.1320000000000001,NO
0.3306,NO
2.1674,YES
3.3678,YES
2.7427,YES
2.7659,YES
1.3671,NO
0.5567,NO
2.1164,YES
0.8012,NO
2.4103,YES
0.6718,NO
1.3912,NO
1.3306,NO
0.6183,NO
0.8501,NO
4.4781,YES
0.3937,NO
4.4577,YES
0.8544,NO
3.5921,YES
0.6603,NO
1.8152,NO
0.9857,NO
0.8432,NO
2.0683,YES
0.7007,NO
2.381,YES
0.7503,NO
0.3496,NO
1.0735,NO
1.0642,NO
0.3828,NO
1.8153,NO
0.4985,NO
0.2653,NO
1.3725,NO
0.48700000000000004,NO
1.1918,NO
0.617,NO
2.1192,YES
1.8246,YES
1.8281,YES
0.33899999999999997,NO
0.3027,NO
0.3623,NO
0.7611,NO
0.7079,NO
0.5222,NO
0.384,NO
0.8392,NO
0.6226,NO
0.2691,NO
1.5395,NO
0.242,NO
1.96,NO
1.8089,YES
0.5132,YES
0.6254,NO
0.7418,NO
0.2002,NO
0.9242,NO
1.4912,YES
1.6595,YES
0.6262,NO
0.2731,NO
0.5193,NO
0.2496,NO
0.6672,NO
0.8842,NO
0.304,NO
1.6938,YES
0.4013,NO
1.6588,YES
0.5808,NO
1.7392,YES
0.3267,NO
0.1321,NO
0.4729,NO
0.1354,NO
0.0948,NO
0.8321,NO
0.0821,NO
0.7594,NO
0.9225,NO
0.2971,NO
2.2841,YES
3.3993,YES
2.5081,YES
2.8154,YES
1.0987,NO
0.391,NO
2.162,YES
0.6308,NO
2.5415,YES
0.4651,NO
1.2683,NO
1.1155,NO
0.3812,NO
0.8354,NO
4.3245,YES
0.308,NO
4.3999,YES
0.7390000000000001,NO
3.5136,YES
0.2509,NO
1.7076,NO
1.251,NO
0.7831,NO
2.2462,YES
0.2679,NO
2.5252,YES
2.9772,YES
0.6732,YES
1.3576,NO
1.2857,NO
0.5858,NO
1.757,NO
2.7119999999999997,YES
2.9130000000000003,YES
1.3426,NO
0.3759,NO
1.3186,NO
0.6970000000000001,NO
1.3047,NO
1.7891,NO
0.7469,NO
3.0465,YES
0.9241,NO
2.8427,YES
1.2314,NO
3.2315,YES
0.7574,NO
0.4021,NO
1.1642,NO
0.5436,NO
0.4135,NO
1.7846,NO
0.4081,NO
1.6027,NO
0.8047,NO
0.1576,NO
0.8262,NO
1.5925,NO
0.6294,NO
1.3111,NO
0.9667,NO
0.5551,NO
1.0542,NO
2.7668,YES
0.7286,NO
2.8467,YES
1.1868,NO
1.0939,NO
0.5192,NO
0.8594,NO
0.7985,NO
0.6882,NO
1.3607,NO
0.8420000000000001,NO
1.1088,NO
2.4232,YES
2.6341,YES
2.1165,YES
1.0464,YES
1.1822,NO
1.686,YES
0.9753,NO
2.8236,YES
0.5679,YES
0.8576,NO
0.9182,NO
0.2378,NO
1.0285,NO
2.6188,YES
2.8227,YES
0.7026,NO
0.5534,NO
0.5427,NO
0.6984,NO
0.9498,NO
1.4340000000000002,NO
0.5545,NO
2.9528,YES
0.2723,NO
2.82,YES
0.4676,NO
3.0580000000000003,YES
0.3584,NO
0.4136,NO
0.9261,NO
0.3253,NO
0.3004,NO
1.2232,NO
0.3069,NO
0.8829,NO
0.1422,NO
0.1504,NO
0.7532,NO
1.3675,NO
0.8286,NO
0.841,NO
0.2148,NO
0.157,NO
0.9949,NO
1.9542,YES
1.1433,NO
2.5668,YES
0.6207,NO
1.1074,NO
0.2176,NO
0.5109,NO
0.9570000000000001,NO
0.3263,NO
1.1696,NO
0.4355,NO
0.7729,NO
1.4562,YES
2.4793,YES
1.9383,YES
1.1073,YES
1.0252,NO
2.0715,YES
1.1864,NO
