50Traced_NONETRACED_MAX_RAW_LSA_4_MEDIAN,Associated
0.3333,YES
0.3002,NO
0.3333,YES
0.1095,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0818,NO
1.0,YES
0.0442,NO
0.3695,YES
0.1224,NO
1.0,YES
0.33,NO
0.33,NO
0.33,NO
0.33,NO
0.32899999999999996,YES
0.33,NO
0.3333,YES
0.1636,NO
0.1646,NO
0.4155,YES
0.24600000000000002,NO
0.24600000000000002,NO
1.0,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2147,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1549,NO
0.171,NO
0.1775,NO
0.24600000000000002,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
0.4155,YES
0.1566,NO
0.0288,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0866,NO
0.0295,NO
0.2465,YES
0.183,NO
0.2134,YES
0.0994,NO
0.1762,NO
0.1762,NO
0.1785,NO
0.0854,NO
1.0,YES
0.0854,NO
1.0,YES
0.1347,NO
1.0,YES
0.1629,NO
0.2044,NO
0.1218,NO
0.1175,NO
0.2732,YES
0.1242,NO
0.2078,YES
0.4428,YES
1.0,YES
0.3634,NO
0.1955,NO
0.1955,NO
0.1955,NO
1.0,YES
1.0,YES
0.14800000000000002,NO
0.149,NO
0.1517,NO
0.067,NO
0.2131,NO
0.1649,NO
0.1446,NO
1.0,YES
0.1955,NO
1.0,YES
0.1009,NO
1.0,YES
0.1955,NO
0.1398,NO
0.1398,NO
0.1665,NO
0.1665,NO
0.2177,NO
0.1665,NO
0.14800000000000002,NO
0.1468,NO
0.0672,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1924,NO
0.0724,NO
1.0,YES
0.2649,NO
1.0,YES
0.0879,NO
0.3042,NO
0.2118,NO
0.2778,NO
0.0973,NO
1.0,YES
0.0773,NO
0.3002,YES
0.1499,NO
1.0,YES
0.1629,NO
0.1669,NO
0.3023,NO
0.1193,NO
1.0,YES
0.2714,NO
1.0,YES
0.1494,NO
0.1494,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2192,NO
0.1165,NO
0.3083,YES
0.1886,NO
1.0,YES
0.1088,NO
0.2277,NO
0.1884,NO
0.2193,NO
0.0973,NO
1.0,YES
0.0882,NO
0.2829,YES
0.1968,NO
1.0,YES
0.2672,NO
0.2672,NO
0.3004,NO
0.2672,NO
1.0,YES
0.2672,NO
0.3083,YES
0.1741,NO
0.1184,NO
1.0,YES
0.2879,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.1022,NO
0.2099,NO
0.2118,NO
0.0923,NO
0.2034,NO
0.2879,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2879,YES
0.2419,NO
0.1709,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1468,NO
0.0732,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1924,NO
0.0724,NO
1.0,YES
0.2491,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2118,NO
0.1497,NO
0.1047,NO
1.0,YES
0.1016,NO
0.3066,YES
0.1499,NO
1.0,YES
0.1664,NO
0.1669,NO
0.3135,NO
0.1193,NO
1.0,YES
0.2714,NO
1.0,YES
0.1468,NO
0.1018,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1366,NO
0.1018,NO
0.2465,YES
0.2335,NO
0.2134,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.2335,NO
0.1613,NO
0.2125,NO
0.1018,NO
0.2732,YES
0.2335,NO
0.2078,YES
0.1566,NO
0.10300000000000001,NO
0.3313,YES
1.0,YES
0.3624,YES
0.3313,YES
0.1366,NO
0.0969,NO
0.2917,YES
0.1836,NO
0.3039,YES
0.1342,NO
0.1448,NO
0.1036,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2044,NO
0.2985,NO
0.1348,NO
0.2635,YES
0.2298,NO
0.2635,YES
0.1932,NO
0.1233,NO
0.1723,NO
0.2108,NO
0.1588,NO
0.1588,NO
0.2073,NO
0.0727,NO
0.2592,NO
0.1291,NO
0.1653,NO
0.1052,NO
0.4225,YES
0.4103,YES
1.0,YES
0.0855,NO
0.185,NO
0.083,NO
0.1713,NO
0.1551,NO
0.1713,NO
0.0881,NO
0.1813,NO
0.1548,NO
0.1084,NO
0.1766,NO
0.1642,NO
0.2229,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.1256,NO
0.3686,YES
0.3164,YES
0.1208,NO
0.1519,NO
0.1208,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3686,YES
0.1256,NO
0.4181,YES
0.0421,NO
1.0,YES
0.1256,NO
0.1163,NO
0.0478,NO
0.1565,NO
0.1565,NO
0.1407,NO
0.1565,NO
0.1208,NO
0.1566,NO
0.0999,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0999,NO
0.0999,NO
0.2465,YES
0.1495,NO
0.2134,YES
0.0996,NO
0.2043,NO
0.2043,NO
0.2227,NO
0.0818,NO
1.0,YES
0.0403,NO
0.4092,YES
0.1039,NO
1.0,YES
0.1629,NO
0.2044,NO
0.1495,NO
0.1166,NO
0.2732,YES
0.1166,NO
0.2117,YES
0.4242,YES
0.4242,YES
0.3473,NO
0.1636,NO
0.1636,NO
0.1636,NO
1.0,YES
0.4184,YES
0.1401,NO
0.1017,NO
0.1736,NO
0.1058,NO
0.1741,NO
0.1649,NO
0.132,NO
1.0,YES
0.1636,NO
1.0,YES
0.0553,NO
1.0,YES
0.1636,NO
0.0621,NO
0.076,NO
0.1422,NO
0.1422,NO
0.192,NO
0.1422,NO
0.1401,NO
0.1553,NO
0.1552,NO
0.1396,NO
0.2168,NO
0.1508,NO
0.1396,NO
0.1488,NO
0.1474,NO
0.1921,NO
1.0,YES
0.1223,NO
0.27899999999999997,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.151,NO
0.1658,NO
0.1701,NO
0.2072,NO
0.1519,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.1223,NO
0.4428,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.0678,NO
1.0,YES
1.0,YES
0.0947,NO
0.1079,NO
0.0691,NO
0.1095,NO
0.1665,NO
0.1528,NO
0.1463,NO
0.1689,YES
0.1292,NO
0.4035,YES
0.0576,NO
0.434,YES
0.1292,NO
0.0477,NO
0.0457,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0913,NO
0.0769,NO
0.1686,NO
0.1714,NO
0.2688,NO
0.1778,NO
0.1705,NO
0.1705,NO
0.1727,NO
0.1714,NO
0.2252,NO
1.0,YES
0.2347,NO
0.2818,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1727,NO
0.1906,NO
0.1727,NO
0.1843,NO
0.2286,NO
0.1705,NO
0.2383,YES
0.3025,YES
1.0,YES
0.3754,YES
0.1937,NO
0.3754,YES
0.1576,NO
