50Traced_NONETRACED_SUM_SINGLE_LSA_1_MEDIAN,Associated
0.4733,NO
0.7887,NO
1.3152,NO
1.4663,NO
1.6779,NO
1.6872,NO
0.6211,NO
0.1027,NO
2.499,NO
0.8305,NO
1.3619999999999999,NO
1.1695,NO
2.0424,YES
2.1813,YES
2.1781,YES
0.1323,NO
2.2737,NO
0.2954,NO
1.0327,NO
0.9539,NO
1.0115,NO
0.8087,NO
1.2043,NO
0.792,NO
0.9788,NO
1.506,NO
1.2129,NO
1.9497,NO
1.6262,YES
1.2669,YES
0.7285,NO
0.5439,NO
0.3624,NO
0.433,NO
1.4995,YES
2.3584,YES
0.6024,NO
0.4892,NO
0.2339,NO
0.6229,NO
0.6279,NO
0.935,NO
0.9236,NO
2.1345,YES
0.6843,NO
2.4822,YES
0.2257,NO
2.5526,YES
0.2829,NO
0.4691,NO
0.7184,NO
0.2782,NO
0.5457,NO
0.37200000000000005,NO
0.696,NO
0.4099,NO
0.6417,NO
0.4139,NO
1.7615,YES
3.8785,YES
4.3919,YES
1.7814,YES
0.8559,NO
0.3366,NO
1.7773,YES
0.5726,NO
2.2411,YES
0.5802,NO
0.9638,NO
0.9168,NO
1.3017,NO
0.2177,NO
5.0869,YES
0.3929,NO
4.3709,YES
0.7636,NO
3.7268,YES
0.9371,NO
0.7645,NO
0.345,NO
0.9204,NO
2.2259,YES
0.3652,NO
2.5954,YES
2.1632,YES
1.2813,YES
1.3628,NO
0.4134,NO
0.2513,NO
0.9244,NO
1.5219,YES
2.9562,YES
0.8858,NO
0.1559,NO
0.7168,NO
0.2533,NO
0.4042,NO
0.7073,NO
0.6473,NO
2.2942,YES
0.4448,NO
3.0022,YES
0.1654,NO
2.9834,YES
0.2375,NO
0.3429,NO
0.4163,NO
0.2908,NO
0.3164,NO
0.9346,NO
0.5892,NO
0.5278,NO
1.1753,NO
0.7712,NO
1.3124,NO
1.5904,NO
1.2336,NO
1.0302,NO
1.1898,NO
0.8079,NO
1.7479,NO
3.005,YES
0.4958,NO
3.071,YES
1.4461,NO
1.6617,NO
1.5005,NO
0.5831,NO
2.2651,NO
1.1642,NO
1.2123,NO
1.4507,NO
0.8051,NO
2.2263,YES
3.21,YES
2.4698,YES
2.7104,YES
1.2036,NO
2.859,YES
1.5364,NO
2.1949,YES
1.264,YES
1.2085,NO
0.6045,NO
0.5616,NO
0.7092,NO
1.6167,YES
2.9821,YES
0.7501,NO
0.506,NO
0.6435,NO
0.6455,NO
0.3351,NO
0.6923,NO
0.588,NO
2.23,YES
0.7395,NO
3.0465,YES
0.4111,NO
3.0267,YES
0.2723,NO
0.6732,NO
0.7668,NO
0.4551,NO
0.687,NO
0.8188,NO
0.6387,NO
0.7889,NO
0.7434,NO
0.6777,NO
1.8215,NO
1.3075,NO
1.2163,NO
1.5632,NO
0.9694,NO
0.4682,NO
2.1052,NO
3.2361,YES
1.1609,NO
3.4408,YES
1.2339,NO
1.4064,NO
1.2622,NO
0.4681,NO
2.0062,NO
0.6091,NO
1.1335,NO
0.9399,NO
0.6314,NO
2.5642,YES
3.4472,YES
2.4846,YES
2.9278,YES
1.9396,NO
3.009,YES
1.8144,NO
