50Traced_NONETRACED_MAX_SINGLE_LSA_99_MEDIAN,Associated
0.6673,YES
0.2194,NO
0.6673,YES
0.506,NO
0.4892,YES
0.4243,NO
0.4261,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.6811,NO
0.3646,NO
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.2219,NO
1.0,YES
0.2628,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.171,NO
0.6811,NO
0.1398,NO
0.6811,NO
0.1588,NO
0.6811,NO
0.2975,NO
0.2987,NO
0.5719,NO
0.5079,NO
1.0,YES
0.5388,NO
0.9755,YES
0.17600000000000002,NO
0.2716,NO
0.982,YES
1.0,YES
0.982,YES
0.982,YES
0.326,NO
0.1537,NO
0.982,YES
0.3591,NO
0.982,YES
0.2375,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.1537,NO
1.0,YES
0.1477,NO
1.0,YES
0.3365,NO
1.0,YES
0.5141,NO
0.5163,NO
0.8778,NO
0.8778,NO
0.982,YES
0.8778,NO
0.775,YES
0.1636,NO
0.2005,NO
1.0,YES
0.6479,NO
0.5126,NO
1.0,YES
0.2984,NO
0.153,NO
1.0,YES
0.247,NO
1.0,YES
0.1633,NO
0.38799999999999996,NO
0.2797,NO
0.3473,NO
0.2042,NO
0.6479,NO
0.1654,NO
0.6479,NO
0.3116,NO
0.6479,NO
0.3536,NO
0.3551,NO
0.6038,NO
0.6038,NO
1.0,YES
0.6038,NO
1.0,YES
0.2091,NO
0.2091,NO
0.6136,YES
1.0,YES
0.8689,YES
0.6136,YES
0.257,NO
0.2091,NO
0.6136,YES
0.2895,NO
0.6136,YES
0.4207,NO
0.171,NO
0.1873,NO
0.2395,NO
0.2091,NO
1.0,YES
0.2009,NO
1.0,YES
0.2091,NO
1.0,YES
0.4207,NO
0.4207,NO
0.4726,NO
0.4207,NO
0.6136,YES
0.4518,NO
0.3832,YES
1.0,YES
1.0,YES
0.4057,NO
0.2183,NO
0.1913,NO
0.3748,NO
1.0,YES
1.0,YES
0.4057,NO
0.3269,NO
0.4057,NO
0.4076,NO
0.6218,NO
0.6218,NO
0.6202,NO
1.0,YES
0.2369,NO
1.0,YES
0.2369,NO
1.0,YES
0.1831,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4057,NO
0.4076,NO
0.409,NO
0.2003,NO
0.3002,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3709,NO
0.1337,NO
1.0,YES
0.2266,NO
1.0,YES
0.2684,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.2557,NO
1.0,YES
0.1171,NO
1.0,YES
0.506,NO
0.4963,YES
0.2831,NO
0.3721,NO
0.6965,NO
0.4834,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.1337,NO
1.0,YES
0.3313,NO
1.0,YES
0.4814,NO
0.4322,NO
0.4246,NO
0.3659,NO
0.2557,NO
1.0,YES
0.1171,NO
1.0,YES
0.506,NO
0.4963,YES
0.4814,NO
0.4814,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1425,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.2984,NO
0.1622,NO
1.0,YES
0.2778,NO
1.0,YES
0.1837,NO
0.38799999999999996,NO
0.36700000000000005,NO
0.3473,NO
0.2557,NO
1.0,YES
0.1975,NO
1.0,YES
0.3901,NO
0.4963,YES
0.3977,NO
0.3994,NO
0.6965,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.1943,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3598,NO
0.134,NO
1.0,YES
0.2044,NO
1.0,YES
0.1629,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.2557,NO
1.0,YES
0.1016,NO
1.0,YES
0.3901,NO
0.4963,YES
0.2695,NO
0.3721,NO
0.6965,NO
0.3307,NO
1.0,YES
0.6789,NO
1.0,YES
0.1709,NO
0.2054,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.257,NO
0.1337,NO
1.0,YES
0.3272,NO
1.0,YES
0.4755,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1892,NO
1.0,YES
0.4755,NO
0.4755,NO
0.5265,NO
0.4755,NO
1.0,YES
0.4755,NO
0.5859,YES
0.1709,NO
0.1694,NO
0.7440000000000001,YES
1.0,YES
0.8229,YES
0.7440000000000001,YES
0.257,NO
0.1131,NO
0.7440000000000001,YES
0.2484,NO
0.7440000000000001,YES
0.1843,NO
0.1503,NO
0.1873,NO
0.2331,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1786,NO
1.0,YES
0.2802,NO
0.376,NO
0.4726,NO
0.4027,NO
0.7440000000000001,YES
0.4518,NO
0.4359,YES
0.2581,NO
0.3926,NO
0.4344,NO
0.3776,NO
0.3776,NO
0.36200000000000004,NO
0.4239,NO
0.2552,NO
0.4344,NO
0.157,NO
0.4344,NO
0.1052,NO
1.0,YES
1.0,YES
0.9975,YES
0.2552,NO
0.3776,NO
0.2452,NO
0.2843,NO
0.2552,NO
0.3776,NO
0.15,NO
0.2552,NO
0.2731,NO
0.0701,NO
0.4344,NO
0.195,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1687,NO
0.2269,NO
0.2269,NO
1.0,YES
1.0,YES
0.2269,NO
0.2238,NO
0.2269,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
1.0,YES
0.21600000000000003,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.2122,NO
0.1584,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.2382,NO
0.1036,NO
0.7752,YES
0.3019,NO
0.7752,YES
0.22399999999999998,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0949,NO
1.0,YES
0.0871,NO
0.927,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.4081,NO
0.2563,NO
0.7752,YES
0.3739,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.3075,NO
0.3075,NO
1.0,YES
1.0,YES
0.3075,NO
0.1725,NO
0.3075,NO
0.2506,NO
0.3489,NO
0.3489,NO
0.3481,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
1.0,YES
0.1526,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.3075,NO
0.2506,NO
0.2295,NO
0.2411,NO
0.3133,NO
0.1901,NO
0.3895,NO
0.3315,NO
0.3464,NO
0.2472,NO
0.2411,NO
0.2452,NO
0.8445,YES
0.08800000000000001,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.3471,NO
0.2411,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
1.0,YES
0.371,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1837,NO
1.0,YES
1.0,YES
0.1955,NO
0.1431,NO
0.1955,NO
0.1095,NO
0.1665,NO
0.1558,NO
0.1463,NO
1.0,YES
0.0873,NO
1.0,YES
0.085,NO
1.0,YES
0.062,NO
0.1431,NO
0.1431,NO
0.1274,NO
0.0718,NO
0.1955,NO
0.0804,NO
0.1955,NO
0.418,NO
0.3133,NO
0.2904,NO
0.3895,NO
0.3315,NO
0.4563,NO
0.263,NO
0.418,NO
0.4855,NO
0.8445,YES
0.7077,NO
1.0,YES
0.3884,NO
0.3884,NO
0.3874,NO
0.418,NO
0.5985,NO
0.418,NO
0.4343,NO
0.418,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
