50Traced_NONETRACED_MAX_MULTI_VSM_10_MEDIAN,Associated
0.1934,NO
0.2011,NO
1.0,YES
0.1669,NO
0.7959999999999999,YES
0.2011,NO
1.0,YES
0.2086,NO
0.4169,NO
0.4471,NO
0.1115,NO
0.6191,YES
0.1956,NO
0.3701,YES
0.3049,NO
0.3331,NO
0.4528,NO
0.5644,NO
0.31,NO
0.4162,NO
0.3258,NO
0.2258,NO
0.4528,NO
1.0,YES
0.3093,NO
1.0,YES
0.3104,NO
0.35200000000000004,NO
0.1926,NO
0.3331,NO
0.2483,NO
0.318,NO
0.4528,NO
0.2019,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4528,NO
1.0,YES
0.2333,NO
0.2522,NO
0.1168,NO
0.5253,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.0856,NO
0.5253,YES
0.4576,NO
0.4131,YES
0.1614,NO
0.3335,NO
0.3569,NO
0.2375,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.1597,NO
1.0,YES
0.4576,NO
0.5347,NO
0.4471,NO
0.4576,NO
0.5253,YES
0.4576,NO
0.3189,YES
0.3496,NO
0.3096,NO
0.5722,NO
0.2486,NO
0.1724,NO
0.3347,NO
0.2816,NO
0.2271,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.4316,NO
0.4316,NO
0.2685,NO
0.3096,NO
0.3984,NO
0.3096,NO
0.3844,NO
0.2816,NO
0.2418,NO
1.0,YES
0.6533,YES
1.0,YES
1.0,YES
0.4758,NO
0.7756,YES
0.3327,NO
0.2522,NO
0.1339,NO
0.4128,NO
0.4117,NO
0.2823,NO
0.3855,NO
0.2811,NO
0.0967,NO
0.3429,NO
0.7547,YES
0.3855,NO
0.9199,YES
0.184,NO
0.32299999999999995,NO
0.0665,NO
0.204,NO
0.2874,NO
0.2925,NO
0.31,NO
0.1871,NO
0.2819,NO
0.7294,YES
0.9199,YES
0.6979,YES
0.9199,YES
0.3432,NO
0.9199,YES
0.3905,NO
0.3496,NO
0.307,NO
0.5722,NO
0.5077,NO
0.3069,NO
0.4162,NO
0.3056,NO
0.2252,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.2269,NO
0.3511,NO
0.2007,NO
0.307,NO
0.3984,NO
0.318,NO
0.3844,NO
0.2435,NO
0.19899999999999998,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3496,NO
0.1712,NO
0.5722,NO
0.5644,NO
0.31,NO
0.4162,NO
0.3258,NO
0.1256,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3435,NO
0.35200000000000004,NO
0.2131,NO
0.2562,NO
0.3984,NO
0.318,NO
0.3847,NO
0.2562,NO
0.3649,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3133,NO
0.1291,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.2732,NO
0.1358,NO
1.0,YES
0.3027,NO
1.0,YES
0.1983,NO
0.4413,NO
0.3885,NO
0.2417,NO
0.2465,NO
0.4942,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.2702,NO
0.518,NO
0.2338,NO
1.0,YES
0.3924,NO
1.0,YES
0.2333,NO
0.1547,NO
0.6449,YES
0.4032,NO
0.6395,NO
0.9027,YES
0.2853,NO
0.1097,NO
0.9027,YES
0.4965,NO
0.9027,YES
0.1547,NO
0.5231,NO
0.5231,NO
0.3254,NO
0.1965,NO
0.3623,NO
0.1398,NO
0.509,NO
0.1725,NO
0.6395,NO
0.4965,NO
0.3213,NO
0.4676,NO
0.4965,NO
0.9027,YES
0.4098,NO
0.9027,YES
0.2522,NO
0.2544,NO
1.0,YES
1.0,YES
0.6940000000000001,YES
0.6382,YES
0.2346,NO
0.1725,NO
1.0,YES
0.6231,NO
0.6062,YES
0.1702,NO
0.3031,NO
0.2644,NO
0.2048,NO
0.2544,NO
1.0,YES
0.2299,NO
1.0,YES
0.304,NO
1.0,YES
0.6231,NO
0.5347,NO
0.5131,NO
0.6231,NO
1.0,YES
0.4832,NO
0.6062,YES
0.2798,NO
0.1646,NO
0.7795,YES
0.24,NO
0.5554,NO
1.0,YES
0.3016,NO
0.153,NO
0.784,YES
0.1689,NO
1.0,YES
0.1456,NO
0.4238,NO
0.1982,NO
0.1277,NO
0.1775,NO
0.2747,NO
0.1654,NO
0.4421,NO
0.0902,NO
0.5554,NO
0.2462,NO
0.2106,NO
0.3901,NO
0.242,NO
0.6681,YES
0.3584,NO
0.7795,YES
0.1184,NO
0.0483,NO
0.2445,YES
0.3265,YES
0.3291,YES
0.1653,YES
0.1184,NO
0.0372,NO
0.2445,YES
0.1255,NO
0.1594,YES
0.153,NO
0.3002,NO
0.2728,NO
0.1863,NO
0.1184,NO
0.3265,YES
0.0614,NO
0.3685,YES
0.1347,NO
0.3685,YES
0.1048,NO
0.1705,NO
0.1471,NO
0.153,NO
0.2445,YES
0.153,NO
0.1594,YES
0.6735,YES
0.6735,YES
0.3634,NO
0.159,NO
0.1459,NO
0.275,NO
0.2394,YES
0.4939,YES
0.275,NO
0.0963,NO
0.2796,NO
0.0819,NO
0.4228,NO
0.4028,NO
0.2623,NO
0.6735,YES
0.1555,NO
0.6735,YES
0.1494,NO
0.3826,YES
0.085,NO
0.102,NO
0.1654,NO
0.1284,NO
0.1193,NO
0.2219,NO
0.15,NO
0.2796,NO
0.2985,NO
0.1504,NO
0.9043,YES
0.5502,YES
0.3075,YES
1.0,YES
0.3069,NO
0.1242,NO
1.0,YES
0.4779,NO
1.0,YES
0.1448,NO
0.5037,NO
0.5037,NO
0.3133,NO
0.1661,NO
0.3392,YES
0.1164,NO
0.5502,YES
0.1673,NO
0.5502,YES
0.4779,NO
0.3092,NO
0.4531,NO
0.4779,NO
0.8452,YES
0.3706,NO
0.9043,YES
0.3618,NO
0.1504,NO
1.0,YES
0.6385,YES
0.3568,YES
1.0,YES
0.4024,NO
0.1287,NO
1.0,YES
0.3092,NO
1.0,YES
0.4324,NO
0.4524,NO
0.3865,NO
0.2404,NO
0.2771,NO
0.4013,YES
0.1411,NO
0.6385,YES
0.2433,NO
0.6385,YES
0.2582,NO
0.3769,NO
0.518,NO
0.3769,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1845,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.3069,NO
0.1622,NO
1.0,YES
0.5289,NO
1.0,YES
0.1713,NO
0.4524,NO
0.3058,NO
0.1716,NO
0.2034,NO
0.4942,YES
0.1975,NO
1.0,YES
0.304,NO
1.0,YES
0.5289,NO
0.3423,NO
0.518,NO
0.5289,NO
1.0,YES
0.4208,NO
1.0,YES
0.3618,NO
0.1504,NO
1.0,YES
0.5636,YES
0.315,YES
1.0,YES
0.4024,NO
0.1287,NO
1.0,YES
0.2104,NO
1.0,YES
0.1713,NO
0.4524,NO
0.2586,NO
0.2165,NO
0.2771,NO
0.4013,YES
0.1411,NO
0.5636,YES
0.2433,NO
0.5636,YES
0.2462,NO
0.2514,NO
0.518,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.2522,NO
0.1512,NO
0.44299999999999995,YES
0.7909,YES
0.6940000000000001,YES
0.2827,YES
0.113,NO
0.1109,NO
0.44299999999999995,YES
0.3816,NO
0.2099,YES
0.3519,NO
0.3575,NO
0.42,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.1588,NO
0.5347,NO
0.3519,NO
0.1827,NO
0.44299999999999995,YES
0.2509,NO
0.2099,YES
0.2522,NO
0.1414,NO
0.6109,YES
1.0,YES
0.8013,YES
0.433,YES
0.2231,NO
0.1037,NO
0.6109,YES
0.3816,NO
0.433,YES
0.1556,NO
0.1911,NO
0.42,NO
0.1048,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1857,NO
1.0,YES
0.3569,NO
0.5347,NO
0.3583,NO
0.3569,NO
0.6109,YES
0.2768,NO
0.433,YES
0.1963,NO
0.1963,NO
0.3578,NO
0.3949,NO
0.2507,NO
0.4627,NO
0.0963,NO
0.1439,NO
0.6384,NO
0.2278,NO
0.2784,NO
0.1052,NO
1.0,YES
1.0,YES
0.622,YES
0.1963,NO
0.386,NO
0.1963,NO
0.2904,NO
0.2264,NO
0.2654,NO
0.1707,NO
0.1636,NO
0.3189,NO
0.2158,NO
0.3647,NO
0.3398,NO
0.4784,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.0972,NO
0.1128,NO
1.0,YES
0.7333,YES
0.1558,NO
0.158,NO
0.1035,NO
0.1784,NO
0.2592,NO
0.3144,NO
0.1608,NO
1.0,YES
0.1921,NO
1.0,YES
0.14,NO
1.0,YES
0.1607,NO
0.1769,NO
0.2456,NO
0.1522,NO
0.1107,NO
0.2189,NO
0.0828,NO
0.1342,NO
0.1934,NO
0.1526,NO
0.6207,YES
1.0,YES
0.6547,YES
0.3961,YES
0.1823,NO
0.1035,NO
0.6207,YES
0.2926,NO
0.3775,YES
0.1809,NO
0.1977,NO
0.3022,NO
0.1805,NO
0.1526,NO
1.0,YES
0.138,NO
0.7669,YES
0.1887,NO
0.7878,YES
0.2091,NO
0.41,NO
0.3014,NO
0.15,NO
0.6207,YES
0.1924,NO
0.3775,YES
0.7773,YES
0.7969,YES
0.3473,NO
0.1836,NO
0.11900000000000001,NO
0.1642,NO
0.2814,YES
0.57,YES
0.1876,NO
0.2011,NO
0.2011,NO
0.2321,NO
0.3062,NO
0.2938,NO
0.19,NO
0.7969,YES
0.1532,NO
0.7773,YES
0.2043,NO
0.4652,YES
0.2043,NO
0.2011,NO
0.1909,NO
0.2321,NO
0.2011,NO
0.192,NO
0.1823,NO
0.2011,NO
0.2425,NO
0.2425,NO
0.1923,NO
0.5644,NO
0.31,NO
0.1923,NO
0.3258,NO
0.1779,NO
0.1921,NO
1.0,YES
0.1923,NO
0.5249,YES
0.2522,NO
0.35200000000000004,NO
0.2504,NO
0.2425,NO
0.1649,NO
0.2425,NO
0.282,NO
0.2155,NO
0.282,NO
1.0,YES
1.0,YES
0.6467,YES
1.0,YES
0.1401,NO
1.0,YES
0.1923,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1155,NO
0.1803,NO
1.0,YES
0.7333,YES
0.2067,NO
0.158,NO
0.1001,NO
0.2015,NO
0.2341,NO
0.3144,NO
0.1463,NO
1.0,YES
0.2061,NO
1.0,YES
0.2067,NO
1.0,YES
0.2067,NO
0.1769,NO
0.2456,NO
0.2015,NO
0.1128,NO
0.2189,NO
0.1408,NO
0.1342,NO
0.3496,NO
0.3765,NO
0.5722,NO
0.5644,NO
0.31,NO
0.4162,NO
0.3258,NO
0.2553,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3705,NO
0.3705,NO
0.2305,NO
0.3765,NO
0.3984,NO
0.3404,NO
0.3844,NO
0.2286,NO
0.2698,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
