50Traced_NONETRACED_SUM_RAW_LSA_83_MEDIAN,Associated
0.5489,YES
0.3432,NO
0.5568,NO
0.5426,NO
0.3745,NO
0.2206,NO
1.045,YES
0.2824,NO
2.369,YES
0.3548,NO
1.2468,YES
0.2631,NO
0.5851,NO
0.3799,NO
0.2404,NO
0.6147,YES
0.4833,NO
0.5548,YES
0.7545,NO
0.4702,NO
0.6478,NO
0.6391,NO
0.3897,NO
0.6789,NO
0.7653,NO
0.1651,NO
0.5724,NO
1.8691,YES
0.5624,NO
1.7338,YES
0.3776,NO
0.6594,NO
0.1756,NO
0.2494,NO
0.5886,NO
0.2399,NO
1.1287,NO
0.3674,NO
0.6811,NO
1.6924,YES
2.0888,YES
0.8804,YES
1.6934,YES
0.7836,NO
2.6013,YES
0.4959,NO
0.6271,NO
0.2922,NO
1.5109,YES
1.1456,YES
1.6888,YES
1.8142,YES
0.2767,NO
0.1125,NO
0.996,YES
0.2598,NO
0.6163,YES
0.1459,NO
0.569,NO
0.9575,NO
0.4425,NO
0.2833,NO
1.1442,YES
0.165,NO
2.9271,YES
0.2714,NO
1.9819,YES
0.2049,NO
0.3125,NO
0.5075,NO
0.1032,NO
0.943,YES
0.3075,NO
1.3921,YES
0.3072,NO
0.0745,NO
0.3515,NO
0.564,NO
0.2801,NO
0.3734,NO
0.6033,NO
0.2375,NO
0.4849,NO
1.4626,YES
0.2716,NO
1.359,YES
0.4922,NO
0.6232,NO
0.3329,NO
0.0905,NO
0.369,NO
0.3305,NO
0.7211,NO
0.2256,NO
0.368,NO
1.3873,YES
1.3057,YES
0.6691,YES
1.4199,YES
0.5139,NO
1.7258,YES
0.141,NO
0.5048,NO
0.1732,NO
0.9271,NO
0.5464,NO
0.2906,NO
0.8224,NO
0.513,NO
0.0967,NO
0.7614,NO
1.692,YES
0.4288,NO
1.1261,YES
0.2422,NO
0.49,NO
0.0939,NO
0.204,NO
0.5282,NO
0.1655,NO
1.0611,NO
0.1309,NO
0.705,NO
1.2316,YES
1.3469,YES
0.8949,YES
1.5691,YES
0.8031,NO
1.5927,YES
0.5968,NO
0.5571,NO
0.0769,NO
0.9268,NO
0.6862,NO
0.3198,NO
0.5285,NO
0.7746,NO
0.2194,NO
0.6385,NO
2.5613,YES
0.3965,NO
2.2708,YES
0.3828,NO
0.6272,NO
0.2007,NO
0.1256,NO
0.48700000000000004,NO
0.3344,NO
1.1956,NO
0.1912,NO
0.6414,NO
2.3321,YES
2.2778,YES
1.2356,YES
2.287,YES
0.7921,NO
2.9254,YES
0.6636,NO
0.6791,NO
0.3387,NO
0.6457,NO
0.3351,NO
0.1427,NO
0.6896,NO
0.7131,NO
0.2042,NO
0.5664,NO
1.3073,YES
0.4034,NO
1.6741,YES
0.3267,NO
0.6021,NO
0.2772,NO
0.1614,NO
0.3744,NO
0.282,NO
0.6006,NO
0.2841,NO
0.3545,NO
1.7038,YES
1.7913,YES
0.8315,YES
1.0349,YES
0.706,NO
2.0259,YES
0.4171,NO
0.4086,NO
0.226,NO
2.1962,YES
0.7021,YES
0.44799999999999995,YES
3.2363,YES
0.5042,NO
0.2849,NO
2.533,YES
0.3869,NO
2.2569999999999997,YES
0.3134,NO
0.4031,NO
0.7137,NO
0.3871,NO
0.1924,NO
0.7138,YES
0.2755,NO
1.9396,YES
0.2129,NO
1.3896,YES
0.3611,NO
0.5278,NO
0.8674,NO
0.1757,NO
1.9617,YES
0.3805,NO
1.8379,YES
0.2156,NO
0.2059,NO
1.5177,YES
0.3901,NO
0.4203,NO
2.295,YES
0.4717,NO
0.1097,NO
2.0276,YES
0.191,NO
1.0065,YES
0.4184,NO
0.3264,NO
0.4855,NO
0.2648,NO
0.171,NO
0.2383,NO
0.1398,NO
0.5108,NO
0.22,NO
0.2637,NO
0.4078,NO
0.466,NO
0.389,NO
0.1917,NO
2.5792,YES
0.5877,NO
1.4925,YES
0.4138,NO
0.1237,NO
1.2743,YES
0.7229,YES
0.8345,YES
1.7235,YES
0.5184,NO
0.2472,NO
1.2141,YES
0.2328,NO
0.8715,YES
0.2024,NO
0.2365,NO
0.4192,NO
0.2048,NO
0.1652,NO
1.4771,YES
0.3314,NO
2.2306,YES
0.19899999999999998,NO
1.6999,YES
0.2397,NO
0.6439,NO
0.5981,NO
0.14800000000000002,NO
1.239,YES
0.4534,NO
0.9154,YES
0.1806,NO
0.1646,NO
0.8017,YES
0.2455,NO
0.1649,NO
1.1813,YES
0.1681,NO
0.153,NO
1.0592,YES
0.2144,NO
1.0283,YES
0.2965,NO
0.3266,NO
0.4159,NO
0.2634,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.6501,NO
0.0902,NO
0.3971,NO
0.2765,NO
0.3632,NO
0.3901,NO
0.21600000000000003,NO
1.0006,YES
0.445,NO
0.8421,YES
0.617,NO
0.2281,NO
0.6238,YES
1.2857,YES
1.8186,YES
0.8408,YES
0.4263,NO
0.1948,NO
0.5660000000000001,YES
0.2092,NO
0.4091,YES
0.3513,NO
0.6149,NO
0.919,NO
0.3838,NO
0.2446,NO
1.9229,YES
0.2946,NO
3.5038,YES
0.314,NO
2.0634,YES
0.214,NO
0.7070000000000001,NO
0.5261,NO
0.3015,NO
0.5111,YES
0.5531,NO
0.4715,YES
2.6343,YES
2.0771,YES
0.7584,NO
0.2554,NO
0.1459,NO
0.8412,NO
2.5815,YES
1.4243,YES
0.7979999999999999,NO
0.2572,NO
0.6953,NO
0.1936,NO
0.68,NO
0.8425,NO
0.3564,NO
0.6831,YES
0.4877,NO
1.6154,YES
0.3555,NO
1.5723,YES
0.2928,NO
0.2536,NO
0.5979,NO
0.4013,NO
0.397,NO
0.6439,NO
0.4438,NO
0.3645,NO
0.4775,NO
0.4478,NO
2.2015,YES
0.6419,YES
0.4482,YES
3.7534,YES
0.8296,NO
0.2989,NO
3.6658,YES
0.1586,NO
3.0711,YES
0.163,NO
0.5196,NO
0.7203,NO
0.2636,NO
0.17800000000000002,NO
0.7936,YES
0.2896,NO
1.5362,YES
0.3654,NO
0.8169,YES
0.2644,NO
0.5584,NO
0.8077,NO
0.1177,NO
3.3953,YES
0.3657,NO
1.8989,YES
0.7261,NO
0.5346,NO
3.1775,YES
0.7185,YES
0.4691,YES
4.6288,YES
0.9518,NO
0.3626,NO
4.0036,YES
0.4645,NO
3.036,YES
0.3101,NO
0.3065,NO
0.7547,NO
0.3044,NO
0.2946,NO
0.6478,YES
0.4936,NO
1.5364,YES
0.5168,NO
0.8485,YES
0.34600000000000003,NO
0.5763,NO
0.9718,NO
0.4561,NO
3.7883,YES
0.4611,NO
2.2748,YES
0.5373,NO
0.4644,NO
2.6125,YES
0.815,YES
0.5036,YES
4.0702,YES
0.8851,NO
0.3116,NO
3.9982,YES
0.5067,NO
2.5275,YES
0.4894,NO
0.45799999999999996,NO
0.7367,NO
0.3873,NO
0.256,NO
0.7523,YES
0.3531,NO
1.5769,YES
0.39299999999999996,NO
0.8853,YES
0.5886,NO
0.8936,NO
1.1186,NO
0.3771,NO
3.2826,YES
0.6941,NO
2.1967,YES
0.4587,NO
0.28,NO
3.157,YES
0.6516,YES
0.3796,YES
4.66,YES
0.7146,NO
0.2081,NO
4.2034,YES
0.4538,NO
3.1932,YES
0.3287,NO
0.555,NO
0.9420000000000001,NO
0.5348,NO
0.1994,NO
0.4204,YES
0.3053,NO
1.1859,YES
0.3369,NO
0.645,YES
0.3962,NO
0.5342,NO
0.9569,NO
0.4085,NO
3.9965,YES
0.4995,NO
2.2904,YES
0.4913,NO
0.196,NO
1.3092,YES
1.3517,YES
1.8631,YES
1.6584,YES
0.2141,NO
0.0578,NO
0.5729,YES
0.36700000000000005,NO
0.6729,YES
0.33,NO
0.2898,NO
0.6476,NO
0.2523,NO
0.2572,NO
1.885,YES
0.1648,NO
4.123,YES
0.161,NO
2.6158,YES
0.2063,NO
0.7151,NO
0.6699,NO
0.3318,NO
0.7543,YES
0.619,NO
1.1686,YES
0.5148,NO
0.2947,NO
1.0563,YES
1.0872,YES
1.6208,YES
1.228,YES
0.2841,NO
0.0792,NO
0.7498,YES
0.2871,NO
0.5543,YES
0.2265,NO
0.3239,NO
0.4761,NO
0.1783,NO
0.2451,NO
1.2035,YES
0.1772,NO
2.96,YES
0.2778,NO
1.4567,YES
0.1677,NO
0.5509,NO
0.4614,NO
0.392,NO
0.9790000000000001,YES
0.5056,NO
0.7366,YES
0.3316,NO
0.0394,NO
0.4069,NO
0.2234,NO
0.2015,NO
0.7725,NO
0.43700000000000006,NO
0.2039,NO
0.6978,NO
0.2452,NO
0.1949,NO
0.1433,NO
0.8009,YES
1.5014,YES
0.7313,YES
0.0766,NO
0.2355,NO
0.1857,NO
0.2737,NO
0.1688,NO
0.2833,NO
0.1641,NO
0.3285,NO
0.1653,NO
0.18600000000000003,NO
0.604,NO
0.1563,NO
0.602,NO
2.5738,YES
2.0762,YES
0.5882,NO
0.2861,NO
0.1911,NO
0.6322,NO
2.4824,YES
1.3867,YES
0.3135,NO
0.3069,NO
0.3458,NO
0.3086,NO
0.3988,NO
0.5988,NO
0.1562,NO
0.6901,YES
0.5094,NO
1.5885,YES
0.4861,NO
1.5428,YES
0.4098,NO
0.332,NO
0.586,NO
0.3294,NO
0.4223,NO
0.364,NO
0.5234,NO
0.3124,NO
0.4935,NO
0.27399999999999997,NO
0.7661,YES
1.256,YES
1.743,YES
0.9919,YES
0.2202,NO
0.0694,NO
0.6664,YES
0.1341,NO
0.3877,YES
0.2571,NO
0.6109,NO
0.7474,NO
0.4166,NO
0.2673,NO
1.2814,YES
0.1516,NO
3.0409,YES
0.2342,NO
1.5772,YES
0.1598,NO
0.5189,NO
0.3891,NO
0.2279,NO
0.6803,YES
0.4285,NO
0.5876,YES
1.9586,YES
1.4848,YES
0.4909,NO
0.2448,NO
0.0933,NO
0.4658,NO
1.8543,YES
1.1967,YES
0.2165,NO
0.226,NO
0.1645,NO
0.2461,NO
0.3211,NO
0.5656,NO
0.132,NO
0.6088,YES
0.381,NO
1.3349,YES
0.3074,NO
0.9622,YES
0.3349,NO
0.2866,NO
0.4463,NO
0.2233,NO
0.3133,NO
0.2118,NO
0.4476,NO
0.3153,NO
0.5613,NO
0.35200000000000004,NO
0.4713,NO
0.4179,NO
0.0941,NO
0.5719,NO
0.6596,NO
0.1428,NO
0.5874,NO
1.54,YES
0.4813,NO
1.5487,YES
0.3745,NO
0.5225,NO
0.2862,NO
0.1892,NO
0.3756,NO
0.2218,NO
0.469,NO
0.287,NO
0.3282,NO
1.5192,YES
1.8216,YES
0.7472,YES
1.4279,YES
0.7137,NO
2.3028,YES
0.221,NO
2.5236,YES
2.0558,YES
0.5492,NO
0.2306,NO
0.065,NO
0.5174,NO
2.4728,YES
1.3855,YES
0.40299999999999997,NO
0.2232,NO
0.3649,NO
0.2192,NO
0.4601,NO
0.5032,NO
0.1962,NO
0.6664,YES
0.4075,NO
1.5982,YES
0.2571,NO
1.5415,YES
0.2375,NO
0.2687,NO
0.4752,NO
0.3197,NO
0.3896,NO
0.2769,NO
0.3761,NO
0.1331,NO
0.8174,NO
0.297,NO
0.5577,NO
0.5475,NO
0.1025,NO
0.4258,NO
1.1314,NO
0.3311,NO
0.6890000000000001,NO
2.7383,YES
0.3662,NO
2.4261,YES
0.4157,NO
0.8404,NO
0.2176,NO
0.1661,NO
0.5762,NO
0.4336,NO
0.7219,NO
0.4017,NO
0.4562,NO
2.4836,YES
2.9198,YES
1.3215,YES
2.4225,YES
0.6428,NO
3.3704,YES
0.3092,NO
