50Traced_NONETRACED_MAX_MULTI_LSA_42_MAX,Associated
0.3057,YES
0.2335,NO
0.2294,YES
0.3496,NO
0.2816,NO
0.4218,NO
0.5644,NO
0.2813,NO
0.6333,NO
0.3096,NO
0.2271,NO
0.4753,NO
1.0,YES
0.4218,NO
0.5949,YES
0.4316,NO
0.3824,NO
0.2685,NO
0.2816,NO
0.3984,NO
0.3096,NO
0.3844,NO
0.3096,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.3347,NO
1.0,YES
0.4218,NO
0.3496,NO
0.1374,NO
0.3855,NO
0.5644,NO
0.2823,NO
0.6333,NO
0.2811,NO
0.1187,NO
0.4753,NO
1.0,YES
0.3855,NO
0.9199,YES
0.2522,NO
0.3824,NO
0.0706,NO
0.3019,NO
0.4156,NO
0.2925,NO
0.3844,NO
0.1309,NO
0.4156,NO
1.0,YES
1.0,YES
1.0,YES
0.3196,YES
0.3855,NO
0.9199,YES
0.3855,NO
0.3496,NO
0.2435,NO
0.2809,NO
0.5077,NO
0.3827,NO
0.6333,NO
0.3056,NO
0.1204,NO
0.4753,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.3649,NO
0.3824,NO
0.22699999999999998,NO
0.3282,NO
0.3984,NO
0.318,NO
0.4809,NO
0.2435,NO
0.3827,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.314,NO
1.0,YES
0.3251,NO
0.3496,NO
0.1106,NO
0.20800000000000002,NO
0.5348,NO
0.3847,NO
0.6333,NO
0.2263,NO
0.1473,NO
0.4753,NO
1.0,YES
0.2031,NO
0.7406,YES
0.282,NO
0.3824,NO
0.2131,NO
0.2431,NO
0.3984,NO
0.2355,NO
0.3844,NO
0.1712,NO
0.3847,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2371,NO
1.0,YES
0.3251,NO
0.2849,NO
0.0907,NO
1.0,YES
0.5061,YES
0.2829,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.5358,NO
1.0,YES
0.1905,NO
0.4413,NO
0.4456,NO
0.1952,NO
0.2771,NO
0.4013,YES
0.1371,NO
0.5522,YES
0.308,NO
0.3613,YES
0.5358,NO
0.5358,NO
0.6069,NO
0.2153,NO
1.0,YES
0.578,NO
1.0,YES
0.2293,NO
0.1547,NO
0.7454,YES
0.4032,NO
0.2717,NO
0.9027,YES
0.4093,NO
0.1097,NO
0.9273,YES
0.2942,NO
0.7454,YES
0.2942,NO
0.5231,NO
0.474,NO
0.3254,NO
0.1965,NO
0.6395,NO
0.1411,NO
0.509,NO
0.1725,NO
0.6395,NO
0.2942,NO
0.3547,NO
0.4676,NO
0.2244,NO
1.0,YES
0.4918,NO
1.0,YES
0.3011,NO
0.11599999999999999,NO
0.5033,YES
1.0,YES
0.6066,YES
0.6382,YES
0.2784,NO
0.1725,NO
0.6149,YES
0.6231,NO
0.4491,YES
0.3044,NO
0.2676,NO
0.3569,NO
0.2048,NO
0.1115,NO
1.0,YES
0.2299,NO
1.0,YES
0.1485,NO
1.0,YES
0.6231,NO
0.6231,NO
0.6231,NO
0.2658,NO
0.6149,YES
0.5117,NO
0.4367,YES
0.3133,NO
0.1646,NO
0.8554,YES
0.24,NO
0.23600000000000002,NO
0.6267,YES
0.3433,NO
0.153,NO
1.0,YES
0.159,NO
0.8554,YES
0.1456,NO
0.2554,NO
0.3856,NO
0.21600000000000003,NO
0.1895,NO
0.5554,NO
0.1654,NO
0.4421,NO
0.1664,NO
0.5554,NO
0.2218,NO
0.2002,NO
0.415,NO
0.21600000000000003,NO
1.0,YES
0.5104,NO
0.8554,YES
0.3229,NO
0.1184,NO
0.4187,YES
1.0,YES
1.0,YES
0.5022,YES
0.3189,NO
0.0422,NO
0.4664,YES
0.1538,NO
0.1216,YES
0.153,NO
0.2531,NO
0.42,NO
0.1863,NO
0.1493,NO
1.0,YES
0.1393,NO
1.0,YES
0.1347,NO
1.0,YES
0.153,NO
0.2793,NO
0.4471,NO
0.1856,NO
0.2693,YES
0.1827,NO
0.3189,YES
0.9589,YES
0.2393,YES
0.3634,NO
0.3389,NO
0.1894,NO
0.2219,NO
1.0,YES
0.7333,YES
0.2541,NO
0.1949,NO
0.2103,NO
0.16699999999999998,NO
0.4028,NO
0.4228,NO
0.2623,NO
0.2476,YES
0.2278,NO
1.0,YES
0.3389,NO
1.0,YES
0.1539,NO
0.1267,NO
0.1835,NO
0.2808,NO
0.1458,NO
0.2673,NO
0.2808,NO
0.2437,NO
0.3133,NO
0.1504,NO
1.0,YES
0.5502,YES
0.3075,YES
1.0,YES
0.3433,NO
0.1358,NO
1.0,YES
0.4779,NO
1.0,YES
0.1713,NO
0.5037,NO
0.4456,NO
0.3133,NO
0.2771,NO
0.4013,YES
0.1371,NO
0.5522,YES
0.2433,NO
0.3613,YES
0.4779,NO
0.4779,NO
0.6069,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3133,NO
0.2411,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1358,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.3769,NO
0.4524,NO
0.474,NO
0.2404,NO
0.2411,NO
0.4942,YES
0.154,NO
1.0,YES
0.2411,NO
0.4542,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.5579999999999999,NO
0.242,NO
1.0,YES
0.5169,NO
1.0,YES
0.3011,NO
0.1504,NO
1.0,YES
1.0,YES
0.5589,YES
0.7471,YES
0.4093,NO
0.1622,NO
1.0,YES
0.1689,NO
1.0,YES
0.1702,NO
0.4524,NO
0.474,NO
0.1542,NO
0.2771,NO
0.4942,YES
0.1975,NO
1.0,YES
0.2433,NO
0.4542,YES
0.1754,NO
0.462,NO
0.6069,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.2916,NO
0.1504,NO
1.0,YES
0.5636,YES
0.315,YES
1.0,YES
0.4093,NO
0.1263,NO
1.0,YES
0.2806,NO
1.0,YES
0.2806,NO
0.4524,NO
0.474,NO
0.201,NO
0.184,NO
0.4733,YES
0.1411,NO
0.5636,YES
0.14800000000000002,NO
0.4733,YES
0.2806,NO
0.3547,NO
0.518,NO
0.242,NO
1.0,YES
0.5169,NO
1.0,YES
0.1925,NO
0.1995,NO
0.223,YES
0.5962,YES
0.5962,YES
0.2827,YES
0.1995,NO
0.1109,NO
0.2316,YES
0.2442,NO
0.19899999999999998,YES
0.2093,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1995,NO
0.5962,YES
0.1648,NO
0.4807,YES
0.1995,NO
0.5962,YES
0.1588,NO
0.3023,NO
0.3519,NO
0.1827,NO
0.2578,YES
0.3519,NO
0.2099,YES
0.2522,NO
0.10300000000000001,NO
0.4187,YES
0.7909,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1037,NO
0.4664,YES
0.3984,NO
0.3039,YES
0.3984,NO
0.20800000000000002,NO
0.3569,NO
0.0932,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
1.0,YES
0.3984,NO
0.5347,NO
0.4471,NO
0.1856,NO
0.4316,YES
0.3984,NO
0.3189,YES
0.1882,NO
0.1869,NO
0.2636,NO
0.3949,NO
0.2437,NO
0.4627,NO
0.3816,NO
0.1439,NO
0.6011,NO
0.2278,NO
0.3096,NO
0.2082,NO
1.0,YES
1.0,YES
0.622,YES
0.1869,NO
0.3171,NO
0.1963,NO
0.1859,NO
0.2378,NO
0.2437,NO
0.1636,NO
0.1636,NO
0.2363,NO
0.1227,NO
0.3647,NO
0.2387,NO
0.4702,NO
1.0,YES
0.6856,YES
0.2752,NO
0.2304,NO
0.1473,NO
0.1889,NO
1.0,YES
0.7333,YES
0.1893,NO
0.1616,NO
0.16699999999999998,NO
0.1784,NO
0.2127,NO
0.3144,NO
0.1608,NO
0.6856,YES
0.2278,NO
1.0,YES
0.1989,NO
1.0,YES
0.14,NO
0.1213,NO
0.2104,NO
0.1354,NO
0.1087,NO
0.2673,NO
0.1724,NO
0.16699999999999998,NO
0.3011,NO
0.1476,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2651,NO
0.1327,NO
0.5227,YES
0.15,NO
0.4491,YES
0.2022,NO
0.2926,NO
0.3565,NO
0.2212,NO
0.1476,NO
0.737,YES
0.154,NO
1.0,YES
0.1476,NO
1.0,YES
0.15,NO
0.5347,NO
0.4856,NO
0.1215,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.7969,YES
0.2814,YES
0.3473,NO
0.1836,NO
0.1145,NO
0.295,NO
0.7773,YES
0.57,YES
0.295,NO
0.1725,NO
0.295,NO
0.1058,NO
0.2938,NO
0.3062,NO
0.19,NO
0.2814,YES
0.177,NO
0.7773,YES
0.1462,NO
0.7773,YES
0.1152,NO
0.1823,NO
0.1823,NO
0.1266,NO
0.0845,NO
0.2205,NO
0.1374,NO
0.295,NO
0.2326,NO
0.0659,NO
0.1528,NO
0.282,NO
0.282,NO
0.1643,NO
0.2425,NO
0.1779,NO
0.218,NO
0.3773,YES
0.1528,NO
0.3773,YES
0.3551,NO
0.3627,NO
0.2504,NO
0.1414,NO
0.282,NO
0.2425,NO
0.177,NO
0.2425,NO
0.282,NO
0.3773,YES
0.3432,YES
0.5249,YES
0.2726,YES
0.1528,NO
0.5249,YES
0.16699999999999998,NO
1.0,YES
1.0,YES
0.2823,NO
0.2304,NO
0.1756,NO
0.2004,NO
1.0,YES
0.6779999999999999,YES
0.1803,NO
0.1302,NO
0.1803,NO
0.1095,NO
0.2289,NO
0.3413,NO
0.1463,NO
1.0,YES
0.2061,NO
0.904,YES
0.2067,NO
1.0,YES
0.1756,NO
0.1769,NO
0.2289,NO
0.1274,NO
0.0876,NO
0.2154,NO
0.1724,NO
0.1803,NO
0.3496,NO
0.1493,NO
0.2809,NO
0.4029,NO
0.3069,NO
0.6333,NO
0.3056,NO
0.2131,NO
0.4753,NO
1.0,YES
0.1937,NO
1.0,YES
0.3705,NO
0.3824,NO
0.2305,NO
0.3282,NO
0.3984,NO
0.318,NO
0.3844,NO
0.2906,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.314,NO
1.0,YES
0.3251,NO
