50Traced_NONETRACED_SUM_SINGLE_VSM_24_MAX,Associated
0.8126,YES
0.525,NO
1.354,YES
0.2716,NO
0.696,NO
0.6572,NO
0.9765,NO
0.3573,NO
3.9797,YES
0.327,NO
4.269,YES
0.7458,NO
3.8523,YES
0.9552,NO
0.6881,NO
0.4323,NO
0.4954,NO
0.9565,YES
0.324,NO
1.4627,YES
0.5036,NO
0.706,NO
2.8408,YES
4.0554,YES
4.7837,YES
3.3327,YES
0.9774,NO
0.2287,NO
3.0133,YES
0.7096,NO
3.8154,YES
0.3684,NO
0.452,NO
0.3715,NO
0.9566,NO
0.3506,NO
4.3329,YES
0.3119,NO
5.1283,YES
0.8407,NO
4.7085,YES
1.6642,NO
1.2892,NO
1.1961,NO
1.0024,NO
3.1749,YES
1.0177,NO
3.5387,YES
0.945,NO
0.7240000000000001,NO
1.2598,NO
1.7523,NO
1.401,NO
1.7435,NO
1.1462,NO
0.7058,NO
1.6752,NO
0.815,NO
1.6840000000000002,NO
0.8487,NO
1.9681,YES
2.07,YES
2.2794,YES
0.6834,NO
1.8383,NO
0.6341,NO
1.6266,NO
1.1498,NO
1.6119999999999999,NO
1.3138,NO
0.8956,NO
0.8113,NO
1.1411,NO
1.2917,NO
1.061,NO
2.3416,NO
1.5148,YES
2.129,YES
0.4339,NO
0.2869,NO
0.0814,NO
0.2279,NO
2.4955,YES
1.4436,YES
0.1839,NO
0.5192,NO
0.2285,NO
0.6204,NO
0.1661,NO
0.2541,NO
0.1562,NO
2.4196,YES
0.1716,NO
1.6325,YES
0.081,NO
2.2524,YES
0.0978,NO
0.6976,NO
0.767,NO
0.715,NO
0.6657,NO
0.29600000000000004,NO
0.7040000000000001,NO
0.2534,NO
0.5658,NO
0.4433,NO
2.0764,YES
4.4206,YES
4.685,YES
2.8307,YES
0.9996,NO
0.2449,NO
2.4504,YES
0.6208,NO
2.9842,YES
0.2203,NO
1.2121,NO
0.9788,NO
1.5836,NO
0.4128,NO
4.6729,YES
0.292,NO
5.1724,YES
0.8298,NO
4.548,YES
1.3339,NO
0.9428,NO
0.8614,NO
0.7879999999999999,NO
2.3553,YES
0.5598,NO
2.9426,YES
2.1233,YES
1.5988,YES
0.9991,NO
0.5662,NO
0.3895,NO
0.9740000000000001,NO
2.5287,YES
2.0778,YES
0.8448,NO
0.2895,NO
1.1254,NO
0.4635,NO
0.7139,NO
0.9884,NO
0.9584,NO
2.3383,YES
0.5965,NO
2.0991,YES
0.5584,NO
2.4546,YES
0.5833,NO
0.5802,NO
0.5257,NO
0.5870000000000001,NO
0.569,NO
1.0672,NO
0.5113,NO
1.3275,NO
0.9936,NO
0.2376,NO
0.9154,NO
1.1754,NO
0.5398,NO
1.203,NO
0.9174,NO
0.4541,NO
0.6059,NO
2.8754,YES
0.6892,NO
2.7389,YES
0.8859,NO
1.0598,NO
0.6644,NO
0.5329,NO
1.6609,NO
0.2816,NO
0.9241,NO
0.2744,NO
0.7539,NO
3.8399,YES
3.3339999999999996,YES
3.6111,YES
3.0298,YES
0.4474,NO
3.5586,YES
0.8143,NO
2.2153,YES
2.2635,YES
1.041,NO
0.8998,NO
0.6203,NO
0.7866,NO
3.2532,YES
2.0878,YES
0.764,NO
0.5401,NO
0.8348,NO
0.6017,NO
0.6239,NO
0.8025,NO
0.7986,NO
3.0375,YES
0.9196,NO
2.2605,YES
0.7738,NO
3.0953,YES
0.7222,NO
0.7973,NO
0.8477,NO
0.736,NO
0.8033,NO
0.8649,NO
0.6659999999999999,NO
0.966,NO
1.2506,NO
1.0012,NO
0.953,NO
1.1832,NO
0.3799,NO
1.2429999999999999,NO
1.5947,NO
0.8165,NO
0.8354,NO
2.1615,YES
1.4356,NO
1.9929,YES
0.9527,NO
1.355,NO
0.889,NO
1.3362,NO
1.2847,NO
0.851,NO
1.064,NO
1.0985,NO
0.6716,NO
2.7747,YES
2.2582,YES
2.9416,YES
2.1967,YES
1.2302,NO
2.4619999999999997,YES
1.4677,NO
