50Traced_NONETRACED_SUM_RAW_VSM_3_MEDIAN,Associated
0.233,NO
0.7085,NO
0.4675,NO
0.3963,NO
0.3765,NO
0.4385,NO
0.1627,NO
0.4513,NO
2.5998,YES
0.40399999999999997,NO
1.825,YES
0.3266,NO
0.1756,NO
0.1689,NO
0.191,NO
0.4525,NO
0.392,NO
0.6856,NO
0.3613,NO
0.5487,NO
1.2351,YES
1.4652,YES
1.6087,YES
1.4531,YES
0.4978,NO
2.7413,YES
0.5258,NO
0.5259,NO
0.2616,NO
0.9832,YES
2.6547,YES
2.72,YES
1.0611,YES
0.3166,NO
0.1004,NO
0.8441,YES
0.2598,NO
0.4659,YES
0.1495,NO
0.4459,NO
0.5196,NO
0.2375,NO
0.4133,NO
1.9565,YES
0.4387,NO
2.9115,YES
0.2618,NO
1.5831,YES
0.2049,NO
0.561,NO
0.3004,NO
0.2292,NO
0.4984,YES
0.3823,NO
0.8663,YES
0.5748,NO
0.4167,NO
0.5224,NO
0.4123,NO
0.3512,NO
0.6665,NO
0.6901,NO
0.1691,NO
0.506,NO
1.5219,YES
0.4587,NO
0.8178,YES
0.5112,NO
0.4415,NO
0.2523,NO
0.4774,NO
0.4055,NO
0.5153,NO
0.5734,NO
0.578,NO
0.4277,NO
0.6325,YES
0.8592,YES
0.6557,YES
0.6159,YES
0.3888,NO
1.5597,YES
0.7353,NO
0.3896,NO
0.1812,NO
0.5873,NO
0.4202,NO
0.5082,NO
0.3579,NO
0.3891,NO
0.0967,NO
0.4863,NO
1.2507,YES
0.4286,NO
1.5776,YES
0.1968,NO
0.1185,NO
0.1074,NO
0.3605,NO
0.4642,NO
0.3966,NO
0.6192,NO
0.1763,NO
0.5436,NO
1.3684,YES
1.4842,YES
0.9947,YES
0.6974,YES
0.2683,NO
1.8842,YES
0.3827,NO
0.3285,NO
0.0784,NO
0.4525,NO
0.4618,NO
0.42,NO
0.3671,NO
0.4186,NO
0.1204,NO
0.4638,NO
1.9842,YES
0.4862,NO
1.7276,YES
0.5223,NO
0.3651,NO
0.2474,NO
0.2561,NO
0.3545,NO
0.3603,NO
0.3559,NO
0.1912,NO
0.3861,NO
1.4984,YES
1.7658,YES
1.0697,YES
0.8052,YES
0.3423,NO
2.6672,YES
0.6345,NO
0.4965,NO
0.3231,NO
0.248,NO
0.5319,NO
0.555,NO
0.1978,NO
0.4576,NO
0.1362,NO
0.2459,NO
1.0719,YES
0.2826,NO
0.9079,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.4311,NO
0.436,NO
0.4372,NO
0.4861,NO
0.3774,NO
0.4682,NO
0.8078,YES
0.9678,YES
0.6882,YES
0.5341,YES
0.2209,NO
1.4846,YES
0.3002,NO
0.5676,NO
0.5553,NO
2.96,YES
0.6928,YES
0.5208,YES
2.6399,YES
1.0633,NO
0.1539,NO
3.05,YES
0.336,NO
2.858,YES
0.2528,NO
0.6303,NO
0.7556,NO
0.2447,NO
0.3415,NO
0.748,YES
0.5051,NO
0.835,YES
0.5661,NO
0.7622,YES
0.3789,NO
0.5099,NO
0.6987,NO
0.12,NO
1.985,YES
0.395,NO
3.8203,YES
0.2436,NO
0.2911,NO
1.3233,YES
0.4999,NO
0.4289,NO
1.0184,YES
0.5741,NO
0.138,NO
1.2798,YES
0.2507,NO
1.591,YES
0.1528,NO
0.4545,NO
0.6258,NO
0.2648,NO
0.2214,NO
0.3561,NO
0.3125,NO
0.3834,NO
0.3407,NO
0.5599,NO
0.1991,NO
0.3376,NO
0.3767,NO
0.1917,NO
1.0262,YES
0.3725,NO
1.8498,YES
0.611,NO
0.3619,NO
1.5261,YES
2.1049,YES
2.6575,YES
1.3906,YES
0.7013,NO
0.10300000000000001,NO
1.2201,YES
1.0694,NO
0.7517,YES
0.9787,NO
0.8406,NO
0.6606,NO
0.3198,NO
0.3941,NO
1.932,YES
0.5271,NO
2.9976,YES
0.3408,NO
1.9903,YES
0.8325,NO
1.3035,NO
0.9939,NO
0.7251,NO
1.0178,YES
1.4903,NO
1.7097,YES
0.2786,NO
0.1646,NO
1.1796,YES
0.3218,NO
0.5483,NO
1.5187,YES
0.2932,NO
0.153,NO
1.1714,YES
0.2362,NO
1.1354,YES
0.1456,NO
0.2573,NO
0.3345,NO
0.1767,NO
0.1775,NO
0.4314,NO
0.1654,NO
0.5305,NO
0.0902,NO
0.3807,NO
0.2218,NO
0.1873,NO
0.4058,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
1.4552,YES
0.4893,NO
0.1524,NO
1.3601,YES
2.6018,YES
1.9445,YES
1.3808,YES
0.3751,NO
0.1066,NO
1.347,YES
0.2009,NO
0.4261,YES
0.3345,NO
0.3675,NO
0.6059,NO
0.2491,NO
0.0632,NO
2.3735,YES
0.2261,NO
3.2835,YES
0.2515,NO
2.4321,YES
0.3894,NO
0.6855,NO
0.3958,NO
0.2075,NO
0.7181,YES
0.3999,NO
1.4452,YES
1.4348,YES
0.5624,YES
0.5031,NO
0.1548,NO
0.1459,NO
0.6191,NO
0.7693,YES
0.4495,YES
0.4422,NO
0.1133,NO
0.4168,NO
0.067,NO
0.2288,NO
0.2696,NO
0.1446,NO
1.2381,YES
0.1956,NO
0.7557,YES
0.2288,NO
0.8155,YES
0.1393,NO
0.1482,NO
0.2291,NO
0.1259,NO
0.1193,NO
0.4262,NO
0.15,NO
0.5106,NO
0.6556,NO
0.4349,NO
4.7122,YES
1.0572,YES
0.9575,YES
3.9806,YES
1.2718,NO
0.19699999999999998,NO
4.3108,YES
0.7170000000000001,NO
3.8902,YES
0.6955,NO
0.9959,NO
0.9078,NO
0.3522,NO
0.3505,NO
1.1625,YES
0.4834,NO
1.7122,YES
0.4445,NO
1.7693,YES
0.6877,NO
0.7711,NO
1.0662,NO
0.3429,NO
2.7233,YES
0.6283,NO
5.0545,YES
0.8127,NO
0.718,NO
4.7556,YES
1.2475,YES
1.1641,YES
4.3073,YES
1.5326,NO
0.2525,NO
4.3891,YES
0.9781,NO
3.3464,YES
0.8686,NO
1.0965,NO
1.1229,NO
0.486,NO
0.4883,NO
1.1881,YES
0.7609,NO
1.9863,YES
0.7976,NO
1.6652,YES
0.7513,NO
1.0084,NO
1.258,NO
0.4637,NO
2.628,YES
0.8961,NO
5.5462,YES
0.4258,NO
0.4424,NO
2.8852,YES
0.237,YES
0.2985,YES
2.3162,YES
0.8988,NO
0.1622,NO
2.4434,YES
0.4079,NO
2.1229,YES
0.4293,NO
0.4997,NO
0.4223,NO
0.2638,NO
0.368,NO
0.4044,YES
0.3915,NO
0.4511,YES
0.3603,NO
0.5607,YES
0.5396,NO
0.5009,NO
0.5768,NO
0.1715,NO
1.2876,YES
0.517,NO
2.6727,YES
0.2824,NO
0.2764,NO
2.895,YES
0.5586,YES
0.4198,YES
3.3801,YES
0.9378,NO
0.0973,NO
2.8654,YES
0.4406,NO
3.6061,YES
0.2716,NO
0.9765,NO
1.0913,NO
0.3806,NO
0.3217,NO
0.8559,YES
0.2885,NO
0.7195,YES
0.2979,NO
0.8465,YES
0.4043,NO
0.4628,NO
0.6275,NO
0.1095,NO
1.7930000000000001,YES
0.326,NO
4.0261,YES
0.5245,NO
0.2434,NO
1.2963,YES
2.0653,YES
1.926,YES
1.4165,YES
0.3875,NO
0.1633,NO
1.3416,YES
0.1971,NO
0.4538,YES
0.1418,NO
0.3628,NO
0.4445,NO
0.2523,NO
0.2435,NO
1.2178,YES
0.3231,NO
2.1891,YES
0.3641,NO
1.8797,YES
0.1901,NO
0.4317,NO
0.2644,NO
0.1368,NO
0.5973,YES
0.3516,NO
1.5186,YES
0.6572,NO
0.2545,NO
1.6567,YES
2.7734,YES
2.3567,YES
1.4422,YES
0.496,NO
0.1401,NO
1.5358,YES
0.1997,NO
0.3646,YES
0.4398,NO
0.3827,NO
0.495,NO
0.2255,NO
0.2675,NO
2.4298,YES
0.4073,NO
3.6044,YES
0.3371,NO
2.5488,YES
0.5395,NO
0.8709,NO
0.4872,NO
0.2454,NO
0.8769,YES
0.5861,NO
1.5235,YES
0.2675,NO
0.2793,NO
0.547,NO
0.259,NO
0.2497,NO
0.5443,NO
0.4241,NO
0.0542,NO
0.395,NO
0.1791,NO
0.3631,NO
0.1822,NO
0.6741,YES
0.6107,YES
0.3938,YES
0.2219,NO
0.1912,NO
0.2275,NO
0.2176,NO
0.3125,NO
0.1549,NO
0.1152,NO
0.2689,NO
0.2486,NO
0.1402,NO
0.3541,NO
0.09300000000000001,NO
0.6795,NO
2.1091,YES
1.4069999999999998,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.4046,NO
1.5886,YES
0.6822,YES
0.2189,NO
0.1519,NO
0.251,NO
0.1784,NO
0.3805,NO
0.2814,NO
0.1603,NO
1.514,YES
0.2074,NO
1.2204,YES
0.2193,NO
1.6688,YES
0.1261,NO
0.158,NO
0.3479,NO
0.1354,NO
0.0999,NO
0.3352,NO
0.0821,NO
0.2885,NO
0.5045,NO
0.1647,NO
1.0828,YES
2.7269,YES
2.7934,YES
0.9552,YES
0.2872,NO
0.0532,NO
0.8116,YES
0.1611,NO
0.3611,YES
0.2058,NO
0.46,NO
0.5988,NO
0.2258,NO
0.1593,NO
2.4412,YES
0.2591,NO
3.4973,YES
0.1381,NO
2.0399,YES
0.3095,NO
0.6897,NO
0.3833,NO
0.2618,NO
0.6808,YES
0.4501,NO
0.815,YES
1.5655,YES
1.2176,YES
0.5135,NO
0.3304,NO
0.2193,NO
0.7564,NO
1.4056,YES
0.5056,YES
0.5539999999999999,NO
0.1017,NO
0.5042,NO
0.1384,NO
0.4124,NO
0.2789,NO
0.1656,NO
0.758,YES
0.3934,NO
0.8043,YES
0.4982,NO
1.3471,YES
0.3848,NO
0.1664,NO
0.3204,NO
0.1427,NO
0.0984,NO
0.44,NO
0.1128,NO
0.7265,NO
0.8267,NO
0.2091,NO
0.8099,NO
0.4279,NO
0.3654,NO
0.4151,NO
0.4797,NO
0.2447,NO
0.5576,NO
2.1523,YES
0.6266,NO
2.2932,YES
0.3879,NO
0.263,NO
0.2504,NO
0.4447,NO
0.4549,NO
0.4812,NO
0.5838,NO
0.3123,NO
0.7114,NO
1.7436,YES
1.9414,YES
1.751,YES
1.3711,YES
0.5671,NO
2.7002,YES
0.6256,NO
1.6218,YES
1.4829,YES
0.3486,NO
0.1584,NO
0.0663,NO
0.5509,NO
1.6886,YES
0.5193,YES
0.4161,NO
0.2417,NO
0.368,NO
0.1474,NO
0.3511,NO
0.3986,NO
0.2014,NO
2.0778,YES
0.2132,NO
1.6328,YES
0.2728,NO
1.7664,YES
0.2522,NO
0.2107,NO
0.3863,NO
0.1274,NO
0.1281,NO
0.3729,NO
0.2542,NO
0.5147,NO
0.6319,NO
0.2253,NO
0.6596,NO
0.6404,NO
0.4797,NO
0.4314,NO
0.3477,NO
0.1645,NO
0.3456,NO
1.9402,YES
0.4571,NO
1.4735,YES
0.4831,NO
0.3729,NO
0.2176,NO
0.5271,NO
0.5529999999999999,NO
0.5134,NO
0.6566,NO
0.387,NO
0.39799999999999996,NO
0.9183,YES
1.2025,YES
1.5154,YES
1.2849,YES
0.5534,NO
1.9682,YES
0.7029,NO
