50Traced_NONETRACED_MAX_RAW_VSM_65_MEDIAN,Associated
0.1987,NO
0.1755,NO
0.2252,NO
1.0,YES
0.2199,NO
0.4061,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.0831,NO
0.1906,NO
0.1755,NO
0.1843,NO
0.2256,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1576,NO
0.0949,NO
0.1339,NO
0.2688,NO
0.1967,NO
0.1436,NO
0.2079,NO
0.1987,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0797,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2213,NO
0.1796,NO
0.0769,NO
0.2664,NO
0.2342,NO
0.2047,NO
0.2171,NO
0.1796,NO
0.1796,NO
0.2171,NO
0.4754,YES
0.2171,NO
0.4373,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0498,NO
0.2664,NO
0.1796,NO
0.1207,NO
0.1912,NO
0.2664,NO
0.4038,YES
0.4754,YES
0.4754,YES
0.4373,YES
0.2206,NO
0.4754,YES
0.2171,NO
0.1118,NO
0.1348,NO
0.1277,NO
0.2886,NO
0.1576,NO
0.1277,NO
0.1387,NO
0.1348,NO
0.1421,NO
1.0,YES
0.1277,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1035,NO
0.1348,NO
0.0975,NO
0.1702,NO
0.1576,NO
0.3961,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
0.4994,YES
0.1277,NO
0.1741,NO
0.1494,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2237,NO
0.153,NO
1.0,YES
0.1475,NO
1.0,YES
0.1253,NO
0.2203,NO
0.1496,NO
0.2203,NO
0.136,NO
1.0,YES
0.153,NO
0.2829,YES
0.2129,NO
1.0,YES
0.1271,NO
0.1709,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.172,NO
0.4159,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
0.4381,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.2742,NO
1.0,YES
0.3359,NO
1.0,YES
0.1768,NO
0.1427,NO
1.0,YES
0.3645,YES
1.0,YES
0.2985,YES
0.1768,NO
0.1768,NO
0.3189,YES
0.33,NO
0.3174,YES
0.1095,NO
0.2585,NO
0.2061,NO
0.2585,NO
0.0818,NO
1.0,YES
0.1768,NO
0.2829,YES
0.1224,NO
1.0,YES
0.3374,NO
0.33,NO
0.33,NO
0.3374,NO
0.32899999999999996,YES
0.3374,NO
0.3189,YES
0.1636,NO
0.1646,NO
1.0,YES
0.3036,NO
0.1649,NO
0.4534,YES
0.1681,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.171,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2848,NO
0.1764,NO
0.3901,NO
0.2848,NO
0.4534,YES
0.3584,NO
0.3677,YES
0.1328,NO
0.0854,NO
1.0,YES
1.0,YES
0.2628,YES
0.2985,YES
0.1661,NO
0.0854,NO
0.2465,YES
0.1475,NO
0.2134,YES
0.1175,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0818,NO
1.0,YES
0.0854,NO
0.3695,YES
0.1347,NO
1.0,YES
0.0281,NO
0.13699999999999998,NO
0.2125,NO
0.1175,NO
0.2732,YES
0.2113,NO
0.2078,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.14800000000000002,NO
0.1665,NO
0.1517,NO
0.1665,NO
0.2131,NO
0.1649,NO
0.1446,NO
0.3834,YES
0.1955,NO
1.0,YES
0.11,NO
0.3331,YES
0.1955,NO
0.102,NO
0.1665,NO
0.1665,NO
0.1665,NO
0.2177,NO
0.15,NO
0.14800000000000002,NO
0.1741,NO
0.0802,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.1661,NO
0.071,NO
1.0,YES
0.1475,NO
1.0,YES
0.0928,NO
0.3042,NO
0.1867,NO
0.2024,NO
0.0973,NO
1.0,YES
0.0806,NO
0.3002,YES
0.0821,NO
1.0,YES
0.1353,NO
0.1709,NO
0.3023,NO
0.1193,NO
1.0,YES
0.2621,NO
1.0,YES
0.1741,NO
0.1494,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1494,NO
1.0,YES
0.2672,NO
1.0,YES
0.1088,NO
0.2277,NO
0.1763,NO
0.1744,NO
0.0973,NO
1.0,YES
0.1494,NO
0.2829,YES
0.1968,NO
1.0,YES
0.2134,NO
0.2672,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2672,NO
1.0,YES
0.1523,NO
0.1099,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1475,NO
1.0,YES
0.2419,NO
0.1483,NO
0.1489,NO
0.0629,NO
0.2034,NO
1.0,YES
0.1975,NO
0.3422,YES
0.1773,NO
1.0,YES
0.2419,NO
0.2419,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1741,NO
0.077,NO
1.0,YES
0.1105,YES
0.1154,YES
1.0,YES
0.1924,NO
0.0724,NO
1.0,YES
0.1003,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.1489,NO
0.1497,NO
0.136,NO
0.3077,YES
0.1016,NO
0.3066,YES
0.0698,NO
0.3077,YES
0.2491,NO
0.1709,NO
0.3135,NO
0.2491,NO
1.0,YES
0.2491,NO
1.0,YES
0.1328,NO
0.1202,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.1202,NO
0.2465,YES
0.1971,NO
0.2134,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
0.3695,YES
0.1508,NO
1.0,YES
0.2335,NO
0.2335,NO
0.2335,NO
0.1116,NO
0.2732,YES
0.2335,NO
0.2078,YES
0.1201,NO
0.10300000000000001,NO
0.3313,YES
0.4264,YES
0.3624,YES
0.2728,YES
0.0981,NO
0.0792,NO
0.2917,YES
0.1836,NO
0.3039,YES
0.2252,NO
0.1448,NO
0.1036,NO
0.0702,NO
0.1825,NO
0.4264,YES
0.1772,NO
0.5728,YES
0.0892,NO
0.4594,YES
0.2252,NO
0.2252,NO
0.2985,NO
0.1348,NO
0.2728,YES
0.2298,NO
0.2635,YES
0.08900000000000001,NO
0.1233,NO
0.1588,NO
0.2108,NO
0.1191,NO
0.0957,NO
0.1233,NO
0.1233,NO
0.2592,NO
0.1291,NO
0.0796,NO
0.1052,NO
0.4225,YES
0.3368,YES
0.3938,YES
0.0766,NO
0.1588,NO
0.1233,NO
0.14800000000000002,NO
0.1551,NO
0.1588,NO
0.0463,NO
0.10800000000000001,NO
0.10800000000000001,NO
0.0541,NO
0.1685,NO
0.10800000000000001,NO
0.2105,NO
0.4232,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1222,NO
0.0963,NO
1.0,YES
1.0,YES
0.0968,NO
0.1565,NO
0.0543,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3075,YES
0.1256,NO
1.0,YES
0.0421,NO
1.0,YES
0.1256,NO
0.1163,NO
0.1565,NO
0.1565,NO
0.1565,NO
0.1407,NO
0.0889,NO
0.0894,NO
0.1248,NO
0.0635,NO
1.0,YES
0.3855,YES
0.3943,YES
0.2985,YES
0.1661,NO
0.0999,NO
0.2465,YES
0.183,NO
0.2134,YES
0.1166,NO
0.1977,NO
0.1726,NO
0.1805,NO
0.0818,NO
1.0,YES
0.0999,NO
0.3855,YES
0.1039,NO
1.0,YES
0.1516,NO
0.1166,NO
0.1488,NO
0.1166,NO
0.2732,YES
0.2113,NO
0.2078,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0993,NO
0.1736,NO
1.0,YES
1.0,YES
0.1736,NO
0.1173,NO
0.1736,NO
0.1058,NO
0.1741,NO
0.1649,NO
0.132,NO
0.3834,YES
0.1636,NO
1.0,YES
0.1283,NO
1.0,YES
0.1636,NO
0.1267,NO
0.1173,NO
0.1266,NO
0.1267,NO
0.192,NO
0.1267,NO
0.1736,NO
0.1474,NO
0.0785,NO
0.2688,NO
0.2168,NO
0.1247,NO
0.1986,NO
0.1987,NO
0.1474,NO
0.2252,NO
0.3805,YES
0.1412,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.20600000000000002,NO
0.1658,NO
0.1843,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1163,NO
1.0,YES
1.0,YES
0.1163,NO
0.1079,NO
0.1163,NO
0.1095,NO
0.1665,NO
0.1649,NO
0.1463,NO
0.3834,YES
0.1033,NO
1.0,YES
0.114,NO
0.434,YES
0.0902,NO
0.0909,NO
0.1143,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0956,NO
0.1163,NO
0.1422,NO
0.1727,NO
0.2688,NO
0.1778,NO
0.1508,NO
0.1545,NO
0.1987,NO
0.1727,NO
0.2252,NO
1.0,YES
0.1484,NO
0.3754,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0831,NO
0.1906,NO
0.1727,NO
0.1843,NO
0.2286,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
