50Traced_NONETRACED_SUM_RAW_VSM_32_MAX,Associated
0.5581,NO
0.3161,NO
0.3969,NO
0.1871,NO
0.7501,NO
0.4344,NO
0.4387,NO
0.3032,NO
0.3847,NO
0.3383,NO
0.4747,NO
1.7434,YES
0.3453,NO
1.7716,YES
0.4164,NO
0.4993,NO
0.4655,NO
0.1792,NO
0.5422,NO
0.2897,NO
0.5013,NO
0.4302,NO
0.4894,NO
0.5999,YES
0.6567,YES
0.9916,YES
1.4205,YES
0.3322,NO
1.8095,YES
0.512,NO
0.9874,YES
1.0624,YES
0.4442,NO
0.243,NO
0.1593,NO
0.3861,NO
1.2239,YES
1.3337,YES
0.3379,NO
0.2457,NO
0.2339,NO
0.2138,NO
0.2061,NO
0.318,NO
0.2089,NO
0.3869,YES
0.2119,NO
0.8659,YES
0.2876,NO
1.6459,YES
0.2176,NO
0.0701,NO
0.1242,NO
0.131,NO
0.0681,NO
0.1431,NO
0.2618,NO
0.324,NO
0.3943,NO
0.2634,NO
0.5182,NO
0.36,NO
0.1567,NO
0.3526,NO
0.4149,NO
0.3236,NO
0.3737,NO
2.3381,YES
0.3697,NO
2.3782,YES
0.3365,NO
0.2385,NO
0.2263,NO
0.14300000000000002,NO
0.1775,NO
0.0945,NO
0.1355,NO
0.276,NO
0.2545,NO
0.7939,YES
0.8947,YES
1.5133,YES
1.3693,YES
0.1937,NO
2.41,YES
0.3776,NO
