50Traced_NONETRACED_SUM_SINGLE_VSM_83_MEDIAN,Associated
0.8645,NO
1.6980000000000002,YES
0.6501,NO
0.7053,NO
2.1796,YES
3.5162,YES
3.8003,YES
2.2172,YES
0.9607,NO
0.2092,NO
2.0489,YES
1.0368,NO
2.1277,YES
0.3522,NO
0.452,NO
0.1916,NO
0.3838,NO
0.2428,NO
4.4764,YES
0.3515,NO
3.9686,YES
0.2706,NO
4.315,YES
0.9514,NO
0.9799,NO
1.3059,NO
0.5984,NO
2.2388,YES
1.4818,NO
2.4953,YES
0.8964,NO
0.9947,NO
0.813,NO
1.212,NO
0.8806,NO
0.9659,NO
1.1016,NO
0.7064,NO
1.7104,NO
0.7377,NO
0.7747,NO
0.4874,NO
1.97,YES
1.9614,YES
2.0157,YES
0.4888,NO
1.8533,NO
0.7122,NO
1.0065,NO
0.8453,NO
0.9644,NO
0.491,NO
0.6554,NO
0.5389,NO
0.7469,NO
0.5249,NO
0.5422,NO
0.4713,NO
1.8714,YES
1.6123,YES
0.7215,NO
0.6398,NO
0.5923,NO
0.4283,NO
1.5697,YES
1.8241,YES
0.6804,NO
0.3372,NO
0.4023,NO
0.1784,NO
0.4204,NO
0.4592,NO
0.5534,NO
1.2178,YES
0.7054,NO
1.8555,YES
0.7082,NO
1.87,YES
0.5492,NO
0.2819,NO
0.3953,NO
0.2341,NO
0.1597,NO
0.5656,NO
0.5201,NO
0.5244,NO
0.5758,NO
0.6432,NO
1.7037,YES
3.7719,YES
3.8659,YES
1.3721,YES
0.7723,NO
0.1174,NO
1.6432,YES
0.7861,NO
1.3367,YES
0.2461,NO
0.6302,NO
0.654,NO
0.7119,NO
0.2023,NO
4.6789,YES
0.2103,NO
4.2818,YES
0.2937,NO
4.341,YES
0.5051,NO
0.519,NO
0.5005,NO
0.4184,NO
1.3592,YES
0.8367,NO
1.5565,YES
2.4612,YES
1.7706,YES
0.9349,NO
0.4031,NO
0.2427,NO
1.0147,NO
1.8076,YES
2.4388,YES
1.1719,NO
0.4991,NO
0.915,NO
0.4952,NO
0.723,NO
1.0234,NO
0.8898,NO
0.8664,YES
0.6385,NO
2.4067,YES
0.5128,NO
2.5097,YES
0.3302,NO
0.5679,NO
0.5086,NO
0.3711,NO
0.6808,NO
0.7757,NO
0.8018,NO
0.6545,NO
0.7452,NO
0.6909,NO
0.7867,NO
1.0948,NO
0.7679,NO
1.0116,NO
0.9121,NO
0.4594,NO
1.2726,NO
3.2349,YES
1.0432,NO
2.7525,YES
1.2418,NO
1.3917,NO
1.4825,NO
0.1796,NO
1.5712,NO
0.5922,NO
0.6922,NO
0.4884,NO
1.0296,NO
3.1636,YES
3.2453,YES
2.2636,YES
2.3904,YES
0.6423,NO
2.9128,YES
0.9902,NO
3.065,YES
2.371,YES
0.9409,NO
0.5658,NO
0.4861,NO
0.8205,NO
2.3989,YES
3.0442,YES
0.9436,NO
0.4205,NO
0.705,NO
0.3109,NO
0.5819,NO
0.7948,NO
0.7808,NO
1.5244,YES
0.6775,NO
3.0869,YES
0.556,NO
3.2186,YES
0.4719,NO
0.3843,NO
0.4254,NO
0.2408,NO
0.3413,NO
0.8407,NO
0.61,NO
0.6908,NO
1.5014,NO
1.1737,NO
1.3489,NO
0.9906,NO
0.4193,NO
1.4351,NO
1.4483,NO
1.1499,NO
1.331,NO
1.8971,YES
1.4463,NO
1.7116,YES
0.6749,NO
0.5612,NO
0.7014,NO
0.4857,NO
1.4055,NO
1.1578,NO
0.6951,NO
1.107,NO
0.4584,NO
2.0446,YES
2.0734,YES
1.8295,YES
2.4092,YES
0.5282,NO
2.6436,YES
0.7325,NO
