50Traced_NONETRACED_MAX_SINGLE_LSA_1_MEDIAN,Associated
0.1354,NO
0.0948,NO
0.2116,NO
0.1437,NO
0.2116,NO
0.1709,NO
0.2059,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.2322,NO
0.0538,NO
0.7752,YES
0.3019,NO
0.48700000000000004,YES
0.0996,NO
0.1977,NO
0.1726,NO
0.2138,NO
0.0949,NO
1.0,YES
0.0871,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.3338,NO
0.3911,NO
0.2563,NO
0.5479,YES
0.3739,NO
0.7752,YES
0.9740000000000001,YES
1.0,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.3075,NO
1.0,YES
0.9740000000000001,YES
0.3075,NO
0.2094,NO
0.1932,NO
0.2506,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.2311,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
0.2506,NO
0.2506,NO
0.2094,NO
0.2506,NO
0.2173,NO
0.2094,NO
0.3075,NO
0.1341,NO
0.22899999999999998,NO
0.1147,NO
0.2168,NO
0.3369,NO
0.1991,NO
0.2687,NO
0.0869,NO
0.1991,NO
1.0,YES
0.2142,NO
1.0,YES
0.564,NO
0.564,NO
0.564,NO
0.196,NO
0.2622,NO
0.1741,NO
0.1991,NO
0.2072,NO
0.2845,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.1408,NO
0.6033,YES
0.3499,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.2289,NO
1.0,YES
1.0,YES
0.2289,NO
0.153,NO
0.1631,NO
0.2223,NO
0.2636,NO
0.2636,NO
0.2636,NO
1.0,YES
0.1721,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.2223,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.1631,NO
0.1107,NO
0.2289,NO
0.3943,NO
0.418,NO
0.6593,NO
0.2598,NO
0.3315,NO
0.6773,NO
0.418,NO
0.3846,NO
0.2598,NO
1.0,YES
0.2215,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.3249,NO
0.5133,NO
0.418,NO
0.4343,NO
0.418,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2598,NO
