50Traced_NONETRACED_SUM_MULTI_VSM_66_MAX,Associated
1.4134,NO
0.4897,NO
1.5793,YES
3.1083,YES
3.572,YES
1.5719999999999998,YES
0.8295,NO
0.4475,NO
2.1735,YES
1.9161,NO
1.2829,YES
1.2627,NO
1.0496,NO
1.9545,NO
0.8668,NO
0.8673,NO
3.7252,YES
0.5583,NO
4.1911,YES
0.3117,NO
3.1812,YES
1.0365,NO
1.7626,NO
1.3624,NO
1.2444,NO
1.8529,YES
2.1131,NO
1.4483,YES
1.2990000000000002,NO
0.5403,NO
1.6443,NO
0.9589,NO
1.2783,NO
2.4294,NO
1.2906,NO
0.3745,NO
2.315,NO
2.7575,YES
1.4993,NO
1.6019999999999999,YES
0.9827,NO
1.2339,NO
0.6594,NO
0.6931,NO
1.1852,NO
0.7992,NO
1.4978,NO
0.4466,NO
0.7183,NO
2.0828,YES
2.8788,YES
1.9758,YES
1.8337,YES
2.4193,NO
2.4425,YES
1.9313,NO
1.2042,NO
0.5197,NO
0.9976,NO
0.4238,NO
0.9929,NO
1.699,NO
0.6711,NO
0.5256,NO
1.5185,NO
3.9263,YES
0.6177,NO
2.6058,YES
0.8690000000000001,NO
0.7503,NO
0.3568,NO
0.8279,NO
0.8623,NO
0.5232,NO
1.1651,NO
0.3933,NO
0.4911,NO
2.8128,YES
3.8663,YES
3.2506,YES
2.6116,YES
1.9876,NO
3.2602,YES
0.9932,NO
1.1825,NO
0.4614,NO
1.6409,NO
0.8943,NO
1.1978,NO
2.1341,NO
1.2046,NO
0.5712,NO
2.1016,NO
3.6675,YES
1.3212,NO
2.4525,YES
1.2102,NO
1.3829,NO
0.6709999999999999,NO
0.9653,NO
1.4767,NO
0.7701,NO
1.807,NO
0.4527,NO
0.6842,NO
2.9345,YES
3.7062,YES
2.9497,YES
2.1357,YES
2.6015,NO
3.2255,YES
1.6456,NO
1.3081,NO
0.6141,NO
0.9890000000000001,NO
0.5832,NO
1.0807,NO
1.9604,NO
1.0883,NO
0.6105,NO
1.6929,NO
4.1323,YES
0.9066,NO
2.6844,YES
0.9389,NO
1.1862,NO
0.6086,NO
0.9342,NO
1.2312,NO
0.8314,NO
1.5814,NO
0.5007,NO
0.5004,NO
2.9219,YES
3.9555,YES
3.1189,YES
2.7135,YES
2.1945,NO
3.2833,YES
1.2096,NO
1.8875,NO
0.7098,NO
4.0274,YES
1.5607,YES
2.0934,YES
4.2334,YES
2.0645,NO
0.6732,NO
4.728,YES
0.9441,NO
4.5079,YES
0.3775,NO
1.6019,NO
2.1072,NO
0.6175,NO
1.2307,NO
2.1563,YES
0.9286,NO
2.6399,YES
1.0377,NO
1.5318,YES
1.1377,NO
1.5731,NO
1.0264,NO
0.67,NO
4.6004,YES
1.6097,NO
4.7856,YES
1.113,NO
0.3033,NO
2.1801,YES
1.2847,NO
1.4179,NO
2.5782,YES
1.3112,NO
0.3134,NO
3.5831,YES
1.0249,NO
2.4335,YES
0.3538,NO
1.6185,NO
2.1262,NO
0.9566,NO
0.9814,NO
1.996,NO
0.4363,NO
2.0997,NO
0.4111,NO
1.7032,NO
0.8018,NO
1.5488,NO
0.3767,NO
0.4532,NO
2.6001,YES
2.1548,NO
2.9178,YES
1.8389,NO
1.0734,NO
2.3649,YES
3.3881,YES
4.0049,YES
2.6943,YES
1.5786,NO
0.914,NO
3.2769,YES
1.9932,NO
2.2245,YES
1.1011,NO
0.6277,NO
1.6266,NO
0.3211,NO
1.2538,NO
3.9885,YES
1.0364,NO
4.3077,YES
0.9303,NO
3.3241,YES
1.2082,NO
1.9022,NO
1.5899,NO
1.6353,NO
2.6934,YES
2.349,NO
1.9834,YES
0.5365,NO
0.1646,NO
2.6971,YES
0.6248,NO
0.7135,NO
2.0641,YES
0.8759,NO
0.2469,NO
2.6462,YES
0.603,NO
2.316,YES
0.4942,NO
1.2703,NO
0.9191,NO
0.5005,NO
0.4949,NO
1.0733,NO
0.2223,NO
0.7849,NO
0.2851,NO
0.2729,NO
1.0956,NO
1.1686,NO
1.3525,NO
0.21600000000000003,NO
2.7404,YES
1.2347,NO
2.4513,YES
0.9791,NO
0.3376,NO
1.1849,YES
2.9942,YES
2.9378,YES
1.6128,YES
0.7766,NO
0.2268,NO
1.8636,YES
0.9087,NO
1.5009,YES
0.2928,NO
0.5325,NO
1.406,NO
0.5485,NO
0.495,NO
3.0198,YES
0.4671,NO
3.6851,YES
0.2486,NO
2.4824,YES
0.4176,NO
0.7557,NO
0.4339,NO
0.3641,NO
1.4662,YES
0.8388,NO
1.6037,YES
2.9137,YES
2.7261,YES
0.478,NO
0.5941,NO
0.8189,NO
0.8202,NO
3.0967,YES
2.5874,YES
0.7164,NO
1.0189,NO
0.4099,NO
0.7065,NO
0.9126,NO
1.318,NO
0.9353,NO
2.1759,YES
1.1671,NO
2.0898,YES
0.752,NO
2.427,YES
0.7212,NO
0.3844,NO
1.3047,NO
0.5103,NO
0.7029,NO
1.1899,NO
0.9257,NO
0.7082,NO
1.4086,NO
0.3306,NO
4.7735,YES
1.7192,YES
2.2115,YES
5.5265,YES
2.0002,NO
0.2985,NO
6.3872,YES
1.3594,NO
5.5686,YES
0.2611,NO
2.0271,NO
2.5114,NO
0.6202,NO
1.2654,NO
2.079,YES
0.5529,NO
2.6205,YES
0.8999,NO
1.6668,YES
1.5404,NO
2.2662,NO
1.5266,NO
0.9855,NO
5.5622,YES
2.76,NO
5.905,YES
1.5091,NO
0.5186,NO
3.9914,YES
1.5161,YES
1.7017,YES
4.3214,YES
1.9276,NO
0.457,NO
5.2904,YES
1.2474,NO
4.7642,YES
0.4061,NO
1.7141,NO
2.0055,NO
0.2099,NO
1.0421,NO
1.9749,YES
0.7404,NO
2.4743,YES
0.7663,NO
1.4706,YES
1.4356,NO
1.8823,NO
1.2645,NO
0.5033,NO
4.4569,YES
2.6485,NO
4.6996,YES
1.3461,NO
0.4395,NO
3.5283,YES
1.2452,YES
1.3895,YES
3.8504,YES
1.7209999999999999,NO
0.4416,NO
4.3461,YES
0.7444,NO
3.9924,YES
0.1457,NO
1.5146,NO
1.6587,NO
0.5278,NO
0.9046,NO
1.5442,YES
0.7004,NO
1.8651,YES
0.7190000000000001,NO
0.9785,YES
1.1323,NO
1.4933,NO
0.9344,NO
0.295,NO
4.0776,YES
1.4658,NO
4.3161,YES
1.3337,NO
0.2506,NO
4.5774,YES
1.6322,YES
1.9569,YES
4.8598,YES
1.7311,NO
0.3156,NO
6.0031,YES
1.0885,NO
5.2082,YES
0.4698,NO
2.0794,NO
2.2611,NO
0.5511,NO
1.2302,NO
2.1617,YES
0.5171,NO
2.4730000000000003,YES
0.6685,NO
1.6459,YES
1.531,NO
2.0189,NO
1.3573,NO
0.5153,NO
5.0912,YES
2.6124,NO
5.579,YES
1.6218,NO
0.5129,NO
2.0549,YES
3.1542,YES
3.4955,YES
2.2015,YES
1.0349,NO
0.4548,NO
2.7673,YES
1.4184,NO
2.1053,YES
0.878,NO
0.9729,NO
1.9040000000000001,NO
0.5897,NO
0.9696,NO
4.2413,YES
0.6392,NO
4.7488,YES
0.39299999999999996,NO
3.5307,YES
0.9881,NO
1.8113,NO
1.2771,NO
0.8305,NO
2.4178,YES
1.8752,NO
2.3308,YES
1.0347,NO
0.1746,NO
1.5984,YES
2.6803,YES
3.1224,YES
1.5768,YES
0.3575,NO
0.1094,NO
2.0153,YES
1.7126,NO
1.2163,YES
1.0083,NO
0.7431,NO
1.2887,NO
0.4137,NO
0.5001,NO
3.2552,YES
0.2623,NO
3.7616,YES
0.0892,NO
2.76,YES
1.1455,NO
1.7577,NO
1.6478,NO
1.0957,NO
1.8721,YES
1.7706,NO
1.5061,YES
1.0305,NO
0.2617,NO
1.4461,NO
0.9777,NO
0.8801,NO
1.37,NO
1.3064,NO
0.4133,NO
1.7486,NO
1.1952,NO
1.137,NO
0.4191,NO
1.9366,YES
2.4935,YES
2.0982,YES
0.5559,NO
1.4783,NO
0.5238,NO
1.1594,NO
0.265,NO
0.713,NO
0.4966,NO
1.5838,NO
0.5352,NO
0.446,NO
1.6048,NO
1.0909,NO
1.3638,NO
2.6211,YES
2.392,YES
0.5015,NO
0.5815,NO
0.85,NO
0.5818,NO
2.6477,YES
2.1362,YES
0.594,NO
0.8838,NO
0.3329,NO
0.6681,NO
0.6748,NO
0.7509,NO
0.5794,NO
1.5603,YES
1.0967,NO
1.7476,YES
0.6983,NO
1.9423,YES
0.6003,NO
0.3829,NO
0.9986,NO
0.5372,NO
0.5853,NO
0.9470000000000001,NO
0.9843,NO
0.4834,NO
1.2429999999999999,NO
0.3441,NO
2.1545,YES
3.1526,YES
3.2855,YES
2.2459,YES
1.1803,NO
0.3431,NO
2.693,YES
1.2237,NO
2.0386,YES
0.6687,NO
1.1766,NO
2.1392,NO
0.9565,NO
0.8439,NO
3.4649,YES
0.4987,NO
4.0985,YES
0.426,NO
3.0138,YES
0.7372,NO
1.3774,NO
0.8205,NO
0.7633,NO
2.4839,YES
1.7303,NO
2.2126,YES
2.3839,YES
2.32,YES
0.6292,NO
0.2958,NO
0.4369,NO
0.6285,NO
2.6869,YES
2.1306,YES
0.6501,NO
0.5199,NO
0.5111,NO
0.6001,NO
0.8094,NO
1.0367,NO
0.6954,NO
1.6699,YES
0.8749,NO
2.1406,YES
0.2691,NO
1.9321,YES
0.2499,NO
0.3128,NO
0.7292,NO
0.3893,NO
0.3774,NO
1.1354,NO
0.6893,NO
0.5546,NO
1.1228,NO
0.6446,NO
0.7722,NO
0.5871,NO
1.0126,NO
1.0551,NO
0.7896,NO
0.5911,NO
1.0928,NO
2.0073,YES
0.5996,NO
1.6246,YES
0.6861,NO
0.8893,NO
0.5358,NO
0.7961,NO
0.8263,NO
0.7832,NO
0.8961,NO
0.4792,NO
0.5665,NO
1.2306,YES
1.7594,YES
1.3009,YES
1.5367,YES
1.242,NO
1.4884,YES
0.8573,NO
2.3758,YES
2.3197,YES
0.4144,NO
0.2307,NO
0.4072,NO
0.6513,NO
2.5921,YES
2.0619,YES
0.5506,NO
0.3406,NO
0.5201,NO
0.3234,NO
0.618,NO
0.9101,NO
0.5323,NO
1.6103,YES
0.7702,NO
2.0562,YES
0.3095,NO
1.9557,YES
0.2636,NO
0.1587,NO
0.5805,NO
0.2617,NO
0.2738,NO
1.0097,NO
0.546,NO
0.603,NO
0.9691,NO
0.4309,NO
1.2543,NO
0.7429,NO
1.0133,NO
1.7156,NO
0.8313,NO
0.3618,NO
1.7243,NO
1.7519,YES
1.3337,NO
1.2418,YES
0.9520000000000001,NO
1.03,NO
0.4773,NO
0.5775,NO
0.7602,NO
0.6006,NO
1.139,NO
0.385,NO
0.6931,NO
1.1113,YES
1.7812,YES
1.3589,YES
1.3937,YES
1.9548,NO
1.6148,YES
1.6065,NO
