50Traced_NONETRACED_MAX_MULTI_VSM_94_MEDIAN,Associated
0.4471,NO
0.1587,NO
0.3603,YES
0.2091,NO
0.6191,YES
0.2912,NO
0.1012,NO
0.2756,NO
0.2935,NO
0.3613,NO
0.3946,NO
0.3089,NO
0.2866,NO
0.2962,NO
0.8971,YES
0.3093,NO
0.6779,YES
0.3166,NO
0.3337,NO
0.3166,NO
0.2866,NO
0.3413,NO
0.2498,NO
0.2395,NO
0.2019,NO
0.2968,NO
0.9187,YES
0.9481,YES
0.9481,YES
0.4771,YES
0.2964,NO
0.4832,YES
0.2756,NO
0.1918,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
1.0,YES
0.433,NO
0.4491,YES
0.4608,NO
0.3335,NO
0.3335,NO
0.3335,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.4066,NO
0.4576,NO
0.4576,NO
0.2229,NO
0.5820000000000001,YES
0.2619,NO
1.0,YES
0.3496,NO
0.08199999999999999,NO
0.4218,NO
0.2405,NO
0.2813,NO
0.6333,NO
0.3258,NO
0.2026,NO
0.4753,NO
1.0,YES
0.4964,NO
0.5949,YES
0.4316,NO
0.4316,NO
0.4316,NO
0.2988,NO
0.36,NO
0.2988,NO
0.3844,NO
0.2988,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.4758,NO
0.7756,YES
0.3877,NO
0.3496,NO
0.1493,NO
0.3905,NO
0.4329,NO
0.3069,NO
0.6333,NO
0.3056,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.0706,NO
0.204,NO
0.2626,NO
0.1655,NO
0.4156,NO
0.1309,NO
0.4378,NO
0.6851,YES
0.9096,YES
0.8236,YES
0.3196,YES
0.4758,NO
0.7756,YES
0.3905,NO
0.3496,NO
0.1493,NO
0.4809,NO
0.4809,NO
0.4809,NO
0.6333,NO
0.307,NO
0.307,NO
0.4809,NO
1.0,YES
0.4964,NO
1.0,YES
0.3649,NO
0.3824,NO
0.3649,NO
0.307,NO
0.3238,NO
0.2676,NO
0.3844,NO
0.2636,NO
0.4809,NO
1.0,YES
1.0,YES
0.8995,YES
0.5193,YES
0.4758,NO
0.7756,YES
0.4809,NO
0.29100000000000004,NO
0.1493,NO
0.3649,NO
0.4329,NO
0.3649,NO
0.3004,NO
0.3087,NO
0.1712,NO
0.3649,NO
0.8966,YES
0.2354,NO
1.0,YES
0.3435,NO
0.3435,NO
0.2131,NO
0.2118,NO
0.3411,NO
0.2562,NO
0.3529,NO
0.2562,NO
0.4378,NO
1.0,YES
1.0,YES
0.9475,YES
0.5193,YES
0.314,NO
0.5682,YES
0.3649,NO
0.3527,NO
0.1531,NO
1.0,YES
0.5061,YES
0.5061,YES
1.0,YES
0.3898,NO
0.1854,NO
1.0,YES
0.5358,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.1952,NO
0.2771,NO
0.4013,YES
0.2734,NO
0.516,YES
0.2734,NO
0.5061,YES
0.2703,NO
0.3547,NO
0.5289,NO
0.24,NO
1.0,YES
0.5562,NO
1.0,YES
0.3527,NO
0.1547,NO
0.7090000000000001,YES
0.4032,NO
0.4032,NO
1.0,YES
0.3898,NO
0.1329,NO
1.0,YES
0.2414,NO
1.0,YES
0.2942,NO
0.4524,NO
0.474,NO
0.2648,NO
0.1965,NO
0.4013,NO
0.1902,NO
0.3673,NO
0.1725,NO
0.4032,NO
0.256,NO
0.3547,NO
0.3767,NO
0.24,NO
0.7090000000000001,YES
0.5562,NO
1.0,YES
0.2544,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1725,NO
1.0,YES
0.4501,NO
0.583,YES
0.5486,NO
0.4651,NO
0.4651,NO
0.4651,NO
0.2544,NO
1.0,YES
0.2544,NO
1.0,YES
0.2544,NO
1.0,YES
0.3758,NO
0.5347,NO
0.4162,NO
0.2229,NO
0.6149,YES
0.3139,NO
1.0,YES
0.2057,NO
0.1646,NO
0.8554,YES
0.5554,NO
0.44,NO
0.8554,YES
0.2579,NO
0.153,NO
0.8554,YES
0.5177,NO
0.6838,YES
0.3773,NO
0.2554,NO
0.3005,NO
0.1684,NO
0.1895,NO
0.2747,NO
0.1834,NO
0.5554,NO
0.1664,NO
0.44,NO
0.2612,NO
0.3432,NO
0.4524,NO
0.21600000000000003,NO
0.8554,YES
0.4015,NO
0.8554,YES
0.27,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.2728,NO
0.42,NO
0.2728,NO
0.1493,NO
0.594,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.3369,NO
0.5347,NO
0.4471,NO
0.2229,NO
0.5820000000000001,YES
0.254,NO
1.0,YES
1.0,YES
0.0976,YES
0.3634,NO
0.159,NO
0.1459,NO
0.275,NO
1.0,YES
1.0,YES
0.2571,NO
0.2457,NO
0.275,NO
0.1216,NO
0.4228,NO
0.4228,NO
0.4028,NO
1.0,YES
0.095,NO
1.0,YES
0.1085,NO
1.0,YES
0.1256,NO
0.124,NO
0.2104,NO
0.2024,NO
0.1193,NO
0.2673,NO
0.1906,NO
0.2103,NO
0.3527,NO
0.1531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3898,NO
0.1329,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.42,NO
0.42,NO
0.2606,NO
0.1911,NO
0.4942,YES
0.1767,NO
0.6036,YES
0.1458,NO
1.0,YES
0.3369,NO
0.2926,NO
0.5289,NO
0.24,NO
1.0,YES
0.5562,NO
1.0,YES
0.3527,NO
0.1531,NO
1.0,YES
0.6385,YES
0.6385,YES
1.0,YES
0.3898,NO
0.1329,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.3769,NO
0.4524,NO
0.474,NO
0.3865,NO
0.2771,NO
0.4013,YES
0.2682,NO
0.516,YES
0.2433,NO
0.6385,YES
0.2815,NO
0.3611,NO
0.5289,NO
0.24,NO
1.0,YES
0.5562,NO
1.0,YES
0.3527,NO
0.1531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3898,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.4318,NO
0.1925,NO
0.3727,NO
0.1716,NO
0.2771,NO
0.4942,YES
0.2682,NO
0.6036,YES
0.2433,NO
1.0,YES
0.3369,NO
0.3928,NO
0.5289,NO
0.24,NO
1.0,YES
0.5562,NO
1.0,YES
0.3009,NO
0.1504,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.4462,NO
1.0,YES
0.2806,NO
0.4524,NO
0.474,NO
0.4412,NO
0.2771,NO
0.4942,YES
0.2682,NO
0.6036,YES
0.2433,NO
1.0,YES
0.3369,NO
0.3547,NO
0.5289,NO
0.2244,NO
1.0,YES
0.5104,NO
1.0,YES
0.27,NO
0.0905,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.2827,YES
0.3189,NO
0.1512,NO
0.4664,YES
0.3816,NO
0.4131,YES
0.2022,NO
0.3575,NO
0.42,NO
0.3575,NO
0.1881,NO
0.594,YES
0.1995,NO
1.0,YES
0.1995,NO
0.6089,YES
0.1982,NO
0.5347,NO
0.4471,NO
0.1587,NO
0.2578,YES
0.254,NO
0.44299999999999995,YES
0.2164,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.2453,NO
0.3376,NO
0.1716,NO
0.1825,NO
0.6493,YES
0.1772,NO
0.8013,YES
0.0892,NO
1.0,YES
0.3369,NO
0.5347,NO
0.3583,NO
0.2229,NO
0.5820000000000001,YES
0.2298,NO
1.0,YES
0.4042,NO
0.19,NO
0.2417,NO
0.3949,NO
0.2904,NO
0.4627,NO
0.4356,NO
0.1963,NO
0.6384,NO
0.2278,NO
0.3096,NO
0.2082,NO
1.0,YES
1.0,YES
1.0,YES
0.1963,NO
0.1859,NO
0.1943,NO
0.2564,NO
0.1943,NO
0.1521,NO
0.1707,NO
0.3778,NO
0.1279,NO
0.2158,NO
0.3647,NO
0.2387,NO
0.4784,NO
1.0,YES
0.408,YES
0.3151,NO
0.1989,NO
0.1989,NO
0.2387,NO
1.0,YES
1.0,YES
0.1989,NO
0.158,NO
0.1893,NO
0.1784,NO
0.1793,NO
0.3413,NO
0.1562,NO
1.0,YES
0.1024,NO
1.0,YES
0.175,NO
1.0,YES
0.1989,NO
0.1769,NO
0.0749,NO
0.1522,NO
0.1087,NO
0.2673,NO
0.1778,NO
0.1989,NO
0.1768,NO
0.07200000000000001,NO
0.6207,YES
1.0,YES
1.0,YES
0.3961,YES
0.3189,NO
0.1474,NO
0.6207,YES
0.3816,NO
0.2787,YES
0.2022,NO
0.2453,NO
0.42,NO
0.1805,NO
0.1526,NO
0.737,YES
0.1526,NO
1.0,YES
0.1526,NO
0.6207,YES
0.2091,NO
0.5347,NO
0.3056,NO
0.1587,NO
0.3612,YES
0.254,NO
0.6207,YES
1.0,YES
0.1148,YES
0.3473,NO
0.2043,NO
0.151,NO
0.295,NO
1.0,YES
1.0,YES
0.1486,NO
0.1611,NO
0.295,NO
0.1381,NO
0.1793,NO
0.3144,NO
0.132,NO
1.0,YES
0.1195,NO
0.8716,YES
0.2043,NO
0.7969,YES
0.107,NO
0.2321,NO
0.2321,NO
0.1266,NO
0.1206,NO
0.2673,NO
0.1778,NO
0.1642,NO
0.3071,NO
0.1493,NO
0.2809,NO
0.4329,NO
0.3069,NO
0.1875,NO
0.3258,NO
0.2425,NO
0.2269,NO
0.9462,YES
0.1875,NO
1.0,YES
0.3627,NO
0.3627,NO
0.2504,NO
0.2425,NO
0.36,NO
0.2155,NO
0.3529,NO
0.2155,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.314,NO
0.5682,YES
0.2269,NO
1.0,YES
0.408,YES
0.3151,NO
0.1756,NO
0.128,NO
0.2387,NO
1.0,YES
1.0,YES
0.1546,NO
0.158,NO
0.1546,NO
0.1216,NO
0.2289,NO
0.3413,NO
0.2289,NO
1.0,YES
0.1027,NO
1.0,YES
0.1756,NO
1.0,YES
0.1256,NO
0.2015,NO
0.2104,NO
0.1522,NO
0.1087,NO
0.2673,NO
0.1778,NO
0.1546,NO
0.3765,NO
0.1493,NO
0.414,NO
0.4329,NO
0.3069,NO
0.414,NO
0.3765,NO
0.2906,NO
0.2888,NO
0.8204,YES
0.414,NO
1.0,YES
0.3601,NO
0.3601,NO
0.2234,NO
0.3765,NO
0.2171,NO
0.3765,NO
0.3529,NO
0.3765,NO
0.4378,NO
0.6992,YES
0.9096,YES
0.7587,YES
0.3631,YES
0.314,NO
0.5682,YES
0.2888,NO
