50Traced_NONETRACED_MAX_MULTI_LSA_93_MEDIAN,Associated
0.1729,NO
0.594,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.3118,NO
0.5347,NO
0.4471,NO
0.2229,NO
1.0,YES
0.153,NO
0.4367,YES
1.0,YES
1.0,YES
0.3634,NO
0.2171,NO
0.1894,NO
0.2163,NO
1.0,YES
1.0,YES
0.3389,NO
0.2151,NO
0.2219,NO
0.0802,NO
0.2131,NO
0.16,NO
0.1446,NO
1.0,YES
0.2278,NO
0.8716,YES
0.3389,NO
0.568,YES
0.1539,NO
0.2273,NO
0.2273,NO
0.2273,NO
0.2273,NO
0.3389,NO
0.15,NO
0.2219,NO
0.3133,NO
0.146,NO
1.0,YES
0.3525,YES
0.3075,YES
1.0,YES
0.3433,NO
0.1358,NO
1.0,YES
0.2465,NO
1.0,YES
0.4779,NO
0.5037,NO
0.5037,NO
0.3133,NO
0.1911,NO
0.4049,YES
0.1767,NO
0.5502,YES
0.308,NO
0.3238,YES
0.4779,NO
0.4779,NO
0.5289,NO
0.3004,NO
1.0,YES
0.5169,NO
1.0,YES
0.3527,NO
0.2465,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3898,NO
0.1672,NO
1.0,YES
0.3027,NO
1.0,YES
0.5579999999999999,NO
0.4413,NO
0.3865,NO
0.2404,NO
0.184,NO
0.4942,YES
0.2465,NO
1.0,YES
0.304,NO
0.4542,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.5579999999999999,NO
0.242,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.2849,NO
0.1845,NO
0.6507,YES
0.2882,YES
0.2514,YES
0.8056,YES
0.2287,NO
0.1845,NO
1.0,YES
0.2477,NO
1.0,YES
0.5289,NO
0.259,NO
0.2713,NO
0.1323,NO
0.2034,NO
0.2592,YES
0.1975,NO
0.4498,YES
0.308,NO
0.5239,YES
0.5289,NO
0.5289,NO
0.5289,NO
0.1773,NO
1.0,YES
0.5289,NO
0.728,YES
0.3133,NO
0.1291,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3433,NO
0.1358,NO
1.0,YES
0.3027,NO
1.0,YES
0.1385,NO
0.3846,NO
0.4029,NO
0.21600000000000003,NO
0.1911,NO
0.4942,YES
0.1767,NO
1.0,YES
0.308,NO
0.4542,YES
0.2407,NO
0.462,NO
0.5102,NO
0.2338,NO
1.0,YES
0.5104,NO
1.0,YES
0.3229,NO
0.1881,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.2827,YES
0.3189,NO
0.1512,NO
0.4664,YES
0.3405,NO
0.2323,YES
0.1729,NO
0.293,NO
0.2731,NO
0.2523,NO
0.1729,NO
1.0,YES
0.1881,NO
1.0,YES
0.1995,NO
1.0,YES
0.415,NO
0.4291,NO
0.4471,NO
0.415,NO
0.44299999999999995,YES
0.415,NO
0.2323,YES
0.3011,NO
0.10300000000000001,NO
1.0,YES
0.6695,YES
0.6695,YES
0.6382,YES
0.20600000000000002,NO
0.1327,NO
1.0,YES
0.3027,NO
0.4491,YES
0.3569,NO
0.1635,NO
0.3522,NO
0.11800000000000001,NO
0.1825,NO
0.6493,YES
0.1772,NO
1.0,YES
0.304,NO
0.8013,YES
0.3569,NO
0.462,NO
0.3583,NO
0.2229,NO
1.0,YES
0.3569,NO
0.4367,YES
0.4042,NO
0.1122,NO
0.2654,NO
0.3716,NO
0.2904,NO
0.3341,NO
0.3816,NO
0.1364,NO
0.6384,NO
0.2278,NO
0.3341,NO
0.1729,NO
1.0,YES
1.0,YES
0.622,YES
0.1649,NO
0.386,NO
0.1416,NO
0.2904,NO
0.2378,NO
0.2904,NO
0.1707,NO
0.1553,NO
0.3189,NO
0.0781,NO
0.3647,NO
0.3398,NO
0.4784,NO
0.6856,YES
0.3186,YES
0.2752,NO
0.1921,NO
0.1921,NO
0.1893,NO
0.519,YES
0.29600000000000004,YES
0.1989,NO
0.1519,NO
0.1893,NO
0.1784,NO
0.2127,NO
0.1921,NO
0.1608,NO
0.5669,YES
0.1921,NO
0.3186,YES
0.1989,NO
0.6856,YES
0.1513,NO
0.1468,NO
0.1468,NO
0.1468,NO
0.1468,NO
0.1989,NO
0.1469,NO
0.1893,NO
0.3229,NO
0.1474,NO
0.6207,YES
1.0,YES
1.0,YES
0.3961,YES
0.3189,NO
0.1474,NO
0.6207,YES
0.1879,NO
0.3775,YES
0.1809,NO
0.3934,NO
0.3934,NO
0.2447,NO
0.1729,NO
0.737,YES
0.1285,NO
1.0,YES
0.1887,NO
1.0,YES
0.3118,NO
0.5347,NO
0.4471,NO
0.1587,NO
0.6207,YES
0.21,NO
0.3775,YES
0.9153,YES
1.0,YES
0.3473,NO
0.2304,NO
0.2043,NO
0.2376,NO
1.0,YES
0.7773,YES
0.295,NO
0.1725,NO
0.295,NO
0.1058,NO
0.2938,NO
0.2938,NO
0.19,NO
0.7773,YES
0.1922,NO
1.0,YES
0.275,NO
0.5838,YES
0.1249,NO
0.1823,NO
0.2104,NO
0.1823,NO
0.1823,NO
0.295,NO
0.1724,NO
0.2279,NO
0.3496,NO
0.0879,NO
0.5722,NO
0.2168,NO
0.2051,NO
0.1853,NO
0.4164,NO
0.1187,NO
0.218,NO
0.4682,YES
0.2193,NO
1.0,YES
0.2977,NO
0.2688,NO
0.2504,NO
0.1782,NO
0.1971,NO
0.1658,NO
0.2051,NO
0.2155,NO
0.2151,NO
1.0,YES
1.0,YES
1.0,YES
0.3773,YES
0.4758,NO
1.0,YES
0.3251,NO
0.8057,YES
0.8165,YES
0.2823,NO
0.1882,NO
0.128,NO
0.1546,NO
0.8165,YES
0.8057,YES
0.2067,NO
0.1398,NO
0.1546,NO
0.2015,NO
0.1922,NO
0.1735,NO
0.1463,NO
0.8057,YES
0.1835,NO
0.8165,YES
0.2067,NO
0.4767,YES
0.128,NO
0.0909,NO
0.2015,NO
0.2015,NO
0.1046,NO
0.2154,NO
0.1408,NO
0.1546,NO
0.3446,NO
0.3765,NO
0.2888,NO
0.185,NO
0.1819,NO
0.3335,NO
0.3765,NO
0.2553,NO
0.414,NO
0.6940000000000001,YES
0.414,NO
1.0,YES
0.3705,NO
0.3705,NO
0.2305,NO
0.1944,NO
0.3104,NO
0.3765,NO
0.2888,NO
0.2286,NO
0.2418,NO
0.4513,YES
1.0,YES
1.0,YES
0.5193,YES
0.414,NO
0.3124,YES
0.2676,NO
