50Traced_NONETRACED_MAX_SINGLE_VSM_64_MEDIAN,Associated
0.2268,NO
0.4137,NO
0.4137,NO
0.3357,NO
0.4224,NO
0.1225,NO
0.2078,NO
1.0,YES
0.2675,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.221,NO
0.5133,NO
0.1996,NO
0.4343,NO
0.2019,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.4137,NO
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1658,NO
0.1337,NO
0.5022,YES
0.6968,NO
0.6283,YES
0.5875,NO
0.2252,NO
0.2571,NO
0.2833,NO
0.2264,NO
1.0,YES
0.2011,NO
1.0,YES
0.2026,NO
1.0,YES
0.5683,NO
0.6232,NO
0.6968,NO
0.5875,NO
0.7068,YES
0.462,NO
1.0,YES
0.2332,NO
0.2332,NO
0.366,NO
0.4328,NO
0.4328,NO
0.3984,NO
0.4224,NO
0.2332,NO
0.366,NO
1.0,YES
0.366,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2266,NO
0.3295,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.4328,NO
0.1503,NO
0.1339,NO
0.3387,NO
0.4374,NO
0.4374,NO
0.3387,NO
0.3289,NO
0.1016,NO
0.3387,NO
1.0,YES
0.3591,NO
1.0,YES
0.1661,NO
0.1756,NO
0.1275,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4374,NO
0.1309,NO
0.3193,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2746,NO
0.7786,YES
0.3387,NO
0.1513,NO
0.1207,NO
0.1953,NO
0.3103,NO
0.3103,NO
0.2909,NO
0.4224,NO
0.1513,NO
0.1951,NO
1.0,YES
0.2333,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.5133,NO
0.1876,NO
0.4343,NO
0.1912,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.3939,NO
0.1503,NO
0.1812,NO
0.17,NO
0.3384,NO
0.3335,NO
0.2123,NO
0.1856,NO
0.1352,NO
0.1851,NO
1.0,YES
0.2711,NO
1.0,YES
0.2593,NO
0.2593,NO
0.2593,NO
0.2453,NO
0.4518,NO
0.2179,NO
0.3335,NO
0.1812,NO
0.3335,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2191,NO
0.5006,YES
0.31,NO
0.1816,NO
0.3044,NO
1.0,YES
0.6673,YES
0.6673,YES
1.0,YES
0.4103,NO
0.1816,NO
1.0,YES
0.0974,NO
1.0,YES
0.1059,NO
0.38799999999999996,NO
0.4246,NO
0.3473,NO
0.2557,NO
0.5293,YES
0.2282,NO
0.6673,YES
0.4826,NO
0.3889,YES
0.2695,NO
0.2469,NO
0.5719,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1799,NO
0.3044,NO
1.0,YES
0.2156,NO
0.1949,NO
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.2078,NO
1.0,YES
0.1528,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.5293,NO
0.1747,NO
0.537,NO
0.3122,NO
0.3889,NO
0.2975,NO
0.5079,NO
0.5719,NO
0.5079,NO
1.0,YES
0.6436,NO
1.0,YES
0.1537,NO
0.2418,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.3708,NO
0.1537,NO
0.7944,YES
0.3591,NO
0.7944,YES
0.2375,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.1537,NO
1.0,YES
0.1477,NO
1.0,YES
0.2026,NO
1.0,YES
0.5141,NO
0.8778,NO
0.8778,NO
0.8778,NO
0.7944,YES
0.8778,NO
1.0,YES
0.1636,NO
0.2005,NO
1.0,YES
0.6479,NO
0.6479,NO
1.0,YES
0.2984,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.2362,NO
0.38799999999999996,NO
0.2863,NO
0.3473,NO
0.2042,NO
0.6479,NO
0.1823,NO
0.6479,NO
0.1871,NO
0.4729,NO
0.3581,NO
0.3927,NO
0.4462,NO
0.3738,NO
0.7803,YES
0.5692,NO
1.0,YES
0.221,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1401,NO
0.221,NO
0.5022,YES
0.3283,NO
0.6283,YES
0.1766,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.2833,NO
1.0,YES
0.2878,NO
0.3862,NO
0.5265,NO
0.1591,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.4057,NO
0.4952,NO
0.4952,NO
0.4057,NO
0.345,YES
1.0,YES
0.4057,NO
0.3269,NO
0.4057,NO
0.3269,NO
0.6218,NO
0.6005,NO
0.6202,NO
1.0,YES
0.3722,NO
0.9606,YES
0.4952,NO
0.9717,YES
0.2458,NO
0.3269,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.3988,NO
0.3547,NO
0.4952,NO
0.1585,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3709,NO
0.1381,NO
1.0,YES
0.1977,NO
1.0,YES
0.1308,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.2776,NO
0.4963,YES
0.2831,NO
0.4834,NO
0.531,NO
0.4834,NO
0.9284,YES
0.6789,NO
1.0,YES
0.2339,NO
0.3044,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.38799999999999996,NO
0.4246,NO
0.3659,NO
0.2339,NO
0.7517,YES
0.2247,NO
1.0,YES
0.506,NO
0.4963,YES
0.6074,NO
0.7974,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1422,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.1622,NO
1.0,YES
0.2778,NO
1.0,YES
0.1837,NO
0.38799999999999996,NO
0.36700000000000005,NO
0.2894,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.3187,NO
0.4963,YES
0.3977,NO
0.679,NO
0.679,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.1526,NO
0.3044,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.1337,NO
1.0,YES
0.1003,NO
1.0,YES
0.08800000000000001,NO
0.38799999999999996,NO
0.4246,NO
0.3345,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.506,NO
0.4963,YES
0.2695,NO
0.2469,NO
0.5719,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1658,NO
0.1337,NO
0.5022,YES
0.6109,NO
0.6283,YES
0.3287,NO
0.4862,NO
0.4696,NO
0.485,NO
0.1985,NO
1.0,YES
0.1763,NO
1.0,YES
0.2026,NO
1.0,YES
0.4983,NO
0.5464,NO
0.6109,NO
0.2961,NO
0.7068,YES
0.4619,NO
1.0,YES
0.1709,NO
0.2248,NO
0.5615,YES
1.0,YES
1.0,YES
0.6847,YES
0.1905,NO
0.1337,NO
0.5865,YES
0.3019,NO
0.6283,YES
0.151,NO
0.2276,NO
0.1853,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.5265,NO
0.4027,NO
0.7068,YES
0.4619,NO
1.0,YES
0.2769,NO
0.4212,NO
0.3914,NO
0.3776,NO
0.3776,NO
0.4172,NO
0.4548,NO
0.0606,NO
0.5987,NO
0.3073,NO
0.3941,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.3776,NO
0.243,NO
0.3776,NO
0.3802,NO
0.3776,NO
0.2128,NO
0.3073,NO
0.3073,NO
0.3073,NO
0.3914,NO
0.2519,NO
0.3914,NO
1.0,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.2116,NO
1.0,YES
1.0,YES
0.2116,NO
0.1519,NO
0.2116,NO
0.1784,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.1868,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
0.1688,NO
0.1441,NO
0.1441,NO
0.1441,NO
0.1763,NO
0.1437,NO
0.1763,NO
0.1584,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1936,NO
0.1337,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.0996,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.0896,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.5265,NO
0.2002,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.245,NO
0.316,YES
1.0,YES
0.245,NO
0.2506,NO
0.245,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.0885,NO
1.0,YES
0.0862,NO
1.0,YES
0.0872,NO
0.1844,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.192,NO
0.1664,NO
0.2094,NO
0.2831,NO
0.2411,NO
0.1787,NO
0.3384,NO
0.1965,NO
0.2268,NO
0.2472,NO
0.2831,NO
0.1921,NO
1.0,YES
0.2166,NO
1.0,YES
0.5436,NO
0.5436,NO
0.5436,NO
0.2831,NO
0.3611,NO
0.2831,NO
0.2359,NO
0.2831,NO
0.1755,NO
0.5181,YES
1.0,YES
1.0,YES
1.0,YES
0.1787,NO
0.4,YES
0.1787,NO
1.0,YES
0.9863,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.1567,NO
0.3287,YES
1.0,YES
0.1578,NO
0.2223,NO
0.1438,NO
0.2223,NO
0.2636,NO
0.2546,NO
0.263,NO
1.0,YES
0.1972,NO
1.0,YES
0.2289,NO
1.0,YES
0.2282,NO
0.1152,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.1618,NO
0.1102,NO
0.2289,NO
0.418,NO
0.1109,NO
0.2904,NO
0.3384,NO
0.1965,NO
0.4563,NO
0.4224,NO
0.418,NO
0.2211,NO
1.0,YES
0.3635,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.418,NO
0.5133,NO
0.418,NO
0.4343,NO
0.418,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
