50Traced_NONETRACED_MAX_MULTI_VSM_38_MEDIAN,Associated
1.0,YES
0.3096,NO
0.3096,NO
0.5722,NO
0.3822,NO
0.42700000000000005,NO
0.6333,NO
0.3258,NO
0.2271,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2033,NO
0.3096,NO
0.2361,NO
0.2699,NO
0.3844,NO
0.3096,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.7607,YES
0.42700000000000005,NO
0.7756,YES
0.42700000000000005,NO
0.2944,NO
0.1871,NO
0.4128,NO
0.2757,NO
0.2823,NO
0.4569,NO
0.2811,NO
0.1871,NO
0.3429,NO
0.9199,YES
0.3855,NO
0.9199,YES
0.22399999999999998,NO
0.32299999999999995,NO
0.0706,NO
0.3019,NO
0.4156,NO
0.2925,NO
0.4156,NO
0.1871,NO
0.4027,NO
0.9199,YES
0.8367,YES
0.9199,YES
0.9199,YES
0.3855,NO
0.9199,YES
0.3905,NO
0.32,NO
0.307,NO
0.5722,NO
0.3827,NO
0.4809,NO
0.6333,NO
0.3258,NO
0.2252,NO
0.4809,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.22699999999999998,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3844,NO
0.307,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4809,NO
1.0,YES
0.4809,NO
0.237,NO
0.0714,NO
0.5722,NO
0.3847,NO
0.31,NO
0.6333,NO
0.3258,NO
0.0958,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2045,NO
0.2431,NO
0.3847,NO
0.2355,NO
0.3847,NO
0.1702,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.7406,YES
0.2326,NO
0.7756,YES
0.11800000000000001,NO
0.3527,NO
0.2538,NO
1.0,YES
0.3242,YES
0.5061,YES
1.0,YES
0.3898,NO
0.2465,NO
1.0,YES
0.5358,NO
0.606,YES
0.1713,NO
0.3398,NO
0.4456,NO
0.2417,NO
0.2771,NO
0.3442,YES
0.2682,NO
0.4591,YES
0.308,NO
0.3831,YES
0.5358,NO
0.5358,NO
0.518,NO
0.24,NO
1.0,YES
0.4951,NO
1.0,YES
0.3183,NO
0.1547,NO
0.6449,YES
0.2764,NO
0.2717,NO
0.7629,YES
0.3518,NO
0.12,NO
0.9027,YES
0.4965,NO
0.547,YES
0.1547,NO
0.3567,NO
0.4022,NO
0.3567,NO
0.171,NO
0.6395,NO
0.1398,NO
0.6395,NO
0.1807,NO
0.3894,NO
0.4965,NO
0.4965,NO
0.4676,NO
0.2166,NO
0.9027,YES
0.3851,NO
0.9027,YES
0.3014,NO
0.3014,NO
0.6149,YES
1.0,YES
1.0,YES
1.0,YES
0.2363,NO
0.2331,NO
1.0,YES
0.3551,NO
1.0,YES
0.3044,NO
0.4308,NO
0.4651,NO
0.4308,NO
0.3014,NO
0.6773,YES
0.2627,NO
1.0,YES
0.304,NO
0.7878,YES
0.5117,NO
0.4291,NO
0.4856,NO
0.5117,NO
1.0,YES
0.2617,NO
1.0,YES
0.2442,NO
0.1646,NO
1.0,YES
0.2238,NO
0.1795,NO
0.7795,YES
0.2676,NO
0.153,NO
0.784,YES
0.1689,NO
1.0,YES
0.1456,NO
0.4162,NO
0.3191,NO
0.1684,NO
0.1895,NO
0.3158,NO
0.1834,NO
0.516,NO
0.1572,NO
0.2663,NO
0.2462,NO
0.1995,NO
0.4043,NO
0.242,NO
1.0,YES
0.3584,NO
1.0,YES
0.3011,NO
0.1184,NO
0.5033,YES
0.7449,YES
1.0,YES
1.0,YES
0.1184,NO
0.1184,NO
1.0,YES
0.1268,NO
1.0,YES
0.1729,NO
0.21,NO
0.3522,NO
0.1785,NO
0.1493,NO
0.5849,YES
0.154,NO
1.0,YES
0.304,NO
0.524,YES
0.3369,NO
0.4291,NO
0.4856,NO
0.2229,NO
1.0,YES
0.0523,NO
1.0,YES
0.6735,YES
1.0,YES
0.3634,NO
0.2171,NO
0.3389,NO
0.3389,NO
1.0,YES
1.0,YES
0.3389,NO
0.2151,NO
0.3389,NO
0.2273,NO
0.2131,NO
0.1894,NO
0.1446,NO
0.8269,YES
0.1675,NO
0.5870000000000001,YES
0.2045,NO
1.0,YES
0.1539,NO
0.1887,NO
0.2273,NO
0.2273,NO
0.1193,NO
0.3389,NO
0.2142,NO
0.3389,NO
0.3009,NO
0.0958,NO
1.0,YES
0.3525,YES
0.5502,YES
1.0,YES
0.3294,NO
0.1228,NO
0.8452,YES
0.3004,NO
0.8987,YES
0.3004,NO
0.4829,NO
0.5037,NO
0.42,NO
0.2771,NO
0.3442,YES
0.2682,NO
0.4637,YES
0.1673,NO
0.3613,YES
0.3004,NO
0.2918,NO
0.469,NO
0.3004,NO
0.8987,YES
0.3004,NO
1.0,YES
0.2849,NO
0.2411,NO
0.5648,YES
0.4091,YES
0.6385,YES
1.0,YES
0.2411,NO
0.2411,NO
0.6385,YES
0.4565,NO
0.6385,YES
0.4825,NO
0.3247,NO
0.3865,NO
0.3247,NO
0.1994,NO
0.4064,YES
0.2229,NO
0.4064,YES
0.308,NO
0.29,YES
0.4005,NO
0.4825,NO
0.4825,NO
0.3769,NO
1.0,YES
0.4951,NO
0.6385,YES
0.3527,NO
0.1494,NO
1.0,YES
0.2882,YES
0.4498,YES
1.0,YES
0.3898,NO
0.1622,NO
1.0,YES
0.5289,NO
0.6507,YES
0.1713,NO
0.3249,NO
0.474,NO
0.18,NO
0.2771,NO
0.3442,YES
0.2682,NO
0.4591,YES
0.308,NO
0.3831,YES
0.5289,NO
0.5289,NO
0.518,NO
0.24,NO
1.0,YES
0.4951,NO
1.0,YES
0.3011,NO
0.0732,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3195,NO
0.1287,NO
1.0,YES
0.2104,NO
1.0,YES
0.1578,NO
0.4969,NO
0.474,NO
0.3489,NO
0.1636,NO
0.4942,YES
0.1583,NO
0.6036,YES
0.304,NO
0.4542,YES
0.3369,NO
0.1722,NO
0.4856,NO
0.2335,NO
1.0,YES
0.2379,NO
1.0,YES
0.1512,NO
0.1512,NO
0.4187,YES
1.0,YES
1.0,YES
0.5022,YES
0.1499,NO
0.1109,NO
0.4664,YES
0.415,NO
0.44299999999999995,YES
0.415,NO
0.3569,NO
0.3575,NO
0.3569,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.1512,NO
0.7878,YES
0.415,NO
0.4291,NO
0.415,NO
0.415,NO
0.44299999999999995,YES
0.415,NO
0.44299999999999995,YES
0.1839,NO
0.10300000000000001,NO
0.4937,YES
1.0,YES
1.0,YES
0.6109,YES
0.1775,NO
0.0792,NO
0.6109,YES
0.3984,NO
0.6109,YES
0.3984,NO
0.2305,NO
0.226,NO
0.11800000000000001,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1857,NO
0.7878,YES
0.3984,NO
0.3623,NO
0.3984,NO
0.3984,NO
0.6109,YES
0.3984,NO
0.6109,YES
0.2897,NO
0.1362,NO
0.3341,NO
0.2831,NO
0.1867,NO
0.3341,NO
0.3816,NO
0.08199999999999999,NO
0.301,NO
0.2278,NO
0.2148,NO
0.1729,NO
1.0,YES
0.7411,YES
1.0,YES
0.1182,NO
0.2767,NO
0.0797,NO
0.1413,NO
0.2264,NO
0.1464,NO
0.2363,NO
0.3202,NO
0.2286,NO
0.2363,NO
0.301,NO
0.2387,NO
0.301,NO
0.9153,YES
1.0,YES
0.2752,NO
0.2304,NO
0.1989,NO
0.1989,NO
1.0,YES
1.0,YES
0.1989,NO
0.1519,NO
0.1989,NO
0.1784,NO
0.2592,NO
0.3082,NO
0.2592,NO
0.8269,YES
0.14,NO
0.904,YES
0.175,NO
1.0,YES
0.1256,NO
0.1163,NO
0.083,NO
0.1522,NO
0.0948,NO
0.228,NO
0.2142,NO
0.1989,NO
0.1934,NO
0.0835,NO
0.3515,YES
0.7669,YES
0.737,YES
0.6207,YES
0.2033,NO
0.1035,NO
0.6207,YES
0.2926,NO
0.6207,YES
0.1244,NO
0.3029,NO
0.3934,NO
0.2447,NO
0.1132,NO
0.7669,YES
0.138,NO
0.7669,YES
0.1887,NO
0.5806,YES
0.2467,NO
0.41,NO
0.3014,NO
0.1383,NO
0.6207,YES
0.1914,NO
0.6207,YES
0.9153,YES
0.7773,YES
0.3473,NO
0.2304,NO
0.1462,NO
0.295,NO
0.2814,YES
0.6779999999999999,YES
0.1642,NO
0.1725,NO
0.1537,NO
0.1823,NO
0.3062,NO
0.3082,NO
0.3062,NO
0.7773,YES
0.151,NO
0.904,YES
0.151,NO
1.0,YES
0.1256,NO
0.2321,NO
0.1909,NO
0.1823,NO
0.2321,NO
0.295,NO
0.1461,NO
0.1642,NO
0.2947,NO
0.0724,NO
0.5722,NO
0.3822,NO
0.2287,NO
0.6333,NO
0.1153,NO
0.0869,NO
0.4753,NO
1.0,YES
0.4964,NO
0.5949,YES
0.3104,NO
0.3824,NO
0.2504,NO
0.1414,NO
0.3104,NO
0.1658,NO
0.3844,NO
0.2072,NO
0.3438,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.2351,NO
0.7756,YES
0.2269,NO
0.8057,YES
0.8057,YES
0.2823,NO
0.1882,NO
0.1187,NO
0.1803,NO
0.2856,YES
0.5909,YES
0.1008,NO
0.1302,NO
0.0939,NO
0.1095,NO
0.2341,NO
0.2517,NO
0.2341,NO
0.8057,YES
0.0528,NO
0.7382,YES
0.0694,NO
0.8165,YES
0.1025,NO
0.0581,NO
0.1979,NO
0.1274,NO
0.0876,NO
0.2154,NO
0.1432,NO
0.1184,NO
0.3446,NO
0.2932,NO
0.2809,NO
0.185,NO
0.3069,NO
0.2888,NO
0.3056,NO
0.2932,NO
0.3138,NO
1.0,YES
0.2888,NO
1.0,YES
0.3601,NO
0.3511,NO
0.3601,NO
0.3282,NO
0.4327,NO
0.3404,NO
0.1743,NO
0.3765,NO
0.4378,NO
1.0,YES
0.9096,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2888,NO
