50Traced_NONETRACED_SUM_SINGLE_VSM_86_MEDIAN,Associated
2.8394,YES
0.6934,NO
0.8064,NO
0.7874,NO
0.8129,NO
2.0145,NO
0.4862,NO
1.7457,NO
0.9883,NO
1.5426,NO
3.0866,YES
3.695,YES
4.1682,YES
3.6194,YES
1.8389,NO
3.9215,YES
1.9371,NO
0.5691,NO
0.7268,NO
0.6365,NO
1.5041,NO
1.8727,NO
1.3673,NO
1.0442,NO
0.4786,NO
0.8267,NO
3.5837,YES
0.5154,NO
2.5763,YES
0.636,NO
0.6963,NO
0.6619,NO
0.6315,NO
1.7928,NO
0.2849,NO
1.5204,NO
0.6971,NO
1.3513,NO
2.9263,YES
3.6544,YES
3.5989999999999998,YES
3.3275,YES
1.1275,NO
3.4966,YES
0.948,NO
1.2281,NO
1.7391,NO
5.9759,YES
1.9903,YES
1.7448,YES
5.4978,YES
2.0362,NO
0.7937,NO
6.2472,YES
0.5705,NO
6.1967,YES
0.4531,NO
1.1967,NO
0.8174,NO
0.9699,NO
0.7865,NO
3.1969,YES
0.8412,NO
2.9814,YES
0.9101,NO
2.4798,YES
0.7833,NO
0.2428,NO
2.8442,NO
0.6920000000000001,NO
6.4012,YES
1.5052,NO
6.8022,YES
0.3631,NO
0.8533,NO
3.0704,YES
1.9427,NO
1.5855,NO
2.7641,YES
0.9722,NO
0.3652,NO
3.2706,YES
0.5716,NO
3.1017,YES
0.7062,NO
0.873,NO
1.3026,NO
1.0593,NO
0.3674,NO
2.4662,NO
0.21899999999999997,NO
2.0140000000000002,NO
0.4086,NO
2.2856,NO
0.6869,NO
0.3879,NO
2.1704,NO
0.4446,NO
2.8795,YES
1.7924,NO
3.6237,YES
0.2232,NO
0.8013,NO
1.7148,YES
4.8149,YES
4.5505,YES
1.3619,YES
0.8117,NO
0.2054,NO
1.4595,YES
1.9099,NO
1.767,YES
1.2755,NO
0.3936,NO
0.5149,NO
0.5438,NO
0.2888,NO
4.6979,YES
0.259,NO
4.4263,YES
0.6285,NO
4.6157,YES
1.5739,NO
1.6021,NO
2.4756,NO
1.6231,NO
2.3879,YES
2.1997,NO
1.9371,YES
0.574,NO
1.0212,NO
3.3743,YES
0.5197,NO
0.2929,NO
3.0893,YES
0.9193,NO
0.153,NO
3.7287,YES
0.159,NO
3.8463,YES
0.2475,NO
1.4894,NO
0.7290000000000001,NO
1.2363,NO
0.1775,NO
1.1446,NO
0.2052,NO
0.9178,NO
0.3832,NO
0.2715,NO
0.6506,NO
0.2473,NO
1.8855,NO
0.552,NO
3.5207,YES
0.7611,NO
4.2893,YES
0.6195,NO
0.7591,NO
1.3135,YES
4.8387,YES
4.1241,YES
0.9331,YES
0.9776,NO
0.337,NO
1.1836,YES
1.3459999999999999,NO
1.5602,YES
1.2229,NO
1.0431,NO
1.0839,NO
1.1498,NO
0.5153,NO
4.4373,YES
0.4321,NO
4.0637,YES
0.9729,NO
4.3124,YES
1.1599,NO
1.21,NO
2.093,NO
1.2615,NO
1.7949,YES
1.7732,NO
1.7418,YES
2.3611,YES
1.7873,YES
0.6458,NO
1.3532,NO
1.0891,NO
0.6209,NO
1.8569,YES
1.9564,YES
1.2248,NO
0.569,NO
0.8704,NO
0.5334,NO
0.8490000000000001,NO
0.8446,NO
0.9279,NO
1.5295,YES
1.0121,NO
2.2559,YES
0.9342,NO
2.3572,YES
1.1972,NO
0.4462,NO
0.6277,NO
0.7075,NO
0.4466,NO
0.9689,NO
0.6672,NO
0.9082,NO
0.5896,NO
1.4218,NO
5.2432,YES
1.7604,YES
1.4176,YES
4.8884,YES
1.589,NO
0.4398,NO
6.0937,YES
0.5261,NO
5.7013,YES
0.3566,NO
1.5627,NO
1.2159,NO
1.38,NO
0.3587,NO
2.7356,YES
0.2393,NO
2.5282,YES
0.3759,NO
2.1741,YES
0.6439,NO
0.2617,NO
2.6435,NO
0.3886,NO
5.6824,YES
1.5009,NO
6.1731,YES
0.9674,NO
1.7046,NO
5.1116,YES
2.1698,YES
2.1919999999999997,YES
5.4506,YES
1.9522,NO
0.7333,NO
5.9817,YES
1.7382,NO
5.7851,YES
1.0099,NO
1.6195,NO
0.9811,NO
1.3622,NO
0.3993,NO
3.1162,YES
0.4632,NO
3.077,YES
0.8807,NO
2.3858,YES
1.4844,NO
1.4823,NO
3.8918,NO
1.2347,NO
6.1562,YES
2.6767,NO
6.236000000000001,YES
0.8088,NO
1.5673,NO
5.5589,YES
2.0669,YES
1.7315,YES
5.0296,YES
1.6292,NO
0.5379,NO
6.0418,YES
0.4886,NO
5.9428,YES
0.3313,NO
1.2577,NO
0.855,NO
1.0198,NO
0.4178,NO
3.1571,YES
0.4253,NO
2.8687,YES
0.5156,NO
2.4479,YES
0.7546,NO
0.2402,NO
2.6773,NO
0.524,NO
6.0164,YES
1.4626,NO
6.4256,YES
0.5684,NO
1.2529,NO
4.9502,YES
1.1409,YES
1.1538,YES
4.8002,YES
1.3330000000000002,NO
0.4059,NO
5.7894,YES
0.4383,NO
5.6211,YES
0.2782,NO
1.1073,NO
0.7162,NO
0.9381,NO
0.2991,NO
2.3697,YES
0.1733,NO
2.021,YES
0.3522,NO
1.6412,YES
0.6188,NO
0.1511,NO
2.3333,NO
0.3104,NO
5.4048,YES
1.2368,NO
6.0813,YES
0.2633,NO
0.978,NO
1.1956,YES
5.225,YES
4.5317,YES
1.0272,YES
0.7934,NO
0.2291,NO
1.6902,YES
1.5596,NO
1.3959,YES
1.2946,NO
0.8498,NO
0.9586,NO
0.8888,NO
0.4075,NO
4.8226,YES
0.1648,NO
4.5113,YES
0.4654,NO
4.9849,YES
1.1809,NO
1.4212,NO
2.0209,NO
1.105,NO
1.8623,YES
1.6224,NO
1.4040000000000001,YES
0.6107,NO
1.1608,NO
1.7758,YES
4.4486,YES
4.0054,YES
1.8668,YES
0.9286,NO
0.3876,NO
2.3274,YES
1.4801,NO
2.3148,YES
0.9393,NO
0.8536,NO
0.5221,NO
0.6104,NO
0.4859,NO
4.3577,YES
0.3011,NO
4.3896,YES
0.608,NO
4.3209,YES
1.2028,NO
1.4096,NO
2.4330000000000003,NO
0.8123,NO
2.7442,YES
1.8735,NO
2.3141,YES
1.2015,NO
1.29,NO
1.6505,NO
1.8288,NO
1.2353,NO
1.5597,NO
1.6124,NO
0.7201,NO
2.6312,NO
0.8623,NO
2.3444,NO
0.8194,NO
2.431,YES
2.3135,YES
2.5518,YES
0.6799,NO
1.6440000000000001,NO
0.9069,NO
1.2383,NO
1.4687,NO
1.3061,NO
0.7706,NO
0.8485,NO
1.7263,NO
0.9004,NO
1.9557,NO
1.3549,NO
2.7399,NO
1.9884,YES
1.5853,YES
0.4832,NO
0.971,NO
0.8296,NO
0.4876,NO
1.7445,YES
0.8554,YES
0.5838,NO
0.5335,NO
0.6897,NO
0.5518,NO
0.4849,NO
0.3897,NO
0.4649,NO
1.5507,YES
0.888,NO
1.8339,YES
0.76,NO
1.9180000000000001,YES
0.8564,NO
0.5657,NO
0.475,NO
0.7561,NO
0.6971,NO
0.77,NO
0.6194,NO
0.7734,NO
0.2695,NO
0.7607,NO
1.5228,YES
4.5702,YES
4.1061,YES
1.2119,YES
1.0663,NO
0.2867,NO
1.891,YES
0.8353,NO
1.7809,YES
0.4199,NO
0.7245,NO
0.6757,NO
0.6995,NO
0.301,NO
4.526,YES
0.1899,NO
4.1109,YES
0.5366,NO
4.3952,YES
0.6175,NO
0.6493,NO
1.2308,NO
0.2561,NO
2.1571,YES
1.0659999999999998,NO
1.646,YES
2.4465,YES
1.5747,YES
1.2244,NO
0.434,NO
0.3441,NO
1.1239,NO
1.7797,YES
2.0148,YES
1.1059999999999999,NO
0.2879,NO
1.1520000000000001,NO
0.3484,NO
0.23800000000000002,NO
0.2318,NO
0.3302,NO
1.5919999999999999,YES
0.4734,NO
2.3729,YES
0.6179,NO
2.3691,YES
0.4683,NO
0.2466,NO
0.2843,NO
0.7621,NO
0.3646,NO
1.379,NO
0.4396,NO
1.3609,NO
0.636,NO
0.619,NO
0.392,NO
0.884,NO
1.1596,NO
1.0295,NO
0.9297,NO
0.2758,NO
0.3283,NO
3.2117,YES
0.4144,NO
2.5233,YES
0.8218,NO
0.8719,NO
0.8824,NO
0.5056,NO
0.9851,NO
0.3629,NO
0.7993,NO
0.8856,NO
0.6146,NO
2.6592,YES
3.1987,YES
3.5189999999999997,YES
3.3527,YES
0.7665,NO
3.5586,YES
0.8881,NO
3.0954,YES
2.0159,YES
0.297,NO
0.5572,NO
0.4673,NO
0.2531,NO
2.4091,YES
1.986,YES
0.1619,NO
0.1863,NO
0.2237,NO
0.1974,NO
0.3375,NO
0.3598,NO
0.3718,NO
2.2328,YES
0.4956,NO
3.0295,YES
0.5179,NO
2.9786,YES
0.5063,NO
0.2591,NO
0.2316,NO
0.3408,NO
0.2322,NO
0.3987,NO
0.3001,NO
0.3567,NO
1.1214,NO
0.6304,NO
1.2002,NO
0.9323,NO
0.9857,NO
1.7551,NO
1.4713,NO
0.5993,NO
0.9298,NO
2.158,YES
1.1525,NO
1.7371,YES
0.8699,NO
0.5627,NO
0.8431,NO
0.8359,NO
0.7834,NO
0.8672,NO
1.1454,NO
1.3056,NO
0.6667,NO
1.6037,YES
2.0063,YES
3.045,YES
2.2031,YES
1.7324,NO
2.6421,YES
1.4784,NO
