50Traced_NONETRACED_SUM_MULTI_VSM_30_MEDIAN,Associated
2.7383,YES
0.9399,NO
1.704,NO
1.4548,NO
0.4369,NO
1.2885,YES
0.971,NO
1.2849,YES
1.1736,NO
0.4498,NO
2.4541,YES
3.6451,YES
2.9811,YES
2.6628,YES
1.0274,NO
0.4699,NO
3.3959,YES
1.4616,NO
2.8248,YES
0.8897,NO
1.1882,NO
1.2776,NO
0.3879,NO
0.7421,NO
4.3536,YES
0.9427,NO
3.6604,YES
0.647,NO
3.3604,YES
1.7621,NO
2.7808,NO
2.7245,NO
0.992,NO
2.6034,YES
1.9156,NO
2.2721,YES
1.2816,NO
0.6246,NO
0.9083,NO
0.9257,NO
0.4855,NO
1.7787,NO
1.0659999999999998,NO
0.4342,NO
1.7967,NO
0.8096,NO
1.5522,NO
0.3681,NO
1.8818,YES
1.8818,YES
1.1443,YES
0.5913,NO
1.1043,NO
0.6904,NO
0.4818,NO
0.496,NO
0.6376,NO
0.5271,NO
0.4727,NO
0.7007,NO
0.5385,NO
1.3292,NO
0.7392,NO
1.8298,NO
1.0256,YES
0.7864,YES
0.4704,NO
1.0142,NO
0.7852,NO
0.7124,NO
1.3271,YES
0.6681,YES
0.6268,NO
0.5357,NO
0.3042,NO
0.4423,NO
0.4665,NO
0.8497,NO
0.2538,NO
1.1446,YES
1.0744,NO
1.3591,YES
0.6697,NO
0.9215,YES
0.8761,NO
0.433,NO
0.7401,NO
0.6753,NO
0.4864,NO
0.5105,NO
0.584,NO
0.5928,NO
0.6666,NO
0.3048,NO
2.2194,YES
3.4083,YES
3.0232,YES
1.9737,YES
0.8097,NO
0.2591,NO
2.4722,YES
1.1394,NO
2.1189,YES
0.8862,NO
1.4767,NO
1.4239,NO
0.6297,NO
0.4556,NO
4.5005,YES
0.4904,NO
3.0001,YES
0.5231,NO
3.0486,YES
1.0065,NO
1.6812,NO
1.8645,NO
0.7916,NO
1.811,YES
1.1953,NO
2.276,YES
2.093,YES
1.1504,YES
0.6136,NO
1.1292,NO
0.6546,NO
1.1613,NO
2.5821,YES
1.5241,YES
0.8506,NO
0.7559,NO
0.3964,NO
0.4806,NO
0.5793,NO
1.4033,NO
0.3064,NO
1.9904,YES
0.8964,NO
2.5304,YES
0.4914,NO
1.8259999999999998,YES
0.8604,NO
0.6223,NO
0.9911,NO
0.8631,NO
0.6004,NO
0.8656,NO
0.8481,NO
0.951,NO
0.344,NO
0.1651,NO
0.792,NO
1.1141,NO
0.3626,NO
1.4965,NO
0.61,NO
0.2266,NO
1.1619,NO
2.2853,YES
0.9013,NO
1.1653,YES
0.6412,NO
0.9469,NO
0.2504,NO
0.1619,NO
1.0579,NO
0.3533,NO
0.268,NO
0.243,NO
0.34,NO
1.829,YES
2.1924,YES
2.2944,YES
1.7973,YES
0.8347,NO
2.02,YES
1.1655,NO
1.9612,YES
0.41,YES
0.4725,NO
0.8616,NO
0.4218,NO
0.7146,NO
2.2113,YES
1.6629,YES
0.5196,NO
0.5628,NO
0.4123,NO
0.187,NO
0.304,NO
0.833,NO
0.1463,NO
1.4537,YES
0.4899,NO
2.079,YES
0.3757,NO
1.6854,YES
0.4495,NO
0.4026,NO
0.8079999999999999,NO
0.7578,NO
0.3994,NO
0.6105,NO
0.6488,NO
0.6853,NO
0.9329999999999999,NO
0.4976,NO
0.8721,NO
1.4615,NO
0.9726,NO
2.2551,NO
1.1946,NO
0.3224,NO
1.7077,NO
3.4635,YES
0.8594,NO
1.8673,YES
1.1303,NO
1.8679,NO
0.4316,NO
0.7276,NO
1.9368,NO
0.6125,NO
0.7219,NO
0.4317,NO
0.9178,NO
2.923,YES
3.5195,YES
3.6201,YES
2.3015,YES
1.3327,NO
3.3101,YES
1.5889,NO
