50Traced_NONETRACED_SUM_SINGLE_LSA_63_MEDIAN,Associated
1.3103,NO
0.3924,NO
0.5853,NO
0.6525,NO
3.0228,YES
0.8339,NO
2.8836,YES
0.599,NO
0.511,NO
0.3411,NO
0.3091,NO
2.0534,NO
0.6082,NO
1.2127,NO
0.4291,NO
0.9896,NO
3.7069,YES
3.7462,YES
3.8193,YES
2.8661,YES
0.9042,NO
3.2448,YES
0.8502,NO
0.8768,NO
0.5984,NO
4.614,YES
0.7082,YES
1.0975,YES
5.494,YES
0.5842,NO
0.9914,NO
5.2521,YES
0.2816,NO
5.3353,YES
0.5365,NO
1.6112,NO
0.8163,NO
0.6197,NO
0.6244,NO
1.9842,YES
0.7088,NO
2.4843,YES
0.584,NO
2.1463,YES
0.9607,NO
1.0364,NO
1.5314,NO
1.1349,NO
6.0054,YES
2.3852,NO
5.7522,YES
0.3668,NO
0.3149,NO
3.1657,YES
1.0567,NO
1.4333,NO
4.2088,YES
0.7857,NO
0.5248,NO
3.6119,YES
0.6569,NO
3.613,YES
1.178,NO
1.5288,NO
1.4615,NO
0.8056,NO
0.2567,NO
2.6992,NO
0.4369,NO
2.8614,NO
0.5396,NO
2.1838,NO
1.723,NO
1.7115,NO
2.4539,NO
1.1640000000000001,NO
3.5771,YES
1.9546,NO
3.2732,YES
0.7675,NO
0.6027,NO
2.8717,YES
4.8494,YES
3.8849,YES
3.2443,YES
0.2931,NO
0.5644,NO
2.5933,YES
1.079,NO
3.3992,YES
1.2515,NO
0.8678,NO
0.7134,NO
0.8702,NO
0.6236,NO
4.6319,YES
0.4498,NO
5.2982,YES
0.6132,NO
4.6831,YES
1.6815,NO
1.6839,NO
0.8577,NO
1.1398,NO
3.8784,YES
1.6866,NO
3.5794,YES
0.3502,NO
0.4102,NO
2.5041,YES
0.4969,NO
0.5328,NO
2.6797,YES
0.1681,NO
0.3437,NO
3.1115,YES
0.6178,NO
3.2859,YES
0.4369,NO
0.7317,NO
0.2313,NO
0.6467,NO
0.1775,NO
1.2044,NO
0.2406,NO
1.6352,NO
0.1685,NO
1.3230000000000002,NO
0.7732,NO
1.0576,NO
1.1428,NO
1.0268,NO
3.4121,YES
2.4813,NO
3.0258,YES
0.9594,NO
0.4439,NO
2.2198,YES
4.7497,YES
3.9878,YES
2.6831,YES
1.088,NO
0.7523,NO
1.5936,YES
1.4186,NO
2.1718,YES
1.5233,NO
1.2913,NO
1.486,NO
1.1118,NO
0.7775,NO
4.9358,YES
0.8392,NO
5.3714,YES
1.1337,NO
4.6437,YES
1.9897,NO
2.0082,NO
1.825,NO
1.1975,NO
2.459,YES
1.2079,NO
2.0951,YES
2.5794,YES
0.5002,YES
1.4074,NO
1.1309,NO
1.1539,NO
1.9122,NO
2.7653,YES
2.5974,YES
1.2562,NO
0.5497,NO
1.3275,NO
0.8565,NO
1.6509,NO
1.5543,NO
1.4701,NO
2.476,YES
1.4515,NO
2.4633,YES
1.4992,NO
2.8929,YES
1.4389,NO
0.929,NO
1.1688,NO
1.1588,NO
0.9877,NO
1.675,NO
0.5802,NO
1.4034,NO
0.5249,NO
0.5472,NO
5.3483,YES
1.2513,YES
1.6581,YES
6.5573,YES
0.4732,NO
0.7638,NO
5.7972,YES
0.8215,NO
6.0488,YES
1.2341,NO
2.2585,NO
1.5408,NO
1.0371,NO
0.3826,NO
3.0877,YES
0.5007,NO
3.3734,YES
0.43700000000000006,NO
2.9724,YES
1.8367,NO
1.9537,NO
2.4530000000000003,NO
1.7502,NO
6.5684,YES
3.1910000000000003,NO
6.1564,YES
0.7297,NO
0.4363,NO
4.715,YES
1.3277,YES
1.6741,YES
5.6168,YES
0.4674,NO
0.7102,NO
5.1456,YES
1.2845,NO
5.2913,YES
1.129,NO
2.0325,NO
1.3796,NO
0.9881,NO
0.257,NO
2.8385,YES
0.5441,NO
3.0766,YES
0.4912,NO
2.782,YES
1.9683,NO
1.9685,NO
2.2268,NO
1.8424,NO
6.0632,YES
3.1749,NO
6.0305,YES
0.5929,NO
0.473,NO
4.7162,YES
0.8721,YES
1.3793,YES
5.5206,YES
0.6285,NO
0.7559,NO
5.412000000000001,YES
0.2989,NO
5.2132,YES
0.5759,NO
1.9262,NO
1.252,NO
0.7785,NO
0.3714,NO
2.3739,YES
0.4364,NO
2.5868,YES
0.495,NO
2.2866,YES
1.0002,NO
1.1656,NO
1.7072,NO
1.2152,NO
5.7871,YES
2.1855,NO
5.672000000000001,YES
0.5366,NO
0.4286,NO
5.2382,YES
1.0125,YES
1.5182,YES
6.0201,YES
0.3632,NO
0.6819,NO
5.5303,YES
0.4255,NO
5.5944,YES
0.5881,NO
2.0632,NO
1.2562,NO
0.9217,NO
0.2884,NO
2.4063,YES
0.3681,NO
2.8146,YES
0.4019,NO
2.5514,YES
1.0839,NO
1.1308,NO
1.4914,NO
1.273,NO
6.3956,YES
2.4290000000000003,NO
6.1966,YES
0.3311,NO
0.4285,NO
1.4546,YES
4.277,YES
3.5049,YES
1.4503,YES
0.298,NO
0.2667,NO
0.7899,YES
1.8003,NO
1.5589,YES
1.4579,NO
0.8,NO
1.0432,NO
0.9022,NO
0.3263,NO
4.4713,YES
0.3742,NO
4.6986,YES
0.5967,NO
4.0532,YES
1.9828,NO
2.1451,NO
1.5933,NO
1.1547,NO
1.6832,YES
1.4066,NO
1.2245,YES
0.5852,NO
0.5006,NO
2.3805,YES
4.7339,YES
4.2593,YES
3.076,YES
0.4271,NO
0.46799999999999997,NO
1.9707,YES
1.4625,NO
2.7419,YES
1.4680000000000002,NO
0.6651,NO
0.8543,NO
0.7161,NO
0.4178,NO
5.3563,YES
0.562,NO
6.0222,YES
0.6403,NO
4.8303,YES
2.146,NO
2.0429,NO
1.6198,NO
0.764,NO
3.0691,YES
1.8847,NO
2.7251,YES
1.1251,NO
0.3253,NO
0.8974,NO
1.0241,NO
1.094,NO
1.4123,NO
1.2056,NO
0.903,NO
0.6307,NO
0.2438,NO
0.8964,NO
0.3703,NO
2.0269,YES
2.122,YES
2.1371,YES
0.7906,NO
0.8371,NO
0.8927,NO
1.4245,NO
1.5749,NO
1.121,NO
0.4062,NO
0.7083,NO
0.4101,NO
0.5187,NO
1.1024,NO
0.7440000000000001,NO
0.7857,NO
3.1257,YES
1.131,YES
0.2752,NO
0.4716,NO
0.3749,NO
0.6233,NO
3.1671,YES
3.0785,YES
0.2803,NO
0.44799999999999995,NO
0.3615,NO
0.7088,NO
0.4156,NO
0.4464,NO
0.5311,NO
3.1005,YES
0.5698,NO
3.0386,YES
0.3551,NO
3.1792,YES
0.3544,NO
0.7101,NO
0.9977,NO
0.8173,NO
0.7798,NO
0.5207,NO
0.516,NO
0.4246,NO
0.4976,NO
0.5028,NO
1.9185,YES
4.4753,YES
3.8969,YES
2.1264,YES
0.3284,NO
0.3846,NO
1.3363,YES
0.8656,NO
1.902,YES
0.9153,NO
0.3343,NO
0.4472,NO
0.5103,NO
0.4083,NO
4.5706,YES
0.3635,NO
5.3063,YES
0.5817,NO
4.2652,YES
1.3115,NO
1.2296,NO
0.8621,NO
0.3844,NO
2.1683,YES
0.9945,NO
1.8159,YES
2.4228,YES
0.439,YES
0.3473,NO
0.5586,NO
0.5209,NO
0.5216,NO
2.5023,YES
2.3853,YES
0.3031,NO
0.447,NO
0.3695,NO
0.5438,NO
0.7757,NO
0.8445,NO
0.956,NO
2.3697,YES
0.6824,NO
2.3157,YES
0.541,NO
2.6507,YES
0.5217,NO
0.601,NO
0.8696,NO
0.6285,NO
0.7266,NO
0.4785,NO
0.4688,NO
0.3526,NO
1.0159,NO
0.3487,NO
0.6081,NO
0.7896,NO
0.44799999999999995,NO
0.7643,NO
1.2411,NO
1.035,NO
0.7137,NO
2.7921,YES
0.7909,NO
2.4127,YES
0.8492,NO
0.8316,NO
0.7004,NO
0.8749,NO
1.8078,NO
1.1503,NO
0.9759,NO
1.1333,NO
1.0845,NO
3.16,YES
3.3675,YES
3.5159,YES
2.8183,YES
0.7584,NO
2.5678,YES
0.7397,NO
3.0466,YES
1.1985,YES
0.3608,NO
0.7112,NO
0.5743,NO
0.4558,NO
3.0527,YES
3.0823,YES
0.3946,NO
0.401,NO
0.4573,NO
0.4381,NO
0.4301,NO
0.4042,NO
0.5941,NO
3.0739,YES
0.8318,NO
2.9791,YES
0.6821,NO
3.1981,YES
0.6649,NO
0.4773,NO
0.8231,NO
0.6251,NO
0.603,NO
0.5548,NO
0.4285,NO
0.3618,NO
0.5531,NO
0.2386,NO
1.0249,NO
0.9149,NO
0.6586,NO
1.1507,NO
0.5085,NO
0.6555,NO
0.9511,NO
2.9291,YES
1.2241,NO
2.5168,YES
0.4107,NO
0.2926,NO
0.2176,NO
0.5171,NO
2.0733,NO
0.7279,NO
1.2094,NO
0.5065,NO
1.2464,NO
3.2734,YES
3.4364,YES
3.3207,YES
2.8544,YES
1.4119,NO
2.9421,YES
1.3669,NO
