50Traced_NONETRACED_MAX_MULTI_VSM_20_MEDIAN,Associated
1.0,YES
0.4528,NO
1.0,YES
0.4528,NO
0.3011,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
0.5589,YES
0.6382,YES
0.344,NO
0.0604,NO
1.0,YES
0.4608,NO
0.4491,YES
0.2419,NO
0.3108,NO
0.3569,NO
0.3335,NO
0.1729,NO
0.6115,YES
0.1465,NO
1.0,YES
0.304,NO
1.0,YES
0.4608,NO
0.4192,NO
0.4856,NO
0.4608,NO
1.0,YES
0.4608,NO
1.0,YES
0.32,NO
0.2988,NO
0.42700000000000005,NO
0.5644,NO
0.2405,NO
0.3398,NO
0.3258,NO
0.2026,NO
0.42700000000000005,NO
1.0,YES
0.3327,NO
0.5949,YES
0.4018,NO
0.3511,NO
0.4316,NO
0.3282,NO
0.36,NO
0.318,NO
0.42700000000000005,NO
0.2256,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.42700000000000005,NO
1.0,YES
0.42700000000000005,NO
0.3496,NO
0.1374,NO
0.3745,NO
0.5644,NO
0.2287,NO
0.3905,NO
0.3258,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.1725,NO
0.32299999999999995,NO
0.1078,NO
0.3019,NO
0.36,NO
0.2925,NO
0.3246,NO
0.1309,NO
0.4027,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3905,NO
1.0,YES
0.3855,NO
0.3496,NO
0.2636,NO
0.2964,NO
0.5077,NO
0.2694,NO
0.209,NO
0.307,NO
0.307,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3547,NO
0.2766,NO
0.3649,NO
0.307,NO
0.3238,NO
0.2676,NO
0.2248,NO
0.1912,NO
0.3438,NO
1.0,YES
0.8995,YES
1.0,YES
1.0,YES
0.2964,NO
0.8995,YES
0.2964,NO
0.3496,NO
0.2562,NO
0.15,NO
0.5644,NO
0.263,NO
0.1847,NO
0.3258,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3435,NO
0.3511,NO
0.3221,NO
0.3282,NO
0.36,NO
0.318,NO
0.3529,NO
0.2562,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.15,NO
1.0,YES
0.2458,NO
0.3133,NO
0.2734,NO
1.0,YES
0.4136,YES
0.2829,YES
1.0,YES
0.4024,NO
0.1854,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.2942,NO
0.3856,NO
0.21600000000000003,NO
0.2734,NO
0.4013,YES
0.2682,NO
0.516,YES
0.2465,NO
0.5061,YES
0.5358,NO
0.3467,NO
0.5358,NO
0.5358,NO
1.0,YES
0.5562,NO
1.0,YES
0.3618,NO
0.1547,NO
1.0,YES
0.2789,NO
0.2253,NO
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.4965,NO
1.0,YES
0.4965,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.4049,NO
0.1902,NO
0.4591,NO
0.1807,NO
0.4032,NO
0.4965,NO
0.3547,NO
0.4965,NO
0.4965,NO
1.0,YES
0.5562,NO
1.0,YES
0.27,NO
0.2331,NO
0.6693,YES
1.0,YES
1.0,YES
0.6062,YES
0.2346,NO
0.0739,NO
0.6693,YES
0.6231,NO
0.6062,YES
0.6231,NO
0.4308,NO
0.3569,NO
0.2673,NO
0.2331,NO
1.0,YES
0.1564,NO
0.7959999999999999,YES
0.2331,NO
1.0,YES
0.6231,NO
0.5347,NO
0.6231,NO
0.6231,NO
0.6693,YES
0.4832,NO
0.6693,YES
0.2442,NO
0.1646,NO
0.7795,YES
0.5554,NO
0.23600000000000002,NO
0.6838,YES
0.2752,NO
0.153,NO
0.8554,YES
0.159,NO
0.8554,YES
0.1456,NO
0.2244,NO
0.3005,NO
0.1684,NO
0.1775,NO
0.2747,NO
0.1834,NO
0.4421,NO
0.1664,NO
0.3382,NO
0.2218,NO
0.2106,NO
0.4524,NO
0.21600000000000003,NO
0.8554,YES
0.3716,NO
0.8554,YES
0.3011,NO
0.1184,NO
1.0,YES
1.0,YES
0.6940000000000001,YES
0.6382,YES
0.344,NO
0.1148,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.3031,NO
0.3376,NO
0.1785,NO
0.1567,NO
1.0,YES
0.1216,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.5347,NO
0.4856,NO
0.1827,NO
1.0,YES
0.4444,NO
1.0,YES
0.6735,YES
0.6145,YES
0.3634,NO
0.2171,NO
0.1894,NO
0.2219,NO
0.6735,YES
0.6735,YES
0.3389,NO
0.2808,NO
0.2437,NO
0.2457,NO
0.2131,NO
0.2118,NO
0.1446,NO
0.6735,YES
0.1675,NO
0.5870000000000001,YES
0.3389,NO
0.3826,YES
0.3389,NO
0.2808,NO
0.2808,NO
0.2808,NO
0.2808,NO
0.3389,NO
0.2808,NO
0.3389,NO
0.3618,NO
0.11599999999999999,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.4779,NO
1.0,YES
0.4779,NO
0.3879,NO
0.3818,NO
0.5037,NO
0.1567,NO
0.4942,YES
0.2682,NO
1.0,YES
0.304,NO
1.0,YES
0.4779,NO
0.3547,NO
0.5289,NO
0.4779,NO
1.0,YES
0.4701,NO
1.0,YES
0.3618,NO
0.2411,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
0.3031,NO
0.3856,NO
0.21600000000000003,NO
0.2411,NO
0.4942,YES
0.1411,NO
1.0,YES
0.308,NO
1.0,YES
0.5579999999999999,NO
0.4825,NO
0.5579999999999999,NO
0.5579999999999999,NO
1.0,YES
0.5562,NO
1.0,YES
0.3618,NO
0.1392,NO
1.0,YES
0.2882,YES
0.2514,YES
1.0,YES
0.4093,NO
0.1845,NO
1.0,YES
0.2104,NO
1.0,YES
0.1578,NO
0.2142,NO
0.3856,NO
0.21600000000000003,NO
0.2034,NO
0.4049,YES
0.1975,NO
0.516,YES
0.1773,NO
0.4498,YES
0.2256,NO
0.3547,NO
0.5289,NO
0.242,NO
1.0,YES
0.5562,NO
1.0,YES
0.3618,NO
0.11599999999999999,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.3031,NO
0.3856,NO
0.21600000000000003,NO
0.1567,NO
0.4942,YES
0.1583,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.3547,NO
0.5102,NO
0.2335,NO
1.0,YES
0.5562,NO
1.0,YES
0.3011,NO
0.1995,NO
1.0,YES
0.6407,YES
0.5962,YES
0.6382,YES
0.344,NO
0.1512,NO
1.0,YES
0.3027,NO
0.4491,YES
0.1702,NO
0.3031,NO
0.2731,NO
0.3575,NO
0.1995,NO
0.5962,YES
0.17,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.3023,NO
0.4856,NO
0.1018,NO
1.0,YES
0.4444,NO
1.0,YES
0.3011,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1414,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.3031,NO
0.3376,NO
0.1762,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.5347,NO
0.4856,NO
0.1587,NO
1.0,YES
0.4444,NO
1.0,YES
0.2897,NO
0.1362,NO
0.301,NO
0.3716,NO
0.2437,NO
0.3322,NO
0.0963,NO
0.08199999999999999,NO
0.4576,NO
0.1548,NO
0.301,NO
0.1729,NO
1.0,YES
0.7411,YES
0.7168,YES
0.1464,NO
0.2904,NO
0.1416,NO
0.1838,NO
0.1704,NO
0.2904,NO
0.1636,NO
0.3202,NO
0.1279,NO
0.1316,NO
0.301,NO
0.2436,NO
0.4784,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1236,NO
0.2004,NO
1.0,YES
0.6779999999999999,YES
0.1556,NO
0.2608,NO
0.087,NO
0.1784,NO
0.2592,NO
0.3413,NO
0.2437,NO
1.0,YES
0.2044,NO
0.904,YES
0.0978,NO
1.0,YES
0.1607,NO
0.2608,NO
0.2608,NO
0.2608,NO
0.2608,NO
0.16699999999999998,NO
0.2608,NO
0.1342,NO
0.3011,NO
0.1526,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1035,NO
1.0,YES
0.3027,NO
0.4491,YES
0.2467,NO
0.3565,NO
0.3569,NO
0.2212,NO
0.1729,NO
1.0,YES
0.138,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.4291,NO
0.4856,NO
0.2467,NO
1.0,YES
0.4444,NO
1.0,YES
0.9153,YES
1.0,YES
0.3473,NO
0.1762,NO
0.1537,NO
0.2279,NO
1.0,YES
0.7773,YES
0.275,NO
0.2321,NO
0.1642,NO
0.2011,NO
0.2262,NO
0.2444,NO
0.2938,NO
1.0,YES
0.177,NO
0.904,YES
0.275,NO
0.5838,YES
0.275,NO
0.2321,NO
0.2321,NO
0.2321,NO
0.2321,NO
0.275,NO
0.2321,NO
0.275,NO
0.32,NO
0.2582,NO
0.1629,NO
0.5644,NO
0.282,NO
0.2524,NO
0.3258,NO
0.2425,NO
0.2267,NO
1.0,YES
0.2887,NO
0.5949,YES
0.2734,NO
0.3511,NO
0.3551,NO
0.3282,NO
0.36,NO
0.318,NO
0.3529,NO
0.2072,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1875,NO
1.0,YES
0.2458,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.0946,NO
0.2387,NO
1.0,YES
1.0,YES
0.0947,NO
0.1616,NO
0.0864,NO
0.1189,NO
0.1793,NO
0.3144,NO
0.1463,NO
1.0,YES
0.2278,NO
0.904,YES
0.1133,NO
0.5838,YES
0.1624,NO
0.1128,NO
0.2456,NO
0.1274,NO
0.1128,NO
0.2673,NO
0.1778,NO
0.0962,NO
0.3496,NO
0.3765,NO
0.2888,NO
0.5644,NO
0.1614,NO
0.3335,NO
0.3765,NO
0.2906,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3601,NO
0.2809,NO
0.3705,NO
0.3765,NO
0.36,NO
0.3404,NO
0.2888,NO
0.2932,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.414,NO
1.0,YES
0.2888,NO
