50Traced_NONETRACED_MAX_SINGLE_VSM_56_MEDIAN,Associated
0.1733,NO
0.4076,NO
0.4952,NO
0.15,NO
0.4952,NO
0.1947,NO
0.3002,NO
1.0,YES
0.5710000000000001,YES
0.5710000000000001,YES
1.0,YES
0.3709,NO
0.1381,NO
1.0,YES
0.0938,NO
1.0,YES
0.1513,NO
0.5579,NO
0.3838,NO
0.2687,NO
0.1393,NO
0.5710000000000001,YES
0.0773,NO
0.6151,YES
0.2848,NO
0.3611,YES
0.2571,NO
0.2196,NO
0.5872,NO
0.3552,NO
1.0,YES
0.5975,NO
1.0,YES
0.2339,NO
0.2339,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.2339,NO
1.0,YES
0.3313,NO
1.0,YES
0.4814,NO
0.4544,NO
0.2539,NO
0.2479,NO
0.1393,NO
1.0,YES
0.2339,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.4814,NO
0.5872,NO
0.4814,NO
1.0,YES
0.5796,NO
1.0,YES
0.162,NO
0.2497,NO
1.0,YES
0.6709999999999999,YES
0.6709999999999999,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.4412,NO
0.9534,YES
0.5224,NO
0.5579,NO
0.2834,NO
0.217,NO
0.2034,NO
0.5515,YES
0.1975,NO
0.6709999999999999,YES
0.3901,NO
0.6709999999999999,YES
0.5224,NO
0.4673,NO
0.5729,NO
0.3552,NO
1.0,YES
0.5074,NO
1.0,YES
0.1574,NO
0.2426,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.1331,NO
1.0,YES
0.4433,NO
1.0,YES
0.1607,NO
0.5374,NO
0.4246,NO
0.2972,NO
0.11699999999999999,NO
1.0,YES
0.1016,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.2608,NO
0.5872,NO
0.4433,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.2054,NO
0.368,YES
1.0,YES
1.0,YES
0.6711,YES
0.2217,NO
0.0678,NO
0.433,YES
0.3272,NO
0.5679,YES
0.4755,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.3348,NO
1.0,YES
0.25,NO
0.4755,NO
0.2743,NO
0.4755,NO
0.6711,YES
0.4518,NO
0.6711,YES
0.1709,NO
0.2248,NO
0.5615,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.0792,NO
0.5615,YES
0.3019,NO
0.6283,YES
0.166,NO
0.2807,NO
0.3152,NO
0.2347,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.2985,NO
0.3307,NO
1.0,YES
0.4518,NO
1.0,YES
0.2552,NO
0.4212,NO
0.3139,NO
0.3451,NO
0.3451,NO
0.3451,NO
0.4548,NO
0.2552,NO
0.6446,NO
0.2115,NO
0.2168,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.4823,NO
0.2552,NO
0.3169,NO
0.3802,NO
0.3169,NO
0.1592,NO
0.3073,NO
0.293,NO
0.3073,NO
0.3451,NO
0.0546,NO
0.3451,NO
0.4171,YES
1.0,YES
0.2752,NO
0.2269,NO
0.2269,NO
0.2269,NO
1.0,YES
1.0,YES
0.2116,NO
0.2238,NO
0.1763,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.2269,NO
1.0,YES
0.1668,NO
1.0,YES
0.21600000000000003,NO
0.1685,NO
0.3252,NO
0.1354,NO
0.3252,NO
0.2269,NO
0.0878,NO
0.2269,NO
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.051,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.166,NO
0.1977,NO
0.3152,NO
0.2347,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.2743,NO
0.3307,NO
1.0,YES
0.4518,NO
1.0,YES
1.0,YES
0.9740000000000001,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.3075,NO
1.0,YES
0.9740000000000001,YES
0.1796,NO
0.2094,NO
0.1996,NO
0.1058,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.3075,NO
1.0,YES
0.2261,NO
1.0,YES
0.2137,NO
0.1844,NO
0.1844,NO
0.2094,NO
0.2094,NO
0.3075,NO
0.2094,NO
0.3075,NO
0.2411,NO
0.2411,NO
0.1901,NO
0.3384,NO
0.3315,NO
0.6773,NO
0.4224,NO
0.2411,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.1685,NO
0.5133,NO
0.2886,NO
0.4343,NO
0.2343,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.2289,NO
1.0,YES
1.0,YES
0.115,NO
0.153,NO
0.1438,NO
0.2223,NO
0.2636,NO
0.2636,NO
0.263,NO
1.0,YES
0.2289,NO
1.0,YES
0.1897,NO
1.0,YES
0.2282,NO
0.1431,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.2289,NO
0.0878,NO
0.2289,NO
0.2057,NO
0.2677,NO
0.1484,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.4224,NO
0.2677,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.5133,NO
0.2677,NO
0.4343,NO
0.2677,NO
0.3295,NO
0.5857,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2598,NO
