50Traced_NONETRACED_MAX_SINGLE_VSM_89_MAX,Associated
0.2653,NO
0.5273,NO
0.3289,NO
0.1825,NO
0.3457,NO
0.8445,YES
0.4095,NO
0.7875,YES
0.1661,NO
0.1397,NO
0.1004,NO
0.3249,NO
0.3996,NO
0.2886,NO
0.391,NO
0.1825,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4095,NO
1.0,YES
0.249,NO
0.2057,NO
0.1513,NO
0.1953,NO
0.3103,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.1392,NO
0.444,NO
1.0,YES
0.1951,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.5133,NO
0.1876,NO
0.4343,NO
0.1912,NO
0.3064,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1951,NO
0.2057,NO
0.1812,NO
0.31,NO
0.3895,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.1812,NO
0.444,NO
1.0,YES
0.1948,NO
1.0,YES
0.2593,NO
0.2593,NO
0.2593,NO
0.3249,NO
0.5133,NO
0.2886,NO
0.4343,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.31,NO
0.1816,NO
0.1711,NO
1.0,YES
0.7438,YES
0.7667,YES
0.8963,YES
0.306,NO
0.1816,NO
1.0,YES
0.2963,NO
1.0,YES
0.7244,NO
0.5121,NO
0.2959,NO
0.1474,NO
0.2557,NO
0.7517,YES
0.1744,NO
0.7355,YES
0.4988,NO
1.0,YES
0.4243,NO
0.4261,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.3044,NO
0.5465,YES
0.2937,NO
0.3027,NO
1.0,YES
0.2145,NO
0.1279,NO
1.0,YES
0.2078,NO
1.0,YES
0.5079,NO
0.4424,NO
0.4246,NO
0.2648,NO
0.171,NO
0.5293,NO
0.1398,NO
0.498,NO
0.1969,NO
0.3948,NO
0.2975,NO
0.2987,NO
0.5079,NO
0.5079,NO
1.0,YES
0.6436,NO
1.0,YES
0.1805,NO
0.1731,NO
1.0,YES
0.8408,YES
1.0,YES
0.8399,YES
0.3708,NO
0.1537,NO
1.0,YES
0.8445,NO
0.8593,YES
0.8778,NO
0.4794,NO
0.3082,NO
0.2382,NO
0.1089,NO
1.0,YES
0.1477,NO
1.0,YES
0.4988,NO
1.0,YES
0.8445,NO
0.8445,NO
0.8778,NO
0.8778,NO
0.8593,YES
0.8778,NO
1.0,YES
0.1636,NO
0.1646,NO
0.7986,YES
0.3813,NO
0.39299999999999996,NO
0.6763,YES
0.1681,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.5579,NO
0.3363,NO
0.3363,NO
0.2042,NO
0.3853,NO
0.1654,NO
0.6151,NO
0.3116,NO
0.5126,NO
0.2571,NO
0.1764,NO
0.5872,NO
0.21600000000000003,NO
1.0,YES
0.5692,NO
1.0,YES
0.1425,NO
0.2203,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2859,NO
0.2203,NO
1.0,YES
0.2773,NO
0.6283,YES
0.1766,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.2203,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.3283,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
0.9109,YES
0.4952,NO
0.3683,NO
0.3796,NO
0.3748,NO
0.345,YES
1.0,YES
0.4952,NO
0.1451,NO
0.3988,NO
0.3547,NO
0.6218,NO
0.6005,NO
0.6202,NO
0.9109,YES
0.3722,NO
0.9606,YES
0.3642,NO
0.9717,YES
0.4952,NO
0.2077,NO
0.2086,NO
0.3547,NO
0.3547,NO
0.3988,NO
0.3547,NO
0.4952,NO
0.2097,NO
0.2752,NO
1.0,YES
0.4247,YES
0.4378,YES
1.0,YES
0.2341,NO
0.1156,NO
1.0,YES
0.0938,NO
1.0,YES
0.1231,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.2557,NO
0.4785,YES
0.0773,NO
0.6649,YES
0.3901,NO
0.5710000000000001,YES
0.2695,NO
0.2365,NO
0.6965,NO
0.3693,NO
1.0,YES
0.6789,NO
1.0,YES
0.1451,NO
0.1711,NO
1.0,YES
0.7438,YES
0.7667,YES
0.9397,YES
0.2366,NO
0.1165,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.4544,NO
0.2539,NO
0.2097,NO
0.2557,NO
0.7517,YES
0.0986,NO
0.7355,YES
0.4988,NO
1.0,YES
0.6074,NO
0.6074,NO
0.6965,NO
0.4814,NO
1.0,YES
0.6789,NO
1.0,YES
0.2097,NO
0.1711,NO
1.0,YES
0.4102,YES
0.4228,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.2811,NO
0.5579,NO
0.36700000000000005,NO
0.0629,NO
0.2557,NO
0.4145,YES
0.1975,NO
0.6649,YES
0.3901,NO
0.5515,YES
0.5224,NO
0.5224,NO
0.6965,NO
0.5224,NO
1.0,YES
0.6789,NO
1.0,YES
0.1574,NO
0.3044,NO
1.0,YES
0.7438,YES
0.7667,YES
0.8507,YES
0.1873,NO
0.1279,NO
1.0,YES
0.2242,NO
1.0,YES
0.4433,NO
0.5374,NO
0.4246,NO
0.33799999999999997,NO
0.1529,NO
0.7517,YES
0.1016,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.2655,NO
0.5872,NO
0.4433,NO
1.0,YES
0.5482,NO
1.0,YES
0.1425,NO
0.1923,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.1139,NO
1.0,YES
0.1971,NO
0.6283,YES
0.166,NO
0.2488,NO
0.3152,NO
0.2646,NO
0.1698,NO
1.0,YES
0.1648,NO
0.9338,YES
0.4988,NO
1.0,YES
0.3725,NO
0.4267,NO
0.5265,NO
0.1734,NO
0.7068,YES
0.4619,NO
1.0,YES
0.1201,NO
0.1694,NO
0.7440000000000001,YES
1.0,YES
1.0,YES
0.5094,YES
0.257,NO
0.1131,NO
0.7440000000000001,YES
0.3871,NO
0.5865,YES
0.4027,NO
0.2807,NO
0.3152,NO
0.2331,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.4584,NO
0.4584,NO
0.4167,NO
0.4584,NO
0.5865,YES
0.4584,NO
0.7440000000000001,YES
0.2552,NO
0.2526,NO
0.2926,NO
0.285,NO
0.2417,NO
0.3914,NO
0.4239,NO
0.2552,NO
0.3914,NO
0.3073,NO
0.3914,NO
0.3073,NO
1.0,YES
0.9658,YES
0.9975,YES
0.2526,NO
0.4495,NO
0.2526,NO
0.2408,NO
0.3543,NO
0.2417,NO
0.3073,NO
0.2128,NO
0.2731,NO
0.3073,NO
0.3914,NO
0.3073,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.18899999999999997,NO
0.21600000000000003,NO
0.1656,NO
1.0,YES
1.0,YES
0.2269,NO
0.1519,NO
0.1763,NO
0.1784,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.1668,NO
1.0,YES
0.2269,NO
0.1163,NO
0.0786,NO
0.1354,NO
0.0948,NO
0.1763,NO
0.1048,NO
0.2269,NO
0.1425,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.051,NO
1.0,YES
0.1109,NO
0.6283,YES
0.2002,NO
0.369,NO
0.3563,NO
0.368,NO
0.0856,NO
1.0,YES
0.0871,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.2039,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.3139,NO
1.0,YES
1.0,YES
0.33399999999999996,NO
0.1844,NO
0.33399999999999996,NO
0.1844,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.1629,NO
1.0,YES
0.086,NO
0.1844,NO
0.1844,NO
0.1706,NO
0.086,NO
0.33399999999999996,NO
0.1664,NO
0.2094,NO
0.2831,NO
0.2831,NO
0.1901,NO
0.3895,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2605,NO
0.444,NO
1.0,YES
0.0931,NO
1.0,YES
0.5436,NO
0.5436,NO
0.5436,NO
0.3249,NO
0.5133,NO
0.2886,NO
0.4343,NO
0.2831,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3499,NO
1.0,YES
1.0,YES
0.2823,NO
0.1703,NO
0.2282,NO
0.1837,NO
1.0,YES
1.0,YES
0.2289,NO
0.2223,NO
0.1955,NO
0.2223,NO
0.2636,NO
0.2546,NO
0.263,NO
1.0,YES
0.2282,NO
1.0,YES
0.1684,NO
1.0,YES
0.2289,NO
0.2223,NO
0.1324,NO
0.1274,NO
0.2223,NO
0.1955,NO
0.2223,NO
0.2289,NO
0.418,NO
0.418,NO
0.4855,NO
0.3895,NO
0.1965,NO
0.4563,NO
0.2344,NO
0.3846,NO
0.4855,NO
1.0,YES
0.4855,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.418,NO
0.1964,NO
0.418,NO
0.391,NO
0.418,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4855,NO
1.0,YES
0.262,NO
