50Traced_NONETRACED_SUM_SINGLE_LSA_35_MEDIAN,Associated
2.0993,YES
0.4584,NO
2.6239999999999997,YES
0.6465,NO
0.7559999999999999,NO
0.9759,NO
1.0482,NO
0.6503,NO
4.9123,YES
0.4032,NO
5.1386,YES
0.804,NO
3.6281,YES
0.9749,NO
1.0113,NO
0.7411,NO
0.6714,NO
2.1797,YES
1.2318,NO
2.4672,YES
0.4377,NO
0.4267,NO
0.8241,NO
0.8906,NO
0.9035,NO
1.196,NO
1.0947,NO
0.3048,NO
1.0886,NO
3.6029,YES
2.0344,NO
3.0014,YES
0.5196,NO
0.6127,NO
0.774,NO
0.5693,NO
1.5353,NO
0.3475,NO
1.4783,NO
0.4237,NO
1.3421,NO
3.3355,YES
3.179,YES
3.1033,YES
3.2880000000000003,YES
1.4597,NO
3.2131,YES
1.7783,NO
0.6017,NO
0.5292,NO
1.2205,YES
4.7037,YES
4.3192,YES
1.9518,YES
1.3436,NO
0.3403,NO
0.9357,YES
2.1598,NO
1.9252,YES
1.8141,NO
0.7579,NO
1.1336,NO
1.1053,NO
0.5556,NO
5.6319,YES
0.4119,NO
4.8853,YES
0.5534,NO
4.1709,YES
2.2841,NO
2.4748,NO
1.7025,NO
1.9084,NO
1.256,YES
2.1166,NO
1.4696,YES
0.5103,NO
0.4634,NO
0.595,NO
0.7551,NO
0.8986,NO
0.6985,NO
1.0675,NO
0.3757,NO
0.4061,NO
3.3458,YES
1.5508,NO
2.8402,YES
0.4947,NO
0.5727,NO
0.7775,NO
0.4751,NO
1.5152,NO
0.573,NO
1.2377,NO
0.3815,NO
1.0169,NO
2.841,YES
2.8155,YES
2.6161,YES
3.2609,YES
1.1007,NO
3.0818,YES
1.1247,NO
0.3776,NO
0.4147,NO
1.6324,NO
1.3075,NO
1.229,NO
2.1242,NO
1.2564,NO
0.4037,NO
1.7585,NO
3.4204,YES
2.9342,NO
2.8173,YES
0.3388,NO
0.3623,NO
0.5808,NO
0.557,NO
2.2362,NO
0.5605,NO
2.3649,NO
0.2488,NO
1.5415,NO
3.1889,YES
3.1204,YES
3.0441,YES
3.4237,YES
1.9692,NO
3.4951,YES
2.182,NO
0.4031,NO
0.3995,NO
0.5281,NO
0.3509,NO
0.3644,NO
0.8807,NO
0.8106,NO
0.3598,NO
0.779,NO
3.0699,YES
1.412,NO
2.4493,YES
0.2252,NO
0.3011,NO
0.3677,NO
0.6205,NO
1.0843,NO
0.4481,NO
0.8972,NO
0.2922,NO
0.8,NO
2.6689,YES
2.6402,YES
2.6038,YES
2.6752,YES
0.9379,NO
2.5032,YES
1.1303,NO
0.7624,NO
0.6487,NO
0.5922,NO
0.9353,NO
1.0506,NO
0.7264,NO
1.2849,NO
0.4328,NO
0.3188,NO
3.6752,YES
1.5793,NO
2.9486,YES
0.6853,NO
0.8748,NO
0.8859,NO
0.6404,NO
1.801,NO
0.6369,NO
1.4846,NO
0.6161,NO
1.2228,NO
3.3133,YES
3.1271,YES
3.0284,YES
3.2683,YES
1.0365,NO
3.0007,YES
1.2388,NO
0.8373,NO
1.1392,NO
5.1886,YES
1.0404,YES
1.5672,YES
5.9579,YES
2.0248,NO
0.872,NO
5.8973,YES
0.2475,NO
5.9048,YES
0.3352,NO
0.8917,NO
0.43,NO
0.8543,NO
0.9418,NO
1.9123,YES
0.9148,NO
3.1747,YES
1.0305,NO
0.902,YES
0.8231,NO
1.0216,NO
1.8354,NO
0.7258,NO
5.3406,YES
1.9193,NO
5.9458,YES
0.4521,NO
0.53,NO
4.2522,YES
0.56,NO
1.1982,NO
5.0686,YES
1.3871,NO
0.5007,NO
4.9044,YES
0.3751,NO
5.0731,YES
0.5322,NO
1.5805,NO
1.139,NO
1.6188,NO
0.4958,NO
1.4905,NO
0.4025,NO
2.7289,NO
0.7028,NO
0.5037,NO
0.7049,NO
0.8456,NO
1.7717,NO
0.6945,NO
4.5849,YES
1.6994,NO
5.4592,YES
0.5683,NO
0.5995,NO
2.8459,YES
4.8507,YES
4.5999,YES
4.1935,YES
1.8353,NO
0.3417,NO
3.0712,YES
3.0737,NO
4.4245,YES
2.7735,NO
0.3303,NO
0.8231,NO
1.3322,NO
0.6723,NO
6.0329,YES
0.3717,NO
6.1376,YES
0.3822,NO
4.4623,YES
3.2457,NO
3.2418,NO
3.1872,NO
2.9586,NO
3.8195,YES
3.6824,NO
3.6384,YES
0.3131,NO
0.44299999999999995,NO
2.4761,YES
1.2643,NO
1.2276,NO
2.8631,YES
1.1876,NO
0.3845,NO
2.7276,YES
0.7339,NO
3.6629,YES
0.8213,NO
0.92,NO
0.6554,NO
0.8457,NO
0.374,NO
1.4436,NO
0.3166,NO
3.0519,NO
0.5384,NO
1.0865,NO
1.2544,NO
0.7775,NO
1.3227,NO
1.3448,NO
2.5759,YES
1.8556,NO
3.2985,YES
0.8856,NO
0.6478,NO
1.7890000000000001,YES
4.4916,YES
4.3423,YES
2.7615,YES
1.6967,NO
0.5167,NO
1.6481,YES
0.9968,NO
2.5732,YES
1.1797,NO
1.8742,NO
2.0706,NO
2.1554,NO
0.7497,NO
5.3048,YES
0.5339,NO
5.0386,YES
1.0837,NO
3.8426,YES
1.1495,NO
1.4491,NO
1.0598,NO
0.9144,NO
1.9692,YES
1.5242,NO
2.6604,YES
2.7533,YES
2.7098,YES
1.4675,NO
0.9533,NO
1.3317,NO
1.5531,NO
2.4084,YES
2.1634,YES
1.0475,NO
0.9897,NO
1.6786,NO
1.1802,NO
1.2886,NO
1.6295,NO
1.7129,NO
1.7572,YES
1.3058,NO
2.1599,YES
1.6914,NO
2.912,YES
0.8524,NO
0.9543,NO
1.0093,NO
0.8588,NO
1.0211,NO
1.8739,NO
1.5548,NO
2.0783,NO
0.301,NO
0.5923,NO
5.4156,YES
0.8624,YES
1.5795,YES
6.3085,YES
1.4961,NO
0.4957,NO
6.1309,YES
0.2804,NO
6.1434,YES
0.3671,NO
0.9243,NO
0.3715,NO
1.0146,NO
0.4397,NO
1.7590000000000001,YES
0.3748,NO
3.1112,YES
0.4657,NO
0.7511,YES
0.7702,NO
0.9113,NO
2.0203,NO
0.7923,NO
5.7785,YES
2.2168,NO
6.185,YES
0.6846,NO
0.8919,NO
5.0507,YES
1.726,YES
2.3962,YES
5.8195,YES
2.1117,NO
0.79,NO
5.3136,YES
1.6662,NO
6.1472,YES
1.5268,NO
1.4038,NO
1.165,NO
1.6211,NO
0.5768,NO
2.5163,YES
0.6555,NO
3.7224,YES
0.9275,NO
1.7317,YES
2.2419,NO
2.101,NO
3.0044,NO
1.6638,NO
5.6604,YES
3.0569,NO
6.2222,YES
0.6212,NO
0.856,NO
5.3218,YES
1.1197,YES
1.7864,YES
6.0556,YES
1.8282,NO
0.6196,NO
5.8388,YES
0.6579999999999999,NO
6.032,YES
0.5717,NO
0.8690000000000001,NO
0.4166,NO
0.9327,NO
0.6297,NO
2.4614,YES
0.7533,NO
3.4035,YES
0.6785,NO
0.8429,YES
1.15,NO
1.4487,NO
2.224,NO
1.1481,NO
5.4314,YES
2.1405,NO
5.9016,YES
0.4141,NO
0.7261,NO
5.6234,YES
1.0183,YES
1.7305,YES
6.397,YES
1.6963,NO
0.5353,NO
6.2186,YES
0.4955,NO
6.404,YES
0.5019,NO
1.2721,NO
0.7026,NO
1.2651,NO
0.5099,NO
2.1946,YES
0.5498,NO
3.3975,YES
0.5952,NO
0.9418,YES
0.9776,NO
1.2431,NO
2.1224,NO
1.0663,NO
5.8244,YES
2.3938,NO
6.5122,YES
0.5089,NO
0.3611,NO
1.18,YES
4.0246,YES
3.958,YES
1.7952,YES
0.9935,NO
0.1835,NO
0.9355,YES
0.4061,NO
1.4559,YES
0.5525,NO
1.1765,NO
1.584,NO
1.5428,NO
0.3339,NO
4.5461,YES
0.1648,NO
4.3871,YES
0.617,NO
3.4356,YES
0.7736,NO
0.8334,NO
0.5139,NO
0.2535,NO
1.3261,YES
0.8346,NO
1.696,YES
0.4778,NO
0.5781,NO
2.3782,YES
4.8659,YES
4.4916,YES
3.158,YES
1.6504,NO
0.2498,NO
2.0763,YES
0.598,NO
2.9689,YES
0.7785,NO
0.3707,NO
0.8415,NO
0.9248,NO
0.5488,NO
5.2528,YES
0.2994,NO
5.6381,YES
0.4495,NO
4.0881,YES
1.1624,NO
1.0669,NO
0.7269,NO
0.6965,NO
2.5169,YES
1.5804,NO
2.4707,YES
1.2159,NO
0.9655,NO
1.0779,NO
0.5607,NO
0.9439,NO
1.2898,NO
1.3113,NO
0.8164,NO
0.9178,NO
0.324,NO
1.5391,NO
0.4448,NO
2.318,YES
2.1626,YES
2.1285,YES
0.701,NO
0.8140000000000001,NO
0.7326,NO
0.9643,NO
1.663,NO
0.6283,NO
0.5034,NO
0.55,NO
0.7221,NO
0.2607,NO
1.2367,NO
0.8125,NO
2.2884,NO
2.5736,YES
2.5736,YES
0.8598,NO
0.4328,NO
0.5861,NO
0.7717,NO
2.0815,YES
1.5474,YES
0.5277,NO
0.5607,NO
0.8358,NO
0.6296,NO
0.7171,NO
0.9638,NO
0.8014,NO
1.7799,YES
0.6141,NO
1.7578,YES
0.7295,NO
2.6857,YES
0.3712,NO
0.5651,NO
0.6091,NO
0.3832,NO
0.545,NO
0.9348,NO
0.7762,NO
1.1151,NO
0.5531,NO
0.563,NO
1.4185,YES
4.462,YES
4.0618,YES
2.1628,YES
1.1373,NO
0.2609,NO
1.27,YES
0.1622,NO
1.8378,YES
0.4084,NO
0.5983,NO
0.9797,NO
1.0496,NO
0.4258,NO
4.7515,YES
0.2021,NO
4.6663,YES
0.6079,NO
3.7649,YES
0.6092,NO
0.7043,NO
0.1973,NO
0.3291,NO
1.5767,YES
1.0621,NO
1.6156,YES
3.0211,YES
3.1229,YES
0.4272,NO
0.1555,NO
0.0978,NO
0.25,NO
2.3348,YES
2.0,YES
0.2269,NO
0.2588,NO
0.3806,NO
0.2269,NO
0.3859,NO
0.7129,NO
0.4451,NO
2.2279,YES
0.2159,NO
2.2276,YES
0.2242,NO
3.1388,YES
0.0879,NO
0.4398,NO
0.4826,NO
0.1387,NO
0.2811,NO
0.4797,NO
0.3303,NO
0.6271,NO
0.3979,NO
0.2327,NO
0.3159,NO
0.6781,NO
0.6225,NO
0.6012,NO
0.9856,NO
0.16399999999999998,NO
0.5307,NO
3.2369,YES
1.4773,NO
2.8197,YES
0.24100000000000002,NO
0.263,NO
0.2853,NO
0.4555,NO
1.1847,NO
0.39399999999999996,NO
1.034,NO
0.2072,NO
0.8346,NO
2.7886,YES
2.6234,YES
2.7266,YES
3.2013,YES
0.8931,NO
2.8532,YES
0.8721,NO
3.0806,YES
3.1019,YES
0.7782,NO
0.58,NO
0.6297,NO
0.6743,NO
2.6246,YES
2.036,YES
0.4498,NO
0.301,NO
0.6229,NO
0.3826,NO
0.3408,NO
0.7226,NO
0.428,NO
2.3289,YES
0.6358,NO
2.3023,YES
0.8056,NO
3.1294,YES
0.3961,NO
0.4531,NO
0.4303,NO
0.16399999999999998,NO
0.3465,NO
0.7437,NO
0.591,NO
0.7366,NO
0.5003,NO
0.479,NO
0.9570000000000001,NO
0.5205,NO
0.5904,NO
1.3729,NO
1.1709,NO
0.2557,NO
1.0988,NO
3.8788,YES
2.1864,NO
3.1479,YES
0.2438,NO
0.306,NO
0.5431,NO
0.6483,NO
1.3993,NO
0.4573,NO
1.186,NO
0.3014,NO
1.0272,NO
3.4239,YES
3.3263,YES
3.3859,YES
3.5507,YES
1.6825,NO
3.4929,YES
1.6559,NO
