50Traced_NONETRACED_SUM_MULTI_VSM_96_MAX,Associated
0.8906,NO
0.6508,NO
0.597,NO
1.9598,YES
1.1958,NO
2.026,YES
2.0589,YES
1.7384,YES
0.5358,NO
0.7003,NO
0.5194,NO
0.6271,NO
0.8236,YES
1.6734,YES
0.2966,NO
0.3952,NO
0.4088,NO
0.1445,NO
0.4186,NO
0.5252,NO
0.2321,NO
0.7262,YES
0.5174,NO
1.6076,YES
0.5027,NO
1.1473,YES
0.3497,NO
0.2277,NO
0.6356,NO
0.2144,NO
0.1214,NO
0.314,NO
0.3171,NO
0.4432,NO
0.7043,NO
0.7397,NO
0.6854,NO
1.6189,NO
0.6864,NO
1.3139,NO
0.8047,NO
0.6118,NO
0.6094,NO
2.1597,YES
0.6293,NO
2.2569999999999997,YES
0.5918,NO
1.1123,NO
0.2897,NO
0.3743,NO
1.1446,NO
0.6061,NO
0.4558,NO
0.3763,NO
0.9323,NO
2.3173,YES
2.7219,YES
2.7369,YES
1.8761,YES
0.7856,NO
2.7715,YES
0.9666,NO
2.227,YES
1.9904,YES
0.6117,NO
0.8888,NO
0.7979999999999999,NO
0.9889,NO
0.9707,YES
1.8588,YES
0.7027,NO
0.6704,NO
0.6271,NO
0.2346,NO
0.3642,NO
0.5747,NO
0.2268,NO
0.8813,YES
0.7523,NO
1.8965,YES
0.6074,NO
1.2474,YES
0.5455,NO
0.4468,NO
0.8385,NO
0.3907,NO
0.1886,NO
0.4518,NO
0.7118,NO
0.4097,NO
1.3014,NO
1.0065,NO
1.0867,NO
1.8029,NO
0.8341,NO
1.9918,NO
1.0753,NO
1.0487,NO
1.0359,NO
2.7995,YES
0.8558,NO
2.2362,YES
0.3292,NO
0.8877,NO
0.2176,NO
0.7082,NO
1.4044,NO
0.9431,NO
0.3752,NO
0.5579,NO
1.1692,NO
2.9782,YES
3.2769999999999997,YES
3.2413,YES
2.0542,YES
1.3735,NO
3.4814,YES
1.3265,NO
