50Traced_NONETRACED_MAX_SINGLE_LSA_69_MEDIAN,Associated
0.4337,YES
0.4518,NO
0.3595,YES
1.0,YES
1.0,YES
0.3634,NO
0.4952,NO
0.4952,NO
0.3391,NO
1.0,YES
1.0,YES
0.31,NO
0.4076,NO
0.4952,NO
0.4076,NO
0.2131,NO
0.16,NO
0.1446,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
0.9717,YES
0.2458,NO
0.2112,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.35,NO
0.2287,NO
0.2901,NO
0.1947,NO
0.2752,NO
1.0,YES
0.5710000000000001,YES
0.5710000000000001,YES
1.0,YES
0.3502,NO
0.1381,NO
1.0,YES
0.1167,NO
1.0,YES
0.1513,NO
0.5579,NO
0.3407,NO
0.2479,NO
0.084,NO
0.5710000000000001,YES
0.1439,NO
0.5710000000000001,YES
0.506,NO
0.3164,YES
0.2571,NO
0.2232,NO
0.531,NO
0.3552,NO
1.0,YES
0.5975,NO
1.0,YES
0.2097,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.1165,NO
1.0,YES
0.3417,NO
1.0,YES
0.3417,NO
0.4544,NO
0.36700000000000005,NO
0.2758,NO
0.0948,NO
1.0,YES
0.1326,NO
1.0,YES
0.506,NO
0.4963,YES
0.467,NO
0.7974,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
0.8742,YES
0.2097,NO
0.2596,NO
1.0,YES
0.5515,YES
0.5515,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.5224,NO
1.0,YES
0.5224,NO
0.5579,NO
0.36700000000000005,NO
0.2479,NO
0.2034,NO
0.5515,YES
0.2282,NO
0.5515,YES
0.3901,NO
0.35600000000000004,YES
0.5224,NO
0.679,NO
0.6965,NO
0.679,NO
0.8926,YES
0.679,NO
1.0,YES
0.2097,NO
0.2669,NO
1.0,YES
0.5693,YES
0.5693,YES
1.0,YES
0.3772,NO
0.1331,NO
1.0,YES
0.1242,NO
1.0,YES
0.1629,NO
0.5374,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1047,NO
0.5693,YES
0.1365,NO
0.5693,YES
0.2429,NO
0.3448,YES
0.2695,NO
0.2365,NO
0.5719,NO
0.3422,NO
0.8926,YES
0.6436,NO
0.9632,YES
0.1151,NO
0.1923,NO
0.368,YES
1.0,YES
1.0,YES
0.4595,YES
0.257,NO
0.1483,NO
0.337,YES
0.4755,NO
0.6711,YES
0.4755,NO
0.4862,NO
0.4862,NO
0.4862,NO
0.1698,NO
1.0,YES
0.1648,NO
0.7685,YES
0.175,NO
1.0,YES
0.25,NO
0.4755,NO
0.4755,NO
0.4755,NO
0.4743,YES
0.31,NO
0.3932,YES
0.1425,NO
0.2248,NO
0.5865,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.1131,NO
0.5865,YES
0.2044,NO
1.0,YES
0.1843,NO
0.2807,NO
0.1778,NO
0.2758,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1786,NO
1.0,YES
0.3725,NO
0.4027,NO
0.5265,NO
0.4027,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.2769,NO
0.4212,NO
0.1892,NO
0.3776,NO
0.3776,NO
0.2363,NO
0.243,NO
0.2552,NO
0.5987,NO
0.2128,NO
0.3451,NO
0.2358,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.3776,NO
0.2452,NO
0.3451,NO
0.3599,NO
0.3776,NO
0.2128,NO
0.2128,NO
0.2128,NO
0.2128,NO
0.3219,NO
0.2918,NO
0.2105,NO
0.4171,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.2116,NO
1.0,YES
1.0,YES
0.2116,NO
0.1519,NO
0.2116,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3226,NO
1.0,YES
0.1003,NO
1.0,YES
0.0336,NO
0.8571,YES
0.0877,NO
0.1163,NO
0.1024,NO
0.1474,NO
0.1024,NO
0.1763,NO
0.1024,NO
0.2116,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2382,NO
0.0541,NO
0.5022,YES
0.2044,NO
1.0,YES
0.22399999999999998,NO
0.369,NO
0.369,NO
0.369,NO
0.1146,NO
1.0,YES
0.0896,NO
1.0,YES
0.1328,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
0.5859,YES
1.0,YES
1.0,YES
0.3473,NO
0.2137,NO
0.1726,NO
0.1266,NO
1.0,YES
0.9740000000000001,YES
0.2089,NO
0.2506,NO
0.0988,NO
0.2506,NO
0.3489,NO
0.3489,NO
0.3489,NO
1.0,YES
0.2137,NO
1.0,YES
0.1642,NO
1.0,YES
0.2137,NO
0.1844,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.192,NO
0.2094,NO
0.1452,NO
0.2831,NO
0.3133,NO
0.1787,NO
0.3895,NO
0.1965,NO
0.3464,NO
0.4224,NO
0.2605,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.564,NO
0.564,NO
0.564,NO
0.2831,NO
0.1753,NO
0.2831,NO
0.1949,NO
0.2831,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.1897,NO
0.1532,NO
0.0678,NO
1.0,YES
1.0,YES
0.1578,NO
0.2223,NO
0.0898,NO
0.2223,NO
0.2636,NO
0.2636,NO
0.2636,NO
1.0,YES
0.1897,NO
1.0,YES
0.1458,NO
1.0,YES
0.1897,NO
0.1431,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.1475,NO
0.0804,NO
0.0942,NO
0.418,NO
0.418,NO
0.2077,NO
0.3895,NO
0.2598,NO
0.3464,NO
0.4224,NO
0.3846,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.3884,NO
0.3884,NO
0.3884,NO
0.418,NO
0.2598,NO
0.418,NO
0.2598,NO
0.418,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
