50Traced_NONETRACED_MAX_MULTI_VSM_96_MEDIAN,Associated
0.308,YES
0.3071,NO
0.1493,NO
0.2809,NO
0.4029,NO
0.3132,NO
0.4052,NO
0.2831,NO
0.1225,NO
0.4052,NO
1.0,YES
0.3093,NO
1.0,YES
0.2522,NO
0.3673,NO
0.1689,NO
0.1596,NO
0.3104,NO
0.188,NO
0.2395,NO
0.2019,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2156,NO
0.1918,NO
0.0774,NO
0.2644,YES
0.5392,YES
1.0,YES
0.5253,YES
0.1719,NO
0.1676,NO
0.2746,YES
0.2822,NO
0.2359,YES
0.4066,NO
0.2568,NO
0.3335,NO
0.2375,NO
0.1453,NO
0.6115,YES
0.1676,NO
0.5498,YES
0.1676,NO
1.0,YES
0.4066,NO
0.3269,NO
0.4066,NO
0.2111,NO
0.3057,YES
0.4066,NO
0.2335,YES
0.3096,NO
0.3096,NO
0.3877,NO
0.4029,NO
0.2813,NO
0.3347,NO
0.3096,NO
0.3096,NO
0.3347,NO
0.6940000000000001,YES
0.4964,NO
1.0,YES
0.4018,NO
0.4316,NO
0.4018,NO
0.2988,NO
0.3984,NO
0.3096,NO
0.3844,NO
0.3096,NO
0.3438,NO
1.0,YES
0.6533,YES
1.0,YES
0.5193,YES
0.3347,NO
1.0,YES
0.3877,NO
0.22399999999999998,NO
0.1374,NO
0.3855,NO
0.2074,NO
0.3237,NO
0.3855,NO
0.146,NO
0.0967,NO
0.3855,NO
0.9199,YES
0.3581,NO
0.9199,YES
0.184,NO
0.32299999999999995,NO
0.0647,NO
0.204,NO
0.4156,NO
0.1655,NO
0.4156,NO
0.1309,NO
0.4156,NO
0.9199,YES
0.8367,YES
0.9199,YES
0.9199,YES
0.3855,NO
0.9199,YES
0.3745,NO
0.2762,NO
0.2636,NO
0.2964,NO
0.3316,NO
0.3827,NO
0.3821,NO
0.2636,NO
0.1787,NO
0.3821,NO
0.8511,YES
0.2955,NO
0.8995,YES
0.3547,NO
0.3547,NO
0.3547,NO
0.2636,NO
0.3827,NO
0.2383,NO
0.2359,NO
0.2636,NO
0.3827,NO
0.8232,YES
0.8995,YES
0.8232,YES
0.6371,YES
0.2857,NO
0.8995,YES
0.2964,NO
0.2947,NO
0.2173,NO
0.2809,NO
0.4029,NO
0.3847,NO
0.3649,NO
0.2831,NO
0.2562,NO
0.2065,NO
1.0,YES
0.2887,NO
1.0,YES
0.3435,NO
0.3673,NO
0.3435,NO
0.2173,NO
0.3847,NO
0.2562,NO
0.2371,NO
0.2562,NO
0.4378,NO
1.0,YES
0.9475,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2042,NO
0.3011,NO
0.2538,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4024,NO
0.2538,NO
1.0,YES
0.1531,NO
0.5556,YES
0.1347,NO
0.2992,NO
0.3885,NO
0.2417,NO
0.2771,NO
1.0,YES
0.2538,NO
0.6036,YES
0.2538,NO
1.0,YES
0.3369,NO
0.2918,NO
0.6069,NO
0.2229,NO
1.0,YES
0.578,NO
0.6363,YES
0.2133,NO
0.1547,NO
1.0,YES
0.2789,NO
0.2918,NO
1.0,YES
0.3898,NO
0.1097,NO
1.0,YES
0.2942,NO
0.606,YES
0.2942,NO
0.4524,NO
0.5231,NO
0.3567,NO
0.1965,NO
0.2205,NO
0.1411,NO
0.4591,NO
0.1451,NO
0.2918,NO
0.2942,NO
0.3547,NO
0.4303,NO
0.2942,NO
0.7090000000000001,YES
0.5562,NO
1.0,YES
0.3229,NO
0.3014,NO
0.5764,YES
1.0,YES
1.0,YES
0.6693,YES
0.3189,NO
0.3014,NO
0.5764,YES
0.3816,NO
0.4131,YES
0.2022,NO
0.3581,NO
0.4651,NO
0.2893,NO
0.2544,NO
1.0,YES
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.2397,NO
0.5347,NO
0.325,NO
0.1856,NO
0.5764,YES
0.2509,NO
0.3483,YES
0.3133,NO
0.1646,NO
1.0,YES
0.24,NO
0.23600000000000002,NO
1.0,YES
0.3433,NO
0.153,NO
1.0,YES
0.3773,NO
0.6707,YES
0.3773,NO
0.2554,NO
0.2676,NO
0.21600000000000003,NO
0.1895,NO
0.5554,NO
0.1654,NO
0.5554,NO
0.0902,NO
0.5554,NO
0.3773,NO
0.3432,NO
0.5289,NO
0.3773,NO
1.0,YES
0.5104,NO
1.0,YES
0.11900000000000001,NO
0.1148,NO
0.1718,YES
0.7909,YES
1.0,YES
0.2445,YES
0.2651,NO
0.1184,NO
0.2236,YES
0.3816,NO
0.1869,YES
0.2022,NO
0.3002,NO
0.3376,NO
0.3002,NO
0.0979,NO
1.0,YES
0.1184,NO
0.6162,YES
0.1387,NO
1.0,YES
0.1827,NO
0.5347,NO
0.3056,NO
0.153,NO
0.2813,YES
0.2509,NO
0.1644,YES
0.6735,YES
0.6735,YES
0.3634,NO
0.2171,NO
0.3389,NO
0.3389,NO
1.0,YES
1.0,YES
0.275,NO
0.2151,NO
0.1797,NO
0.2808,NO
0.4228,NO
0.4228,NO
0.4228,NO
0.8269,YES
0.3389,NO
1.0,YES
0.2045,NO
1.0,YES
0.3389,NO
0.2808,NO
0.2273,NO
0.2808,NO
0.1458,NO
0.2177,NO
0.2808,NO
0.2796,NO
0.3133,NO
0.1352,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3898,NO
0.1327,NO
1.0,YES
0.3004,NO
0.6429,YES
0.3004,NO
0.4413,NO
0.4456,NO
0.42,NO
0.1661,NO
1.0,YES
0.1767,NO
0.6036,YES
0.0942,NO
1.0,YES
0.3369,NO
0.3458,NO
0.4856,NO
0.3004,NO
0.8987,YES
0.5562,NO
1.0,YES
0.3341,NO
0.3341,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4024,NO
0.3341,NO
1.0,YES
0.3769,NO
0.6707,YES
0.3769,NO
0.4524,NO
0.474,NO
0.3247,NO
0.2771,NO
1.0,YES
0.3341,NO
0.6036,YES
0.3341,NO
1.0,YES
0.3769,NO
0.3547,NO
0.6069,NO
0.3769,NO
1.0,YES
0.578,NO
1.0,YES
0.3133,NO
0.1845,NO
1.0,YES
0.2882,YES
0.4498,YES
1.0,YES
0.3898,NO
0.1845,NO
1.0,YES
0.2378,NO
0.6707,YES
0.1713,NO
0.4413,NO
0.4456,NO
0.21600000000000003,NO
0.2034,NO
0.4498,YES
0.1975,NO
0.516,YES
0.1845,NO
0.4498,YES
0.2462,NO
0.3458,NO
0.5289,NO
0.242,NO
1.0,YES
0.5562,NO
1.0,YES
0.3133,NO
0.1451,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3433,NO
0.1327,NO
1.0,YES
0.2089,NO
0.647,YES
0.1385,NO
0.3846,NO
0.4029,NO
0.3489,NO
0.1636,NO
1.0,YES
0.1767,NO
0.6036,YES
0.0971,NO
1.0,YES
0.3369,NO
0.3015,NO
0.5102,NO
0.2338,NO
0.9648,YES
0.5104,NO
1.0,YES
0.3229,NO
0.1881,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.1512,NO
0.5227,YES
0.415,NO
0.4491,YES
0.415,NO
0.3569,NO
0.3575,NO
0.3569,NO
0.1881,NO
1.0,YES
0.17,NO
1.0,YES
0.1881,NO
1.0,YES
0.415,NO
0.5347,NO
0.4856,NO
0.415,NO
0.5820000000000001,YES
0.415,NO
0.4367,YES
0.2164,NO
0.1414,NO
0.4751,YES
0.6459,YES
1.0,YES
0.6109,YES
0.20600000000000002,NO
0.1414,NO
0.433,YES
0.3984,NO
0.331,YES
0.3984,NO
0.1911,NO
0.28600000000000003,NO
0.11800000000000001,NO
0.1825,NO
0.8013,YES
0.1772,NO
0.8013,YES
0.1414,NO
1.0,YES
0.3984,NO
0.3623,NO
0.3984,NO
0.3984,NO
0.4751,YES
0.3984,NO
0.433,YES
0.1943,NO
0.1943,NO
0.3578,NO
0.2437,NO
0.2904,NO
0.2784,NO
0.4356,NO
0.1869,NO
0.4623,NO
0.1752,NO
0.3096,NO
0.2363,NO
0.77,YES
1.0,YES
0.7691,YES
0.1943,NO
0.386,NO
0.1869,NO
0.179,NO
0.1943,NO
0.2904,NO
0.2363,NO
0.3778,NO
0.2363,NO
0.1227,NO
0.3647,NO
0.3398,NO
0.3341,NO
1.0,YES
1.0,YES
0.2856,NO
0.2304,NO
0.1989,NO
0.1989,NO
1.0,YES
1.0,YES
0.1144,NO
0.18100000000000002,NO
0.1276,NO
0.2608,NO
0.1793,NO
0.3413,NO
0.1562,NO
1.0,YES
0.2278,NO
1.0,YES
0.12,NO
1.0,YES
0.1989,NO
0.2608,NO
0.1704,NO
0.2608,NO
0.1354,NO
0.2673,NO
0.2608,NO
0.1342,NO
0.27,NO
0.1526,NO
0.4187,YES
0.7194,YES
0.7669,YES
0.6207,YES
0.2294,NO
0.1476,NO
0.4664,YES
0.2926,NO
0.4131,YES
0.1551,NO
0.3565,NO
0.3569,NO
0.3565,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.1526,NO
1.0,YES
0.2091,NO
0.41,NO
0.3014,NO
0.1856,NO
0.3612,YES
0.21,NO
0.3775,YES
1.0,YES
1.0,YES
0.3473,NO
0.2304,NO
0.275,NO
0.295,NO
1.0,YES
1.0,YES
0.295,NO
0.1725,NO
0.1537,NO
0.1823,NO
0.3062,NO
0.3413,NO
0.3062,NO
1.0,YES
0.275,NO
1.0,YES
0.166,NO
1.0,YES
0.275,NO
0.1513,NO
0.1823,NO
0.1656,NO
0.1107,NO
0.228,NO
0.1823,NO
0.1642,NO
0.3071,NO
0.2582,NO
0.1923,NO
0.4029,NO
0.282,NO
0.2269,NO
0.2831,NO
0.175,NO
0.1921,NO
0.9462,YES
0.1099,NO
1.0,YES
0.2734,NO
0.3673,NO
0.2504,NO
0.2582,NO
0.3104,NO
0.2334,NO
0.2151,NO
0.2582,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.1528,NO
1.0,YES
0.2156,NO
1.0,YES
1.0,YES
0.2856,NO
0.2304,NO
0.2067,NO
0.2067,NO
1.0,YES
1.0,YES
0.1407,NO
0.158,NO
0.1276,NO
0.1388,NO
0.2341,NO
0.3413,NO
0.2341,NO
1.0,YES
0.2278,NO
1.0,YES
0.1247,NO
1.0,YES
0.2067,NO
0.1152,NO
0.1388,NO
0.1522,NO
0.1107,NO
0.2673,NO
0.1778,NO
0.1342,NO
0.2947,NO
0.2906,NO
0.2809,NO
0.4029,NO
0.3069,NO
0.2888,NO
0.2906,NO
0.2906,NO
0.2676,NO
1.0,YES
0.4964,NO
1.0,YES
0.3601,NO
0.3824,NO
0.3601,NO
0.0807,NO
0.3984,NO
0.2906,NO
0.3844,NO
0.2906,NO
0.4378,NO
1.0,YES
0.9096,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3251,NO
