50Traced_NONETRACED_MAX_MULTI_VSM_88_MEDIAN,Associated
0.7795,YES
0.27,NO
0.1184,NO
0.1804,YES
0.4998,YES
1.0,YES
0.1969,YES
0.1673,NO
0.1186,NO
0.2096,YES
0.1827,NO
0.4131,YES
0.153,NO
0.2728,NO
0.2644,NO
0.1785,NO
0.1729,NO
1.0,YES
0.1216,NO
1.0,YES
0.1347,NO
1.0,YES
0.1982,NO
0.2793,NO
0.4471,NO
0.0949,NO
0.2445,YES
0.4382,NO
0.1371,YES
1.0,YES
1.0,YES
0.3634,NO
0.2044,NO
0.1473,NO
0.2387,NO
1.0,YES
0.7333,YES
0.2796,NO
0.2273,NO
0.2796,NO
0.2273,NO
0.4228,NO
0.4228,NO
0.2623,NO
1.0,YES
0.2278,NO
0.8716,YES
0.1676,NO
0.6145,YES
0.1676,NO
0.2273,NO
0.2289,NO
0.2273,NO
0.1193,NO
0.2796,NO
0.15,NO
0.2796,NO
0.2985,NO
0.1352,NO
1.0,YES
0.3525,YES
0.3075,YES
1.0,YES
0.4024,NO
0.1123,NO
1.0,YES
0.4779,NO
0.9043,YES
0.4779,NO
0.3808,NO
0.3727,NO
0.2024,NO
0.0986,NO
0.4729,YES
0.2682,NO
0.5522,YES
0.1638,NO
0.5502,YES
0.4779,NO
0.4779,NO
0.6069,NO
0.4779,NO
1.0,YES
0.578,NO
0.9043,YES
0.3527,NO
0.0776,NO
1.0,YES
0.4091,YES
0.4064,YES
1.0,YES
0.4024,NO
0.1329,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
0.4413,NO
0.3727,NO
0.1744,NO
0.1237,NO
0.4013,YES
0.2682,NO
0.6385,YES
0.308,NO
0.6385,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.6069,NO
0.5579999999999999,NO
1.0,YES
0.578,NO
0.5648,YES
0.3618,NO
0.1845,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.4318,NO
0.4238,NO
0.3856,NO
0.1849,NO
0.2034,NO
0.5239,YES
0.2682,NO
1.0,YES
0.308,NO
1.0,YES
0.3369,NO
0.4318,NO
0.6069,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.1504,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3479,NO
0.1329,NO
1.0,YES
0.4462,NO
1.0,YES
0.4462,NO
0.4413,NO
0.3856,NO
0.2165,NO
0.1047,NO
0.4942,YES
0.1767,NO
1.0,YES
0.308,NO
1.0,YES
0.4462,NO
0.4462,NO
0.5289,NO
0.4462,NO
1.0,YES
0.5562,NO
1.0,YES
0.27,NO
0.11599999999999999,NO
0.5033,YES
0.6407,YES
1.0,YES
0.6382,YES
0.344,NO
0.1881,NO
0.5227,YES
0.3519,NO
1.0,YES
0.2377,NO
0.3575,NO
0.3569,NO
0.2523,NO
0.1881,NO
1.0,YES
0.17,NO
1.0,YES
0.1881,NO
1.0,YES
0.3369,NO
0.3023,NO
0.4856,NO
0.1827,NO
1.0,YES
0.4444,NO
0.4367,YES
0.27,NO
0.1414,NO
0.5033,YES
0.6695,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.3268,NO
1.0,YES
0.3984,NO
0.1911,NO
0.2644,NO
0.0702,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0935,NO
1.0,YES
0.3369,NO
0.3984,NO
0.4856,NO
0.1348,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3471,NO
0.19,NO
0.2784,NO
0.3949,NO
0.2904,NO
0.2544,NO
0.3816,NO
0.1943,NO
0.6384,NO
0.2278,NO
0.3096,NO
0.2082,NO
1.0,YES
1.0,YES
0.622,YES
0.1943,NO
0.3171,NO
0.1756,NO
0.2904,NO
0.2264,NO
0.2654,NO
0.1707,NO
0.1636,NO
0.3189,NO
0.2158,NO
0.3647,NO
0.2387,NO
0.4702,NO
1.0,YES
1.0,YES
0.2893,NO
0.2304,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.1251,NO
0.1519,NO
0.1989,NO
0.1784,NO
0.1793,NO
0.3144,NO
0.1562,NO
1.0,YES
0.2278,NO
0.904,YES
0.1989,NO
1.0,YES
0.1989,NO
0.1213,NO
0.2104,NO
0.1354,NO
0.1087,NO
0.228,NO
0.1724,NO
0.1043,NO
0.27,NO
0.1476,NO
0.3124,YES
1.0,YES
1.0,YES
0.3961,YES
0.3189,NO
0.0823,NO
0.3244,YES
0.1809,NO
0.6207,YES
0.1729,NO
0.3565,NO
0.3565,NO
0.2212,NO
0.1729,NO
1.0,YES
0.1393,NO
1.0,YES
0.1064,NO
1.0,YES
0.2091,NO
0.41,NO
0.4471,NO
0.0962,NO
0.6207,YES
0.4382,NO
0.271,YES
1.0,YES
1.0,YES
0.3473,NO
0.2304,NO
0.151,NO
0.295,NO
1.0,YES
1.0,YES
0.2279,NO
0.2321,NO
0.2011,NO
0.1823,NO
0.3062,NO
0.3144,NO
0.19,NO
1.0,YES
0.2278,NO
0.904,YES
0.2043,NO
1.0,YES
0.2043,NO
0.1823,NO
0.2289,NO
0.1823,NO
0.1206,NO
0.228,NO
0.2321,NO
0.2011,NO
0.3071,NO
0.2425,NO
0.5722,NO
0.282,NO
0.31,NO
0.6333,NO
0.4164,NO
0.1779,NO
0.4753,NO
1.0,YES
0.2269,NO
1.0,YES
0.3627,NO
0.3824,NO
0.2504,NO
0.2425,NO
0.282,NO
0.2114,NO
0.3844,NO
0.2072,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2156,NO
1.0,YES
1.0,YES
0.3151,NO
0.2044,NO
0.1473,NO
0.2387,NO
1.0,YES
0.8165,YES
0.1546,NO
0.2015,NO
0.1276,NO
0.1388,NO
0.196,NO
0.3144,NO
0.1463,NO
1.0,YES
0.2278,NO
0.8716,YES
0.1756,NO
0.8165,YES
0.1756,NO
0.1769,NO
0.2289,NO
0.1388,NO
0.1087,NO
0.2189,NO
0.2015,NO
0.1342,NO
0.3071,NO
0.2906,NO
0.5722,NO
0.4329,NO
0.31,NO
0.6333,NO
0.4164,NO
0.2131,NO
0.4753,NO
1.0,YES
0.2888,NO
1.0,YES
0.3705,NO
0.3824,NO
0.2305,NO
0.3282,NO
0.2171,NO
0.318,NO
0.3844,NO
0.2286,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.26,NO
