50Traced_NONETRACED_SUM_MULTI_VSM_77_MEDIAN,Associated
1.1511,NO
0.3775,NO
0.4259,NO
1.1495,NO
2.2963,YES
2.5345,YES
0.8717,NO
0.8547,NO
0.6113,NO
0.7304,NO
0.4643,NO
0.9301,NO
0.2453,NO
2.7812,YES
1.0801,NO
2.7496,YES
0.5202,NO
2.0644,YES
0.4988,NO
0.6339,NO
1.2469,NO
0.5158,NO
0.3633,NO
0.7712,NO
0.9311,NO
0.8658,NO
1.0911,NO
0.4662,NO
0.6177,NO
1.751,NO
0.8334,NO
1.7686,NO
1.1518,NO
0.4968,NO
1.6552,NO
3.4937,YES
1.1354,NO
3.2046,YES
0.7118,NO
0.8788,NO
0.2504,NO
0.7736,NO
1.3284,NO
0.767,NO
0.6412,NO
0.6515,NO
1.0115,NO
2.5774,YES
3.716,YES
2.9001,YES
1.6174,YES
1.5839,NO
2.7424,YES
0.4546,NO
2.2435,YES
1.5598,YES
0.9616,NO
0.8872,NO
0.8127,NO
1.079,NO
2.3232,YES
2.532,YES
0.8654,NO
0.8956,NO
0.4583,NO
0.7340000000000001,NO
0.3782,NO
0.95,NO
0.2591,NO
2.7354,YES
1.3613,NO
2.7545,YES
0.7004,NO
2.0627,YES
0.9337,NO
0.642,NO
1.413,NO
0.619,NO
0.4056,NO
0.7489,NO
0.7639,NO
0.6538,NO
1.7586,NO
0.7705,NO
0.7524,NO
1.8228,NO
0.4562,NO
1.5817,NO
1.5653,NO
1.1355,NO
1.4031,NO
3.3848,YES
0.9224,NO
2.7964,YES
0.8644,NO
1.3973,NO
0.3903,NO
1.5191,NO
1.1519,NO
1.5838,NO
0.4415,NO
1.0332,NO
0.7935,NO
2.355,YES
3.7809,YES
2.7685,YES
2.0622,YES
1.1904,NO
2.8967,YES
0.5842,NO
