50Traced_NONETRACED_MAX_RAW_LSA_28_MEDIAN,Associated
0.2395,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2033,NO
0.1809,NO
0.2395,NO
0.1809,NO
0.2395,NO
0.2256,NO
0.2395,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.2061,NO
0.1436,NO
0.2079,NO
0.1488,NO
0.1197,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0735,NO
0.0647,NO
0.204,NO
0.1879,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
1.0,YES
0.4941,YES
1.0,YES
0.2213,NO
0.3865,YES
0.1892,NO
0.1579,NO
0.1579,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1579,NO
0.1751,NO
0.3579,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1796,NO
0.151,NO
0.1796,NO
0.1207,NO
0.1912,NO
0.14,NO
1.0,YES
0.3494,YES
0.3235,YES
0.3444,YES
0.2206,NO
1.0,YES
0.1168,NO
0.0727,NO
0.1542,NO
0.1277,NO
0.2886,NO
0.2184,NO
0.2085,NO
0.1542,NO
0.1542,NO
0.2085,NO
0.4397,YES
0.107,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.2085,NO
0.1542,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
0.4613,YES
0.314,YES
0.3961,YES
0.1375,NO
0.3916,YES
0.2085,NO
0.1628,NO
0.1628,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.1214,NO
1.0,YES
0.1214,NO
0.2203,NO
0.2203,NO
0.1474,NO
0.1628,NO
1.0,YES
0.1628,NO
1.0,YES
0.2129,NO
1.0,YES
0.1629,NO
0.1669,NO
0.3025,NO
0.1214,NO
1.0,YES
0.2714,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.3456,NO
0.3456,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.47700000000000004,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3192,YES
0.0798,NO
0.1427,NO
0.3189,YES
1.0,YES
1.0,YES
1.0,YES
0.1427,NO
0.1427,NO
1.0,YES
0.2328,NO
0.32899999999999996,YES
0.1095,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.1481,NO
1.0,YES
0.2397,NO
0.2519,NO
0.2935,NO
0.1155,NO
0.32899999999999996,YES
0.1959,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.3036,NO
0.3036,NO
0.4534,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2848,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
0.3239,YES
0.0855,NO
0.0855,NO
0.0886,YES
1.0,YES
1.0,YES
0.2373,YES
0.1548,NO
0.0855,NO
0.1484,YES
0.183,NO
0.0954,YES
0.1027,NO
0.1762,NO
0.1762,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0855,NO
1.0,YES
0.1347,NO
1.0,YES
0.1516,NO
0.2519,NO
0.1218,NO
0.1027,NO
0.1379,YES
0.0525,NO
0.1484,YES
0.4428,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.1404,NO
0.0758,NO
0.1517,NO
0.1398,NO
0.2274,NO
0.2274,NO
0.1446,NO
1.0,YES
0.095,NO
1.0,YES
0.0576,NO
1.0,YES
0.0742,NO
0.1398,NO
0.1143,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.0996,NO
0.0839,NO
0.0695,NO
0.4778,YES
1.0,YES
0.2628,YES
1.0,YES
0.0868,NO
0.0711,NO
1.0,YES
0.2649,NO
1.0,YES
0.1763,NO
0.3042,NO
0.2118,NO
0.2024,NO
0.084,NO
1.0,YES
0.0806,NO
1.0,YES
0.1481,NO
1.0,YES
0.2649,NO
0.2649,NO
0.3023,NO
0.1763,NO
1.0,YES
0.2649,NO
1.0,YES
0.1523,NO
0.1494,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1494,NO
1.0,YES
0.2145,NO
0.3006,YES
0.2672,NO
0.2277,NO
0.2246,NO
0.1744,NO
0.1931,NO
1.0,YES
0.1931,NO
1.0,YES
0.1968,NO
1.0,YES
0.2672,NO
0.2145,NO
0.3004,NO
0.2145,NO
1.0,YES
0.24100000000000002,NO
1.0,YES
0.1523,NO
0.1099,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
0.3901,YES
0.2419,NO
0.1483,NO
0.179,NO
0.0807,NO
0.2034,NO
1.0,YES
0.1975,NO
1.0,YES
0.1773,NO
1.0,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.2419,NO
1.0,YES
0.3259,NO
1.0,YES
0.1523,NO
0.077,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1658,NO
0.0724,NO
1.0,YES
0.1183,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2466,NO
0.1497,NO
0.1047,NO
1.0,YES
0.1016,NO
1.0,YES
0.1499,NO
1.0,YES
0.1629,NO
0.1669,NO
0.3135,NO
0.1193,NO
1.0,YES
0.24100000000000002,NO
1.0,YES
0.1151,NO
0.0905,NO
0.1104,YES
1.0,YES
1.0,YES
0.2475,YES
0.094,NO
0.0554,NO
0.2475,YES
0.2335,NO
0.1423,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.324,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.20199999999999999,NO
0.2519,NO
0.1611,NO
0.2335,NO
0.152,YES
0.20199999999999999,NO
0.2475,YES
0.1201,NO
0.10300000000000001,NO
0.2728,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.0792,NO
1.0,YES
0.2252,NO
0.3039,YES
0.2252,NO
0.1477,NO
0.1719,NO
0.0702,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1481,NO
1.0,YES
0.2045,NO
0.2252,NO
0.2985,NO
0.2252,NO
0.2732,YES
0.2298,NO
1.0,YES
0.1233,NO
0.1233,NO
0.1653,NO
0.2108,NO
0.1191,NO
0.1588,NO
0.1196,NO
0.1233,NO
0.2592,NO
0.1291,NO
0.1766,NO
0.10800000000000001,NO
0.4225,YES
0.4103,YES
0.3938,YES
0.1243,NO
0.1588,NO
0.1243,NO
0.1588,NO
0.1551,NO
0.1588,NO
0.10800000000000001,NO
0.0745,NO
0.1014,NO
0.0541,NO
0.1766,NO
0.0541,NO
0.2105,NO
0.4428,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0962,NO
0.1256,NO
1.0,YES
1.0,YES
0.1256,NO
0.1519,NO
0.0687,NO
0.1784,NO
0.1661,NO
0.1528,NO
0.1562,NO
1.0,YES
0.1256,NO
1.0,YES
0.1256,NO
1.0,YES
0.1256,NO
0.1163,NO
0.1143,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0913,NO
0.1256,NO
0.0416,NO
0.0603,NO
0.2018,YES
1.0,YES
1.0,YES
0.3362,YES
0.1366,NO
0.044000000000000004,NO
0.3362,YES
0.183,NO
0.2148,YES
0.1166,NO
0.2043,NO
0.2043,NO
0.1805,NO
0.0891,NO
1.0,YES
0.0271,NO
1.0,YES
0.1039,NO
1.0,YES
0.1516,NO
0.2519,NO
0.1495,NO
0.0948,NO
0.2148,YES
0.1495,NO
0.3362,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.107,NO
0.226,YES
1.0,YES
0.1111,NO
0.1267,NO
0.09699999999999999,NO
0.1422,NO
0.1741,NO
0.1528,NO
0.132,NO
1.0,YES
0.0766,NO
1.0,YES
0.0576,NO
0.3407,YES
0.0742,NO
0.1422,NO
0.1267,NO
0.1267,NO
0.0726,NO
0.192,NO
0.1422,NO
0.0813,NO
0.1552,NO
0.1552,NO
0.1377,NO
0.2653,NO
0.1508,NO
0.1331,NO
0.1987,NO
0.1552,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.1906,NO
0.1658,NO
0.1843,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1219,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.0678,NO
0.1689,YES
1.0,YES
0.0947,NO
0.1079,NO
0.0687,NO
0.1269,NO
0.1665,NO
0.1528,NO
0.1463,NO
1.0,YES
0.0528,NO
1.0,YES
0.0902,NO
0.3577,YES
0.0902,NO
0.1269,NO
0.0559,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.1269,NO
0.0769,NO
0.2143,NO
0.2143,NO
0.233,NO
0.2653,NO
0.1508,NO
0.1545,NO
0.1529,NO
0.2143,NO
0.233,NO
0.4371,YES
0.1599,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2143,NO
0.1733,NO
0.2143,NO
0.1171,NO
0.2286,NO
0.1171,NO
1.0,YES
0.4613,YES
0.3023,YES
0.2731,YES
0.233,NO
0.3754,YES
0.233,NO
