50Traced_NONETRACED_SUM_RAW_LSA_96_MAX,Associated
0.3209,NO
0.2019,NO
0.4396,NO
2.3113,YES
1.7975,YES
1.9515,YES
3.0117,YES
0.9522,NO
0.8775,YES
0.7721,NO
0.5999,NO
0.2616,NO
0.9715,YES
2.3549,YES
4.3614,YES
1.4625,YES
0.5641,NO
0.3975,NO
1.4659,YES
0.6949,NO
1.4137,YES
0.784,NO
0.4558,NO
0.6364,NO
0.2375,NO
0.4497,NO
2.6314,YES
0.4153,NO
2.16,YES
0.2813,NO
2.6463,YES
0.6299,NO
0.6996,NO
0.4317,NO
0.7962,NO
1.2229999999999999,YES
0.5506,NO
1.3869999999999998,YES
0.6048,NO
0.2763,NO
1.2345,NO
0.7203,NO
0.9839,NO
1.2127,NO
0.2118,NO
0.4916,NO
0.9212,NO
1.8923,YES
0.8633,NO
2.2682,YES
0.613,NO
0.6264,NO
0.2033,NO
0.5324,NO
0.6798,NO
0.5744,NO
0.3704,NO
0.3955,NO
0.5428,NO
1.9331,YES
2.0952,YES
1.8286,YES
3.3591,YES
1.3030000000000002,NO
0.8411,YES
1.0475,NO
0.4064,NO
0.1339,NO
0.9527,NO
0.5643,NO
0.493,NO
0.8051,NO
0.1839,NO
0.3075,NO
0.4634,NO
1.8049,YES
0.3915,NO
2.2393,YES
0.4179,NO
0.4251,NO
0.0881,NO
0.3752,NO
0.3162,NO
0.4398,NO
0.31,NO
0.2024,NO
0.3251,NO
1.9961,YES
2.0034,YES
1.9261,YES
3.4232,YES
0.8138,NO
0.8405,YES
0.4182,NO
0.3124,NO
0.0769,NO
0.8726,NO
0.5394,NO
0.6999,NO
1.1442,NO
0.1684,NO
0.2081,NO
0.8057,NO
1.3186,YES
0.7240000000000001,NO
2.1529,YES
0.5239,NO
0.5024,NO
0.2007,NO
0.2724,NO
0.3844,NO
0.3727,NO
0.3222,NO
0.1912,NO
0.3081,NO
1.7579,YES
1.7997,YES
1.3293,YES
2.8423,YES
0.9213,NO
0.7402,YES
0.8331,NO
0.3009,NO
0.0963,NO
0.8186,NO
0.7049,NO
0.8440000000000001,NO
0.8059,NO
0.2626,NO
0.2199,NO
0.7184,NO
1.7794,YES
0.3566,NO
1.7135,YES
0.5473,NO
0.5892,NO
0.2045,NO
0.248,NO
0.601,NO
0.3411,NO
0.3617,NO
0.1702,NO
0.5268,NO
2.0213,YES
1.5830000000000002,YES
2.3174,YES
3.425,YES
0.7895,NO
0.8378,YES
0.6537,NO
0.6304,NO
0.4514,NO
2.2385,YES
0.8159,YES
1.6543,YES
3.0768,YES
0.4777,NO
0.5962,NO
3.2444,YES
0.3129,NO
2.9326,YES
0.2696,NO
0.69,NO
0.4679,NO
0.2836,NO
0.5214,NO
0.7399,YES
0.4883,NO
1.0598,YES
0.3832,NO
0.6659,YES
0.5357,NO
0.6779,NO
0.3168,NO
0.3715,NO
3.5481,YES
0.5246,NO
3.5943,YES
0.2546,NO
0.1547,NO
1.1677,YES
0.4171,NO
0.8497,NO
1.4225,YES
0.3159,NO
0.2331,NO
1.3991,YES
0.2311,NO
1.2777,YES
0.2213,NO
0.4082,NO
0.3328,NO
0.2648,NO
0.171,NO
0.5861,NO
0.1513,NO
0.5181,NO
0.1844,NO
0.466,NO
0.4052,NO
0.3609,NO
0.3767,NO
0.4541,NO
1.7772,YES
0.3359,NO
1.2432,YES
0.5712,NO
0.1941,NO
0.9536,YES
2.9288,YES
4.4979,YES
0.9066,YES
0.6874,NO
0.4802,NO
1.0394,YES
0.5986,NO
0.8909,YES
0.8706,NO
0.2365,NO
0.5033,NO
0.2048,NO
0.4253,NO
2.6148,YES
0.4227,NO
2.8325,YES
0.2777,NO
2.7615,YES
0.5572,NO
0.6524,NO
0.3267,NO
0.7585,NO
1.3425,YES
0.5011,NO
0.8994,YES
0.4195,NO
0.1646,NO
1.9364,YES
0.5047,NO
0.8756,NO
0.9463,YES
0.2009,NO
0.1857,NO
1.5131,YES
0.21100000000000002,NO
0.8579,YES
0.369,NO
0.3194,NO
0.5591,NO
0.1277,NO
0.2274,NO
0.4749,NO
0.2191,NO
0.6235,NO
0.1963,NO
0.4386,NO
0.298,NO
0.6027,NO
0.3901,NO
0.4074,NO
1.9852,YES
0.3584,NO
1.8864,YES
0.3799,NO
0.0676,NO
0.8117,YES
2.4987,YES
3.4333,YES
1.2378,YES
0.3588,NO
0.1827,NO
1.3419999999999999,YES
0.3585,NO
1.1840000000000002,YES
0.3857,NO
0.2632,NO
0.3171,NO
0.1785,NO
0.2965,NO
1.2181,YES
0.231,NO
2.4415,YES
0.1347,NO
1.8563,YES
0.1557,NO
0.4202,NO
0.2007,NO
0.2848,NO
0.9303,YES
0.3969,NO
1.2521,YES
0.7225,YES
0.5521,YES
0.8298,NO
0.33799999999999997,NO
0.4689,NO
0.6987,NO
0.3719,YES
1.3257,YES
0.8108,NO
0.2166,NO
0.581,NO
0.3717,NO
0.4205,NO
0.5128,NO
0.1855,NO
1.1552,YES
0.2793,NO
0.7944,YES
0.2074,NO
1.2089,YES
0.2876,NO
0.1718,NO
0.4267,NO
0.1637,NO
0.2934,NO
0.9135,NO
0.2455,NO
0.7075,NO
0.5692,NO
0.257,NO
3.4664,YES
0.81,YES
1.9121,YES
3.4784,YES
0.3555,NO
0.371,NO
3.6444,YES
0.4066,NO
3.2453,YES
0.4008,NO
0.6246,NO
0.526,NO
0.2612,NO
0.3835,NO
1.0590000000000002,YES
0.4038,NO
1.0172,YES
0.287,NO
0.9295,YES
0.6576,NO
0.9583,NO
0.4197,NO
0.6902,NO
4.4337,YES
0.5977,NO
3.8680000000000003,YES
0.6845,NO
0.3189,NO
3.8141,YES
0.736,YES
1.9604,YES
2.7222,YES
0.4932,NO
0.5254,NO
3.2829,YES
0.5734,NO
2.4821,YES
0.2992,NO
0.413,NO
0.5613,NO
0.1847,NO
0.5614,NO
1.2724,YES
0.635,NO
0.9905,YES
0.4688,NO
0.8457,YES
0.5122,NO
0.9488,NO
0.6281,NO
0.7517,NO
3.5634,YES
0.7686,NO
3.0286,YES
0.7094,NO
0.1099,NO
3.4583,YES
0.9262,YES
2.0111,YES
3.2709,YES
0.5491,NO
0.3758,NO
3.8761,YES
0.5054,NO
3.009,YES
0.5055,NO
0.8204,NO
0.7328,NO
0.2709,NO
0.3623,NO
0.8243,YES
0.3532,NO
1.3216,YES
0.3567,NO
0.9879,YES
0.7279,NO
1.1507,NO
0.4623,NO
0.7914,NO
4.1187,YES
0.7807,NO
3.1395,YES
0.5423,NO
0.2096,NO
3.3143,YES
0.5487,YES
1.6545,YES
3.3754,YES
0.2922,NO
0.2887,NO
3.5928,YES
0.3139,NO
3.1951,YES
0.3504,NO
0.6397,NO
0.4985,NO
0.321,NO
0.3146,NO
1.0482,YES
0.3304,NO
0.7494,YES
0.2672,NO
0.605,YES
0.3583,NO
0.8355,NO
0.3135,NO
0.3579,NO
4.334,YES
0.4689,NO
3.8878,YES
0.2067,NO
0.0905,NO
0.6738,YES
1.5792,YES
2.2207,YES
0.5664,YES
0.2875,NO
0.0928,NO
0.7709,YES
0.2807,NO
0.5048,YES
0.3761,NO
0.3285,NO
0.3753,NO
0.2523,NO
0.1698,NO
1.0481,YES
0.1654,NO
1.5912,YES
0.1508,NO
1.1194,YES
0.4025,NO
0.4932,NO
0.2197,NO
0.4073,NO
0.6946,YES
0.3331,NO
0.5378,YES
0.5361,NO
0.1485,NO
0.9987,YES
2.444,YES
4.4725,YES
1.2193,YES
0.5579,NO
0.21,NO
1.5907,YES
0.6547,NO
1.2613,YES
0.3361,NO
0.3614,NO
0.5664,NO
0.1468,NO
0.2863,NO
2.634,YES
0.2579,NO
2.3074,YES
0.1518,NO
2.6549,YES
0.4415,NO
0.4454,NO
0.4699,NO
0.4926,NO
1.3373,YES
0.4575,NO
1.6559,YES
0.1002,NO
0.1583,NO
0.5901,NO
0.2108,NO
0.2674,NO
0.4039,NO
0.1488,NO
0.0971,NO
0.4432,NO
0.2146,NO
0.2977,NO
0.2467,NO
0.5906,YES
0.6629,YES
0.3938,YES
0.0766,NO
0.3648,NO
0.114,NO
0.1188,NO
0.1551,NO
0.2493,NO
0.2162,NO
0.2315,NO
0.1835,NO
0.3584,NO
0.6296,NO
0.098,NO
0.6131,NO
1.0246,YES
2.0358,YES
0.4957,NO
0.3685,NO
0.2939,NO
0.3016,NO
0.7292,YES
2.3552,YES
0.24,NO
0.1701,NO
0.1505,NO
0.306,NO
0.3273,NO
0.392,NO
0.1562,NO
1.5405,YES
0.0917,NO
1.8630000000000002,YES
0.1724,NO
1.5266,YES
0.1454,NO
0.2199,NO
0.3844,NO
0.2779,NO
0.1906,NO
0.3315,NO
0.1837,NO
0.1171,NO
0.4904,NO
0.0672,NO
1.1389,YES
2.0487,YES
3.2478,YES
0.8326,YES
0.5296,NO
0.2243,NO
1.0016,YES
0.3811,NO
0.7563,YES
0.4207,NO
0.1977,NO
0.3981,NO
0.1805,NO
0.2922,NO
1.9286,YES
0.1948,NO
2.0473,YES
0.1795,NO
1.9713,YES
0.3667,NO
0.4102,NO
0.2738,NO
0.4813,NO
1.2268,YES
0.3688,NO
0.7389,YES
0.7967,YES
1.4475,YES
0.505,NO
0.4391,NO
0.5936,NO
0.4819,NO
0.6309,YES
2.1718,YES
0.5405,NO
0.2231,NO
0.3313,NO
0.2291,NO
0.2248,NO
0.1651,NO
0.132,NO
1.4674,YES
0.231,NO
1.6352,YES
0.264,NO
1.3951,YES
0.3376,NO
0.1149,NO
0.2875,NO
0.2991,NO
0.1383,NO
0.55,NO
0.1646,NO
0.32799999999999996,NO
0.34299999999999997,NO
0.3483,NO
0.8173,NO
0.2322,NO
0.6563,NO
0.9464,NO
0.4123,NO
0.374,NO
0.612,NO
0.9549,YES
0.3833,NO
1.4941,YES
0.4356,NO
0.4141,NO
0.2504,NO
0.3409,NO
0.6219,NO
0.4846,NO
0.1879,NO
0.2072,NO
0.40299999999999997,NO
2.1726,YES
1.5534,YES
1.6241,YES
2.5077,YES
0.8797,NO
0.7765,YES
0.6603,NO
0.4793,YES
0.6235,YES
0.4216,NO
0.293,NO
0.3974,NO
0.4405,NO
0.2476,YES
0.7912,YES
0.46799999999999997,NO
0.26899999999999996,NO
0.374,NO
0.2923,NO
0.2456,NO
0.2731,NO
0.1463,NO
0.5939,YES
0.2188,NO
0.5781,YES
0.1642,NO
0.6355,YES
0.2003,NO
0.2469,NO
0.3487,NO
0.2636,NO
0.3913,NO
0.5136,NO
0.1635,NO
0.3391,NO
0.2015,NO
0.41200000000000003,NO
0.7097,NO
0.5693,NO
0.5901,NO
0.8192,NO
0.3744,NO
0.4179,NO
0.5826,NO
0.8354,YES
0.3888,NO
1.337,YES
0.505,NO
0.6865,NO
0.2176,NO
0.2175,NO
0.5427,NO
0.4499,NO
0.3621,NO
0.2286,NO
0.506,NO
1.4868,YES
0.9344,YES
1.4199,YES
2.3542,YES
0.8699,NO
0.6248,YES
0.6331,NO
