50Traced_NONETRACED_MAX_SINGLE_VSM_63_MEDIAN,Associated
0.4056,NO
0.3384,NO
0.1977,NO
0.4167,NO
0.2687,NO
0.2719,NO
0.3573,NO
1.0,YES
0.4354,NO
1.0,YES
0.2451,NO
0.2525,NO
0.2525,NO
0.3249,NO
0.1469,NO
0.2886,NO
0.391,NO
0.2719,NO
0.2752,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.3573,NO
1.0,YES
0.2574,NO
0.1194,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.4043,NO
0.6283,YES
0.5875,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.5875,NO
0.4726,NO
0.5875,NO
0.7068,YES
0.5875,NO
0.5859,YES
0.2332,NO
0.1856,NO
0.4328,NO
0.4328,NO
0.4328,NO
0.4328,NO
0.1963,NO
0.2332,NO
0.4328,NO
0.8445,YES
0.4239,NO
1.0,YES
0.3899,NO
0.3899,NO
0.3899,NO
0.3249,NO
0.3253,NO
0.2886,NO
0.391,NO
0.2508,NO
0.2148,NO
0.8156,YES
1.0,YES
0.9091,YES
1.0,YES
0.4239,NO
1.0,YES
0.366,NO
0.2057,NO
0.1339,NO
0.6593,NO
0.3031,NO
0.2874,NO
0.6773,NO
0.2116,NO
0.0967,NO
0.3809,NO
0.8445,YES
0.7077,NO
1.0,YES
0.1567,NO
0.1756,NO
0.1176,NO
0.3249,NO
0.2038,NO
0.2886,NO
0.4343,NO
0.1709,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4095,NO
1.0,YES
0.3531,NO
0.2093,NO
0.1062,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.2687,NO
0.2093,NO
0.4413,NO
1.0,YES
0.4203,NO
1.0,YES
0.2729,NO
0.2729,NO
0.2729,NO
0.2111,NO
0.3317,NO
0.2093,NO
0.3246,NO
0.2508,NO
0.3103,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.3119,NO
1.0,YES
0.2586,NO
0.2057,NO
0.1812,NO
0.6593,NO
0.3335,NO
0.3335,NO
0.6773,NO
0.2687,NO
0.1812,NO
0.1421,NO
1.0,YES
0.7077,NO
1.0,YES
0.2389,NO
0.2593,NO
0.2593,NO
0.2453,NO
0.3335,NO
0.2179,NO
0.4343,NO
0.1867,NO
0.3335,NO
1.0,YES
1.0,YES
1.0,YES
0.755,YES
0.1375,NO
1.0,YES
0.1943,NO
0.2194,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.2194,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.4064,NO
0.441,NO
0.441,NO
0.2194,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.506,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.5729,NO
0.3693,NO
1.0,YES
0.6789,NO
1.0,YES
0.2097,NO
0.256,NO
1.0,YES
0.6811,NO
0.3948,NO
1.0,YES
0.3772,NO
0.1097,NO
0.9727,YES
0.2078,NO
0.8915,YES
0.1528,NO
0.3385,NO
0.36700000000000005,NO
0.3385,NO
0.171,NO
0.5205,NO
0.1747,NO
0.6811,NO
0.2986,NO
0.4971,NO
0.5079,NO
0.5079,NO
0.5079,NO
0.3693,NO
0.8926,YES
0.5196,NO
0.7929999999999999,YES
0.1805,NO
0.2444,NO
0.982,YES
1.0,YES
1.0,YES
0.982,YES
0.326,NO
0.1312,NO
0.982,YES
0.8445,NO
0.7728,YES
0.8445,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.4898,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.6271,NO
0.7497,YES
0.8778,NO
0.775,YES
0.1636,NO
0.3162,NO
0.9109,YES
0.6479,NO
0.3468,NO
1.0,YES
0.2943,NO
0.153,NO
0.8237,YES
0.247,NO
1.0,YES
0.1633,NO
0.38799999999999996,NO
0.2863,NO
0.3163,NO
0.1775,NO
0.4877,NO
0.1654,NO
0.6479,NO
0.3011,NO
0.4729,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.3314,NO
0.6964,YES
0.6038,NO
0.9109,YES
0.0894,NO
0.174,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.2895,NO
0.6283,YES
0.4207,NO
0.6466,NO
0.7016,NO
0.7016,NO
0.1005,NO
1.0,YES
0.0923,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.4207,NO
0.4145,NO
0.4207,NO
0.7068,YES
0.4619,NO
0.5859,YES
1.0,YES
1.0,YES
0.4952,NO
0.4952,NO
0.4952,NO
0.4952,NO
1.0,YES
1.0,YES
0.4952,NO
0.1012,NO
0.4057,NO
0.1395,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.3722,NO
1.0,YES
0.3642,NO
1.0,YES
0.2458,NO
0.1844,NO
0.1843,NO
0.2324,NO
0.1637,NO
0.35,NO
0.2309,NO
0.4057,NO
0.2097,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.2266,NO
1.0,YES
0.2684,NO
0.3907,NO
0.36700000000000005,NO
0.3473,NO
0.1393,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.506,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.5729,NO
0.3693,NO
1.0,YES
0.6789,NO
1.0,YES
0.2339,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.2339,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.38799999999999996,NO
0.36700000000000005,NO
0.3473,NO
0.2339,NO
0.7517,YES
0.2339,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.5729,NO
0.3693,NO
0.8926,YES
0.5692,NO
1.0,YES
0.2097,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.5224,NO
0.38799999999999996,NO
0.36700000000000005,NO
0.2803,NO
0.2034,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.506,NO
0.4963,YES
0.4261,NO
0.4673,NO
0.48100000000000004,NO
0.5224,NO
1.0,YES
0.6789,NO
0.8742,YES
0.1585,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3598,NO
0.1381,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.38799999999999996,NO
0.2754,NO
0.3473,NO
0.1047,NO
0.7517,YES
0.1365,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.4433,NO
0.4433,NO
0.5729,NO
0.3552,NO
0.7068,YES
0.5692,NO
1.0,YES
0.1238,NO
0.1923,NO
0.6711,YES
1.0,YES
1.0,YES
0.6711,YES
0.257,NO
0.1483,NO
0.6711,YES
0.2819,NO
0.4216,YES
0.2091,NO
0.2488,NO
0.2731,NO
0.2646,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.3348,NO
1.0,YES
0.25,NO
0.2498,NO
0.2796,NO
0.2219,NO
0.4743,YES
0.31,NO
0.3932,YES
0.1201,NO
0.1694,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.3871,NO
0.6283,YES
0.4584,NO
0.1448,NO
0.1873,NO
0.2758,NO
0.1825,NO
0.8645,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4027,NO
0.41,NO
0.4726,NO
0.4584,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.08900000000000001,NO
0.243,NO
0.3914,NO
0.3776,NO
0.3776,NO
0.4172,NO
0.243,NO
0.243,NO
0.3807,NO
0.2128,NO
0.3489,NO
0.2358,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.3776,NO
0.243,NO
0.3776,NO
0.3599,NO
0.3776,NO
0.2128,NO
0.2739,NO
0.293,NO
0.1445,NO
0.3494,NO
0.1275,NO
0.3531,NO
0.4171,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1283,NO
0.1656,NO
1.0,YES
1.0,YES
0.1763,NO
0.1519,NO
0.1763,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3226,NO
1.0,YES
0.1868,NO
1.0,YES
0.1429,NO
0.8571,YES
0.21600000000000003,NO
0.1688,NO
0.1441,NO
0.1354,NO
0.0948,NO
0.1763,NO
0.1024,NO
0.0894,NO
0.102,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.2382,NO
0.1036,NO
0.7752,YES
0.3019,NO
0.48700000000000004,YES
0.22399999999999998,NO
0.1977,NO
0.1873,NO
0.2833,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.3867,NO
1.0,YES
0.2887,NO
0.2885,NO
0.4726,NO
0.2563,NO
0.5479,YES
0.3581,NO
0.4541,YES
1.0,YES
0.316,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.3139,NO
0.316,YES
1.0,YES
0.33399999999999996,NO
0.1844,NO
0.33399999999999996,NO
0.1844,NO
0.3489,NO
0.3489,NO
0.3489,NO
1.0,YES
0.2311,NO
1.0,YES
0.2261,NO
1.0,YES
0.2137,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.1149,NO
0.33399999999999996,NO
0.2094,NO
0.2094,NO
0.1503,NO
0.1685,NO
0.1991,NO
0.3471,NO
0.3471,NO
0.1991,NO
0.2687,NO
0.1685,NO
0.1991,NO
1.0,YES
0.3591,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.3471,NO
0.2886,NO
0.391,NO
0.2508,NO
0.3471,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.1408,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.2823,NO
0.1897,NO
0.1897,NO
0.1202,NO
1.0,YES
1.0,YES
0.0947,NO
0.153,NO
0.1631,NO
0.2223,NO
0.1665,NO
0.1558,NO
0.1463,NO
1.0,YES
0.1897,NO
1.0,YES
0.1897,NO
1.0,YES
0.1897,NO
0.1688,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.1631,NO
0.2223,NO
0.0992,NO
0.418,NO
0.0613,NO
0.6593,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.1963,NO
0.418,NO
0.4855,NO
0.6882,YES
0.7077,NO
1.0,YES
0.3884,NO
0.3884,NO
0.3884,NO
0.418,NO
0.2254,NO
0.418,NO
0.4343,NO
0.418,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.1799,NO
