50Traced_NONETRACED_MAX_SINGLE_LSA_8_MEDIAN,Associated
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.2282,NO
0.2289,NO
0.2289,NO
1.0,YES
1.0,YES
0.2289,NO
0.1079,NO
0.2289,NO
0.1095,NO
0.2636,NO
0.2546,NO
0.2636,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.2282,NO
0.1688,NO
0.1001,NO
0.1274,NO
0.0728,NO
0.2289,NO
0.1057,NO
0.2289,NO
0.263,NO
0.263,NO
0.2215,NO
0.2254,NO
0.3369,NO
0.2215,NO
0.1963,NO
0.263,NO
0.2154,NO
1.0,YES
0.214,NO
1.0,YES
0.3752,NO
0.4072,NO
0.4072,NO
0.263,NO
0.4176,NO
0.2526,NO
0.2254,NO
0.2556,NO
0.2254,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2215,NO
0.3196,YES
0.262,NO
