50Traced_NONETRACED_MAX_MULTI_LSA_15_MEDIAN,Associated
0.2031,NO
0.2734,NO
0.1504,NO
0.6363,YES
0.4136,YES
0.5061,YES
1.0,YES
0.4093,NO
0.2465,NO
1.0,YES
0.2509,NO
1.0,YES
0.1594,NO
0.4238,NO
0.3885,NO
0.3885,NO
0.2039,NO
0.4136,YES
0.2471,NO
0.4136,YES
0.308,NO
0.4136,YES
0.5358,NO
0.3467,NO
0.5289,NO
0.5358,NO
1.0,YES
0.5169,NO
1.0,YES
0.3183,NO
0.1547,NO
0.9027,YES
0.6395,NO
0.2717,NO
0.9027,YES
0.3518,NO
0.12,NO
0.9027,YES
0.2325,NO
0.7090000000000001,YES
0.1528,NO
0.3567,NO
0.3567,NO
0.2648,NO
0.171,NO
0.6395,NO
0.1902,NO
0.6395,NO
0.1807,NO
0.6395,NO
0.4965,NO
0.3213,NO
0.4676,NO
0.4965,NO
0.6449,YES
0.5021,NO
0.9027,YES
0.3014,NO
0.1089,NO
0.6149,YES
1.0,YES
1.0,YES
1.0,YES
0.2784,NO
0.3014,NO
0.6149,YES
0.6083,NO
0.586,YES
0.6083,NO
0.2365,NO
0.42,NO
0.2048,NO
0.1801,NO
1.0,YES
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.6231,NO
0.6083,NO
0.6083,NO
0.6231,NO
1.0,YES
0.6083,NO
1.0,YES
0.2356,NO
0.1646,NO
0.7795,YES
0.2238,NO
0.1649,NO
0.6838,YES
0.3016,NO
0.153,NO
0.784,YES
0.3096,NO
1.0,YES
0.1456,NO
0.4238,NO
0.3191,NO
0.2898,NO
0.1775,NO
0.2552,NO
0.1834,NO
0.3776,NO
0.0902,NO
0.2663,NO
0.5177,NO
0.3432,NO
0.5289,NO
0.5177,NO
0.5646,YES
0.5169,NO
0.6681,YES
0.1148,NO
0.0347,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.2784,NO
0.1327,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.1827,NO
0.20800000000000002,NO
0.42,NO
0.1785,NO
0.0632,NO
1.0,YES
0.154,NO
1.0,YES
0.1347,NO
1.0,YES
0.1982,NO
0.1827,NO
0.4471,NO
0.1827,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
0.0976,YES
0.3634,NO
0.2304,NO
0.3389,NO
0.3389,NO
1.0,YES
1.0,YES
0.2796,NO
0.1453,NO
0.275,NO
0.1216,NO
0.3101,NO
0.4028,NO
0.4028,NO
0.2833,YES
0.2278,NO
1.0,YES
0.2045,NO
1.0,YES
0.1539,NO
0.2457,NO
0.159,NO
0.2024,NO
0.2457,NO
0.3389,NO
0.1906,NO
0.3389,NO
0.3527,NO
0.1531,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3898,NO
0.1329,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.4238,NO
0.5037,NO
0.5037,NO
0.1441,NO
0.4942,YES
0.1607,NO
0.6036,YES
0.1638,NO
0.4729,YES
0.4779,NO
0.3092,NO
0.5289,NO
0.4779,NO
1.0,YES
0.5562,NO
1.0,YES
0.2465,NO
0.0984,NO
0.5648,YES
0.4091,YES
0.6385,YES
0.6385,YES
0.2465,NO
0.2411,NO
0.5648,YES
0.3092,NO
0.5159,YES
0.1361,NO
0.3247,NO
0.3247,NO
0.2014,NO
0.1994,NO
0.3156,YES
0.2229,NO
0.3854,YES
0.1968,NO
0.3132,YES
0.3769,NO
0.3428,NO
0.3769,NO
0.3769,NO
0.6385,YES
0.2871,NO
0.6385,YES
0.2191,NO
0.1099,NO
0.6085,YES
0.2882,YES
0.4498,YES
1.0,YES
0.3069,NO
0.1845,NO
1.0,YES
0.3543,NO
1.0,YES
0.1559,NO
0.2758,NO
0.2713,NO
0.1314,NO
0.2034,NO
0.2506,YES
0.1975,NO
0.402,YES
0.308,NO
0.2867,YES
0.4318,NO
0.3928,NO
0.4531,NO
0.4318,NO
0.7476,YES
0.4951,NO
1.0,YES
0.3527,NO
0.1531,NO
1.0,YES
0.3611,YES
0.5636,YES
1.0,YES
0.4093,NO
0.1329,NO
1.0,YES
0.2302,NO
1.0,YES
0.1131,NO
0.4088,NO
0.4412,NO
0.4412,NO
0.1747,NO
0.4049,YES
0.2682,NO
0.5522,YES
0.14800000000000002,NO
0.3831,YES
0.4462,NO
0.2888,NO
0.6069,NO
0.4462,NO
1.0,YES
0.578,NO
1.0,YES
0.2522,NO
0.1089,NO
0.2323,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1995,NO
0.2323,YES
0.3519,NO
0.4131,YES
0.3519,NO
0.2753,NO
0.3575,NO
0.3575,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.415,NO
0.5347,NO
0.4471,NO
0.415,NO
0.44299999999999995,YES
0.4382,NO
0.44299999999999995,YES
0.1689,NO
0.10300000000000001,NO
0.3075,YES
1.0,YES
0.6695,YES
0.6109,YES
0.2784,NO
0.1414,NO
0.3193,YES
0.3268,NO
0.4131,YES
0.1556,NO
0.20800000000000002,NO
0.3569,NO
0.1612,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
1.0,YES
0.3984,NO
0.3623,NO
0.4471,NO
0.3984,NO
0.6109,YES
0.4382,NO
0.6109,YES
0.2897,NO
0.0461,NO
0.3341,NO
0.2904,NO
0.2904,NO
0.3316,NO
0.3122,NO
0.0435,NO
0.4623,NO
0.1752,NO
0.2784,NO
0.1636,NO
0.7691,YES
0.7691,YES
0.7168,YES
0.1126,NO
0.2904,NO
0.1142,NO
0.2904,NO
0.1742,NO
0.2904,NO
0.1358,NO
0.2463,NO
0.1636,NO
0.1088,NO
0.2784,NO
0.2436,NO
0.368,NO
1.0,YES
0.408,YES
0.2752,NO
0.2576,NO
0.1921,NO
0.2004,NO
0.7571,YES
1.0,YES
0.1558,NO
0.2608,NO
0.1893,NO
0.2608,NO
0.2592,NO
0.2592,NO
0.1608,NO
0.8269,YES
0.2044,NO
0.29600000000000004,YES
0.14,NO
0.504,YES
0.1607,NO
0.2608,NO
0.2608,NO
0.2608,NO
0.2608,NO
0.2189,NO
0.2608,NO
0.1342,NO
0.2522,NO
0.1089,NO
0.3775,YES
1.0,YES
1.0,YES
0.6207,YES
0.2651,NO
0.1474,NO
0.3775,YES
0.2629,NO
0.3515,YES
0.1166,NO
0.3565,NO
0.42,NO
0.2212,NO
0.064,NO
1.0,YES
0.1474,NO
1.0,YES
0.1474,NO
1.0,YES
0.3118,NO
0.5347,NO
0.2927,NO
0.1587,NO
0.6207,YES
0.2869,NO
0.6207,YES
1.0,YES
0.408,YES
0.3473,NO
0.2576,NO
0.1462,NO
0.295,NO
0.7969,YES
1.0,YES
0.295,NO
0.1823,NO
0.295,NO
0.1823,NO
0.3062,NO
0.3144,NO
0.2938,NO
0.8269,YES
0.2278,NO
1.0,YES
0.1135,NO
1.0,YES
0.1607,NO
0.1769,NO
0.2289,NO
0.1823,NO
0.0726,NO
0.2205,NO
0.1823,NO
0.295,NO
0.1238,NO
0.1493,NO
0.2193,NO
0.4329,NO
0.3069,NO
0.2707,NO
0.3258,NO
0.1104,NO
0.3138,NO
1.0,YES
0.1923,NO
1.0,YES
0.24100000000000002,NO
0.3511,NO
0.2504,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2072,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.2193,NO
1.0,YES
0.1165,YES
0.2823,NO
0.2044,NO
0.1756,NO
0.1546,NO
0.8165,YES
1.0,YES
0.1462,NO
0.2015,NO
0.1546,NO
0.2015,NO
0.1763,NO
0.3144,NO
0.2289,NO
0.2476,YES
0.2278,NO
1.0,YES
0.1102,NO
1.0,YES
0.1025,NO
0.2015,NO
0.2015,NO
0.2015,NO
0.2015,NO
0.1862,NO
0.2015,NO
0.1469,NO
0.2932,NO
0.1493,NO
0.2676,NO
0.4329,NO
0.3069,NO
0.2707,NO
0.3258,NO
0.2932,NO
0.3138,NO
1.0,YES
0.1622,NO
1.0,YES
0.3601,NO
0.3673,NO
0.2234,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2286,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.2676,NO
