50Traced_NONETRACED_MAX_SINGLE_VSM_70_MAX,Associated
0.3349,NO
0.3349,NO
0.6773,NO
0.2344,NO
0.1058,NO
0.4039,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.1774,NO
0.1733,NO
0.3249,NO
0.2517,NO
0.2886,NO
0.391,NO
0.1309,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2093,NO
0.3133,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.2344,NO
0.2093,NO
0.4413,NO
1.0,YES
0.4203,NO
1.0,YES
0.2641,NO
0.2866,NO
0.2866,NO
0.3249,NO
0.3317,NO
0.2886,NO
0.391,NO
0.2034,NO
0.21899999999999997,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4413,NO
1.0,YES
0.4413,NO
0.1275,NO
0.2365,NO
0.31,NO
0.3335,NO
0.3335,NO
0.6773,NO
0.1963,NO
0.1244,NO
0.31,NO
1.0,YES
0.7077,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2839,NO
0.2453,NO
0.3335,NO
0.2179,NO
0.3335,NO
0.1702,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.1816,NO
0.2607,NO
1.0,YES
0.6673,YES
0.6673,YES
0.9537,YES
0.3986,NO
0.1816,NO
1.0,YES
0.1364,NO
0.9534,YES
0.1073,NO
0.331,NO
0.2988,NO
0.298,NO
0.2557,NO
0.5016,YES
0.2282,NO
0.6649,YES
0.3901,NO
0.35600000000000004,YES
0.25,NO
0.1907,NO
0.6965,NO
0.3552,NO
1.0,YES
0.5692,NO
1.0,YES
0.1799,NO
0.3233,NO
0.7653,YES
0.3948,NO
0.3948,NO
1.0,YES
0.3772,NO
0.1097,NO
0.9727,YES
0.2219,NO
0.8915,YES
0.5079,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.5127,NO
0.1747,NO
0.6811,NO
0.2986,NO
0.4971,NO
0.5079,NO
0.2987,NO
0.5719,NO
0.5079,NO
1.0,YES
0.5079,NO
0.7929999999999999,YES
0.1537,NO
0.2418,NO
0.982,YES
1.0,YES
1.0,YES
0.982,YES
0.2374,NO
0.1537,NO
0.982,YES
0.6271,NO
0.7944,YES
0.8778,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1146,NO
1.0,YES
0.1537,NO
1.0,YES
0.1985,NO
0.7299,YES
0.8778,NO
0.5163,NO
0.8778,NO
0.8778,NO
0.982,YES
0.8778,NO
0.982,YES
0.1636,NO
0.2365,NO
0.7986,YES
0.5126,NO
0.5126,NO
0.6763,YES
0.3184,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.38799999999999996,NO
0.1751,NO
0.1425,NO
0.2042,NO
0.4877,NO
0.1823,NO
0.6479,NO
0.3116,NO
0.4729,NO
0.2571,NO
0.1764,NO
0.5872,NO
0.3236,NO
0.9109,YES
0.5796,NO
0.9109,YES
0.2203,NO
0.2203,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2203,NO
0.2203,NO
1.0,YES
0.3019,NO
0.6283,YES
0.3283,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.2833,NO
1.0,YES
0.3725,NO
0.3338,NO
0.5265,NO
0.3307,NO
1.0,YES
0.4619,NO
1.0,YES
1.0,YES
0.345,YES
0.4952,NO
0.4952,NO
0.4952,NO
0.4952,NO
0.345,YES
1.0,YES
0.4952,NO
0.1012,NO
0.3868,NO
0.1395,NO
0.5451,NO
0.5915,NO
0.5915,NO
0.9109,YES
0.3722,NO
1.0,YES
0.3642,NO
0.9717,YES
0.2458,NO
0.1844,NO
0.162,NO
0.2607,NO
0.1637,NO
0.4952,NO
0.2309,NO
0.4952,NO
0.1585,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.1156,NO
1.0,YES
0.2044,NO
0.9932,YES
0.4834,NO
0.4132,NO
0.4132,NO
0.4122,NO
0.1612,NO
0.7517,YES
0.1439,NO
0.7355,YES
0.2459,NO
0.4963,YES
0.4834,NO
0.2843,NO
0.5832,NO
0.4834,NO
1.0,YES
0.5757,NO
1.0,YES
0.1585,NO
0.3044,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2984,NO
0.1279,NO
1.0,YES
0.4814,NO
1.0,YES
0.4814,NO
0.4322,NO
0.2102,NO
0.2097,NO
0.1486,NO
0.7517,YES
0.1326,NO
0.7355,YES
0.2267,NO
0.4963,YES
0.3725,NO
0.3417,NO
0.5872,NO
0.4814,NO
1.0,YES
0.5796,NO
1.0,YES
0.1342,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.2778,NO
1.0,YES
0.679,NO
0.4322,NO
0.2193,NO
0.2894,NO
0.2557,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.3901,NO
0.4963,YES
0.679,NO
0.3994,NO
0.6965,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.1526,NO
0.3044,NO
1.0,YES
0.5693,YES
0.5693,YES
1.0,YES
0.2874,NO
0.1279,NO
1.0,YES
0.2242,NO
1.0,YES
0.4433,NO
0.4322,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1529,NO
0.5293,YES
0.1365,NO
0.4349,YES
0.2333,NO
0.3164,YES
0.4433,NO
0.2655,NO
0.5872,NO
0.4433,NO
1.0,YES
0.5796,NO
1.0,YES
0.135,NO
0.2054,NO
0.6711,YES
1.0,YES
1.0,YES
0.6711,YES
0.2217,NO
0.0554,NO
0.6711,YES
0.5159,NO
0.4216,YES
0.6109,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1985,NO
1.0,YES
0.1763,NO
1.0,YES
0.1853,NO
1.0,YES
0.4983,NO
0.6109,NO
0.5554,NO
0.6109,NO
0.6711,YES
0.6109,NO
0.6711,YES
0.1201,NO
0.1306,NO
0.7440000000000001,YES
0.8229,YES
0.8229,YES
0.7440000000000001,YES
0.1501,NO
0.0792,NO
0.7440000000000001,YES
0.2484,NO
0.4796,YES
0.4027,NO
0.1448,NO
0.2493,NO
0.1233,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1146,NO
1.0,YES
0.4027,NO
0.264,NO
0.4027,NO
0.4027,NO
0.7440000000000001,YES
0.4027,NO
0.7440000000000001,YES
0.2769,NO
0.4212,NO
0.36200000000000004,NO
0.3451,NO
0.3451,NO
0.3914,NO
0.4548,NO
0.2552,NO
0.6446,NO
0.3073,NO
0.3941,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.1038,NO
0.2594,NO
0.2552,NO
0.2538,NO
0.3802,NO
0.1713,NO
0.1592,NO
0.2739,NO
0.3073,NO
0.3073,NO
0.3914,NO
0.195,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.2269,NO
0.2269,NO
0.2269,NO
1.0,YES
1.0,YES
0.2269,NO
0.3252,NO
0.1425,NO
0.3252,NO
0.2747,NO
0.2981,NO
0.2981,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
0.1685,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.2269,NO
0.1048,NO
0.2269,NO
0.1179,NO
0.1793,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.1936,NO
0.0477,NO
0.7752,YES
0.3019,NO
0.48700000000000004,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0949,NO
1.0,YES
0.0764,NO
1.0,YES
0.1618,NO
1.0,YES
0.2887,NO
0.3094,NO
0.4081,NO
0.2563,NO
0.7752,YES
0.3581,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.3075,NO
1.0,YES
1.0,YES
0.3075,NO
0.2506,NO
0.1996,NO
0.2506,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.2311,NO
1.0,YES
0.2261,NO
1.0,YES
0.1526,NO
0.1298,NO
0.1492,NO
0.2506,NO
0.2506,NO
0.3075,NO
0.142,NO
0.3075,NO
0.267,NO
0.3133,NO
0.0991,NO
0.3471,NO
0.2804,NO
0.3464,NO
0.2472,NO
0.2605,NO
0.3504,NO
1.0,YES
0.3591,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.3249,NO
0.3471,NO
0.2886,NO
0.391,NO
0.2831,NO
0.2089,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.2823,NO
0.1897,NO
0.1532,NO
0.1955,NO
1.0,YES
1.0,YES
0.1578,NO
0.2223,NO
0.1464,NO
0.2223,NO
0.2636,NO
0.2636,NO
0.263,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
0.1152,NO
0.1324,NO
0.2223,NO
0.2223,NO
0.1955,NO
0.0878,NO
0.1955,NO
0.3943,NO
0.1091,NO
0.2598,NO
0.2598,NO
0.2598,NO
0.6773,NO
0.1963,NO
0.3846,NO
0.2598,NO
1.0,YES
0.7077,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.418,NO
0.1952,NO
0.418,NO
0.191,NO
0.418,NO
0.3295,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
