50Traced_NONETRACED_SUM_MULTI_LSA_19_MEDIAN,Associated
2.8434,YES
1.1848,NO
2.3053,YES
0.7446,NO
1.0885,NO
0.6186,NO
4.9388,YES
1.3446,YES
1.4489,YES
4.8791,YES
1.179,NO
0.4032,NO
5.2987,YES
0.9517,NO
4.6156,YES
0.7014,NO
1.4632,NO
2.2821,NO
0.6065,NO
0.6914,NO
1.8431,YES
1.0644,NO
2.5583,YES
0.7987,NO
1.9635,YES
1.2081,NO
1.9485,NO
1.6966,NO
1.1664,NO
4.6037,YES
1.5484,NO
3.9155,YES
0.7266,NO
0.2834,NO
2.9160000000000004,YES
0.7397,NO
0.6979,NO
2.9366,YES
0.3574,NO
0.3009,NO
3.2509,YES
0.8411,NO
2.4851,YES
0.4143,NO
0.7868,NO
1.2345,NO
0.2648,NO
0.171,NO
1.2987,NO
0.5112,NO
1.6897,NO
0.3502,NO
0.7798,NO
0.9984,NO
1.5565,NO
0.9641,NO
0.6343,NO
2.372,YES
1.5487,NO
1.9957,YES
1.0741,NO
0.132,NO
2.589,YES
3.0969,YES
2.3246,YES
2.2666,YES
1.0892,NO
0.5516,NO
2.4777,YES
1.4146,NO
2.0637,YES
0.8935,NO
1.3578,NO
1.5583,NO
0.4676,NO
0.7561,NO
2.9969,YES
0.9221,NO
3.0261,YES
0.789,NO
3.4444,YES
0.9644,NO
1.6774,NO
0.7337,NO
0.6997,NO
1.9374,YES
1.167,NO
2.0268,YES
0.7577,NO
0.2133,NO
4.0639,YES
0.72,NO
0.8895,NO
4.2298,YES
0.6314,NO
0.2937,NO
4.4593,YES
0.804,NO
4.0179,YES
0.4894,NO
1.4132,NO
1.9755,NO
0.5114,NO
0.55,NO
1.5411,NO
0.5644,NO
1.5855,NO
0.586,NO
1.2839,NO
0.9174,NO
1.8669,NO
1.4769999999999999,NO
1.0608,NO
3.9181,YES
1.6765,NO
3.8541,YES
0.9888,NO
0.2639,NO
1.9103,YES
3.2516,YES
2.5003,YES
1.7284,YES
1.2084,NO
0.4347,NO
2.0453,YES
1.3858,NO
1.4985,YES
0.7224,NO
0.9784,NO
1.4151,NO
0.5474,NO
0.5143,NO
2.3188,YES
0.862,NO
3.2483,YES
0.4924,NO
3.2157,YES
1.1493,NO
1.5716,NO
0.5129,NO
0.8719,NO
1.392,YES
1.1878,NO
1.0349,YES
2.0329,YES
0.3518,YES
1.0814,NO
0.5597,NO
0.4843,NO
1.1524,NO
1.6749,YES
1.6507,YES
1.0165,NO
0.6209,NO
0.8105,NO
0.308,NO
0.4977,NO
0.983,NO
0.1446,NO
1.4703,YES
0.4859,NO
2.0517,YES
0.8052,NO
1.6719,YES
0.6223,NO
0.5943,NO
0.8972,NO
0.6119,NO
0.6544,NO
0.9569,NO
0.4512,NO
0.659,NO
1.2438,NO
0.3984,NO
5.706,YES
1.7833,YES
1.4176,YES
5.709,YES
1.0601,NO
0.4064,NO
6.2991,YES
1.3251,NO
5.187,YES
0.6386,NO
2.0137,NO
2.741,NO
0.6159,NO
0.5649,NO
2.6031,YES
0.9519,NO
2.9356,YES
0.8159,NO
2.1243,YES
1.4039,NO
2.5529,NO
1.9486,NO
1.0837,NO
5.3882,YES
2.5161,NO
5.0327,YES
1.5505,NO
0.33299999999999996,NO
6.099,YES
2.0306,YES
1.805,YES
5.8967,YES
1.1441,NO
0.8879,NO
6.4458,YES
0.8584,NO
5.4849,YES
0.6708,NO
1.5264,NO
2.4142,NO
0.3798,NO
0.8052,NO
2.3447,YES
1.3982,NO
3.0687,YES
1.0753,NO
2.3917,YES
0.9729,NO
2.2541,NO
1.2881,NO
1.1015,NO
5.4065,YES
1.9457,NO
5.0429,YES
0.9451,NO
0.4724,NO
4.2388,YES
1.4251,YES
1.2414,YES
4.2843,YES
1.1381,NO
0.5395,NO
4.75,YES
1.2896,NO
3.7826,YES
0.6494,NO
1.1672,NO
2.086,NO
0.2972,NO
0.6015,NO
1.925,YES
1.0705,NO
2.5263,YES
0.7419,NO
1.8004,YES
1.4965,NO
2.1583,NO
1.767,NO
1.0073,NO
4.1005,YES
1.9823,NO
3.2933,YES
1.0243,NO
0.2417,NO
5.0424,YES
1.2352,YES
1.1491,YES
5.2617,YES
0.867,NO
0.4241,NO
5.5364,YES
1.4444,NO
4.7298,YES
0.696,NO
1.9421,NO
2.5636,NO
0.5388,NO
0.5714,NO
2.3583,YES
0.71,NO
2.2418,YES
0.6509999999999999,NO
1.5717,YES
1.5573,NO
2.668,NO
2.1478,NO
1.2807,NO
4.666,YES
2.5219,NO
4.6713,YES
0.9924,NO
0.3358,NO
1.6723,YES
3.1751,YES
2.2804,YES
1.4771,YES
1.2139,NO
0.3619,NO
1.6086,YES
1.2378,NO
1.2471,YES
0.5307,NO
0.6447,NO
1.0629,NO
0.2523,NO
0.4585,NO
2.7713,YES
0.8690000000000001,NO
3.1598,YES
0.4262,NO
3.359,YES
1.248,NO
1.2808,NO
0.9386,NO
0.9095,NO
1.1891,YES
1.4685,NO
0.907,YES
0.7195,NO
0.10300000000000001,NO
2.0762,YES
3.9652,YES
2.9975,YES
2.1228,YES
1.2633,NO
0.303,NO
2.3277,YES
1.7666,NO
1.7214,YES
0.8102,NO
0.9518,NO
1.2575,NO
0.3795,NO
0.3757,NO
3.2876,YES
0.6069,NO
3.8846,YES
0.252,NO
4.0481,YES
1.5917,NO
2.0362,NO
0.9263,NO
0.9823,NO
1.6873,YES
1.9955,NO
1.2929,YES
1.0333,NO
0.1358,NO
0.4892,NO
0.5593,NO
0.3515,NO
0.3513,NO
0.6323,NO
0.2256,NO
1.0897,NO
0.449,NO
0.6766,NO
0.1295,NO
1.9512,YES
1.8253,YES
1.4480000000000002,YES
0.3125,NO
0.6203,NO
0.2672,NO
0.3826,NO
0.6821,NO
0.562,NO
0.3531,NO
0.6051,NO
0.5688,NO
0.3967,NO
0.6236,NO
0.4787,NO
0.6988,NO
2.6163,YES
0.8237,YES
0.8386,NO
0.6005,NO
0.4957,NO
0.7105,NO
2.158,YES
1.8688,YES
0.7821,NO
0.5373,NO
0.5642,NO
0.4647,NO
0.4095,NO
1.1869,NO
0.17300000000000001,NO
1.9479,YES
0.3373,NO
2.7011,YES
0.6485,NO
1.9822,YES
0.4174,NO
0.6441,NO
0.7449,NO
0.4177,NO
0.5726,NO
0.703,NO
0.5114,NO
0.5208,NO
1.2451,NO
0.1378,NO
2.8076,YES
3.8849,YES
2.8827,YES
2.7465,YES
1.2559,NO
0.289,NO
3.1833,YES
1.6481,NO
2.5535,YES
0.8411,NO
1.9218,NO
1.8413,NO
1.0102,NO
0.3394,NO
3.2177,YES
0.6433,NO
3.7069,YES
0.5303,NO
3.784,YES
1.3441,NO
2.0862,NO
0.8957,NO
0.9446,NO
2.3566,YES
1.5931,NO
2.1892,YES
2.8891,YES
1.1172,YES
0.763,NO
0.3632,NO
0.428,NO
0.7296,NO
2.6060000000000003,YES
1.6753,YES
0.9766,NO
0.4559,NO
0.5073,NO
0.2027,NO
0.7781,NO
1.4845,NO
0.5101,NO
2.0709,YES
0.3219,NO
2.7193,YES
0.5133,NO
2.0663,YES
0.2292,NO
0.6304,NO
0.5977,NO
0.4969,NO
0.5074,NO
0.8085,NO
0.5775,NO
0.6349,NO
1.1077,NO
0.3892,NO
1.1368,NO
1.2408,NO
0.9394,NO
1.5756,NO
0.9948,NO
0.5707,NO
1.4379,NO
2.7452,YES
1.3207,NO
1.4419,YES
1.1825,NO
1.8874,NO
0.436,NO
0.7399,NO
1.0748,NO
0.9309,NO
1.6311,NO
0.6704,NO
1.4285,NO
2.9995,YES
3.1328,YES
2.3395,YES
2.6307,YES
1.4240000000000002,NO
2.103,YES
1.0375,NO
2.3869,YES
0.4294,YES
0.6311,NO
0.6517,NO
0.4032,NO
0.5464,NO
1.6694,YES
1.6366,YES
0.6472,NO
0.4868,NO
0.3798,NO
0.4038,NO
0.8472,NO
1.3013,NO
0.4983,NO
1.4158,YES
0.4978,NO
2.1441,YES
0.5584,NO
1.7851,YES
0.3988,NO
0.5217,NO
0.6384,NO
0.5092,NO
0.5329999999999999,NO
0.6352,NO
0.4648,NO
0.6492,NO
1.0056,NO
0.4406,NO
0.8949,NO
1.062,NO
0.5318,NO
1.5727,NO
1.0813,NO
0.3948,NO
1.7212,NO
3.1123,YES
1.2273,NO
1.4594,YES
1.6583,NO
2.0885,NO
0.6997,NO
0.5653,NO
1.1074,NO
0.8345,NO
1.2857,NO
0.6279,NO
0.8872,NO
3.2053,YES
3.4226,YES
2.6229,YES
2.1136,YES
1.7739,NO
2.1963,YES
1.1788,NO
