50Traced_NONETRACED_MAX_MULTI_LSA_97_MAX,Associated
0.4528,NO
1.0,YES
0.2438,NO
0.3511,NO
0.19699999999999998,NO
0.3282,NO
0.4327,NO
0.272,NO
0.3613,NO
0.272,NO
0.2918,NO
0.9187,YES
0.9481,YES
0.9481,YES
1.0,YES
0.4528,NO
0.9481,YES
0.4528,NO
0.3011,NO
0.0774,NO
1.0,YES
1.0,YES
0.5589,YES
0.6382,YES
0.174,NO
0.174,NO
1.0,YES
0.3781,NO
1.0,YES
0.4608,NO
0.3031,NO
0.3522,NO
0.2375,NO
0.174,NO
1.0,YES
0.174,NO
1.0,YES
0.304,NO
1.0,YES
0.3157,NO
0.462,NO
0.3496,NO
0.4608,NO
1.0,YES
0.2619,NO
1.0,YES
0.3496,NO
0.0745,NO
0.42700000000000005,NO
0.5644,NO
0.2813,NO
0.3877,NO
0.4164,NO
0.1536,NO
0.42700000000000005,NO
0.9462,YES
0.4964,NO
1.0,YES
0.2519,NO
0.3824,NO
0.2033,NO
0.0991,NO
0.2405,NO
0.188,NO
0.3844,NO
0.2256,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.42700000000000005,NO
1.0,YES
0.42700000000000005,NO
0.32,NO
0.1871,NO
0.3237,NO
0.5644,NO
0.203,NO
0.3745,NO
0.3004,NO
0.1069,NO
0.33899999999999997,NO
0.9462,YES
0.3905,NO
1.0,YES
0.2244,NO
0.3673,NO
0.1078,NO
0.3282,NO
0.4327,NO
0.188,NO
0.4156,NO
0.1871,NO
0.4156,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3271,NO
1.0,YES
0.3271,NO
0.3496,NO
0.0951,NO
0.2512,NO
0.5644,NO
0.2813,NO
0.2964,NO
0.4164,NO
0.1204,NO
0.2683,NO
0.9462,YES
0.4964,NO
1.0,YES
0.281,NO
0.3824,NO
0.22699999999999998,NO
0.2091,NO
0.2756,NO
0.1548,NO
0.3844,NO
0.1912,NO
0.3438,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.3251,NO
0.3496,NO
0.1493,NO
0.3649,NO
0.5644,NO
0.2813,NO
0.2329,NO
0.4164,NO
0.2173,NO
0.3649,NO
0.9462,YES
0.4964,NO
1.0,YES
0.282,NO
0.3824,NO
0.2131,NO
0.3282,NO
0.4327,NO
0.2173,NO
0.3847,NO
0.2173,NO
0.3438,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.3649,NO
1.0,YES
0.3649,NO
0.3009,NO
0.1504,NO
1.0,YES
0.5061,YES
0.2829,YES
1.0,YES
0.4024,NO
0.2734,NO
1.0,YES
0.1689,NO
1.0,YES
0.1594,NO
0.2992,NO
0.3191,NO
0.2417,NO
0.2734,NO
0.4136,YES
0.2734,NO
0.516,YES
0.2734,NO
0.4136,YES
0.1983,NO
0.2604,NO
0.6069,NO
0.2153,NO
1.0,YES
0.578,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.4032,NO
0.2717,NO
0.9027,YES
0.1827,NO
0.1287,NO
0.9273,YES
0.2414,NO
0.5866,YES
0.2942,NO
0.3264,NO
0.474,NO
0.2648,NO
0.171,NO
0.6395,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.6395,NO
0.2016,NO
0.2676,NO
0.3767,NO
0.2942,NO
0.62,YES
0.3359,NO
0.6631,YES
0.3014,NO
0.2331,NO
1.0,YES
1.0,YES
0.5589,YES
0.6382,YES
0.3014,NO
0.3014,NO
1.0,YES
0.5755,NO
1.0,YES
0.6231,NO
0.3581,NO
0.3525,NO
0.2893,NO
0.2331,NO
1.0,YES
0.2627,NO
1.0,YES
0.304,NO
1.0,YES
0.5117,NO
0.6083,NO
0.6231,NO
0.6231,NO
1.0,YES
0.6083,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.2238,NO
0.2298,NO
1.0,YES
0.3016,NO
0.153,NO
1.0,YES
0.1689,NO
0.7795,YES
0.1456,NO
0.2244,NO
0.3191,NO
0.1542,NO
0.1775,NO
0.3158,NO
0.1654,NO
0.516,NO
0.1013,NO
0.2663,NO
0.2218,NO
0.2604,NO
0.3901,NO
0.21600000000000003,NO
0.7795,YES
0.3979,NO
0.7795,YES
0.2522,NO
0.1184,NO
0.2445,YES
1.0,YES
0.6940000000000001,YES
0.2909,YES
0.2651,NO
0.1148,NO
0.2445,YES
0.1268,NO
0.2445,YES
0.1087,NO
0.21,NO
0.2644,NO
0.1785,NO
0.1349,NO
1.0,YES
0.1216,NO
1.0,YES
0.1387,NO
1.0,YES
0.1827,NO
0.1827,NO
0.1471,NO
0.1827,NO
0.2445,YES
0.1442,NO
0.2445,YES
1.0,YES
1.0,YES
0.3634,NO
0.3389,NO
0.1894,NO
0.2796,NO
1.0,YES
1.0,YES
0.3389,NO
0.2151,NO
0.3389,NO
0.2457,NO
0.3471,NO
0.3133,NO
0.2623,NO
1.0,YES
0.1922,NO
1.0,YES
0.2045,NO
1.0,YES
0.1607,NO
0.2808,NO
0.2808,NO
0.2457,NO
0.2808,NO
0.3389,NO
0.2273,NO
0.3389,NO
0.3009,NO
0.1504,NO
1.0,YES
0.5502,YES
0.3075,YES
1.0,YES
0.4024,NO
0.1358,NO
1.0,YES
0.201,NO
1.0,YES
0.1578,NO
0.3448,NO
0.474,NO
0.2606,NO
0.1555,NO
0.4729,YES
0.2682,NO
0.516,YES
0.1673,NO
0.4729,YES
0.1353,NO
0.2604,NO
0.6069,NO
0.2244,NO
1.0,YES
0.578,NO
1.0,YES
0.2411,NO
0.2411,NO
1.0,YES
0.6385,YES
0.3568,YES
1.0,YES
0.3016,NO
0.2465,NO
1.0,YES
0.3092,NO
1.0,YES
0.5579999999999999,NO
0.2976,NO
0.474,NO
0.2404,NO
0.2465,NO
0.3273,YES
0.2465,NO
0.516,YES
0.2465,NO
0.3073,YES
0.2815,NO
0.3611,NO
0.5579999999999999,NO
0.5579999999999999,NO
1.0,YES
0.5104,NO
1.0,YES
0.3011,NO
0.1531,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.1845,NO
1.0,YES
0.3543,NO
1.0,YES
0.4318,NO
0.3031,NO
0.474,NO
0.18,NO
0.2034,NO
0.5239,YES
0.2682,NO
0.6036,YES
0.304,NO
0.5239,YES
0.2958,NO
0.462,NO
0.6069,NO
0.4318,NO
1.0,YES
0.578,NO
1.0,YES
0.3011,NO
0.1451,NO
1.0,YES
1.0,YES
0.5589,YES
0.9648,YES
0.2909,NO
0.1327,NO
1.0,YES
0.1741,NO
1.0,YES
0.1578,NO
0.3031,NO
0.474,NO
0.2165,NO
0.1347,NO
0.4942,YES
0.1767,NO
0.6036,YES
0.304,NO
0.4733,YES
0.1277,NO
0.462,NO
0.3582,NO
0.2244,NO
1.0,YES
0.4951,NO
1.0,YES
0.1918,NO
0.0905,NO
0.44299999999999995,YES
1.0,YES
0.5962,YES
0.2827,YES
0.1901,NO
0.1881,NO
0.44299999999999995,YES
0.2442,NO
0.44299999999999995,YES
0.2093,NO
0.293,NO
0.2731,NO
0.2523,NO
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.3519,NO
0.3519,NO
0.1815,NO
0.3519,NO
0.44299999999999995,YES
0.1779,NO
0.44299999999999995,YES
0.1839,NO
0.10300000000000001,NO
0.6109,YES
1.0,YES
1.0,YES
0.4937,YES
0.3189,NO
0.0935,NO
0.6109,YES
0.3268,NO
0.6109,YES
0.3984,NO
0.1852,NO
0.42,NO
0.1003,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1857,NO
0.8013,YES
0.2729,NO
0.4291,NO
0.3583,NO
0.3984,NO
0.6109,YES
0.3512,NO
0.6109,YES
0.3471,NO
0.0461,NO
0.2636,NO
0.2108,NO
0.1867,NO
0.3341,NO
0.3816,NO
0.0454,NO
0.4576,NO
0.1961,NO
0.3341,NO
0.1636,NO
0.8209,YES
0.7411,YES
0.6204,YES
0.0766,NO
0.1094,NO
0.1142,NO
0.1838,NO
0.1704,NO
0.1962,NO
0.2363,NO
0.3202,NO
0.2053,NO
0.2363,NO
0.3341,NO
0.1705,NO
0.4784,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1236,NO
0.2004,NO
1.0,YES
1.0,YES
0.0981,NO
0.158,NO
0.16699999999999998,NO
0.1784,NO
0.2127,NO
0.3082,NO
0.1608,NO
1.0,YES
0.1922,NO
1.0,YES
0.14,NO
1.0,YES
0.1607,NO
0.1218,NO
0.2104,NO
0.1522,NO
0.1468,NO
0.228,NO
0.2142,NO
0.16699999999999998,NO
0.1934,NO
0.0804,NO
0.6207,YES
1.0,YES
1.0,YES
0.3961,YES
0.3189,NO
0.1526,NO
0.6207,YES
0.2629,NO
0.6207,YES
0.15,NO
0.3029,NO
0.42,NO
0.2447,NO
0.1526,NO
1.0,YES
0.1669,NO
1.0,YES
0.1887,NO
1.0,YES
0.1371,NO
0.4291,NO
0.4471,NO
0.15,NO
0.6207,YES
0.4382,NO
0.6207,YES
1.0,YES
1.0,YES
0.3473,NO
0.275,NO
0.2043,NO
0.2011,NO
1.0,YES
1.0,YES
0.275,NO
0.1611,NO
0.275,NO
0.2011,NO
0.1741,NO
0.3082,NO
0.132,NO
1.0,YES
0.2043,NO
1.0,YES
0.2043,NO
1.0,YES
0.1607,NO
0.2321,NO
0.2321,NO
0.2011,NO
0.2321,NO
0.275,NO
0.2142,NO
0.275,NO
0.3496,NO
0.2155,NO
0.2287,NO
0.5644,NO
0.2813,NO
0.2193,NO
0.4164,NO
0.2582,NO
0.2267,NO
0.9462,YES
0.4964,NO
1.0,YES
0.2977,NO
0.3824,NO
0.2504,NO
0.3282,NO
0.4327,NO
0.2582,NO
0.3844,NO
0.2582,NO
0.3438,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1236,NO
0.2004,NO
0.8165,YES
0.8165,YES
0.0947,NO
0.158,NO
0.1546,NO
0.1388,NO
0.1665,NO
0.2534,NO
0.1463,NO
1.0,YES
0.157,NO
1.0,YES
0.128,NO
1.0,YES
0.1607,NO
0.2015,NO
0.2015,NO
0.1522,NO
0.2015,NO
0.2189,NO
0.2142,NO
0.1342,NO
0.3496,NO
0.1493,NO
0.2212,NO
0.4329,NO
0.2813,NO
0.3335,NO
0.4164,NO
0.3765,NO
0.2006,NO
0.8204,YES
0.4964,NO
1.0,YES
0.2438,NO
0.3824,NO
0.2176,NO
0.3765,NO
0.4327,NO
0.3765,NO
0.3844,NO
0.3765,NO
0.3438,NO
0.6992,YES
0.9096,YES
1.0,YES
1.0,YES
0.414,NO
0.7756,YES
0.414,NO
