50Traced_NONETRACED_SUM_RAW_VSM_36_MEDIAN,Associated
0.6162,NO
1.3119999999999998,YES
1.5279,YES
0.6233,NO
0.1333,NO
0.2885,NO
0.3028,NO
0.257,NO
0.4324,NO
0.309,NO
1.3139,YES
0.5568,NO
0.8677,YES
0.3325,NO
1.4926,YES
0.4733,NO
0.306,NO
0.3973,NO
0.2644,NO
0.3007,NO
0.4146,NO
0.1814,NO
0.4924,NO
0.3585,NO
0.0893,NO
0.4633,NO
0.3247,NO
0.3574,NO
0.7307,NO
0.2658,NO
0.2891,NO
0.6629999999999999,NO
1.0593,YES
0.6489,NO
1.5132,YES
0.3434,NO
0.6804,NO
0.29600000000000004,NO
0.2569,NO
0.7044,NO
0.2684,NO
0.5011,NO
0.2072,NO
0.6191,NO
2.4233,YES
2.5954,YES
1.1656,YES
1.2957,YES
0.5293,NO
1.8505,YES
0.604,NO
1.6571,YES
1.0518,YES
0.3183,NO
0.2174,NO
0.3176,NO
0.3477,NO
0.8852,YES
1.6033,YES
0.3418,NO
0.2391,NO
0.2591,NO
0.1988,NO
0.1665,NO
0.2028,NO
0.1463,NO
1.5297,YES
0.4954,NO
0.514,YES
0.2785,NO
1.5584,YES
0.1831,NO
0.4777,NO
0.43200000000000005,NO
0.34700000000000003,NO
0.1972,NO
0.3019,NO
0.3124,NO
0.3246,NO
0.5509,NO
0.2353,NO
0.3558,NO
0.3969,NO
0.4795,NO
0.5357,NO
0.3858,NO
0.4829,NO
0.5355,NO
0.5712,YES
0.3183,NO
0.5088,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.4793,NO
0.6253,NO
0.2296,NO
0.4643,NO
0.4393,NO
0.3524,NO
0.8501,YES
0.9752,YES
0.6931,YES
0.3734,YES
0.3382,NO
0.7363,YES
0.3,NO
