50Traced_NONETRACED_SUM_MULTI_LSA_10_MEDIAN,Associated
0.9963,NO
0.8204,NO
1.022,NO
0.5009,NO
0.6726,NO
4.148,YES
0.1701,NO
3.1343,YES
0.525,NO
3.9771,YES
0.8952,NO
2.2561,NO
2.1422,NO
1.0577,NO
0.6108,YES
1.3866,NO
0.8885,YES
1.8737,NO
0.4759,NO
2.069,NO
1.5843,NO
1.1475,NO
1.9471,NO
2.128,NO
0.7069,NO
1.2059,NO
4.0872,YES
1.5446,NO
2.5091,YES
1.3135,NO
1.1158,NO
0.9382,NO
0.9795,NO
0.9183,NO
0.6651,NO
0.9698,NO
0.8345,NO
1.5251,NO
2.9239,YES
3.9117,YES
3.9481,YES
2.6456,YES
1.6142,NO
2.5228,YES
0.8667,NO
0.9042,NO
0.2464,NO
0.8489,NO
0.7473,NO
0.5115,NO
0.9213,NO
1.2319,NO
0.2669,NO
0.7028,NO
2.8280000000000003,YES
0.9023,NO
1.9125,YES
0.3448,NO
0.1298,NO
0.0647,NO
0.5179,NO
0.4455,NO
0.2194,NO
0.5454,NO
0.2001,NO
0.7742,NO
2.1281,YES
2.7711,YES
2.8055,YES
1.7614,YES
0.9179,NO
1.7031,YES
0.314,NO
0.8057,NO
0.2882,NO
1.2715,NO
1.5465,NO
1.0111,NO
1.5076,NO
1.4106,NO
0.3122,NO
0.4828,NO
3.6356,YES
1.0001,NO
2.229,YES
0.3712,NO
0.2041,NO
0.2007,NO
0.4788,NO
1.0142,NO
0.1725,NO
0.9533,NO
0.2981,NO
1.1191,NO
2.5915,YES
3.675,YES
3.3809,YES
2.5773,YES
0.9557,NO
1.8842,YES
0.45399999999999996,NO
1.5414,NO
0.5754,NO
1.3426,NO
1.4959,NO
0.9690000000000001,NO
1.3241,NO
1.7526,NO
0.6364,NO
0.9163,NO
3.1908,YES
0.9123,NO
2.2748,YES
0.5938,NO
0.3007,NO
0.2045,NO
0.9592,NO
1.0241,NO
0.648,NO
1.0289,NO
0.8702,NO
1.3647,NO
2.5477,YES
3.4405,YES
2.9597,YES
2.4851,YES
1.0677,NO
1.5121,YES
0.5804,NO
1.1572,NO
0.3201,NO
4.1903,YES
1.6263,YES
1.3695,YES
4.3188,YES
1.7545,NO
0.6049,NO
3.9283,YES
0.7288,NO
2.9218,YES
0.4124,NO
1.5288,NO
1.2271,NO
1.0599,NO
0.8735,NO
1.3018,YES
0.6038,NO
1.209,YES
0.7199,NO
1.6487,YES
0.8111,NO
1.2981,NO
1.9314,NO
0.2858,NO
3.6641,YES
1.3879,NO
2.7752,YES
0.7409,NO
0.2756,NO
2.1395,YES
0.8751,NO
1.0059,NO
2.4016,YES
1.1273,NO
0.4071,NO
2.1898,YES
0.8731,NO
1.5291,YES
0.7082,NO
0.3755,NO
0.3203,NO
0.2648,NO
0.5901,NO
1.2852,NO
0.4919,NO
0.5122,NO
0.3649,NO
0.9837,NO
0.7332,NO
1.5761,NO
1.5893,NO
0.3524,NO
2.3473,YES
1.2163,NO
1.449,YES
1.2567,NO
0.5682,NO
3.5716,YES
3.5999,YES
3.0025,YES
4.0472,YES
2.0086,NO
1.0436,NO
3.3572,YES
2.6901,NO
2.345,YES
1.3094,NO
1.5853,NO
1.5156,NO
0.9334,NO
0.7741,NO
3.4608,YES
0.8762,NO
2.5965,YES
0.9273,NO
3.6467,YES
1.6807,NO
3.3708,NO
3.1434,NO
1.775,NO
2.7544,YES
2.2013,NO
2.4116,YES
0.4029,NO
0.1867,NO
2.9341,YES
0.6649,NO
0.6481,NO
3.1707,YES
0.7222,NO
0.2072,NO
3.2877,YES
0.639,NO
2.4419,YES
0.7461,NO
0.9852,NO
0.5106,NO
0.3507,NO
0.5772,NO
0.2688,NO
0.1654,NO
0.6121,NO
0.0902,NO
0.5883,NO
0.7567,NO
1.305,NO
1.2421,NO
0.21600000000000003,NO
2.6842,YES
1.1269,NO
2.3930000000000002,YES
0.444,NO
0.3264,NO
1.2481,YES
3.0714,YES
2.8568,YES
1.9618,YES
0.8851,NO
0.4106,NO
1.3269,YES
1.2432,NO
0.7879,YES
0.5723,NO
0.7398,NO
1.0935,NO
0.7887,NO
0.3873,NO
3.6181,YES
0.2979,NO
2.4322,YES
0.6081,NO
2.9023,YES
0.7832,NO
1.845,NO
1.6905,NO
0.7436,NO
0.9009999999999999,YES
0.9277,NO
1.0042,YES
3.1634,YES
1.1321,YES
1.5625,NO
0.883,NO
0.5202,NO
1.3481,NO
2.5463,YES
1.8385,YES
0.8724,NO
1.0058,NO
0.8088,NO
0.5346,NO
0.9956,NO
1.3643,NO
0.8512,NO
1.6123,YES
0.7714,NO
1.8854,YES
0.4117,NO
2.381,YES
0.8492,NO
0.7797,NO
0.9967,NO
0.7381,NO
0.7201,NO
1.126,NO
0.7259,NO
0.6662,NO
1.2781,NO
0.413,NO
6.2523,YES
2.3707,YES
1.8519,YES
6.4603,YES
2.0251,NO
0.7423,NO
5.6315,YES
1.6471,NO
4.3582,YES
0.9065,NO
2.0552,NO
1.4676,NO
1.3309,NO
1.0189,NO
1.7244,YES
0.6535,NO
1.4566,YES
0.6153,NO
2.1063,YES
1.2924,NO
2.3895,NO
3.1063,NO
0.6924,NO
5.4165,YES
2.1699,NO
3.9941,YES
1.0844,NO
0.2878,NO
5.3305,YES
1.7787,YES
1.758,YES
5.3941,YES
2.3157,NO
0.7104,NO
4.9803,YES
1.4134,NO
3.6698,YES
0.634,NO
1.3676,NO
0.8153,NO
0.7066,NO
0.809,NO
1.615,YES
0.6696,NO
1.5264,YES
0.4657,NO
2.052,YES
1.1089,NO
1.9417,NO
3.1048,NO
0.4927,NO
4.8956,YES
2.2921,NO
3.0233,YES
1.0759999999999998,NO
0.4821,NO
4.7611,YES
2.0032,YES
2.0505,YES
4.5177,YES
1.8612,NO
0.4565,NO
4.7361,YES
1.239,NO
3.1954,YES
0.9023,NO
1.5145,NO
0.8872,NO
0.7276,NO
0.9915,NO
1.6502,YES
0.4942,NO
1.9605,YES
0.5711,NO
2.3406,YES
1.3132,NO
1.8571,NO
2.8576,NO
0.6142,NO
4.086,YES
1.8613,NO
2.8978,YES
0.5369,NO
0.2486,NO
5.2561,YES
2.0842,YES
1.9984,YES
5.4562,YES
1.6838,NO
0.4478,NO
5.1776,YES
1.1839,NO
3.6945,YES
0.6651,NO
1.1943,NO
0.4646,NO
0.3691,NO
0.7888,NO
1.761,YES
0.3378,NO
1.5391,YES
0.2324,NO
2.0382,YES
1.0187,NO
2.0888,NO
2.635,NO
0.4027,NO
4.6302,YES
2.0216,NO
3.4725,YES
0.5378,NO
0.2619,NO
1.7038,YES
3.0722,YES
3.5762,YES
2.0749,YES
1.2309999999999999,NO
0.4208,NO
1.9180000000000001,YES
1.4368,NO
1.0183,YES
0.6113,NO
1.0044,NO
1.1797,NO
0.8826,NO
0.5116,NO
3.6992,YES
0.2407,NO
2.9879,YES
0.5967,NO
3.3313,YES
0.9561,NO
1.9428,NO
2.283,NO
0.6942,NO
1.2564,YES
1.3971,NO
1.0434,YES
0.1201,NO
0.3448,NO
2.1819,YES
3.4432,YES
3.2797,YES
2.6067,YES
0.9987,NO
0.4336,NO
2.1141,YES
1.195,NO
1.4064,YES
0.2191,NO
0.7359,NO
1.0331,NO
0.6424,NO
0.3857,NO
3.7096,YES
0.1805,NO
2.8334,YES
0.535,NO
3.2183,YES
0.6612,NO
1.8627,NO
1.9906,NO
0.5484,NO
1.4724,YES
1.2169,NO
1.5969,YES
1.31,NO
0.3855,NO
1.4257,NO
0.9901,NO
1.0497,NO
1.6937,NO
0.8959,NO
0.6287,NO
0.8745,NO
0.8994,NO
0.9562,NO
0.4209,NO
1.5713,YES
1.8343,YES
1.6548,YES
0.4706,NO
0.8785,NO
0.5569,NO
0.7342,NO
0.9204,NO
1.0671,NO
0.5288,NO
0.8288,NO
0.9683,NO
0.5925,NO
0.8988,NO
0.7996,NO
0.9855,NO
2.3568,YES
0.8272,YES
0.9058,NO
0.6163,NO
0.3232,NO
0.5537,NO
2.3073,YES
1.4439,YES
0.5637,NO
0.3732,NO
0.4106,NO
0.1784,NO
0.1661,NO
0.4634,NO
0.1562,NO
1.3826,YES
0.8256,NO
1.5681,YES
0.2757,NO
1.8985,YES
0.6659999999999999,NO
0.3762,NO
0.5625,NO
0.3501,NO
0.2,NO
0.7958,NO
0.536,NO
0.3228,NO
1.0958,NO
0.467,NO
2.6362,YES
3.835,YES
3.8966,YES
2.9273,YES
1.6027,NO
0.7039,NO
2.5569,YES
1.6426,NO
1.4309,YES
0.6567,NO
1.4686,NO
1.6780000000000002,NO
1.2819999999999998,NO
0.7622,NO
4.3108,YES
0.6143,NO
3.1510000000000002,YES
1.0229,NO
4.0892,YES
0.9846,NO
2.2485,NO
2.5395,NO
1.0307,NO
1.8499,YES
1.5026,NO
1.6962,YES
2.9394,YES
1.3332,YES
1.4568,NO
0.8003,NO
0.5097,NO
1.1241,NO
2.3435,YES
1.7511,YES
0.8056,NO
0.6748,NO
0.6786,NO
0.3939,NO
0.8085,NO
1.2062,NO
0.6557,NO
1.5571,YES
0.8531,NO
1.9075,YES
0.4568,NO
2.388,YES
0.8697,NO
0.6134,NO
0.8836,NO
0.5987,NO
0.5203,NO
1.1003,NO
0.7483,NO
0.6978,NO
1.6988,NO
0.5071,NO
1.442,NO
0.9049,NO
0.6281,NO
1.2806,NO
1.4006,NO
0.7377,NO
0.955,NO
2.3751,YES
0.8685,NO
1.4556,YES
1.113,NO
1.0537,NO
0.8138,NO
0.7442,NO
0.5189,NO
0.7645,NO
0.609,NO
0.9452,NO
1.1332,NO
1.8352,YES
2.419,YES
2.2343,YES
1.9306,YES
0.9797,NO
1.2036,YES
0.7268,NO
2.7661,YES
1.3105,YES
1.1443,NO
0.7924,NO
0.5491,NO
0.7874,NO
2.2763,YES
1.7744,YES
0.5337,NO
0.4058,NO
0.4742,NO
0.1095,NO
0.26899999999999996,NO
0.8078,NO
0.3002,NO
1.5239,YES
0.9931,NO
1.8493,YES
0.4784,NO
2.4108,YES
0.7340000000000001,NO
0.5065,NO
0.6587,NO
0.5163,NO
0.294,NO
0.8648,NO
0.4022,NO
0.4285,NO
0.9777,NO
0.6101,NO
1.5357,NO
1.5666,NO
0.6089,NO
1.6037,NO
1.119,NO
0.6035,NO
0.6829,NO
2.6999,YES
1.1323,NO
1.5962,YES
0.8163,NO
0.7444,NO
0.4831,NO
0.4671,NO
0.6035,NO
0.4412,NO
0.7283,NO
0.5475,NO
1.0983,NO
1.5676,YES
2.4654,YES
2.2759,YES
1.835,YES
0.9835,NO
1.4913,YES
0.8028,NO
