50Traced_NONETRACED_SUM_SINGLE_LSA_52_MEDIAN,Associated
1.9763,NO
1.6,NO
0.2989,NO
2.7131,YES
0.2951,NO
2.9998,YES
1.6043,NO
2.4816,YES
1.089,NO
0.5907,NO
1.7393,NO
1.8921,NO
5.8767,YES
2.532,NO
6.0843,YES
0.4674,NO
0.7657,NO
1.9038,YES
3.8112,YES
3.9652,YES
1.3671,YES
0.5689,NO
0.2602,NO
1.6128,YES
0.9114,NO
1.1681,YES
0.4883,NO
1.262,NO
1.4304,NO
1.6238,NO
0.2491,NO
4.7572,YES
0.2863,NO
4.5293,YES
0.9621,NO
4.1544,YES
0.7925,NO
0.8515,NO
1.126,NO
0.4805,NO
1.5185,YES
1.3125,NO
2.0989,YES
0.1418,NO
0.5778,NO
1.2425,YES
3.5381,YES
3.8846,YES
1.1586,YES
0.3281,NO
0.0792,NO
0.9913,YES
1.1083,NO
0.7581,YES
0.7772,NO
0.3499,NO
0.5274,NO
0.7556,NO
0.1825,NO
4.4968,YES
0.1772,NO
4.3812,YES
0.6881,NO
3.9739999999999998,YES
1.0117,NO
0.9246,NO
1.2570000000000001,NO
0.5422,NO
1.0512,YES
1.5522,NO
1.4359,YES
1.0152,NO
0.6977,NO
0.7434,NO
0.6413,NO
0.4083,NO
0.1246,NO
0.5985,NO
0.5807,NO
0.7414,NO
0.9404,NO
0.1813,NO
0.8639,NO
2.0092,YES
2.0225,YES
2.0185,YES
0.6513,NO
0.6954,NO
0.514,NO
0.6856,NO
0.7037,NO
0.6242,NO
0.5946,NO
0.9912,NO
0.8173,NO
0.7158,NO
0.4874,NO
0.763,NO
0.8347,NO
1.5731,YES
1.1908,YES
0.3774,NO
0.3186,NO
0.3132,NO
0.4439,NO
1.3587,YES
1.469,YES
0.3208,NO
0.5665,NO
0.3546,NO
0.6924,NO
0.1661,NO
0.1504,NO
0.3552,NO
2.4837,YES
0.3737,NO
2.4536,YES
0.3352,NO
2.4677,YES
0.1668,NO
0.5522,NO
0.5019,NO
0.7059,NO
0.5964,NO
0.6495,NO
0.5286,NO
0.3867,NO
0.233,NO
0.7551,NO
2.7585,YES
3.7123,YES
4.1385,YES
2.43,YES
0.4294,NO
0.1218,NO
2.6495,YES
0.9619,NO
2.1942,YES
0.6167,NO
1.0321,NO
0.9616,NO
1.2411,NO
0.1388,NO
5.1324,YES
0.2367,NO
4.9843,YES
1.1219,NO
4.4052,YES
0.9719,NO
0.7203,NO
1.4299,NO
0.9899,NO
2.4068,YES
1.8439,NO
2.9797,YES
2.0219,YES
0.5216,YES
0.7406,NO
0.1555,NO
0.263,NO
0.419,NO
0.8755,YES
1.9263,YES
0.3884,NO
0.2705,NO
0.4302,NO
0.3536,NO
0.1741,NO
0.2056,NO
0.2837,NO
2.3074,YES
0.3213,NO
2.312,YES
0.292,NO
2.3675,YES
0.3479,NO
0.3451,NO
0.3182,NO
0.2957,NO
0.3646,NO
0.5721,NO
0.4115,NO
0.39299999999999996,NO
1.1554,NO
0.8886,NO
1.3459,NO
1.849,NO
1.6451,NO
0.789,NO
0.3703,NO
0.6692,NO
1.4844,NO
3.7769,YES
0.6347,NO
3.8259,YES
0.9018,NO
1.0554,NO
0.8674,NO
1.0132,NO
1.3583,NO
0.7744,NO
1.5362,NO
1.3792,NO
1.0952,NO
3.3304,YES
3.0286,YES
3.9967,YES
3.0075,YES
0.8703,NO
3.845,YES
1.2713,NO
2.1293,YES
0.6366,YES
0.4121,NO
0.3013,NO
0.3015,NO
0.1802,NO
0.9139,YES
1.9518,YES
0.2806,NO
0.3527,NO
0.1645,NO
0.3663,NO
0.5772,NO
0.6952,NO
0.7944,NO
2.359,YES
0.2555,NO
2.3211,YES
0.2821,NO
2.3219,YES
0.1789,NO
0.2762,NO
0.507,NO
0.272,NO
0.1758,NO
0.4302,NO
0.2404,NO
0.2956,NO
0.4953,NO
0.5501,NO
1.84,NO
0.9004,NO
0.9085,NO
1.3769999999999998,NO
0.1529,NO
0.159,NO
1.9176,NO
2.5203,YES
1.2997,NO
2.5345,YES
0.7304,NO
0.7413,NO
0.6139,NO
0.2527,NO
1.0223,NO
0.135,NO
1.2248,NO
0.8675,NO
0.7611,NO
2.0923,YES
1.8046,YES
3.0043,YES
2.4853,YES
1.5059,NO
2.6826,YES
1.9384,NO
