50Traced_NONETRACED_SUM_MULTI_LSA_95_MEDIAN,Associated
1.2246,NO
3.1875,YES
3.2578,YES
2.8233,YES
1.6994,YES
2.2328,NO
3.7933,YES
1.7029,NO
0.9362,NO
0.215,NO
1.8705,NO
2.4262,NO
1.6003,NO
2.278,NO
1.2384,NO
0.3136,NO
1.5114,NO
3.8113,YES
1.6312,NO
2.5905,YES
1.7837,NO
2.2075,NO
0.6343,NO
0.3071,NO
1.5489,NO
0.5144,NO
1.808,NO
0.1912,NO
1.4972,NO
3.8112,YES
3.7305,YES
3.5394,YES
2.3114,YES
2.0485,NO
4.1378,YES
1.7180000000000002,NO
0.777,NO
0.1723,NO
1.1455,NO
1.6792,NO
1.2328,NO
1.3612,NO
1.0701,NO
0.3138,NO
0.865,NO
3.6376,YES
1.0164,NO
2.4366,YES
1.5947,NO
1.9686,NO
0.5295,NO
0.1762,NO
1.0892,NO
0.4164,NO
1.2001,NO
0.1702,NO
1.0795,NO
3.576,YES
3.2995,YES
3.2724,YES
2.0496,YES
1.3022,NO
3.9301,YES
1.0657,NO
0.8298,NO
0.5882,NO
5.2503,YES
2.7993,YES
1.6887,YES
5.1244,YES
2.0324,NO
0.6128,NO
5.5544,YES
0.5757,NO
4.8414,YES
0.4877,NO
1.9174,NO
2.3515,NO
0.6715,NO
0.4519,NO
1.4709999999999999,YES
0.8741,NO
2.6555,YES
0.5745,NO
1.6974,YES
1.1427,NO
1.7485,NO
0.7457,NO
0.8812,NO
4.9785,YES
1.9971,NO
3.8593,YES
0.8774,NO
0.5812,NO
4.3487,YES
2.5136,NO
1.8433,NO
4.088,YES
1.4607,NO
0.4969,NO
4.968,YES
0.7754,NO
4.3273,YES
0.5816,NO
1.4072,NO
1.7609,NO
0.3236,NO
0.3291,NO
1.2812,NO
0.5756,NO
2.4734,NO
0.4496,NO
1.673,NO
1.0266,NO
1.8141,NO
0.7821,NO
0.8231,NO
4.2519,YES
1.9326,NO
3.3012,YES
1.0793,NO
0.2989,NO
2.6676,YES
3.2608,YES
3.4363,YES
2.6913,YES
1.2388,NO
0.439,NO
2.9526,YES
1.0882,NO
2.4643,YES
0.2864,NO
0.8543,NO
1.8786,NO
0.5955,NO
0.2996,NO
2.5339,YES
0.6588,NO
3.6531,YES
0.2715,NO
2.575,YES
1.1778,NO
1.9407,NO
0.8733,NO
1.0155,NO
2.7422,YES
1.5322,NO
2.2033,YES
0.5284,NO
0.2787,NO
3.0421,YES
1.3206,NO
1.3018,NO
2.6004,YES
0.7559,NO
0.2027,NO
3.2679,YES
0.4136,NO
3.0871,YES
0.1456,NO
0.9426,NO
1.126,NO
0.2252,NO
0.1775,NO
0.9929,NO
0.1858,NO
2.1586,NO
0.2141,NO
1.1181,NO
0.7251,NO
0.7484,NO
0.3901,NO
0.4641,NO
2.2302,YES
1.3985,NO
2.0564,YES
0.2548,NO
0.0951,NO
0.6081,YES
2.1225,YES
1.8902,YES
0.8675,YES
0.8069,NO
0.225,NO
1.0046,YES
0.4533,NO
0.6779,YES
0.2845,NO
0.435,NO
0.8627,NO
0.4461,NO
0.2337,NO
1.5018,YES
0.3584,NO
2.0611,YES
0.1649,NO
1.5957,YES
0.5816,NO
0.8139,NO
0.3739,NO
0.2793,NO
0.8485,YES
0.5877,NO
0.7093,YES
2.1433,YES
1.7901,YES
1.8167,NO
0.997,NO
0.6949,NO
1.245,NO
3.3427,YES
2.479,YES
1.5335,NO
1.1894,NO
1.1485,NO
0.5522,NO
1.1455,NO
1.9477,NO
0.593,NO
1.8613,YES
0.6940000000000001,NO
2.9193,YES
0.9703,NO
1.919,YES
0.7492,NO
1.0104,NO
1.141,NO
0.9440000000000001,NO
0.6176,NO
1.121,NO
1.0696,NO
1.2185,NO
1.2038,NO
0.6063,NO
5.899,YES
2.1704,YES
1.4932,YES
5.5976,YES
1.7867,NO
0.609,NO
5.9207,YES
1.0492,NO
5.2632,YES
0.5920000000000001,NO
1.6933,NO
1.699,NO
0.2024,NO
0.3852,NO
1.2872,YES
0.8784,NO
2.516,YES
0.5454,NO
1.3673,YES
1.817,NO
2.0339,NO
1.2343,NO
1.3648,NO
5.0914,YES
2.7429,NO
4.1575,YES
1.2049,NO
0.6828,NO
5.2848,YES
3.7897,YES
2.5274,YES
5.1959,YES
1.7609,NO
0.7126,NO
5.412000000000001,YES
1.4657,NO
4.7424,YES
1.126,NO
1.8453,NO
2.198,NO
0.4909,NO
0.4582,NO
2.068,YES
0.7448,NO
3.5875,YES
0.4337,NO
2.5173,YES
1.975,NO
2.6792,NO
1.4394,NO
1.2546,NO
4.9579,YES
2.9431,NO
3.7442,YES
1.31,NO
0.6408,NO
5.6011,YES
1.7496,YES
1.1711,YES
5.3809,YES
1.5711,NO
0.6375,NO
5.6009,YES
0.7138,NO
4.9236,YES
0.2955,NO
1.6929,NO
1.4665,NO
0.1695,NO
0.415,NO
1.0703,YES
0.8644,NO
2.2195,YES
0.573,NO
1.2011,YES
1.3683,NO
1.6429,NO
0.9491,NO
1.1918,NO
4.7198,YES
2.3224,NO
3.9928,YES
0.8206,NO
0.3752,NO
4.9158,YES
1.9397,YES
1.4319,YES
4.5373,YES
1.412,NO
0.3361,NO
4.9627,YES
0.3763,NO
4.4708,YES
0.1765,NO
1.5902,NO
1.7197,NO
0.4296,NO
0.1635,NO
1.2693,YES
0.5503,NO
2.6499,YES
0.4393,NO
1.5436,YES
0.9871,NO
1.2014,NO
0.3135,NO
0.7572,NO
4.0019,YES
1.8195,NO
3.2541,YES
0.4262,NO
0.4109,NO
1.1036,YES
3.5981,YES
3.5989,YES
1.3556,YES
1.1631,NO
0.3657,NO
1.8284,YES
0.6940000000000001,NO
1.2452,YES
0.4356,NO
0.6794,NO
1.5564,NO
0.5711,NO
0.4105,NO
2.6022,YES
0.5397,NO
3.6521,YES
0.2988,NO
2.903,YES
0.7081,NO
1.31,NO
0.4556,NO
0.5134,NO
1.5137,YES
0.6839,NO
1.1397,YES
0.9318,NO
0.3684,NO
3.6068,YES
4.4063,YES
4.0217,YES
3.7415,YES
1.3717,NO
0.3336,NO
3.8086,YES
1.1031,NO
3.2841,YES
0.3826,NO
1.0608,NO
2.0735,NO
0.5673,NO
0.3026,NO
3.0660000000000003,YES
0.6662,NO
4.4218,YES
0.3943,NO
3.3568,YES
1.4152,NO
2.1503,NO
0.7277,NO
1.101,NO
3.5324,YES
1.7109,NO
2.6459,YES
0.6859,NO
0.5063,NO
0.8063,NO
0.9408,NO
0.6403,NO
0.7091,NO
1.4153,NO
0.6352,NO
1.1964,NO
0.6163,NO
0.9176,NO
0.3857,NO
1.6134,YES
2.0768,YES
1.1285,YES
0.4422,NO
0.4263,NO
0.8292,NO
0.9915,NO
0.7233,NO
0.9686,NO
0.3258,NO
0.5961,NO
0.2324,NO
0.2235,NO
0.8163,NO
0.5421,NO
0.8022,NO
2.2866,YES
1.801,YES
1.2554,NO
0.6843,NO
0.7103,NO
0.7842,NO
3.0651,YES
2.4275,YES
0.8938,NO
0.7012,NO
0.5604,NO
0.5028,NO
0.4643,NO
1.0457,NO
0.2485,NO
1.9269999999999998,YES
0.594,NO
2.7952,YES
0.5971,NO
2.0177,YES
0.7964,NO
0.3199,NO
0.9047,NO
0.6549,NO
0.3272,NO
0.8121,NO
0.5502,NO
0.4958,NO
0.529,NO
0.32799999999999996,NO
1.7917,YES
3.9548,YES
3.7325,YES
1.8883,YES
0.9899,NO
0.2897,NO
2.0197,YES
0.6859,NO
1.6734,YES
0.2074,NO
0.2896,NO
1.5871,NO
0.3917,NO
0.2972,NO
2.6725,YES
0.5066,NO
3.5753,YES
0.3016,NO
2.9215,YES
0.7495,NO
1.5975,NO
0.2479,NO
0.5422,NO
2.1251,YES
0.6407,NO
1.2893,YES
2.0879,YES
1.4086,YES
1.7109,NO
0.9151,NO
0.7169,NO
1.3879,NO
2.6224,YES
1.9076,YES
1.4566,NO
0.5908,NO
1.2233,NO
0.3497,NO
0.7303,NO
1.2655,NO
0.4809,NO
1.5454,YES
0.5341,NO
2.2883,YES
0.7996,NO
1.7813,YES
0.8506,NO
0.3141,NO
0.9975,NO
0.4934,NO
0.2923,NO
1.4249,NO
0.6249,NO
0.9998,NO
0.5168,NO
0.1443,NO
0.93,NO
1.3107,NO
1.0758,NO
1.1555,NO
1.1498,NO
0.2949,NO
0.8117,NO
1.8081,YES
1.0269,NO
1.5968,YES
0.8401,NO
1.2231,NO
0.3308,NO
0.3277,NO
1.1877,NO
0.4841,NO
1.1149,NO
0.3224,NO
1.1378,NO
1.5573,YES
1.841,YES
1.7586,YES
1.0607,YES
1.1598,NO
2.1629,YES
0.6249,NO
1.9819,YES
1.1663,YES
1.0974,NO
0.6164,NO
0.5833,NO
0.7728,NO
2.3645,YES
1.8055,YES
0.594,NO
0.6735,NO
0.5541,NO
0.2758,NO
0.3347,NO
0.9308,NO
0.2503,NO
1.3858,YES
0.5149,NO
2.2601,YES
0.4885,NO
1.6441,YES
0.6643,NO
0.4037,NO
0.8821,NO
0.5231,NO
0.28,NO
0.8043,NO
0.5364,NO
0.445,NO
1.0637,NO
0.1949,NO
1.7933,NO
1.4696,NO
1.034,NO
1.9027,NO
1.3814,NO
0.5102,NO
1.6566,NO
2.2642,YES
1.992,NO
1.9978,YES
1.1415,NO
1.3906,NO
0.3665,NO
0.3378,NO
0.9028,NO
0.6274,NO
1.3048,NO
0.3691,NO
0.8857,NO
2.2712,YES
2.3402,YES
2.3664,YES
1.2115,YES
2.0479,NO
2.9647,YES
1.3677,NO
