50Traced_NONETRACED_MAX_RAW_LSA_36_MAX,Associated
0.2848,NO
0.493,YES
0.2848,NO
0.2244,NO
0.171,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.21600000000000003,NO
0.4155,YES
0.3584,NO
0.4155,YES
0.1328,NO
0.0603,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1548,NO
0.0836,NO
0.2465,YES
0.183,NO
0.2134,YES
0.1027,NO
0.1762,NO
0.2003,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0855,NO
1.0,YES
0.1481,NO
1.0,YES
0.1027,NO
0.2519,NO
0.2298,NO
0.1116,NO
0.2732,YES
0.0756,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.1659,NO
0.149,NO
0.1659,NO
0.149,NO
0.2131,NO
0.1649,NO
0.1446,NO
1.0,YES
0.1138,NO
1.0,YES
0.11,NO
1.0,YES
0.11,NO
0.149,NO
0.149,NO
0.149,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1659,NO
0.1741,NO
0.079,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1955,NO
0.0695,NO
1.0,YES
0.1763,NO
1.0,YES
0.1763,NO
0.3042,NO
0.2246,NO
0.2024,NO
0.136,NO
0.2337,YES
0.132,NO
0.3002,YES
0.1481,NO
1.0,YES
0.1763,NO
0.1285,NO
0.3023,NO
0.1763,NO
1.0,YES
0.2714,NO
1.0,YES
0.1741,NO
0.1467,NO
1.0,YES
0.2996,YES
1.0,YES
0.3916,YES
0.2192,NO
0.1165,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2277,NO
0.2246,NO
0.1744,NO
0.1494,NO
0.2337,YES
0.1494,NO
0.2829,YES
0.1968,NO
1.0,YES
0.3049,NO
0.3049,NO
0.3049,NO
0.2672,NO
1.0,YES
0.2672,NO
1.0,YES
0.1372,NO
0.1099,NO
1.0,YES
0.2996,YES
1.0,YES
0.3916,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1475,NO
1.0,YES
0.1022,NO
0.20199999999999999,NO
0.0862,NO
0.0629,NO
0.2034,NO
0.2337,YES
0.1975,NO
0.3422,YES
0.1773,NO
1.0,YES
0.1754,NO
0.1669,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1741,NO
0.0802,NO
1.0,YES
0.2626,YES
0.3077,YES
0.3916,YES
0.1955,NO
0.0711,NO
0.5229,YES
0.1664,NO
1.0,YES
0.1664,NO
0.2859,NO
0.2246,NO
0.1497,NO
0.1047,NO
0.1031,YES
0.1016,NO
0.3066,YES
0.0639,NO
0.3077,YES
0.1664,NO
0.1669,NO
0.3135,NO
0.1664,NO
1.0,YES
0.2616,NO
1.0,YES
0.1248,NO
0.1259,NO
1.0,YES
0.3672,YES
1.0,YES
0.2985,YES
0.1306,NO
0.0554,NO
0.2465,YES
0.1971,NO
0.2134,YES
0.145,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.324,YES
0.1648,NO
0.324,YES
0.1508,NO
1.0,YES
0.20199999999999999,NO
0.2519,NO
0.2298,NO
0.145,NO
0.2732,YES
0.145,NO
1.0,YES
0.1201,NO
0.10300000000000001,NO
0.3313,YES
0.4264,YES
0.3624,YES
0.2593,YES
0.0981,NO
0.0792,NO
0.2917,YES
0.2045,NO
0.3039,YES
0.2045,NO
0.1448,NO
0.1036,NO
0.0702,NO
0.1825,NO
0.3488,YES
0.1772,NO
0.5728,YES
0.0892,NO
0.4594,YES
0.2045,NO
0.2045,NO
0.2985,NO
0.1348,NO
0.2479,YES
0.2298,NO
0.3313,YES
0.08900000000000001,NO
0.1196,NO
0.1653,NO
0.2108,NO
0.0676,NO
0.0957,NO
0.1233,NO
0.0435,NO
0.2592,NO
0.1291,NO
0.1931,NO
0.1052,NO
0.4225,YES
0.3842,YES
0.3938,YES
0.1233,NO
0.14800000000000002,NO
0.1233,NO
0.14800000000000002,NO
0.1551,NO
0.14800000000000002,NO
0.0463,NO
0.0745,NO
0.1014,NO
0.0541,NO
0.1931,NO
0.0541,NO
0.2105,NO
0.1741,YES
0.3686,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.0623,NO
0.32899999999999996,YES
0.1741,YES
0.0968,NO
0.1519,NO
0.0784,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3686,YES
0.1137,NO
0.1854,YES
0.1137,NO
0.3735,YES
0.1137,NO
0.1565,NO
0.0996,NO
0.1565,NO
0.0996,NO
0.1407,NO
0.0996,NO
0.0894,NO
0.1328,NO
0.0247,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.0303,NO
0.2465,YES
0.1495,NO
0.2134,YES
0.1495,NO
0.2227,NO
0.2227,NO
0.1805,NO
0.0891,NO
0.3855,YES
0.0806,NO
1.0,YES
0.1481,NO
1.0,YES
0.1495,NO
0.1495,NO
0.2298,NO
0.1116,NO
0.2732,YES
0.0834,NO
1.0,YES
0.4144,YES
1.0,YES
0.3473,NO
0.1555,NO
0.1636,NO
0.1401,NO
0.4242,YES
0.4184,YES
0.1111,NO
0.1173,NO
0.09699999999999999,NO
0.1173,NO
0.1741,NO
0.17300000000000001,NO
0.132,NO
1.0,YES
0.1033,NO
0.4242,YES
0.0553,NO
0.4242,YES
0.1636,NO
0.1422,NO
0.1173,NO
0.1422,NO
0.1173,NO
0.192,NO
0.1173,NO
0.1636,NO
0.1495,NO
0.1339,NO
0.1223,NO
0.2653,NO
0.0941,NO
0.1226,NO
0.1552,NO
0.1474,NO
0.1921,NO
1.0,YES
0.1223,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.1733,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.1519,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
1.0,YES
0.1358,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1295,NO
0.1187,NO
1.0,YES
1.0,YES
0.1163,NO
0.1079,NO
0.0687,NO
0.1095,NO
0.1665,NO
0.1649,NO
0.1463,NO
1.0,YES
0.1138,NO
0.434,YES
0.0553,NO
1.0,YES
0.1295,NO
0.1269,NO
0.1218,NO
0.1274,NO
0.0956,NO
0.1427,NO
0.0956,NO
0.1295,NO
0.1714,NO
0.1727,NO
0.233,NO
0.2653,NO
0.1705,NO
0.2963,NO
0.2143,NO
0.1714,NO
0.233,NO
1.0,YES
0.2347,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2143,NO
0.20600000000000002,NO
0.2143,NO
0.1843,NO
0.2286,NO
0.1705,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.233,NO
1.0,YES
0.233,NO
