50Traced_NONETRACED_MAX_MULTI_LSA_83_MAX,Associated
0.1926,NO
0.272,NO
0.4528,NO
0.318,NO
0.3613,NO
0.2019,NO
0.2221,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4528,NO
1.0,YES
0.4528,NO
0.2522,NO
0.1676,NO
0.2644,YES
1.0,YES
0.6940000000000001,YES
0.5253,YES
0.1719,NO
0.174,NO
0.5253,YES
0.2598,NO
0.5253,YES
0.2022,NO
0.2568,NO
0.2571,NO
0.3335,NO
0.174,NO
1.0,YES
0.174,NO
1.0,YES
0.174,NO
0.7878,YES
0.2049,NO
0.5347,NO
0.3056,NO
0.2183,NO
0.5253,YES
0.2509,NO
0.5253,YES
0.3071,NO
0.2816,NO
0.3877,NO
0.5644,NO
0.31,NO
0.3877,NO
0.2154,NO
0.1536,NO
0.3347,NO
1.0,YES
0.3877,NO
0.7607,YES
0.3323,NO
0.3272,NO
0.4316,NO
0.2816,NO
0.2489,NO
0.1542,NO
0.2489,NO
0.2256,NO
0.1839,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.3877,NO
0.7607,YES
0.3877,NO
0.32,NO
0.1493,NO
0.3905,NO
0.5644,NO
0.31,NO
0.4162,NO
0.3056,NO
0.1104,NO
0.3905,NO
1.0,YES
0.3855,NO
1.0,YES
0.2522,NO
0.2759,NO
0.1069,NO
0.204,NO
0.3237,NO
0.318,NO
0.3529,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3271,NO
1.0,YES
0.3271,NO
0.3496,NO
0.2435,NO
0.3821,NO
0.5644,NO
0.31,NO
0.3078,NO
0.4164,NO
0.2636,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.2522,NO
0.3824,NO
0.2007,NO
0.2636,NO
0.3984,NO
0.307,NO
0.2248,NO
0.2636,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3821,NO
1.0,YES
0.3821,NO
0.3496,NO
0.1106,NO
0.1837,NO
0.5644,NO
0.31,NO
0.3649,NO
0.4164,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3435,NO
0.3824,NO
0.2131,NO
0.1207,NO
0.3984,NO
0.2355,NO
0.3847,NO
0.1702,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3649,NO
1.0,YES
0.3649,NO
0.2734,NO
0.1504,NO
0.679,YES
0.5061,YES
0.2829,YES
1.0,YES
0.4093,NO
0.2734,NO
1.0,YES
0.2104,NO
1.0,YES
0.1983,NO
0.4238,NO
0.4456,NO
0.1952,NO
0.2734,NO
0.5061,YES
0.2734,NO
0.516,YES
0.2734,NO
0.3351,YES
0.256,NO
0.3547,NO
0.5289,NO
0.242,NO
1.0,YES
0.5562,NO
0.6631,YES
0.2293,NO
0.1547,NO
0.7318,YES
0.2918,NO
0.2717,NO
1.0,YES
0.264,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1528,NO
0.3567,NO
0.4456,NO
0.2648,NO
0.184,NO
0.3163,NO
0.1902,NO
0.6395,NO
0.1451,NO
0.3894,NO
0.256,NO
0.3458,NO
0.4303,NO
0.24,NO
0.7318,YES
0.5562,NO
0.7318,YES
0.3014,NO
0.11599999999999999,NO
0.6149,YES
1.0,YES
0.6940000000000001,YES
1.0,YES
0.2595,NO
0.2544,NO
1.0,YES
0.6231,NO
1.0,YES
0.5486,NO
0.3581,NO
0.3525,NO
0.4651,NO
0.2544,NO
1.0,YES
0.3014,NO
1.0,YES
0.304,NO
0.7878,YES
0.5486,NO
0.6231,NO
0.6231,NO
0.6231,NO
1.0,YES
0.5486,NO
1.0,YES
0.2442,NO
0.1646,NO
0.7795,YES
0.2226,NO
0.1649,NO
0.7795,YES
0.2676,NO
0.153,NO
0.8554,YES
0.3773,NO
0.8554,YES
0.3773,NO
0.3625,NO
0.2977,NO
0.1277,NO
0.1775,NO
0.2701,NO
0.1654,NO
0.4414,NO
0.1013,NO
0.2867,NO
0.3773,NO
0.3773,NO
0.4524,NO
0.3773,NO
0.7795,YES
0.3773,NO
0.7795,YES
0.3011,NO
0.11599999999999999,NO
0.5033,YES
1.0,YES
0.5589,YES
1.0,YES
0.1188,NO
0.1327,NO
1.0,YES
0.1827,NO
1.0,YES
0.1827,NO
0.3002,NO
0.2225,NO
0.2728,NO
0.1567,NO
1.0,YES
0.154,NO
0.6036,YES
0.304,NO
0.4542,YES
0.1827,NO
0.1827,NO
0.1471,NO
0.0987,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.1571,NO
0.1459,NO
0.2004,NO
0.7571,YES
1.0,YES
0.2571,NO
0.2808,NO
0.1517,NO
0.2808,NO
0.4228,NO
0.3413,NO
0.4028,NO
1.0,YES
0.1922,NO
1.0,YES
0.132,NO
1.0,YES
0.1607,NO
0.2808,NO
0.2808,NO
0.1522,NO
0.1458,NO
0.228,NO
0.2808,NO
0.0996,NO
0.3011,NO
0.1504,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1327,NO
1.0,YES
0.2104,NO
1.0,YES
0.1702,NO
0.4238,NO
0.4456,NO
0.5037,NO
0.184,NO
1.0,YES
0.2682,NO
0.6036,YES
0.304,NO
0.4542,YES
0.256,NO
0.3547,NO
0.6069,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3341,NO
0.2411,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.3433,NO
0.2465,NO
1.0,YES
0.1886,NO
1.0,YES
0.1702,NO
0.3247,NO
0.293,NO
0.3865,NO
0.2465,NO
1.0,YES
0.3341,NO
0.6036,YES
0.304,NO
0.4542,YES
0.2134,NO
0.2702,NO
0.5187,NO
0.1322,NO
1.0,YES
0.4444,NO
1.0,YES
0.3133,NO
0.146,NO
1.0,YES
0.4498,YES
0.2514,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.5289,NO
1.0,YES
0.4318,NO
0.2758,NO
0.4456,NO
0.2127,NO
0.2034,NO
0.4498,YES
0.1975,NO
0.5239,YES
0.1773,NO
0.319,YES
0.4318,NO
0.5289,NO
0.5289,NO
0.5289,NO
1.0,YES
0.5562,NO
1.0,YES
0.3011,NO
0.1504,NO
0.9305,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1327,NO
1.0,YES
0.4462,NO
1.0,YES
0.1702,NO
0.4238,NO
0.3262,NO
0.1849,NO
0.1747,NO
1.0,YES
0.1583,NO
0.6036,YES
0.304,NO
0.4542,YES
0.2462,NO
0.4462,NO
0.5289,NO
0.4462,NO
1.0,YES
0.4444,NO
1.0,YES
0.2522,NO
0.1995,NO
0.2369,YES
1.0,YES
0.6940000000000001,YES
0.44299999999999995,YES
0.3189,NO
0.1881,NO
0.44299999999999995,YES
0.415,NO
0.44299999999999995,YES
0.415,NO
0.2753,NO
0.2731,NO
0.3575,NO
0.1995,NO
1.0,YES
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.415,NO
0.5347,NO
0.3148,NO
0.415,NO
0.44299999999999995,YES
0.415,NO
0.44299999999999995,YES
0.3011,NO
0.11599999999999999,NO
0.5033,YES
1.0,YES
0.6940000000000001,YES
1.0,YES
0.20600000000000002,NO
0.1327,NO
1.0,YES
0.3569,NO
1.0,YES
0.2022,NO
0.1448,NO
0.1929,NO
0.1716,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
0.6459,YES
0.18,NO
0.5347,NO
0.3583,NO
0.3569,NO
1.0,YES
0.4444,NO
1.0,YES
0.2897,NO
0.1869,NO
0.3341,NO
0.2858,NO
0.1483,NO
0.3341,NO
0.3122,NO
0.1943,NO
0.4576,NO
0.2363,NO
0.3341,NO
0.2363,NO
0.7691,YES
0.57,YES
0.7168,YES
0.1943,NO
0.2767,NO
0.1943,NO
0.1838,NO
0.1943,NO
0.2437,NO
0.2363,NO
0.2463,NO
0.1733,NO
0.1636,NO
0.3341,NO
0.2363,NO
0.3341,NO
1.0,YES
1.0,YES
0.3151,NO
0.1989,NO
0.1112,NO
0.2004,NO
0.7571,YES
1.0,YES
0.1989,NO
0.158,NO
0.1989,NO
0.1784,NO
0.1877,NO
0.3413,NO
0.2437,NO
1.0,YES
0.1989,NO
1.0,YES
0.12,NO
1.0,YES
0.175,NO
0.1769,NO
0.2104,NO
0.1522,NO
0.1206,NO
0.228,NO
0.1094,NO
0.1989,NO
0.3011,NO
0.1476,NO
0.5033,YES
1.0,YES
0.5827,YES
1.0,YES
0.3189,NO
0.1526,NO
1.0,YES
0.2629,NO
1.0,YES
0.1809,NO
0.3029,NO
0.2982,NO
0.3934,NO
0.1567,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.1809,NO
0.4291,NO
0.4471,NO
0.1856,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
0.2814,YES
0.3473,NO
0.2044,NO
0.0906,NO
0.2387,NO
0.3322,YES
0.7969,YES
0.1642,NO
0.2321,NO
0.2011,NO
0.2321,NO
0.1741,NO
0.1373,NO
0.132,NO
0.7969,YES
0.1532,NO
1.0,YES
0.1462,NO
0.7969,YES
0.1152,NO
0.2321,NO
0.2456,NO
0.1266,NO
0.1206,NO
0.2011,NO
0.2321,NO
0.2011,NO
0.3071,NO
0.0713,NO
0.1724,NO
0.5644,NO
0.31,NO
0.2193,NO
0.1486,NO
0.2582,NO
0.2193,NO
1.0,YES
0.2193,NO
0.5249,YES
0.3627,NO
0.2688,NO
0.2504,NO
0.2582,NO
0.1649,NO
0.2582,NO
0.2151,NO
0.2582,NO
0.282,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.1923,NO
0.5249,YES
0.2156,NO
1.0,YES
1.0,YES
0.3151,NO
0.2067,NO
0.1155,NO
0.2067,NO
0.7571,YES
0.8165,YES
0.2067,NO
0.158,NO
0.2067,NO
0.1095,NO
0.1665,NO
0.3413,NO
0.1463,NO
1.0,YES
0.2067,NO
0.8165,YES
0.2061,NO
0.8165,YES
0.1624,NO
0.1769,NO
0.1979,NO
0.1522,NO
0.1128,NO
0.2189,NO
0.1432,NO
0.2067,NO
0.3765,NO
0.2932,NO
0.414,NO
0.2817,NO
0.1262,NO
0.3335,NO
0.4164,NO
0.3765,NO
0.4753,NO
1.0,YES
0.4964,NO
0.6992,YES
0.3601,NO
0.3824,NO
0.2234,NO
0.3765,NO
0.3984,NO
0.3765,NO
0.1897,NO
0.3765,NO
0.3438,NO
0.6992,YES
1.0,YES
1.0,YES
1.0,YES
0.414,NO
0.7756,YES
0.414,NO
