50Traced_NONETRACED_SUM_SINGLE_VSM_25_MEDIAN,Associated
1.8763,NO
1.091,NO
1.7068,NO
1.0509,NO
0.6391,NO
2.376,NO
1.7513,NO
4.2524,YES
1.3791,NO
3.9568,YES
0.6387,NO
1.0451,NO
3.6162,YES
4.4273,YES
4.7759,YES
3.8668,YES
1.6865,NO
0.3658,NO
3.3003,YES
3.1203,NO
3.4172,YES
2.7187,NO
1.2851,NO
0.7334,NO
0.5077,NO
0.5976,NO
5.7170000000000005,YES
0.3421,NO
4.905,YES
1.409,NO
4.5681,YES
2.9164,NO
2.7739,NO
4.0556,NO
2.7023,NO
3.52,YES
2.9416,NO
4.039,YES
0.5771,NO
0.7305,NO
2.546,YES
0.9822,NO
0.9238,NO
2.7139,YES
0.5296,NO
0.3059,NO
3.0061,YES
1.1163,NO
2.6109,YES
1.1026,NO
0.831,NO
0.569,NO
0.447,NO
0.1775,NO
1.3497,NO
0.1654,NO
1.7201,NO
0.6218,NO
1.2596,NO
1.1888,NO
1.0173,NO
2.5216,NO
1.6287,NO
2.123,YES
1.8269,NO
2.5701,YES
0.616,NO
0.8658,NO
1.5164,YES
4.1136,YES
4.3438,YES
2.0189,YES
1.1575,NO
0.31,NO
1.7837,YES
1.2463,NO
1.3936,YES
0.9036,NO
1.9502,NO
1.7994,NO
1.8523,NO
0.5412,NO
4.6904,YES
0.414,NO
3.7703,YES
1.4563,NO
3.8893,YES
1.0544,NO
0.9969,NO
1.1685,NO
1.1499,NO
1.7258,YES
0.5169,NO
1.6901,YES
2.3564,YES
1.8371,YES
2.2991,NO
1.6867,NO
1.2014,NO
2.2257,NO
2.9272,YES
2.3774,YES
2.154,NO
1.0893,NO
2.2096,NO
0.986,NO
1.6875,NO
1.4598,NO
1.5731,NO
2.4674,YES
1.5337,NO
2.1534,YES
1.4253,NO
3.3567,YES
1.3368,NO
1.0469,NO
1.1488,NO
1.5038,NO
1.3693,NO
2.1451,NO
0.9242,NO
1.7985,NO
0.664,NO
1.0353,NO
6.0579,YES
1.0667,YES
1.1473,YES
6.0995,YES
0.9786,NO
0.4647,NO
5.7736,YES
0.5422,NO
6.0081,YES
0.5211,NO
2.5194,NO
1.4705,NO
1.1501,NO
0.5731,NO
2.1896,YES
0.3599,NO
2.0204,YES
1.5947,NO
2.0306,YES
0.6844,NO
0.4018,NO
2.8055,NO
1.766,NO
5.5863,YES
0.8904,NO
5.5985,YES
0.8679,NO
1.1906,NO
6.0729,YES
1.6644,YES
1.6096,YES
5.8876,YES
1.2323,NO
0.6497,NO
5.3845,YES
0.9881,NO
6.0331,YES
0.706,NO
2.1968,NO
1.1062,NO
0.9476,NO
0.8077,NO
2.9719,YES
0.5652,NO
2.2443,YES
1.9739,NO
2.511,YES
1.0683,NO
0.9325,NO
3.1936,NO
1.6540000000000001,NO
5.8271,YES
1.0459,NO
5.5507,YES
0.8112,NO
1.2379,NO
6.2023,YES
1.3158,YES
1.0636,YES
6.0002,YES
1.4407,NO
0.5976,NO
5.4822,YES
1.1586,NO
6.3296,YES
1.1891,NO
1.7644,NO
0.5759,NO
0.5172,NO
0.6967,NO
2.1093,YES
0.4727,NO
2.3428,YES
1.8084,NO
1.7995,YES
1.297,NO
0.9898,NO
3.7253,NO
1.8698,NO
5.7778,YES
1.6271,NO
5.7602,YES
0.7034,NO
1.0144,NO
6.1396,YES
1.4409999999999998,YES
1.1713,YES
5.9084,YES
1.1417,NO
0.3895,NO
5.2667,YES
0.9643,NO
6.1261,YES
0.9457,NO
2.0106,NO
0.8242,NO
0.7783,NO
0.542,NO
2.1542,YES
0.3228,NO
2.3038,YES
1.6311,NO
1.9638,YES
1.0691,NO
0.8220000000000001,NO
3.4168,NO
1.6936,NO
5.6583,YES
1.3126,NO
5.6719,YES
0.3711,NO
0.9109,NO
1.5796,YES
3.9728,YES
4.6238,YES
1.9380000000000002,YES
1.0745,NO
0.4279,NO
1.8745,YES
1.2865,NO
1.4697,YES
0.746,NO
0.9897,NO
0.9237,NO
0.9143,NO
0.5335,NO
5.3976,YES
0.249,NO
4.1046,YES
1.2485,NO
4.0304,YES
1.0182,NO
1.3548,NO
1.5495,NO
0.9235,NO
1.7099,YES
0.7415,NO
2.0083,YES
0.3001,NO
0.9221,NO
2.1085,YES
3.7912,YES
4.3859,YES
2.4512,YES
0.9351,NO
0.2636,NO
1.9183,YES
0.6702,NO
2.1384,YES
0.4203,NO
0.5961,NO
0.4604,NO
0.5562,NO
0.4559,NO
4.841,YES
0.2518,NO
3.9198,YES
1.1318,NO
3.8115,YES
0.5381,NO
0.7982,NO
1.4838,NO
0.5811,NO
2.0933,YES
0.2768,NO
2.6004,YES
0.8535,NO
0.7571,NO
0.6872,NO
1.3502,NO
0.7578,NO
0.7967,NO
1.3676,NO
0.8085,NO
0.7282,NO
0.7026,NO
0.3425,NO
0.4282,NO
2.0524,YES
2.0483,YES
2.0879,YES
1.0047,NO
0.9445,NO
0.7009,NO
0.6187,NO
1.6097,NO
0.84,NO
0.6834,NO
0.4764,NO
0.42,NO
0.43700000000000006,NO
0.7244,NO
0.4148,NO
0.2105,NO
1.4862,YES
1.4101,YES
0.3573,NO
0.2728,NO
0.1763,NO
0.1827,NO
2.445,YES
2.3188,YES
0.1876,NO
0.3283,NO
0.2202,NO
0.3638,NO
0.1661,NO
0.1797,NO
0.1562,NO
2.392,YES
0.222,NO
1.683,YES
0.1544,NO
2.4204,YES
0.2506,NO
0.4346,NO
0.4179,NO
0.2063,NO
0.4999,NO
0.2536,NO
0.1082,NO
0.1562,NO
0.3041,NO
0.7135,NO
1.7991,YES
3.7631,YES
4.3029,YES
2.0252,YES
0.7067,NO
0.2002,NO
1.7637,YES
0.6576,NO
1.8699,YES
0.3472,NO
0.5024,NO
0.3128,NO
0.3611,NO
0.3205,NO
4.6146,YES
0.2004,NO
3.7917,YES
0.9153,NO
3.7996,YES
0.5838,NO
0.6661,NO
1.3072,NO
0.6252,NO
1.7961,YES
0.2911,NO
2.2897,YES
2.0528,YES
2.1194,YES
0.7501,NO
0.8469,NO
0.7615,NO
0.6365,NO
3.2679,YES
2.9010000000000002,YES
0.3559,NO
0.3815,NO
0.6818,NO
0.4078,NO
0.1741,NO
0.2119,NO
0.2204,NO
3.0738,YES
0.9972,NO
2.3163,YES
0.7333,NO
3.2587,YES
0.7048,NO
0.4549,NO
0.63,NO
0.4957,NO
0.3722,NO
0.6722,NO
0.1459,NO
0.5856,NO
0.6306,NO
0.1616,NO
0.7556,NO
1.0564,NO
0.609,NO
0.6212,NO
0.7224,NO
0.1411,NO
0.9248,NO
2.8373,YES
0.3977,NO
2.6994,YES
1.3387,NO
1.2046,NO
1.2813,NO
0.2207,NO
1.0342,NO
0.2681,NO
0.4728,NO
0.6045,NO
1.2842,NO
2.576,YES
2.6713,YES
2.2516,YES
2.737,YES
0.9083,NO
1.9651,YES
0.6732,NO
2.0688,YES
1.3711,YES
0.6893,NO
0.8187,NO
0.6642,NO
0.5692,NO
2.4707,YES
2.259,YES
0.3091,NO
0.3286,NO
0.5249,NO
0.2899,NO
0.3915,NO
0.479,NO
0.4862,NO
2.4029,YES
0.7814,NO
2.0881,YES
0.6241,NO
2.5764,YES
0.5995,NO
0.3141,NO
0.521,NO
0.2942,NO
0.24100000000000002,NO
0.5456,NO
0.22,NO
0.4153,NO
0.5857,NO
0.3166,NO
0.7709999999999999,NO
0.5344,NO
0.271,NO
0.5691,NO
0.6524,NO
0.3188,NO
0.7451,NO
2.2028,YES
0.4815,NO
2.1023,YES
0.6484,NO
0.4984,NO
0.4874,NO
0.3656,NO
0.8615,NO
0.2477,NO
0.3446,NO
0.5438,NO
1.0739,NO
2.0433,YES
2.0259,YES
1.9349,YES
2.0608,YES
0.929,NO
1.3788,YES
0.6829999999999999,NO
