50Traced_NONETRACED_MAX_RAW_VSM_40_MEDIAN,Associated
0.1097,NO
0.1566,NO
0.1025,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1025,NO
0.2465,YES
0.1495,NO
0.2134,YES
0.1495,NO
0.1977,NO
0.1726,NO
0.1805,NO
0.0891,NO
1.0,YES
0.1025,NO
1.0,YES
0.1039,NO
1.0,YES
0.1012,NO
0.2192,NO
0.2298,NO
0.1116,NO
1.0,YES
0.2113,NO
0.2148,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.1736,NO
1.0,YES
1.0,YES
0.1736,NO
0.1422,NO
0.09699999999999999,NO
0.1422,NO
0.1741,NO
0.1792,NO
0.1792,NO
1.0,YES
0.1283,NO
1.0,YES
0.1283,NO
0.3407,YES
0.1283,NO
0.0621,NO
0.1218,NO
0.1266,NO
0.1173,NO
0.192,NO
0.1128,NO
0.1736,NO
0.1686,NO
0.1339,NO
0.1377,NO
0.2168,NO
0.1379,NO
0.2963,NO
0.1987,NO
0.1474,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.159,NO
0.20600000000000002,NO
0.1658,NO
0.1396,NO
0.2072,NO
0.1519,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.1396,NO
1.0,YES
0.1223,NO
0.4428,YES
0.434,YES
0.2823,NO
0.1584,NO
0.0902,NO
0.1295,NO
1.0,YES
1.0,YES
0.0947,NO
0.1269,NO
0.0645,NO
0.1269,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1295,NO
1.0,YES
0.1295,NO
0.3577,YES
0.114,NO
0.049,NO
0.1218,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0913,NO
0.0769,NO
0.1727,NO
0.1727,NO
0.1484,NO
0.2061,NO
0.1142,NO
0.233,NO
0.1714,NO
0.1727,NO
0.233,NO
1.0,YES
0.1484,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1714,NO
0.20600000000000002,NO
0.1714,NO
0.121,NO
0.2286,NO
0.1498,NO
1.0,YES
1.0,YES
0.3527,YES
1.0,YES
0.233,NO
1.0,YES
0.233,NO
